F7,F8,Fp1,Fp2,FT10,FT9,O1,O2,P7,P8,T7,T8,TP10,TP9,Cpz
-3.33417956426274e-05,0.00013772690726909786,-1.1983012882410549e-05,-3.9977749111130834e-07,1.065534888766706e-05,-2.4097377490761573e-05,-1.6367317584808916e-05,-3.419972927076742e-07,-1.7591562482266454e-06,6.402684448403306e-06,-1.8585085172162508e-05,-1.0585208656266332e-05,3.199747879989445e-06,-2.7882554604730103e-05,-1.2641426792470156e-05
-6.120775651652366e-05,0.00021820896290591918,-7.786104106344283e-05,0.0015462190058315173,-0.0011306939413771033,-5.153031088411808e-05,-3.0354225600603968e-05,-6.684649270027876e-05,-6.776725058443844e-06,-0.0001411210687365383,-6.0022983234375715e-05,-2.620328450575471e-05,-4.33142704423517e-05,-1.3653479982167482e-06,-6.713059701723978e-05
-6.307236617431045e-07,0.0010126116828814702,4.612927841662895e-05,0.000605232868110761,-0.0014999057457316667,-2.9300135793164372e-06,-0.00011910812463611364,3.132066922262311e-06,-1.7380458302795887e-05,-0.00014808022660872666,-4.510785220190883e-05,0.0002219405105279293,2.6090798201039433e-05,-3.781580016948283e-05,-4.4178297684993595e-05
1.1771342542488128e-05,0.0001597163500264287,0.00010299902351107448,-8.398827594646718e-05,-8.988589979708195e-05,-1.304500619880855e-05,-6.156523522804491e-05,2.9397124308161438e-06,5.02365583088249e-06,3.498850855976343e-05,1.139085361501202e-05,3.596152691898169e-05,-7.06122737028636e-05,-1.733943645376712e-05,-2.8354836103972048e-05
-2.9823495424352586e-06,0.00019082200014963746,0.00013084532474749722,0.00013070765271550044,-0.0001226208987645805,-5.7024175475817174e-05,-0.00010735086107160896,-6.171275890665129e-05,-5.380671063903719e-05,-8.733855793252587e-06,-6.804507574997842e-05,1.9323822925798595e-05,0.0001339213631581515,-0.00011762493522837758,-5.718560714740306e-06
1.6920152120292187e-05,0.00015514384722337127,0.00010900141910497041,9.418301215191605e-05,-3.406807081773877e-06,-9.376020898343995e-05,-5.3962445235811174e-05,-2.4813867639750242e-05,-4.8740796046331525e-05,-2.905003202613443e-05,-8.90385163074825e-05,1.6234494978561997e-05,2.2573123715119436e-05,-6.70567387714982e-05,-4.226654709782451e-06
-0.0001243977931153495,0.00025520568306092173,8.509960025548935e-06,-9.297799988416955e-05,2.9445625841617584e-05,-2.2068365069571882e-05,-4.284386977815302e-05,-3.368866600794718e-05,-4.479131712287199e-05,-0.00018550286768004298,-4.84705924463924e-05,1.0831156942003872e-05,0.0004004054644610733,-7.973923311510589e-05,-2.9917162464698777e-05
-0.00028439544621505775,0.0007292594818864018,-0.00015221009016386233,0.00047978026850614697,0.0006644624227192253,-0.00015835586054890882,-0.00020169924391666427,-0.00015745905329822563,-0.0001673952501732856,-0.000414059051621507,-0.0001529645574009919,0.00021208934776950628,-8.423376129940152e-05,-0.00010121056038769893,-0.00021160866890568286
-5.482378583110403e-05,0.00011196924606338143,-4.1965560740209185e-05,3.5108067095279694e-05,0.00013386053979047574,-5.7126538195007015e-05,-0.0001258127304026857,-4.9319136451231316e-05,-7.28228469597525e-05,-2.1577405277639627e-05,-5.204923195378797e-05,7.854691648390144e-05,0.00019474430291666067,-2.892390693887137e-05,-4.980791936759488e-05
-7.322136116272304e-05,0.0005400200450367265,-9.86030681815464e-05,0.00018019316485151649,-5.1946793973911554e-05,-7.660105347895296e-05,-6.157582083687885e-05,-7.043260484351777e-05,-0.0001036618159560021,-0.00012501989476731978,-7.366560976151959e-05,-4.1838862671284005e-05,0.0002604045257612597,-8.71587949404784e-05,-0.00011689202983689029
-2.6184546413787757e-05,5.8662995343183866e-05,1.484373387938831e-05,5.079995480627986e-05,1.7844734429672826e-05,-3.804197467616177e-05,-1.6294635315716732e-05,-2.2115196316008223e-05,-1.4571818269359937e-05,-1.4551235835824627e-05,-5.719958096506161e-06,1.3493615199422493e-05,-5.053345375927165e-06,-2.1401617232186254e-05,8.289295692520682e-06
-5.541991868085461e-06,2.914759625127772e-05,1.889886880235281e-05,2.5329236677862355e-05,4.25183930019557e-06,-1.4789603937970242e-05,-1.3101121112413239e-05,-1.000384696681067e-05,-1.0736269814515254e-05,-9.185101589537226e-06,-6.830763595644385e-06,1.4360750810737954e-06,-3.676802407426294e-06,-1.0796880815178156e-05,5.598766165348934e-06
-3.5301801062814775e-05,4.475109381019138e-05,-1.30879170683329e-05,1.5914840332698077e-05,2.415920334897237e-05,-3.4681998386076884e-05,-1.61426714839763e-06,2.3710908862994984e-06,-7.826769433449954e-06,6.1386413108266424e-06,-1.6130884432641324e-05,1.6413117464253446e-05,1.0724719231802737e-05,-1.1864031193908886e-05,3.4958446804012056e-08
-2.121277384503628e-05,3.829623346973676e-05,-1.1886117135873064e-05,1.9239570065110456e-05,9.989132990995131e-06,-4.0644847103976645e-05,-4.3232466850895435e-06,-5.2037676141480915e-06,-3.4367893704256858e-06,4.4648268158198334e-06,-1.1814412573585287e-05,1.3575733873949503e-05,-1.7841604176283e-06,-1.119865589771507e-05,2.593927456473466e-05
-2.3203109776659403e-05,2.8513178534694816e-05,6.847585609648377e-07,1.5993200122466078e-05,1.2897935903311009e-05,-2.1689224013243802e-05,7.093826752679888e-07,6.510254024760798e-07,-5.445411716209492e-06,5.226565917837434e-07,-6.870639637668319e-06,7.267067530847271e-06,3.2480256777489558e-06,-4.9127893362310715e-06,-8.36605590848194e-06
-3.338358146720566e-05,2.394565069607779e-05,-1.8832610521712922e-05,3.40537735610269e-06,2.6086511752509978e-05,-2.0328190657892264e-05,1.0214830581389833e-06,6.487138989541563e-06,-2.657022150742705e-06,1.2811435027515472e-05,-1.8361993170401547e-05,1.8787844965117984e-05,1.5617197277606465e-05,-6.983600542298518e-08,-1.4529406143992674e-05
-2.3237646928464528e-05,3.2275636073109126e-05,5.231197974353563e-06,2.4301404323523457e-05,6.777548378522624e-06,-2.1600464378934703e-05,-1.0415860515422537e-05,-1.1221106888115173e-05,-2.042791606982064e-06,-1.8157852537115104e-06,7.59041768105817e-06,3.1311226393881952e-06,-4.89795525027148e-06,-1.7412385204806924e-06,-2.334480086574331e-06
-1.735012756398646e-05,2.2745784008293413e-05,-2.442001914459979e-06,1.674935811024625e-05,6.327844857878517e-06,-1.8041156636172673e-05,-1.7978409232455306e-06,9.508949005976319e-08,-7.347196515183896e-06,3.946147444366943e-06,-1.1270212780800648e-05,1.0208378604659174e-05,3.486334435365279e-06,-7.418476570819621e-06,2.1080749377233587e-06
-1.2326740034040995e-05,2.3754953417665092e-05,4.349445930529328e-06,1.2336409781710245e-05,7.534601991210366e-06,-5.407440767157823e-06,-7.066340003802907e-06,-2.01860075321747e-06,-7.500031642848626e-06,2.6967791200149804e-07,-9.222796506946906e-06,4.5144001887820195e-06,2.58962813859398e-06,-8.454065095975238e-06,-3.3531018743815366e-06
-1.5574516510241665e-05,2.510202330086031e-05,4.820767344426713e-06,2.240155117760878e-05,4.9702534852258395e-06,-1.5791839814482955e-05,-6.192160412865633e-06,-2.8733284125337377e-06,-7.174335678428179e-06,2.47234810046848e-06,-1.0274919759467593e-05,1.1233486929995706e-05,1.0450781928739161e-06,-9.035769835463725e-06,-5.12863675794506e-06
-5.005869434171473e-05,0.00010738810874499904,3.582967656257097e-05,8.381897350773215e-05,1.8029779312200844e-05,-6.466751847256091e-05,-2.4586188374087214e-05,-2.1139799173397478e-05,-2.1915618162893225e-05,-1.6072179846560175e-05,-1.5783630260557402e-05,1.4419101717066951e-05,-1.295864922212786e-05,-2.6985356271325145e-05,-5.318006742527359e-06
-5.719381260860246e-05,4.6581933929701336e-05,-3.109617887275817e-05,2.966787178593222e-06,2.920726365118753e-05,-4.104692652617814e-05,7.257297511387151e-06,4.576212177198613e-06,6.773238965251949e-07,1.4373058093042346e-05,-7.345785434154095e-06,1.8299839666724438e-05,1.2126739420637023e-05,8.435044946963899e-07,-2.2725748749508057e-07
-1.637308264434978e-05,4.0517235902370885e-05,6.2012359194341116e-06,3.1904603929433506e-05,1.5637484921171563e-05,-2.3940873688843567e-05,-1.4584475366063998e-05,-6.535025022458285e-06,-1.8074768775022676e-05,4.27175609729602e-06,-2.6985905606125016e-05,1.474357509323454e-05,3.495564669719897e-06,-1.7936191397893708e-05,7.658863978576846e-06
-7.215989899123088e-05,5.648094338539522e-05,-8.123031147988513e-05,-1.4163435480440967e-05,5.659104044752894e-05,-4.841626946472388e-05,1.163502406598127e-05,2.0804404812224675e-05,2.820708687067963e-06,2.150907130271662e-05,-1.970737866940908e-05,3.9310580177698284e-05,3.0748795325052924e-05,4.4273099319980247e-07,-4.666006702791492e-06
-9.300228612119099e-06,4.7873472794890404e-05,4.4734487346431706e-05,5.1453138439683244e-05,-3.260282824157912e-06,-3.806505901593482e-05,-8.52444469501279e-06,-1.0490136673979578e-05,-1.4097875009611016e-05,-8.929461273510242e-06,-2.662440329004312e-05,3.168457851643325e-06,-6.949940939193766e-06,-1.8505409983049503e-05,-2.482320724084275e-06
-2.975673214677954e-05,6.445558847190114e-05,-1.1125805940537248e-05,1.957249435236008e-05,3.6714342058985494e-05,-3.253522072554915e-05,-1.2361485005385475e-05,-3.3021788112819195e-06,-2.3131360194383888e-05,6.014100563334068e-06,-2.8580004027389805e-05,2.411314846995083e-05,9.950206916187199e-06,-1.6078699445642997e-05,-3.9483967242404105e-06
-2.237976664787311e-05,2.3197190785140265e-05,-3.728921365109272e-05,-2.06840195460245e-06,1.2046712072333321e-05,-2.125417631759774e-05,1.193917341879569e-06,2.3490810576731747e-06,4.642276621780184e-06,9.005193305711146e-06,1.5840960259083658e-06,1.4352752259583212e-05,6.492301167781989e-06,-3.589413609006442e-06,1.1717455890902784e-05
-5.0015925808111206e-05,4.50703141723352e-05,-4.05519990636094e-05,1.765460183378309e-06,2.7884128940058872e-05,-5.3557856062980136e-05,1.0534495231695473e-05,1.223782601300627e-05,7.583673777844524e-06,7.634901521669235e-06,-6.568704520759638e-06,2.2878719846630702e-05,1.2054639682901325e-05,-6.383525033015758e-07,3.6886804082314484e-06
-2.485129925844376e-05,5.2988574680057354e-05,3.335450128361117e-05,5.1223929403931834e-05,5.878902356926119e-06,-3.6683557482319884e-05,-1.1948754945478868e-05,-4.748816508026721e-06,-1.6723201383683772e-05,-1.1889724191860296e-06,-3.199345519533381e-05,8.124240821416606e-06,2.0602374206646346e-07,-1.765499359862588e-05,-5.98312078636809e-06
-6.939383092685603e-05,4.025055159218027e-05,-9.863090053841006e-05,-2.0472503820201382e-05,5.740415053878678e-05,-4.121078109164955e-05,1.8317506146559026e-05,2.1706000097765354e-05,7.483320018764061e-06,2.7409700123826042e-05,-1.8417526916891802e-05,3.610706335166469e-05,3.4963779398822226e-05,6.4815603764145635e-06,-1.9980860486157326e-06
-4.301065928302705e-05,8.120562779367901e-05,5.383903953770641e-07,4.7490906581515446e-05,3.594859390432248e-05,-5.048867751611397e-05,-1.920237536978675e-05,-7.700198381144219e-06,-2.1977807136863703e-05,-2.1745433969044825e-06,-2.8434142222977243e-05,2.2930406885279808e-05,6.627925813518232e-06,-1.7096942428906914e-05,-4.656503961086855e-06
-3.069799912225335e-05,7.339456351473927e-05,1.2045979474351043e-05,5.689158751920331e-05,2.2008817666119285e-05,-5.358630914997775e-05,-1.5872820313234115e-05,-8.916912065615179e-06,-2.990232314914465e-05,2.4241453502327204e-06,-3.6763954540219856e-05,2.3356619976766524e-05,5.0595281209098175e-06,-2.3400420332109206e-05,3.959497462346917e-06
-4.2658574329834664e-05,6.15221924817888e-05,-4.636445623873442e-05,1.191326487059996e-05,4.397017664814484e-05,-2.600974903543829e-05,-5.222724155373726e-06,-2.4515247787348926e-06,-1.0438131539558526e-05,6.20441051069065e-06,-2.0127199306330112e-05,2.7234268600295763e-05,1.4665102071376168e-05,-6.716022653563414e-06,-5.521032562683104e-06
-5.421923060566769e-05,5.8954346968675964e-05,-8.077279835561058e-05,5.666885954269674e-06,4.493912138059386e-05,-3.89446083772782e-05,1.9353437892277725e-06,1.397120468027424e-05,-1.1564371561689768e-05,1.866678258011234e-05,-1.8411435576126678e-05,3.8972448237473145e-05,2.2961192144066445e-05,-1.2137091971453629e-05,9.982210031012073e-06
-1.6400583263020962e-05,2.6838733901968226e-05,-8.003044058568776e-07,1.3987821688488111e-05,1.0767198546091095e-05,-1.977572901523672e-05,-3.035538611584343e-06,-1.4602173905586824e-06,-3.074810592806898e-06,2.586057235021144e-08,-1.2123527994845062e-05,1.3205009963712655e-05,3.4912100090878084e-06,-6.51463597023394e-06,-5.130489114435477e-06
-2.8400993869581725e-05,3.3769521905924194e-05,-1.9466453522909433e-05,1.2446188065950992e-05,1.593611318639887e-05,-2.4192187993321568e-05,-3.841332727461122e-07,-2.1763835320598446e-06,-1.7753644101503596e-06,4.3411823753558565e-06,-6.87214173922257e-06,1.538916205845453e-05,6.153513368190033e-06,-5.731660166929942e-06,9.636353297537426e-07
-7.489810741390102e-05,8.985803287941962e-05,-3.668484396257554e-05,2.670962203410454e-05,5.4116229875944555e-05,-7.197440936579369e-05,6.955328672120231e-06,4.359327476777253e-06,-7.360644588061405e-06,9.488836212767637e-06,-3.084200389480429e-05,3.77665919586434e-05,1.9552528897293087e-05,-1.3306500022736145e-05,-1.3739996347794659e-05
-1.2776048606610857e-05,1.5222685760818422e-05,-2.9848010854038876e-06,7.865686711738817e-06,7.685954187763855e-06,-1.3444104297377635e-05,-1.5061716567288386e-06,1.7810600638767937e-07,-1.818891178118065e-06,5.733178340960876e-07,-7.616341463290155e-06,4.483540578803513e-06,3.3013102438417263e-06,-1.8505660506207278e-06,2.6863229436457914e-06
-4.099168927496066e-05,9.61674977020266e-05,4.582236761052627e-05,8.870183773979079e-05,1.3994868197642063e-05,-7.424064642691519e-05,-2.138272925833462e-05,-1.3613722785521531e-05,-3.302405866634217e-05,-1.308205355599057e-06,-3.7872854591114447e-05,2.3132460228225682e-05,-4.431800789461704e-06,-3.968550663557835e-05,-1.2678228813456371e-06
-2.9432021619868465e-05,4.816238106286619e-05,-1.7498030956630828e-05,2.3901776330603752e-05,2.1463777557073627e-05,-3.685650062834611e-05,-4.883498490926286e-06,-3.994184680777835e-06,-4.510868848228711e-06,1.4019162790646078e-06,-1.6588257921057448e-05,1.4179488061927259e-05,3.480929990473669e-06,-6.52244148113823e-06,7.695537078689085e-06
-4.136295501666609e-05,7.78688281570794e-05,3.51539708844939e-05,6.914076948305592e-05,1.2775971299561206e-05,-5.680769027094357e-05,-1.4582222320314031e-05,-1.1589829227887094e-05,-1.8373361399426358e-05,-7.075477697071619e-07,-3.0017383835456712e-05,1.349883814327768e-05,-6.84758742863778e-06,-3.046623351110611e-05,2.3164302547229454e-06
-1.2387666174618062e-05,3.206936708011199e-05,-7.870396075304598e-06,1.964635748663568e-05,6.678721547359601e-06,-1.354369851469528e-05,-6.37230237998665e-06,-1.4634990748163546e-06,-1.2546741800179007e-05,1.0153507901122794e-06,-1.2190111192467157e-05,9.486913768341765e-06,-1.1552128853509203e-07,-8.259749847638886e-06,5.8529699344944675e-06
-8.676162951815058e-05,0.00012696019985014573,-2.9566650482593104e-05,6.18513342942606e-05,5.5438364086057845e-05,-9.948701972462004e-05,-1.7317612218903378e-05,1.9153318362441496e-06,-3.0603667482864694e-05,2.3114470423024613e-05,-5.137489097251091e-05,5.098165274830535e-05,2.2665660253551323e-05,-3.0108501960057765e-05,2.292949261573085e-06
-3.3537877243361436e-05,5.0272046792088076e-05,8.971444913186133e-06,4.0408220229437575e-05,1.1897647709702142e-05,-3.671853482956067e-05,-7.909448015652742e-06,-1.8352980077906977e-06,-9.89054206002038e-06,2.433074769214727e-06,-1.6000441974028945e-05,7.389166057691909e-06,-1.7322996654911549e-06,-1.3953663255961146e-05,2.064999762296793e-07
-2.54268179560313e-05,3.4046147447952535e-05,6.685058281163947e-06,2.1649149402946932e-05,1.978451655304525e-05,-4.388980005387566e-05,-7.2032908065011725e-06,7.147854830691358e-06,-2.0622199372155592e-05,1.6083960872492753e-05,-2.145385010976497e-05,2.0319897430454148e-05,1.358772897219751e-05,-1.3371620298130438e-05,-7.3367336881347e-06
-3.8833073631394655e-05,6.195482455950696e-05,-2.938950774478144e-05,1.7112158275267575e-05,4.13350517192157e-05,-3.9907110476633534e-05,-7.510666250709619e-06,-3.5574078651734453e-06,-1.4012729934620438e-05,-2.891167241614312e-06,-1.7258033039979637e-05,2.4558621589676477e-05,8.381952966374229e-06,-1.2600865829881513e-05,1.2617952961591072e-05
-3.113467028015293e-05,4.293025267543271e-05,1.370461359329056e-05,3.2016779186960775e-05,1.1499767424538732e-05,-2.8982561161683407e-05,-9.032725529323216e-06,-6.838163471911685e-06,-7.409933232338517e-06,-1.261474608327262e-06,-8.216319201892475e-06,7.584592367493315e-06,-1.6745975699450355e-06,-9.373710781801492e-06,-3.811851229329477e-06
-4.055371209688019e-05,5.609366962744389e-05,1.166739093605429e-05,3.689864024636336e-05,1.2572718787851045e-05,-4.225342445351998e-05,5.680161166310427e-06,-2.153262357751373e-06,6.709018407491385e-07,-9.354833309771493e-06,-2.131495602952782e-05,8.903002026272588e-06,-1.3438057067105547e-06,-8.98330483778409e-06,-6.529185156978201e-06
-6.78964497637935e-05,6.83860193930741e-05,-3.837283111352008e-05,1.6246980521827936e-05,5.3038498663227074e-05,-4.562252797768451e-05,-5.916646841797046e-06,3.031288997590309e-06,-1.1554475349839777e-05,1.8549119886301924e-05,-3.597105205699336e-05,3.886555850840523e-05,2.7413672796683386e-05,-6.469117579399608e-06,-1.372804217680823e-05
-3.399545130378101e-05,4.985248779121321e-05,-9.198884072247893e-07,3.403011851332849e-05,2.0026654965477064e-05,-4.708964843302965e-05,-6.912729531904915e-06,-3.556815499905497e-06,-7.961236178744002e-06,4.158187948632985e-06,-1.8607941456139088e-05,1.9362034436198883e-05,2.6129273464903235e-06,-2.0536678448479506e-05,9.537981895846315e-06
-6.3760727243789e-05,8.5091318396735e-05,-1.564733884151792e-05,4.978852393833222e-05,3.084139643760864e-05,-5.706536740035517e-05,-8.175032235158142e-06,3.549975673422523e-07,-1.6547184486626065e-05,6.4205150920315646e-06,-3.155211925331969e-05,3.2814447422424564e-05,8.66814548317052e-06,-2.8627365054489928e-05,7.395793659270566e-06
-3.117681626463309e-05,5.715178849641234e-05,-6.734979251632467e-06,2.2679210815113038e-05,2.379317083978094e-05,-2.383101764280582e-05,-1.0878695320570841e-05,-3.7173331293161027e-06,-1.104393862760844e-05,1.2898833574581658e-06,-1.975518853214453e-05,1.4249864761950448e-05,1.2189940434836899e-05,-1.3312665032572113e-05,-1.0903220413638337e-05
-6.749843305442482e-05,5.174990110390354e-05,-0.00011051809042328387,-3.023454019057681e-05,6.625577771046665e-05,-1.5888552297838032e-05,1.4003682281327201e-05,1.679541446719668e-05,5.096246241009794e-06,1.9735473415494198e-05,-1.5694939975219313e-05,3.839057671939372e-05,3.059959362872178e-05,1.2871309991169255e-05,-1.566341552461381e-05
-1.729850418996648e-05,2.0917918845952954e-05,-2.68432868324453e-05,-6.172340363264084e-06,2.3362085812550504e-05,-2.0941588445566595e-06,-3.4136701287934557e-06,3.638843736553099e-06,-1.9583956145652337e-06,4.92418462272326e-06,-6.5894155341084115e-06,7.898120230720451e-06,1.0205144462815952e-05,-2.7695805329130962e-06,-3.806947461271193e-06
-2.7462878279038705e-05,3.6709992855321616e-05,-2.0930421669618227e-05,3.4678778320085257e-06,2.7591108846536372e-05,-1.9094979506917298e-05,2.8594308787432965e-06,4.664062544179615e-06,-6.197818038344849e-06,4.5444921852322295e-06,-1.791491376934573e-05,1.771550887497142e-05,8.97906647878699e-06,-3.334271241328679e-06,-1.1596263902902137e-05
-4.336564779805485e-05,4.2739662603707984e-05,-9.986444638343528e-06,2.161351039831061e-05,2.5615206141083036e-05,-4.430150147527456e-05,-1.8550399545347318e-06,6.855379922399152e-06,-7.54309792228014e-06,1.0321770446353185e-05,-1.6093553313112352e-05,1.6744268577895127e-05,1.2769988188665593e-05,-7.057677976263221e-06,-6.456826667999849e-06
-3.2007914342102595e-05,7.893486156262952e-05,-3.616525646066293e-06,3.997575731773395e-05,3.7911117033218034e-05,-4.1520070226397365e-05,-2.3048112950618815e-05,-1.2134622011217289e-05,-2.3589278953295434e-05,1.6163987766049104e-06,-2.9069920856272802e-05,2.3649412469239905e-05,6.4074743022501934e-06,-1.9790536498476285e-05,-3.7180393519520294e-06
-6.299157394096255e-05,8.998156772577204e-05,-1.2338322903815424e-05,5.339886592992116e-05,4.1231503018934745e-05,-0.00010318579006707296,-1.1264037027558516e-05,2.405258328508353e-06,-5.869675078429282e-06,1.0184999609919032e-05,-2.767148120597085e-05,3.160144933644915e-05,1.4545253179676365e-05,-1.5996319234545808e-05,-4.031696335005108e-06
-4.263097389411996e-05,9.181649693346117e-05,2.269621745654149e-05,7.109312082320685e-05,3.097294029430486e-05,-6.941940046090167e-05,-1.7567037357224535e-05,-4.952938866154e-06,-3.4512686397647485e-05,6.825448792824318e-06,-5.03325918543851e-05,2.678574946912704e-05,2.3704080831521424e-06,-3.7902694202784915e-05,4.757948772748932e-06
-1.5366220338819403e-05,3.3514602364448365e-05,1.0904978353210026e-05,3.1795140785106923e-05,7.80272330302978e-06,-2.2499574697576463e-05,-1.4885898508509854e-05,-7.647116035514046e-06,-1.0726946129580028e-05,-1.1907818588952068e-06,-7.064110832288861e-06,4.411133829762548e-06,9.97408278635703e-07,-1.4897579148964724e-05,4.852239726460539e-06
-1.8325918063055724e-05,1.4690244370285654e-05,-6.78689048072556e-06,8.240315025886957e-06,1.2610445196514775e-05,-1.6141853848239407e-05,-5.734430942538893e-06,7.383077900158241e-07,-5.556006726692431e-06,7.038122930680402e-06,-8.877665095496923e-06,9.739022971189115e-06,1.3322027371032164e-05,-6.388952670022263e-06,1.4332335922517814e-06
-2.7118462639919017e-05,3.241001621745454e-05,-5.944562872173265e-06,1.666021066171197e-05,1.554674599901773e-05,-2.489796543159173e-05,-5.384720452639158e-06,2.5879073746182257e-06,-7.680253020225791e-06,7.593375585202011e-06,-9.127673820330529e-06,1.0951969898087555e-05,9.512483302387409e-06,-3.237518740206724e-06,-1.1871548849740066e-05
-2.878796567529207e-05,1.3960299156678957e-05,-3.5181113162252586e-05,-4.918485501548275e-06,2.275904307680321e-05,-2.5588201424397994e-05,4.999711137543272e-06,1.597029131517047e-05,-4.2201336327707395e-06,2.1309927433321718e-05,-1.488407247052237e-05,2.096084972436074e-05,1.925438404004609e-05,-6.822430805186741e-06,1.1878946679644287e-06
-2.3890902411949355e-05,5.3716376896773e-05,2.1110314150973863e-05,3.6410780921869446e-05,7.885345667091315e-06,-4.2787678466993384e-05,-5.6408239288430195e-06,1.6180183592950925e-07,-8.289541710837511e-06,3.1440035854757298e-06,-3.1371115824185836e-05,9.133842254982483e-06,6.573570772161474e-07,-1.2880822396255098e-05,-7.3589412750152405e-06
-6.17101233331141e-05,0.00011416926099627744,3.1731442504678853e-06,6.509136278509686e-05,5.066366520622978e-05,-7.463303154509049e-05,-1.6291487668240734e-05,-2.178492650273256e-06,-4.207670917821815e-05,4.591006245391327e-06,-5.263165076030418e-05,3.5825155464408454e-05,1.0652464652594062e-05,-3.405066081541008e-05,-5.939091352047399e-07
-5.4266648476186674e-05,6.250898422877071e-05,-3.630163882917259e-05,3.2230993383564055e-05,2.7937113372900058e-05,-4.7306967076110595e-05,-1.1611350601015147e-06,4.739135874842759e-06,-4.5307419895834755e-06,7.89547721069539e-06,-1.812789855648589e-05,2.0123220565437805e-05,8.752443591220072e-06,-8.683713531354442e-06,6.1913723357065464e-06
-4.995088602299802e-05,4.4169843022245914e-05,-4.5633665649802424e-05,7.087921858328627e-06,3.215703691239469e-05,-4.152591691308771e-05,7.614631840624497e-06,1.584227345574618e-05,-7.69754024076974e-06,1.8025297322310507e-05,-2.8546171506604878e-05,2.7528647478902712e-05,1.8871773249884427e-05,-7.902851393737365e-06,9.959610451915069e-06
-3.055349225178361e-06,2.334525447622582e-05,1.8049259324470768e-05,2.742643300734926e-05,3.5732864489546046e-07,-1.0267925517837284e-05,-1.545053373774863e-05,-1.0959548035316402e-05,-1.5419017472595442e-05,-3.570917328943324e-06,-3.6609881135518663e-06,4.97021255796426e-06,-7.82204674010245e-06,-1.3817078297506669e-05,9.874915122054517e-06
-2.716210019571008e-05,3.785802164202323e-05,-2.3937267542351037e-05,1.8125953829439823e-05,1.8221564232590026e-05,-2.504816529835807e-05,-2.633397343743127e-06,-1.594171521901444e-06,-7.817111622898665e-06,9.485543159826193e-07,-7.789305257688284e-06,1.2991332575040815e-05,2.6001466721936595e-06,-4.71776002086699e-06,9.953704648069106e-06
-1.8384981444796722e-05,4.4072659648008994e-05,-4.032638571516145e-06,3.301960623502964e-05,7.5422849477035925e-06,-2.875613427022472e-05,-7.892139365139883e-06,-5.334260436029581e-06,-1.0828937774931546e-05,-1.2483742466429248e-06,-2.285128994117258e-05,1.0403126452729339e-05,6.750187822035514e-07,-4.397181328386068e-06,8.013244723770185e-06
-1.3975566389490268e-05,2.2434433276430354e-05,-1.0930417374765966e-05,9.855273219727678e-06,1.5092955436557531e-05,-8.336867722391617e-06,-6.715351446473505e-06,1.0190215107286349e-06,-1.2289180631341878e-05,-1.1742698688976816e-06,-1.1480469879643351e-05,8.091686368061346e-06,4.208681730233366e-06,6.082773325033486e-06,-1.8827031453838572e-06
-1.58833295245131e-05,4.212508338241605e-05,-7.732586709607858e-06,2.072586903523188e-05,1.4425852214117185e-05,-1.0911697245319374e-05,-8.289958032037248e-06,-8.413400564677431e-06,-2.4930723157012835e-06,-1.020933996187523e-05,-1.8621381059347186e-06,5.599158612312749e-06,-4.5567628603748744e-07,-8.559078196412884e-06,-8.065685051406035e-06
-4.7283098410844104e-05,2.105108629280039e-05,-8.409141355514294e-05,-2.171610822188086e-05,3.465274085101555e-05,-2.219960788352182e-05,1.6047103144956054e-05,2.0794914235011674e-05,2.6861680453293957e-06,2.558925189077854e-05,-1.914334461616818e-05,2.646113944138051e-05,2.8939475669176318e-05,5.267851520329714e-06,1.2943839124091028e-05
-4.3466565330163576e-05,9.01576586329611e-05,2.1832969650859013e-05,7.497633987441077e-05,1.7510883253635257e-05,-6.471899723692331e-05,-1.586491236338361e-05,-7.988448373907886e-06,-1.68919450516114e-05,-6.573912060048315e-06,-3.0512370130963973e-05,1.4874685348331695e-05,-6.9677062128903344e-06,-2.9912884201621637e-05,3.5452023894322338e-06
-3.123971782770241e-05,6.935998408152955e-05,-8.751510904403403e-06,3.840133467747364e-05,3.192258282069815e-05,-4.363106654636795e-05,-2.0549801320157712e-05,-4.9595739142205275e-06,-2.5380039915035013e-05,6.953402817089227e-06,-3.2495322557224426e-05,2.842563571903156e-05,2.3257348402694333e-06,-2.03568852157332e-05,9.975241482607089e-06
-1.9469552171358373e-05,2.1135705537744798e-05,-1.4431025192607194e-06,1.1192529655090766e-05,8.348517440026626e-06,-2.111791582137812e-05,1.8636515051184688e-06,3.667691430564446e-06,-8.964147127699107e-06,7.666282954232884e-06,-1.2695206578428042e-05,6.939470040379092e-06,9.26224322483904e-06,-1.0587533324724063e-05,4.201366209599655e-06
-2.6800315936270636e-05,3.4711618354776874e-05,-4.483586053538602e-06,1.3740249414695427e-05,1.7183187082991935e-05,-2.3710833374934737e-05,-2.7226153633819195e-06,-3.6339156395115424e-07,-4.045757350468193e-06,7.60654074838385e-06,-1.1341408026055433e-05,1.0035249033535365e-05,1.1071105745941168e-05,-3.7771262668684358e-06,-1.7102915080613457e-05
