F7,F8,Fp1,Fp2,O1,O2,P7,P8,T7,T8,Cpz
-2.1763275981356855e-05,1.8181960740548675e-05,-1.132415195570502e-05,8.393830398745195e-06,-5.531853275897447e-06,5.633474074784317e-06,-8.222532642321312e-06,1.3978929473523749e-05,-1.9587878796301084e-05,1.0446841315570055e-05,9.794656762096565e-06
-1.819669978431193e-05,2.821432508426369e-05,-5.573996759267175e-06,4.279091172065819e-06,-2.748000042629428e-06,3.257856633354095e-06,-1.7650166682869894e-05,1.5058976714499295e-06,-2.4560937390560866e-05,4.9219149332202505e-05,-1.7746517187333666e-05
-1.3673405760528112e-05,3.614616798586212e-05,-1.90553782886127e-06,2.3543577299278695e-05,-3.0388213417609222e-05,-3.634797849372262e-06,-2.271489120175829e-05,1.514305313321529e-05,-2.5281630087192752e-05,2.071930248348508e-05,2.0463721739361063e-06
-1.3164776191842975e-05,3.0485149181913584e-05,1.8525579434935935e-06,2.4855550350366684e-05,-1.581024753249949e-05,-2.9698539947276004e-06,-1.8738428934739204e-05,5.38475252653825e-06,-2.3836509171815123e-05,2.2918551621842198e-05,-1.0976747716995305e-05
-2.1129982997081243e-05,9.760472948983079e-06,-1.4546575130225392e-05,-9.333812158729415e-07,3.3259236147387128e-06,1.6049986697908025e-05,-9.368495739181526e-06,2.5742367824932444e-05,-1.676589226917713e-05,2.494235411631962e-05,-1.7076778021873906e-05
-2.093997500196565e-05,2.8276039301999845e-05,-1.1369530511728954e-05,2.1040041247033514e-06,-2.1814216324855806e-05,7.35164871912275e-06,-2.0320322619227227e-05,2.4461773136863485e-05,-2.623457658046391e-05,3.023144199687522e-05,8.253715805039974e-06
-2.709022919589188e-05,7.994916086317971e-05,-1.3073351965431357e-05,1.79164890141692e-05,-3.219335303583648e-05,-2.0067290279257577e-05,-3.291789471404627e-05,1.4930969882698264e-05,-3.341849514981732e-05,7.376596113317646e-05,-2.7801964279206004e-05
-4.8740515126155515e-06,2.944124753412325e-05,-2.530366714381671e-06,8.718990102352109e-06,-9.442841474083252e-06,-4.822096343559679e-06,-1.1135115983051946e-05,-4.848500338994199e-06,-8.522228654328501e-06,2.4232461782958126e-05,-1.6217497432080563e-05
-4.386187356431037e-06,2.5290525627497118e-05,1.6884066383227037e-05,3.0203439564502332e-05,-1.2567464182211552e-05,-1.2002069524896797e-05,-1.776652652552002e-05,2.9640445973200258e-06,-3.121933332295157e-05,1.3125403768299293e-05,-1.0525900734137394e-05
-5.577538649959024e-05,4.314347188483225e-05,-1.2642681213037577e-06,2.679418275874923e-05,1.0065139576909132e-05,4.698141765402397e-05,-4.092356311957701e-05,3.4631642847671174e-05,-8.91039780981373e-05,4.859570435655769e-05,-2.314435970163231e-05
-4.1210618292097934e-05,8.82376407389529e-05,-9.629683518141974e-06,3.1328901059168857e-05,-3.336008830956416e-05,-1.1608173736021854e-05,-3.814913361566141e-05,1.538713127047231e-05,-4.346351488493383e-05,7.920368989289273e-05,-3.6736149922944605e-05
-6.670122274954338e-05,5.968344339635223e-05,-2.3595744551130338e-05,1.4943415862944676e-05,1.6705557811746985e-05,3.1792777008377016e-05,-4.1732754084478074e-05,4.253124961905996e-05,-9.475745719100814e-05,8.442875332548283e-05,-2.329801986888924e-05
-4.366603093330923e-06,4.947034267388517e-05,1.283159690501634e-06,1.720776413094427e-05,-2.0642336494347546e-05,-2.0379954889904184e-05,-1.8512385850044666e-05,-1.006054708341253e-05,-2.1604342691716738e-05,4.354563316155691e-05,-1.5940728076202504e-05
-2.2176247512106784e-05,5.203224554861663e-05,-7.78972884063478e-06,1.474428813708073e-05,-2.031641247413063e-05,-1.3293845768203028e-05,-2.0725649847008754e-05,2.5398630896233954e-06,-2.6236751409669523e-05,5.937976402492495e-05,-1.8157525289552723e-05
-5.24857659911504e-05,3.632703328548814e-05,-1.5124629044294124e-05,2.5864304916467518e-05,-6.512664185720496e-07,9.279924142902019e-06,-4.562970161714475e-06,7.792778887960594e-06,-3.269024296059797e-05,2.85921983049775e-05,-2.3413650751535897e-06
-3.7838820276192564e-05,4.338344842835795e-05,-1.775311102392152e-05,1.1882424587383866e-05,1.240210622199811e-06,6.189677151269279e-06,-1.6923677321756259e-06,6.794989531044848e-06,-2.3797055291652214e-05,2.1067077341285767e-05,-9.47647185967071e-06
-5.9076526667922735e-05,6.599218295377796e-05,-1.2714273907477036e-05,5.193083779886365e-05,-8.288234312203713e-06,-1.2952070392202586e-05,-7.388978701783344e-06,1.9602139218477532e-06,-1.0333245882065967e-05,1.8539285520091653e-06,-1.0983823813148774e-05
-0.00010291649778082501,8.6791156718391e-05,-6.527463392558275e-05,4.982040536560817e-05,-1.8955779523821548e-05,-8.869270459399559e-06,-2.6397972305858275e-05,-8.98828466233681e-06,-4.836943389818771e-05,0.00014452426694333553,-1.3639601093018427e-06
-8.698770579940174e-05,4.942941586705274e-05,-2.54217393376166e-05,-8.371767762582749e-06,1.5372748748632148e-05,3.0004912787262583e-05,1.9580398145535582e-05,3.163222788771236e-05,-0.00010824747732840478,6.631706855841912e-05,1.6691909650035086e-05
-6.5529388848517556e-06,3.487698950266349e-05,1.1203343092347495e-05,2.318998122063931e-05,-2.9408325644908473e-05,-1.9414329017308773e-05,-2.5509838451398537e-05,-4.986991370969918e-06,-1.2154992262480846e-05,4.058530794281978e-05,-1.1828205970232375e-05
-2.9470825211319607e-05,1.215423833400564e-05,-1.0635001672198996e-05,4.056642069372174e-06,-5.058526312495815e-06,1.3459493857226335e-05,-6.219509600668971e-06,3.326687328808475e-05,-3.336471581860678e-05,1.0660989119060105e-05,1.1150342743349029e-05
-6.850419595139101e-06,4.10550619562855e-05,-7.806191888448666e-07,1.3710913890463416e-05,-1.2350262295512948e-05,-8.454797807644354e-06,-1.708931563371152e-05,1.5461096154467668e-06,-1.718768317005015e-05,1.960122972377576e-05,-1.3200216926634312e-05
-4.7383116907440126e-05,6.726986794092227e-05,-2.1541540718317265e-05,1.2459821846277919e-05,-2.6614808575686766e-05,-9.89097316050902e-06,-3.576165227059391e-05,2.8017579552397365e-05,-4.29835963586811e-05,9.962870171875693e-05,-2.3200279429147486e-05
-5.34274095116416e-05,6.869997378089465e-05,1.8743840882962104e-05,7.846094922570046e-05,-1.3414375189313432e-05,-1.8022290532826446e-05,-1.8169419945479603e-05,-1.6476462405989878e-05,-3.0822569442534586e-05,3.1553117878502235e-06,-1.872754683063249e-05
-6.882954767206684e-05,7.598429874633439e-05,-2.491355007805396e-05,3.999193722847849e-05,-6.164762282878655e-07,-4.781397592523717e-06,-8.167658961610869e-06,3.856326486584294e-06,-2.151336047973018e-05,2.169664003304206e-05,-1.2707214409601875e-05
-4.484365490498021e-05,5.0634946092031896e-05,5.939889888395555e-06,3.5540747171936005e-05,-9.9965394042556e-06,6.214081622601952e-07,-1.9247106592956698e-05,-3.904469849658199e-06,-3.320212636026554e-05,2.031090571108507e-05,-1.8539903976488858e-06
-8.816275840217713e-05,0.00041955176857300103,-6.703109647787642e-05,-7.954257853270974e-05,-1.097342828870751e-05,-7.108915269782301e-07,-2.0873910216323566e-05,-1.1180156434420496e-05,-0.00010624917376844678,-1.6268901617877418e-05,-1.8558854321781837e-05
-0.0001956085761776194,0.0002599528233986348,-4.369976704765577e-05,1.782118488335982e-06,1.8092177924700081e-06,3.7419267755467445e-06,-1.6450419934699312e-05,8.69048380991444e-06,-0.00010593212232379301,7.825346210665884e-05,7.460843335138634e-06
-6.102751649450511e-05,0.0001404144786647521,1.3070384738966823e-05,5.524131120182574e-05,-3.236802240280667e-05,-1.6470705304527655e-05,-6.469188792834757e-05,2.8352460503811017e-05,-8.028894444578327e-05,6.852858768979786e-05,-5.0760136218741536e-05
-3.7506117223529145e-05,1.3733077139477246e-05,1.1720774637069553e-05,3.179168561473489e-05,6.49279809294967e-06,2.563535417721141e-06,8.07577271189075e-06,-9.758228429745941e-06,-3.930877892344142e-05,-3.5809898690786213e-06,1.5776468217154616e-05
-3.324215504107997e-05,0.0002566512848716229,0.0002608411305118352,0.0003056217610719614,2.4535638658562675e-05,5.327935105015058e-05,3.9324353565461934e-05,0.00010169869256060338,1.5234894817695022e-05,-0.0010076818143716082,-1.62631204148056e-05
-6.263396426220424e-05,5.0047248805640265e-05,8.375999277632218e-05,0.00014476572687271982,-4.213369538774714e-05,-3.26439749187557e-05,-5.261218723262573e-05,-1.849099135142751e-05,-2.701909852476092e-05,-1.2444579624570906e-05,-3.059448044950841e-05
-6.411523645510897e-05,1.2017980679956963e-05,-1.0282716175424866e-05,4.103898390894756e-06,1.5002922282292275e-05,1.1922535350095131e-05,9.375231684316532e-06,1.1785616607085103e-05,-3.2720319723011926e-05,4.0309836776941665e-05,2.600252628326416e-06
-7.935171925055329e-05,6.149011687739403e-05,-1.6761765436967835e-05,3.752802513190545e-05,2.9928393878719817e-06,6.20495640646368e-06,-1.4302459021564573e-06,6.992055205046199e-06,-4.185204943496501e-05,2.518636392778717e-05,-9.98570953925082e-07
-1.3289071659983165e-05,2.1266070689307526e-05,-2.9548377824539784e-06,1.0798264625577758e-05,1.9768958736676723e-06,1.4064827098536625e-06,-9.162273272522725e-06,2.505635166016873e-06,-7.098059654708777e-06,1.1054062269977294e-06,-6.554512538059498e-06
-7.810632496330072e-06,2.4081294668576447e-05,-1.7637640326029214e-06,4.269620831109933e-06,4.542234819382429e-07,7.519697874158737e-06,-1.2301745755394222e-06,4.183159717285889e-06,-2.0505358662603612e-05,-2.55944632954197e-06,-6.638621243837406e-06
-1.242325652128784e-05,2.1791235212731408e-05,-7.680733006054652e-06,-6.9547368184430525e-06,5.902937459723034e-06,5.1886518122046255e-06,7.381049726973288e-07,2.1879216092202114e-06,-1.0253760478917684e-05,3.487181857053656e-06,-1.983546553674387e-06
-2.2659994144191842e-05,2.3439155256710364e-05,-3.3907044780789874e-06,2.5516143750792253e-05,-2.8977106012462173e-06,4.917774276691489e-06,-6.8947350655435e-06,1.0602907650536508e-05,-2.386274172749836e-05,-2.594060333649395e-06,-2.1760342860943638e-06
-1.7828293493948877e-05,0.00031687143518865923,6.323116394924e-07,1.2934038750245236e-05,-4.164576512266649e-05,-4.569525663100649e-05,-5.101064289192436e-05,-4.826623080589343e-05,-5.7394559917156585e-05,-2.7243548174737953e-05,-4.135347990086302e-05
-1.788736017260817e-05,0.00010528451275604311,-5.6258404583786614e-06,8.954291843110695e-06,-1.7840964574133977e-05,-1.7585471823622356e-05,-1.9740423795155948e-05,6.3409534050151706e-06,-2.9157615927033476e-05,1.4214701877790503e-06,-1.4163553714752197e-05
-2.4412050606770208e-05,1.9662904378492385e-05,-2.7310034056426957e-05,1.2826923921238631e-05,2.683467755559832e-06,-9.484021575190127e-06,4.952635208610445e-07,3.58686802428565e-05,-2.079567184409825e-05,7.279709052454564e-06,3.1848276194068603e-06
-7.513805189773848e-05,0.0003723341287695803,-4.9722679250407964e-05,-2.9907134887707798e-05,-3.833425080301822e-05,-4.9524664973432664e-05,-3.736274356924696e-05,-3.254801231378224e-05,-6.898213723616209e-05,3.0306648113764822e-05,-2.1121106556165614e-05
-4.333539618528448e-05,7.317011477425694e-05,-3.3083495509345084e-05,2.8594658942893147e-05,1.295686342928093e-05,2.3673066607443616e-05,1.3762344678980298e-05,3.3061278372770175e-06,-0.00011906648796866648,2.466628939146176e-05,1.535593401058577e-05
-2.3062500986270607e-05,4.387990338727832e-05,-9.985653377952985e-06,2.530127949285088e-05,-1.993143632716965e-05,-9.276555829274002e-06,-1.8183770407631528e-05,2.930219125119038e-06,4.1057255657506175e-06,2.238982415292412e-05,-1.8167028684956676e-05
-3.432623088883702e-05,6.30068825557828e-05,3.34075593855232e-06,3.158719346174621e-05,-1.1315892379570869e-05,-3.7521831472986378e-06,-2.5824870135693345e-05,2.2536187771038385e-05,-1.8360472495260183e-05,-6.963546184124425e-06,-1.992783063542447e-05
-7.846705739211757e-05,3.433726669754833e-05,-3.7506317312363535e-05,8.489239917253144e-06,6.385513188433833e-06,3.0592273105867207e-06,1.0820655916177202e-05,2.4125189156620763e-05,-4.482235090108588e-05,6.522228795802221e-05,8.356351827387698e-06
-3.971063415519893e-05,8.075216464931145e-05,1.1970161722274497e-05,5.588863859884441e-05,-2.0432416022231337e-05,-9.053123903868254e-06,-3.548280983523e-05,-4.335251105658244e-06,-2.263181158923544e-05,-1.5658624761272222e-06,-1.5399046105812886e-05
-2.9895196348661557e-05,2.4740655135246925e-05,-1.6301724826917052e-05,8.732349670026451e-06,5.343583325156942e-06,6.729265805915929e-06,5.156924999027979e-06,1.732015334710013e-05,1.1452837497927248e-05,-3.294591442681849e-05,-3.329405444674194e-07
-9.701707313070074e-06,4.7027799155330285e-05,-1.5057237760629505e-05,-7.076276233419776e-06,3.282755642430857e-06,6.745807695551775e-06,-2.5931294658221304e-06,9.67739470070228e-06,-3.61005513696e-05,-3.3309097489109263e-06,7.126052878447808e-06
-5.9609210438793525e-06,3.2271185773424804e-05,-1.2028938272123924e-05,-2.284318361489568e-05,2.1871219360036775e-06,1.9571689335862175e-06,2.7654023142531514e-06,-1.7628190107643604e-06,-1.1665582860587165e-05,2.18003888221574e-05,-6.7198125179857016e-06
-0.00014252014557314396,0.0011867342982441187,-0.00013918014701630455,-0.00016957046682364307,-0.00021181847114348784,-0.00019456537484074943,-0.0001772228633853956,-0.00018403661488264333,-0.00017191367942359648,0.0003815415548160672,-0.00017744808246789034
-5.201426029088907e-05,9.241899533662945e-06,-3.459345407463843e-06,1.3376886272453703e-05,8.231909760070266e-06,1.3874439275696204e-05,5.3139558531256625e-08,1.5110210370039567e-05,-8.709957910468802e-06,-1.6382846297346987e-06,5.9333581816645165e-06
-2.2872134650242515e-05,4.60440469396417e-05,1.4607235470975866e-05,2.2250440224524937e-05,-1.5865280261095904e-05,4.1658613554318435e-06,-1.8605317563924473e-05,3.454759280430153e-06,-3.0204852919268887e-05,1.3608743302029325e-05,-1.6583499927946832e-05
-8.502367563778535e-05,5.340039933798835e-05,3.232196559110889e-05,9.45226429394097e-05,-1.5377985619124956e-05,-1.7209346651725355e-05,-2.1571104298345745e-05,-1.4665456319562509e-05,-4.018449681097991e-05,1.5492939382966142e-05,-1.7058791854651645e-06
-1.0306942613169667e-05,2.2538040411745897e-05,5.7127803074763506e-06,1.8665703464648686e-05,-2.1168251805647742e-05,-4.099780881006154e-06,-2.0183302240184275e-05,1.663867169554578e-05,-2.3946479814185295e-05,1.6219690223806538e-05,-7.012795322225429e-08
-4.7657075072038424e-05,4.936590312354383e-05,3.484295120870229e-06,3.9324688259512186e-05,-1.3416434740065597e-05,-3.378549536137143e-06,-1.2911275916849263e-05,-3.1727338409837103e-06,-3.255605679441942e-05,2.8219173600518843e-05,-7.30193733033957e-06
-0.00014188274144544266,0.00010841539187822491,-8.607684048911324e-05,4.652750430977903e-05,1.1666903446894139e-05,7.694014129810967e-06,1.0870979167521e-05,4.303972309571691e-05,-2.07724069696269e-05,1.7429093531973194e-05,3.088376615778543e-06
-3.927523857782944e-05,1.0474657756276429e-05,5.933325155638158e-07,1.7973299691220745e-05,7.054610250634141e-06,-2.767083060462028e-07,5.091056664241478e-06,1.437190121578169e-05,-2.9052648642391432e-05,1.072772647603415e-05,2.3180118660093285e-06
-3.8254156379480264e-05,5.345898989617126e-05,7.042034667392727e-06,5.2126777518424205e-05,-1.686649068233237e-05,-6.766147635062225e-06,-1.3807147581701429e-05,-9.895367838907987e-06,-5.332698765414534e-05,3.37493647748488e-05,-7.460870023123789e-06
-6.428177402995061e-05,7.881220881245099e-05,7.597637522849254e-05,0.00015227433686959557,-2.771417439362267e-05,-1.4639884284406435e-05,-3.670515070552938e-05,-4.429756518220529e-05,-8.182390320143895e-05,-3.191212545061717e-05,-5.688342014309455e-06
-4.5959819544805214e-05,0.00025603520225558896,-7.896063198131742e-05,-7.720754911133554e-05,-1.8853504343496752e-05,-1.1399544746382162e-05,-1.9776731733145425e-05,-3.551108056853991e-05,5.174507032279507e-05,4.990637535229325e-06,-2.5102040581259644e-05
-7.13239915057784e-05,4.7608944441890344e-05,-1.1075477289068658e-05,4.6272139115899336e-05,-5.015749138692627e-06,-4.3022211571042135e-06,-9.044602848007344e-06,1.3643139027408324e-06,-1.0409811068257113e-05,1.747793794493191e-05,-1.5514860933762975e-06
-8.3738355897367e-05,7.197961167548783e-05,-1.1325858395139221e-05,5.363364289223682e-05,-1.0988583198923152e-05,-2.118389602401294e-06,-1.554753089294536e-05,-9.238532584276982e-06,-1.1108586477348581e-05,2.0589031009876635e-05,-2.136452167178504e-06
-4.3954089960607234e-05,4.2234511056449264e-05,2.9102902772137895e-06,3.28520436596591e-05,-3.3423202694393694e-06,-5.582872290688101e-06,-8.950855772127397e-07,-2.2864469428895973e-06,-1.8570193788036704e-05,1.1332853318890557e-05,-1.4698689483338967e-05
-4.6253029722720385e-05,0.00010295843094354495,-2.9100646770530147e-05,1.0082343578687869e-05,1.8104279661201872e-05,5.880171556782443e-06,-3.4052227420033887e-06,-4.1730185330379754e-05,-2.853181285900064e-06,-8.060447726165876e-06,-5.622514436254278e-06
-5.107400465931278e-05,0.00011330398956488352,-1.3852459460395039e-05,4.0467265080224024e-05,-2.082302307826467e-05,7.05200363881886e-07,-2.0114604240006884e-05,-1.3603185607280466e-05,-3.726644717971794e-05,3.081223076151218e-05,-2.8554962227644864e-05
-1.9692717614816502e-05,3.0679269912070595e-05,6.897640560055152e-06,2.6327636078349315e-05,-3.6221554182702675e-06,-6.9491734393523075e-06,1.3648324966197833e-05,-1.2797234376193956e-05,-2.625573233672185e-05,5.5281343520618975e-06,-1.3763991432824696e-05
-4.883788187726168e-05,1.2620719644473866e-05,-1.9150078514940105e-05,-9.231571311829612e-06,1.521808371762745e-05,1.9496663526297198e-05,6.135689545772038e-06,1.1662737961160019e-05,-1.9819547333099763e-05,2.6454061298863962e-05,5.451127663036459e-06
-2.6073131294879204e-05,1.2552537100418704e-05,-1.8017334696196485e-05,2.4503059194103116e-05,-8.801762760413112e-06,5.727033567382023e-07,2.8182430469314568e-06,3.509147973090876e-06,-8.943462034949334e-06,2.2769447014070465e-05,-4.889447154710069e-06
-6.313366793619934e-05,3.617516722442815e-05,-9.654480891185813e-06,3.179186751367524e-05,-1.554075424792245e-06,-1.773332587617915e-05,-2.3972303097252734e-05,7.05635393387638e-05,-4.279223321645986e-05,2.7780146410805173e-05,-7.4706294981297106e-06
-9.970875908038579e-05,8.936379344959278e-05,-1.723408240650315e-05,7.436197756760521e-05,-3.7685151255573146e-05,-1.9240662368247285e-05,-2.1301473225321388e-06,2.062876001218683e-05,-3.8357101857400266e-05,3.367255339981057e-05,-3.671175363706425e-06
-1.628850850465824e-05,4.6306211515911855e-05,-1.8435262063576374e-05,1.2071398941770894e-05,-1.3036399195698323e-06,-5.104807314637583e-07,-9.374295586894732e-06,-1.735395926516503e-06,-1.6804912092993618e-05,1.804346857170458e-05,-1.196858534058265e-05
-7.269485104188789e-05,3.524142357491655e-05,2.162010787287727e-06,3.7799606843691436e-05,-1.909043476189254e-06,8.38493633636972e-06,-1.3809592701363727e-05,3.126565570710227e-05,-6.462845703936182e-05,4.224971780786291e-05,-4.061409981659381e-06
-3.0618080927524716e-05,1.963231966328749e-05,-3.167145223414991e-06,2.558189999035676e-05,2.5434310373384506e-06,-3.189928065694403e-06,-1.1233966688450892e-05,3.112575359409675e-05,-3.175544225086924e-05,1.3341123121790588e-06,-2.529513949411921e-07
-2.3473471173929283e-05,8.605459879618138e-05,2.547603889979655e-05,5.6464790759491734e-05,-3.1327066949415894e-05,-3.416139406908769e-05,-1.9957026779593434e-05,-4.918892045679968e-06,-1.3185725492803613e-05,-2.189370161431725e-05,-1.9078151126450393e-05
-2.6930111744150054e-05,2.598634182504611e-05,-3.228602508897893e-06,2.1462195945787244e-05,6.063557975721778e-06,-6.024682079441845e-06,-3.080059713056471e-06,-2.004910129471682e-05,1.5927270396787208e-05,2.561377186793834e-06,-1.2688186870946083e-05
-2.1069430658826604e-05,2.4639566618134268e-05,-1.2695836630882695e-05,1.0289333658874966e-05,-1.0378199249316822e-05,-2.6135825237361132e-06,-1.4319040928967297e-05,4.439515578269493e-06,1.8315624856768409e-06,2.338416379643604e-05,-3.508050212985836e-06
-0.0001152408767666202,9.894845425151289e-05,-4.190040453977417e-05,4.999687189410906e-05,-5.899484044391556e-06,8.64589947013883e-06,-9.071581189346034e-06,1.1208199993006929e-05,-7.384230229945388e-06,1.5143407836148981e-05,-4.446256752999034e-06
-1.984044729397283e-05,2.2097215605754172e-05,-5.681859079231799e-06,1.2045748235323117e-05,-2.876715171851174e-06,-8.186548939193017e-06,-8.087749165497371e-06,1.006814454740379e-05,-1.9352567051100777e-05,2.1738559098594123e-05,-1.9237813830841333e-06
-1.934107694978593e-05,1.0172909242101014e-05,-1.6539893294975627e-05,-3.0508676598373086e-06,1.9396749095790256e-07,1.2472512935346458e-05,1.5664970760553842e-06,9.671378393250052e-06,-1.5335690477513708e-05,2.5892063149512978e-05,-5.701801455870736e-06
-5.2801099315047395e-06,2.3905808575364063e-05,1.3525405279324332e-05,2.1728634237661026e-05,-2.5190523047058377e-05,-8.136404630931793e-06,-2.601308324301499e-05,9.479843185999925e-06,-2.302969278389355e-05,1.2934155734001251e-05,6.0759658566666985e-06
-7.494776809835457e-06,3.222861050744541e-05,-1.0451837624714244e-05,5.624942559734336e-06,-1.8130483567802003e-05,-5.641755763008405e-06,-2.707368003029842e-05,6.847016720712418e-06,-8.73917679200531e-06,5.2870074796373956e-05,-2.0038931324961595e-05
-1.244687473445083e-05,4.122435530007351e-05,-5.925650611970923e-06,9.598702831681294e-06,-2.1002086214139126e-05,-1.5601629002048867e-05,-2.6704227821028326e-05,1.345026794297155e-05,-2.048726219072705e-05,5.408155357145006e-05,-1.6187151743451977e-05
-4.779349129080401e-05,3.3914427149284165e-05,-3.7012866869190475e-05,-1.4441130815612269e-05,-2.049993690889096e-05,1.5939010154397693e-05,-3.5821103665512055e-05,6.451236095017521e-05,-4.131639980187174e-05,0.00011884203377121594,-3.632290645327885e-05
-1.558150052005658e-05,1.9784831692959415e-05,-9.702956049295608e-06,3.1265331017493736e-06,-1.0186485269514378e-05,-1.840327968238853e-06,-4.159543095738627e-06,9.854721156443702e-06,-1.075499767466681e-05,1.945306303241523e-05,6.660457074758597e-09
-2.0543202026601648e-05,2.7142597900819965e-05,-7.565345185867045e-07,2.3649206013942603e-05,-1.2986204012577218e-05,-8.072757282207021e-06,-8.22202923700388e-06,7.927977321742219e-06,-3.579305666789878e-05,2.1737296492574387e-05,5.9167064137000125e-06
-1.4032605577085633e-05,4.641334180632839e-05,-2.9841469313396374e-06,1.7527286672702758e-05,-1.7263342670048587e-05,-6.886089067847934e-06,-2.0848287462627013e-05,5.274314389680512e-06,-3.7011897511263214e-05,5.298094151839905e-05,-2.316951304237591e-05
-3.243581886636093e-05,2.7323540962242987e-05,7.412304512399714e-07,2.4386667519138427e-05,9.7569181889412e-07,-1.826725963383069e-06,-1.8344867385167163e-06,-5.228125246503623e-06,2.0913406899580878e-06,-1.6072803191491403e-05,1.8794903553498443e-06
-3.4781247450155206e-05,3.460267737409595e-05,-2.2011351120454492e-05,-6.576659870916046e-06,1.4205894103724859e-05,9.916628187056631e-06,7.122467877707095e-06,6.530151949846186e-06,-1.887433438696462e-05,8.787089086581545e-06,1.0786818620545091e-06
-3.40523874911014e-05,3.811586634583364e-05,1.2587173841893673e-05,1.2831151252612472e-05,-1.3626410236611264e-05,-2.519883446439053e-05,-2.6732063815870788e-05,8.88169597601518e-06,2.779462147373124e-05,2.0038896764162928e-05,-2.063970123344916e-05
-6.1011196521576494e-05,7.881577130319783e-05,-4.915460885968059e-05,-4.83766634715721e-05,3.737823135452345e-06,9.129747922997922e-06,4.385390639072284e-06,1.4687975635752082e-06,3.284112608525902e-06,6.569687502633315e-05,-7.976053893798962e-06
-5.395368134486489e-05,1.6485616697536898e-05,9.34496711124666e-06,5.091581942906487e-05,-2.908303667936707e-05,-2.5300466404587496e-05,-3.177502821927192e-05,3.1266838050214574e-05,3.0151850296533667e-05,2.0794607280549826e-05,-1.884749465830282e-05
-7.317120252992027e-05,0.0002914234792115167,-8.708488712727558e-05,-6.756846869393485e-05,-5.1786131280096015e-05,-6.836032798673841e-05,-7.971500781422947e-05,-7.425004878314212e-05,0.00017214805848198012,0.00011736038140952587,-7.899585307313828e-05
-0.00012676797996391542,0.00018424339941702783,-2.0747858798131347e-05,-3.138770262012258e-05,-1.9285482267150655e-05,-2.9717766665271483e-05,-3.121285590168554e-05,-2.481316425928526e-05,6.814378139097244e-05,5.705008061340777e-05,-2.5504457880742848e-05
-3.89319641271868e-05,2.901385596487671e-05,-3.098342858720571e-06,1.1256841389695182e-05,3.326863043184858e-05,2.5227919650205877e-05,5.941476814541602e-06,-8.89178627403453e-05,-1.5941813444442232e-05,3.514802119752858e-05,7.0332521886484756e-06
-4.7032601287355646e-05,2.9246304620755836e-05,-2.2779195205657743e-06,2.7604433853412047e-05,3.076197117479751e-06,-3.7738197988801403e-07,7.880047633079812e-06,-5.047029844718054e-06,-2.4659357222844847e-05,1.3867904726794222e-05,-2.280597072967794e-06
-6.916889560670825e-05,3.2360384466301184e-05,1.590070263546295e-05,5.7306244343635626e-05,-1.5216215160762658e-05,-4.333170636527939e-05,-2.1241553440631833e-05,5.811433948110789e-05,2.0446168491616845e-06,1.4661886780231725e-05,-3.142979818449021e-05
-4.767926839122083e-06,8.514684850524645e-05,-1.712898665573448e-06,-2.1203562027949374e-05,7.01982389728073e-06,1.0509334970265627e-05,-0.00013163155836082296,3.197399928467348e-05,-6.453489186242223e-05,9.530075931252213e-05,-6.09993003308773e-06
-0.00012357438754406758,8.220030576922e-05,-0.00011070002437918447,-7.926140824565664e-06,2.503010637155967e-05,6.381206731020939e-05,-3.88922206298048e-05,2.9116727091604844e-06,-7.004451617831364e-06,8.722746861167252e-05,2.6915611670119688e-05
-0.00011548915063031018,6.0430753364926204e-05,-0.00029441999504342675,1.4552033462678082e-05,6.402551298378967e-05,5.664945820171852e-05,4.2694448893598747e-05,4.205325785733294e-05,1.7187988305522595e-05,5.2539483476721216e-05,5.977620276098605e-05
-9.662752472650027e-05,0.00010267975449096411,3.180031285410223e-06,8.720435653231107e-05,-1.5951950445014518e-05,-6.0450047385529615e-06,-2.9476027521013748e-05,-2.181283798563527e-05,-5.122964103065897e-05,4.882350731350016e-05,-2.0744658968396834e-05
-7.792340466039605e-05,7.700983223912772e-05,-5.4137775805429555e-05,2.577013674454065e-05,-1.1845001608890016e-05,7.623912279086653e-05,-5.562425940297544e-06,-3.977109417974134e-05,-2.836041312548332e-05,4.719098251371179e-05,-8.609960786998272e-06
-0.00019982278172392398,0.00010825673962244764,-6.450062255680677e-05,9.56295716605382e-05,9.812765938477241e-06,-2.555425453465432e-07,5.236981451162137e-06,3.407476106076501e-05,-7.398712114081718e-06,3.942472176277079e-05,-2.04578852560644e-05
-9.443760791327804e-05,7.8766759543214e-05,-4.448808613233268e-05,1.6863574273884296e-05,-6.990681868046522e-06,9.507182198831288e-06,-1.8441278371028602e-06,2.1044562345196027e-05,-2.5057925086002797e-05,4.7412690037162974e-05,-7.763337634969503e-07
-7.067777005431708e-05,5.8074682783626486e-05,1.0165866115130484e-05,7.619319785590051e-05,-3.2224179449258372e-06,-2.777960617095232e-08,-2.164528996217996e-05,-6.202807867339288e-06,-3.955513420805801e-05,6.6556676756590605e-06,-9.758205123944208e-06
-4.21266995545011e-05,1.9945156054745894e-05,-1.992632678593509e-05,6.459091309807263e-06,1.0009415291278856e-05,1.754475488269236e-05,-3.1069157557794824e-06,1.3731350236412254e-05,-1.701754445093684e-05,9.966378456738312e-06,4.521338269114494e-06
