Fp1,F7,T7,P7,O1,Fp2,F8,T8,P8,O2,PO7,PO8,Cpz
-2.8825292587280273,-63.87101173400879,-7.379879951477051,7.866795539855957,4.424639344215393,5.990062236785889,55.04191970825195,22.627851963043213,9.456811428070068,7.865563273429871,-19.024269580841064,-17.62963104248047,-2.486323356628418
28.329110622406006,-94.0559549331665,-19.130840301513672,-30.817869186401367,-18.534421920776367,51.33761787414551,109.55939102172852,13.625199317932129,-10.112162351608276,-18.740689277648926,0.8400652408599854,0.2024846076965332,-12.501935005187988
-14.814081192016602,-45.19205379486084,-18.421714782714844,-16.28303289413452,-11.448142290115356,-2.860170364379883,27.759567260742188,14.370983123779297,11.759531736373901,4.540931940078735,16.559452056884766,19.441760063171387,14.586966514587402
-21.2105655670166,-99.60975646972656,-16.608651161193848,-20.293924570083618,-3.151511549949646,-7.119209289550781,100.76393508911133,45.38548517227173,15.558619976043701,7.721004009246826,-1.3416590690612793,2.159945487976074,-2.2537081241607666
-19.19674062728882,-153.2121124267578,-29.174540042877197,-18.65971612930298,-7.992033958435059,17.013665199279785,134.11655044555664,44.2172269821167,17.022974491119385,5.40527218580246,1.3792448937892914,-0.04236125946044922,9.122576475143433
-112.39095687866211,-112.53822326660156,-18.378243446350098,7.309834733605385,13.066769279539585,-38.426055908203125,36.71897840499878,75.10078811645508,55.10551643371582,32.86289596557617,19.588045597076416,21.120604038238525,20.860044836997986
-21.705456733703613,-54.7038688659668,-10.382608413696289,1.191537857055664,5.827234268188477,-10.033174514770508,37.76842498779297,-3.1554911136627197,-2.149761199951172,1.107032299041748,22.483031272888184,20.58863067626953,13.164470314979553
-53.33221483230591,-80.73244094848633,-6.888274192810059,7.201946258544922,19.43490982055664,-22.25702953338623,42.08406066894531,27.664273262023926,29.283952713012695,24.049174308776855,1.9981069564819336,-1.1661405563354492,12.65968370437622
-4.165962219238281,-19.899179458618164,-5.819252967834473,-2.0470104217529297,0.5228672027587891,2.1322402954101562,20.73231601715088,8.629585266113281,-0.23929405212402344,-2.476472854614258,-1.1111292839050293,0.5598025321960449,3.1814823150634766
-7.97377872467041,-78.89127540588379,-22.498167514801025,-6.124296188354492,-8.120850056409836,12.79976749420166,87.60194873809814,22.261066436767578,-6.978282451629639,-12.177039623260498,13.556519985198975,10.803847312927246,-4.25946044921875
10.918721437454224,-30.730182647705078,-6.238894462585449,-18.733924388885498,-18.76105785369873,28.927800178527832,87.15958023071289,25.963090896606445,-11.75570297241211,-20.18493938446045,-14.067903876304626,-13.507770538330078,-18.98882031440735
-13.92545223236084,-58.30416679382324,-17.980992078781128,-11.907979488372803,-13.929061591625214,6.405955791473389,70.51821804046631,30.547974586486816,12.09697413444519,-0.4201984405517578,0.7910561561584473,0.1317906379699707,-4.024117656052113
-23.960060119628906,-68.96792221069336,-8.546138882637024,-14.379905700683594,0.00213623046875,1.9870128631591797,73.05552291870117,34.20951962471008,6.4337098598480225,3.0096969604492188,-1.3442450761795044,-4.103727579116821,2.604401111602783
3.737720489501953,-40.1778826713562,-10.291173458099365,2.11151123046875,-1.010758876800537,21.037285327911377,43.32684135437012,30.316814422607422,6.766390383243561,-1.8865060806274414,-18.006820917129517,-18.477668091654778,-17.445748329162598
-37.54091835021973,-50.26670455932617,-7.251852035522461,1.4228878021240234,8.553097367286682,-31.352004051208496,43.67146301269531,32.50596046447754,12.327848434448242,13.74576473236084,2.9828686714172363,4.232498645782471,6.969081401824951
-1.4737529754638672,-26.326613426208496,-15.392788410186768,0.8677730560302734,-6.5375834703445435,16.43140172958374,35.34891986846924,10.56957721710205,-5.674691200256348,-5.774991691112518,0.47693538665771484,1.6732444763183594,-4.18742823600769
-32.28819179534912,-106.47854423522949,-21.635289192199707,-46.76718235015869,-6.6953277587890625,-14.719366073608398,81.24171447753906,16.453659057617188,30.114290237426758,21.857948780059814,27.96705150604248,27.340746879577637,23.608497381210327
5.689452886581421,-32.17703723907471,-9.035037994384766,-18.602790117263794,-10.577019691467285,16.474133729934692,36.364213943481445,14.640686392784119,6.472195982933044,-2.3464889526367188,0.0434873104095459,2.5298485159873962,-9.475648880004883
-10.729321956634521,-38.38165104389191,-13.956991910934448,1.6252784729003906,-1.5076065063476562,5.255757808685303,35.77260100841522,11.822608947753906,1.7852649688720703,2.47654390335083,1.8282318115234375,2.659442901611328,1.3498449325561523
3.0139307975769043,-21.56287384033203,-11.780259847640991,-0.10425281524658203,-4.810688778758049,5.703010082244873,26.83541488647461,6.152878761291504,3.792919158935547,-0.41888427734375,-1.5552705526351929,-1.998022437095642,-3.267897129058838
-3.5406949520111084,-39.826550006866455,2.17098331451416,1.8206167221069336,0.9128074645996094,3.4445018768310547,41.698710203170776,21.133684158325195,5.424569368362427,1.5908517837524414,-13.303329944610596,-12.12581729888916,-9.40033221244812
12.889698028564453,-27.207763671875,-20.56979465484619,-16.29498028755188,-6.735118865966797,15.576316952705383,25.058021545410156,5.456548690795898,-2.5921192169189453,-5.256424188613892,10.52988052368164,9.052491247653961,0.09324789047241211
51.649410247802734,-11.886174201965332,-34.601022243499756,-28.329649925231934,-29.670006275177002,78.65758609771729,65.1135950088501,48.74268138408661,-2.660226583480835,-20.95970392227173,-38.63276672363281,-40.74725151062012,-36.676469802856445
0.7726330757141113,-74.16861534118652,-29.534840643405914,-10.09203052520752,-2.680593490600586,16.569435119628906,60.039480209350586,34.14152526855469,13.5239497423172,5.614720344543457,-7.0703864097595215,-8.655611425638199,1.540328174829483
10.694326877593994,-37.49472999572754,-17.76894986629486,-10.160491466522217,-6.160191535949707,20.207463264465332,49.25433683395386,20.782954216003418,2.8965659141540527,-4.480733394622803,-13.196924924850464,-11.204170495271683,-3.369457721710205
-29.435751616954803,-91.84756088256836,-17.50597858428955,-4.197107315063477,-5.621917724609375,-11.737642288208008,96.21420860290527,36.703697204589844,1.8900651931762695,-6.149819374084473,13.571086883544922,12.64034652709961,5.476373672485352
3.0712027549743652,-24.996026515960693,3.1436767578125,1.3536787033081055,-3.540034294128418,13.216775894165039,36.4369592666626,31.047017097473145,4.611106991767883,-5.037126868963242,-20.157936096191406,-22.65591847896576,-16.493375301361084
-16.001875698566437,-64.68120408058167,-35.987269163131714,-14.364116668701172,-8.11738634109497,10.007307052612305,47.29407215118408,16.595279216766357,4.636994123458862,3.7069225311279297,21.530694007873535,21.943134307861328,13.437448501586914
13.787572622299194,-34.397289752960205,-21.467772006988525,-9.58299732208252,-0.7281227111816406,26.620035648345947,46.44696484878659,15.405891418457031,1.5694234371185303,-1.028648853302002,-14.889828979969025,-13.895008385181427,-7.840222120285034
-22.220970153808594,-42.64043116569519,0.17526531219482422,5.152580261230469,5.624929428100586,-9.38420295715332,11.033256530761719,4.90843391418457,5.507411360740662,5.818658828735352,11.61479377746582,12.120646476745605,12.289628982543945
15.352399826049805,-39.9942569732666,-26.579577445983887,-16.703369140625,-11.077672958374023,26.09151840209961,42.30487585067749,10.77448558807373,-5.853272557258606,-6.224335789680481,7.384372711181641,6.482776641845703,-1.9579448699951172
-29.73588538169861,-55.64241409301758,-5.977207183837891,1.2975268363952637,11.29015827178955,-11.445096015930176,32.76667404174805,12.239630222320557,9.992904484272003,9.84777296334505,9.007266521453857,5.376212239265442,10.982458114624023
-36.7117702960968,-82.98554992675781,-12.124624490737915,-3.724018096923828,1.022608757019043,-13.790999412536621,41.93429374694824,20.9374418258667,20.307711124420166,13.218485355377197,15.04699420928955,15.362404823303223,21.507021605968475
-2.9441452026367188,-44.53471374511719,-12.5516357421875,-4.423094749450684,4.469558238983154,7.527988433837891,41.5814094543457,12.980654388666153,1.8082771301269531,-1.4827823638916016,-0.9119153022766113,1.6120705604553223,-3.131671905517578
-99.82785415649414,-143.60914421081543,-14.19346284866333,-10.036341667175293,7.2239837646484375,-68.07952976226807,147.31450271606445,91.37319946289062,40.11613655090332,20.205424785614014,5.887274242937565,9.764737963676453,13.861073970794678
-6.061358213424683,-98.59503173828125,-18.53130316734314,46.53368949890137,16.953429102897644,20.44137954711914,78.14837455749512,20.06407594680786,-10.121131658554077,-8.562173247337341,-11.958890199661255,-9.751012325286865,-18.56005048751831
-40.74785327911377,-54.47227764129639,-26.74880599975586,-25.125622749328613,-5.541716575622559,-9.974248886108398,90.10067749023438,45.77443504333496,18.5550057888031,12.951955795288086,-4.934459686279297,-3.194027900695801,3.3569412231445312
-26.14133757352829,-47.76154899597168,-5.456550598144531,8.254266738891602,8.76960563659668,-16.38858699798584,54.09237289428711,28.012191772460938,8.91211462020874,7.1017539501190186,-8.581287384033203,-7.683774948120117,-3.129222869873047
-27.000125408172607,-43.57615089416504,-2.6164417266845703,-0.003567218780517578,4.823785781860352,-17.044928550720215,38.8196964263916,18.14484491944313,10.241907119750977,7.673080682754517,4.242995023727417,3.909877121448517,2.3850302696228027
-10.215747833251953,-44.40058517456055,-7.376458406448364,-0.23476600646972656,5.714014053344727,3.163081169128418,45.28230285644531,22.943307876586914,16.496334850788116,10.075745582580566,-21.342612266540527,-20.764048099517822,0.659437894821167
-15.168505430221558,-39.28475761413574,7.217630863189697,13.22068977355957,15.268151856958866,-7.05252742767334,27.25026226043701,2.014829635620117,7.0531158447265625,8.659358739852905,-10.111639499664307,-10.786060333251953,1.7194509506225586
-24.68307876586914,-38.0486044883728,-5.064672470092773,0.9926525354385376,-0.25444507598876953,-15.953075408935547,28.033230304718018,15.590193748474121,7.856212615966797,5.973667144775391,7.9586181640625,8.158509254455566,9.440793991088867
-51.658206939697266,-39.87317657470703,18.253334045410156,2.9919934272766113,6.3732932806015015,-35.573729515075684,25.845712661743164,25.21560227870941,7.766319274902344,5.367013931274414,13.53153270483017,12.463539183139801,9.296772480010986
-49.549221992492676,-108.59779357910156,-8.524869918823242,1.695302963256836,-4.429229736328125,-12.732015609741211,118.9684829711914,67.35687255859375,21.415173053741455,6.517289161682129,-12.887457251548767,-14.092129707336426,-5.140407562255859
-17.158361434936523,-33.42922115325928,-7.18798565864563,12.635814905166626,12.460178315639496,-6.148534774780273,24.62526226043701,17.53593111038208,9.52139663696289,2.7701921463012695,-7.838964462280273,-6.904092788696289,-0.8816146850585938
-83.41966533660889,-88.5223388671875,-34.20648670196533,7.737098693847656,26.203535079956055,-33.66294860839844,-1.6241073608398438,-8.893481612205505,30.30019187927246,35.66720485687256,52.16574156284332,61.2322301864624,37.02301907539368
-32.806458473205566,-41.87428665161133,-13.322973251342773,1.4927573204040527,4.382617950439453,-10.316324949264526,10.543953895568848,25.77725601196289,12.50652265548706,13.357038259506226,9.638604879379272,6.482292175292969,14.139000415802002
50.35247755050659,-70.90341186523438,-51.124343149363995,-28.24100971221924,-21.801478385925293,50.226083755493164,97.2831916809082,24.450299978256226,-2.8811440467834473,-13.233717679977417,-11.718125820159912,-10.01524543762207,-12.393574595451355
9.747367858886719,-40.534921288490295,-6.875358581542969,6.007665395736694,2.460890531539917,18.38784694671631,30.87339210510254,7.3607025146484375,-5.31287944316864,-3.7713639736175537,-5.042030096054077,-4.0953528881073,-9.20595932006836
12.231853008270264,-32.99115753173828,-13.656134605407715,-15.990289688110352,-12.800191879272461,31.382125854492188,64.75398445129395,22.29491901397705,-9.71537572145462,-11.776276350021362,-7.965097188949585,-8.476149082183838,-17.292210578918457
-7.934986114501953,-41.185083866119385,-18.664412260055542,-7.911960065364838,-3.65358829498291,-3.400890350341797,39.69905757904053,23.008486568927765,6.989781200885773,4.791555643081665,0.3031349182128906,2.9010980129241943,5.057807505130768
6.292230606079102,-32.074883460998535,-15.519646167755127,-8.942615032196045,-9.766193866729736,11.954805374145508,31.552259922027588,4.770099878311157,2.5482436418533325,1.577070951461792,4.022297233343124,2.6357479095458984,0.9505798816680908
0.30608558654785156,-43.20223426818848,-7.628831386566162,-5.776221036911011,-5.396180987358093,10.014876365661621,29.29905813932419,9.18479323387146,3.7386066913604736,0.6307647228240967,5.867452383041382,4.432611465454102,-1.4707806408405304
103.13700866699219,-96.26378500461578,-43.05426025390625,-62.858720779418945,-70.40758419036865,134.91493892669678,147.50045013427734,8.65975284576416,-38.37046003341675,-53.43099117279053,17.487545013427734,-4.524440765380859,-42.78945875167847
1.0129623413085938,-52.81351280212402,-5.34187126159668,-1.8404693603515625,-5.127998352050781,-4.124382019042969,55.52193832397461,24.608574867248535,0.08861827850341797,-3.361980438232422,-3.8232040405273438,-4.697598934173584,-0.1010751724243164
-15.605079650878906,-60.086524963378906,-37.086947441101074,8.883934020996094,8.142406463623047,5.657657623291016,41.94782257080078,27.33711051940918,25.707120418548584,12.601533651351929,-13.427080154418945,2.9801979064941406,-7.052146911621094
-20.35421848297119,-42.02252960205078,-28.528459548950195,-17.168310165405273,-4.323286533355713,-4.169609069824219,14.908884048461914,4.54901123046875,20.64918613433838,20.43194007873535,18.50583052635193,17.970191717147827,19.55136489868164
-7.651802062988281,-27.3532657623291,-33.08981943130493,-23.47988510131836,-10.282325744628906,5.228813648223877,26.447136878967285,50.204153060913086,35.71581268310547,9.137423783540726,-10.10942554473877,-9.77128791809082,-4.995529651641846
-30.908644676208496,-68.85802459716797,-41.40241622924805,-38.3029260635376,-11.620803594589233,10.836174488067627,26.82553005218506,36.13370132446289,41.7233362197876,21.793063163757324,24.541115283966064,23.3202965259552,5.919599413871765
-31.656593322753906,-47.22256088256836,-22.766247510910034,-0.23461627960205078,9.98765629529953,-8.596500396728516,5.071360230445862,15.87365460395813,25.0416202545166,18.170842170715332,10.046943187713623,8.382303237915039,17.902137279510498
18.948335647583008,-47.23329544067383,-36.52575492858887,-27.911741256713867,-17.534613251686096,31.769516706466675,78.3340277671814,31.35596513748169,1.4569120407104492,-12.295205771923065,-3.52632674574852,-2.2048239707946777,-14.632997989654541
12.163284301757812,-83.25412368774414,-35.524441719055176,-21.231002807617188,-23.13225555419922,46.430015563964844,73.23165702819824,12.701261520385742,-4.541290283203125,-16.40288734436035,21.60282039642334,18.693937301635742,-0.7369785308837891
-36.17710304260254,-56.67738723754883,2.8480892181396484,11.889970779418945,14.14992094039917,-18.799911499023438,44.722434997558594,22.80326271057129,11.55560302734375,12.553970336914062,-6.967416763305664,5.118965148925781,-7.020412445068359
-62.64464569091797,-76.28723526000977,-93.01346015930176,-126.38528442382812,-89.78822898864746,-53.23656368255615,691.2351486682892,89.58113098144531,-79.13837814331055,-78.5716724395752,-21.11450958251953,-54.60571479797363,-46.03061294555664
-53.74114990234375,-36.16997051239014,-29.847630500793457,-43.66526794433594,-75.18304884433746,-52.08036422729492,290.4344482421875,124.72659683227539,-5.072176396846771,-25.932470858097076,-38.29920959472656,-43.91463756561279,-11.255110263824463
47.4246826171875,9.431377410888672,11.643463134765625,3.9899368286132812,-13.100215911865234,-136.28158569335938,90.28387188911438,6.8070068359375,-17.13055419921875,-23.116436004638672,15.633922576904297,14.660682678222656,-10.24615478515625
27.461135864257812,-83.45203971862793,-36.758583068847656,-7.389190673828125,-13.377296447753906,52.15531921386719,82.0462646484375,3.896780014038086,6.349853515625,6.0338592529296875,-12.60052490234375,-11.82159423828125,-12.543968200683594
-291.33428955078125,-326.97753143310547,-44.25681209564209,20.631582260131836,50.88593006134033,-101.08203125,235.8014678955078,65.59051895141602,52.62744140625,31.193679809570312,123.59751844406128,144.88646602630615,38.43608856201172
2.1783447265625,-20.319005727767944,-6.430639266967773,-20.29096484184265,-2.7643165588378906,4.861114501953125,20.4521484375,-0.28045654296875,7.199207305908203,13.260030746459961,0.49161720275878906,1.5620040893554688,0.08090782165527344
-111.86019134521484,-191.27564239501953,-12.046749114990234,-7.743255615234375,-6.202648162841797,-172.79660034179688,75.55907249450684,94.0437364578247,69.89976501464844,44.582088470458984,77.4571807384491,82.11185908317566,58.27139139175415
-50.254682540893555,-208.08853912353516,-26.578409671783447,38.235355377197266,17.694489002227783,88.83452224731445,55.86828804016113,-2.379786968231201,29.104651927947998,27.865489959716797,-0.3942861557006836,-6.521997451782227,36.61491084098816
-19.690460205078125,-204.85168552398682,-34.6326265335083,-17.807780265808105,-12.658106803894043,25.311046600341797,112.9292221069336,-8.786357879638672,-18.93566131591797,-4.665925979614258,79.46774101257324,106.96139764785767,-2.6407928466796875
13.985420227050781,-71.85639953613281,13.575596809387207,21.69333839416504,22.730393886566162,25.74034881591797,18.605987548828125,20.378921508789062,27.641562938690186,30.107234001159668,-58.53209686279297,-81.21531677246094,17.14503240585327
10.415847778320312,-50.581687927246094,-39.98673057556152,12.876644134521484,82.11263084411621,21.431430339813232,39.133418560028076,16.631969451904297,-7.206596374511719,-22.936299324035645,-27.20399761199951,-30.472412109375,-4.214205026626587
12.152437873184681,-81.54470825195312,-46.772403717041016,-36.96078968048096,-38.06181240081787,40.68536376953125,82.86956787109375,5.5370941162109375,-8.284992218017578,-11.241772174835205,39.50871515274048,43.79218941926956,-1.6789073944091797
-18.15155792236328,-5.968898773193359,-16.571609497070312,38.63578796386719,27.041601181030273,-39.985931396484375,18.732803344726562,16.638819694519043,8.232950210571289,8.011701583862305,-17.97703456878662,-16.68829345703125,-1.9503250122070312
61.8506965637207,-245.79990768432617,-127.92645263671875,-37.19316339492798,-35.15906047821045,45.31529426574707,263.78363037109375,105.06583404541016,-4.7330169677734375,-11.00431489944458,7.351863861083984,5.47440242767334,-27.025794982910156
-7.672920227050781,-98.90238952636719,-12.492528915405273,5.033489227294922,1.0121631622314453,-8.896736145019531,86.28178405761719,36.355451583862305,-6.340354919433594,-3.932453155517578,11.873223781585693,9.795456290245056,-12.114189147949219
-24.83839988708496,-72.06340324878693,-2.133321762084961,-4.173158645629883,0.7652606964111328,-17.255905151367188,23.907501220703125,0.5373544692993164,21.616800785064697,14.328128814697266,18.59993863105774,21.320555686950684,19.38865303993225
10.755067348480225,-52.709062576293945,-5.641937732696533,-27.18220329284668,-8.899975299835205,11.741554260253906,54.527394115924835,4.368792831897736,8.567952156066895,5.100345611572266,0.31390857696533203,-1.2527308464050293,0.31089019775390625
56.39939880371094,-24.44160556793213,-50.977208614349365,-23.679533004760742,-27.515207290649414,71.65901565551758,51.493788719177246,19.33346652984619,-13.566564559936523,-22.60405921936035,-8.329322814941406,-9.187779426574707,-18.584396362304688
-70.03421783447266,-97.74505996704102,-24.41689682006836,-15.281790733337402,-12.140817642211914,-44.02903366088867,204.36016845703125,91.59888076782227,46.33731174468994,-7.879098892211914,-28.293721199035645,-33.78702735900879,-8.688689827919006
-28.848358154296875,-103.59476470947266,-12.11733865737915,0.44837379455566406,16.278666019439697,-34.4056453704834,119.5398941040039,98.86891174316406,-117.93803405761719,31.144611358642578,10.753259658813477,6.671184539794922,13.199211120605469
898.233211517334,-226.2202606201172,-203.33816528320312,-159.2806396484375,-166.6666603088379,-144.87757110595703,1218.1995323002338,-157.13839721679688,-344.8603820800781,-206.91993713378906,-178.90546703338623,-191.55370998382568,-136.67150497436523
-23.954418182373047,-50.756722927093506,-18.43456196784973,-2.2341766357421875,7.955602645874023,5.376239776611328,24.760467529296875,24.09281349182129,10.727662563323975,9.760186195373535,3.879964828491211,3.4218101501464844,5.405135154724121
3.3876962661743164,-83.73563575744629,-18.790192775428295,-26.006004333496094,-17.374286949634552,28.66296100616455,100.8709990978241,41.848670959472656,5.880398988723755,-8.721752643585205,-9.419620752334595,-6.002988636493683,-10.60024118423462
-3.705578327178955,-50.52322578430176,-14.33372163772583,2.8980460166931152,-1.111647129058838,1.1722049713134766,24.371702454984188,17.490806818008423,8.404564768075943,1.8998437225818634,3.691880226135254,3.609808921813965,6.135314464569092
-10.55287504196167,-116.60770550370216,-38.835702896118164,-21.009888648986816,-9.823111712932587,20.08688712120056,123.54667854309082,30.811591625213623,-0.8709878921508789,-7.514604091644287,18.38366574048996,17.327723920345306,-4.941673278808594
-48.44189262390137,-176.71508407592773,-34.41031455993652,-1.1812958717346191,19.725658535957336,-27.34880542755127,147.7549295425415,67.31367206573486,35.25434112548828,24.04059147834778,-7.020306587219238,-8.611369371414185,9.639866352081299
-4.894268989562988,-118.10211181640625,-15.957996845245361,3.1725099682807922,4.638440564274788,3.058422088623047,87.53506278991699,1.242443561553955,0.8564105033874512,2.9557061195373535,11.43037223815918,13.545566082000732,10.519445896148682
-4.785663604736328,-20.895499229431152,-9.78784465789795,-8.463910102844238,-7.05430793762207,0.7678546905517578,17.84998321533203,2.7431888580322266,0.12273836135864258,-1.6801526546478271,14.206437110900879,12.194599151611328,4.782576560974121
-32.54010581970215,-40.18789291381836,-0.8858919143676758,4.69931435585022,11.430281639099121,-40.80095815658569,30.292423248291016,27.448854446411133,17.86848735809326,17.628801345825195,3.519547313451767,-0.44928479194641113,1.9764223098754883
-25.31889772415161,-37.94984436035156,-10.933504104614258,9.254007816314697,12.037468910217285,-28.199378490447998,43.95162868499756,39.522528767585754,13.62351369857788,13.41225653886795,-12.229065544903278,-15.091720283031464,-2.0789947509765625
2.1993560791015625,-34.77696990966797,1.2676204442977905,4.058920860290527,5.389861106872559,1.7948493957519531,-3.8777904510498047,-0.9479942321777344,3.5264463424682617,4.625303626060486,6.41352903842926,6.551142930984497,3.7757248878479004
-5.318903923034668,-15.565132141113281,-5.9295690059661865,-4.737658977508545,-1.578643798828125,3.3989858627319336,30.972389221191406,18.977310180664062,4.153778076171875,-0.7682745456695557,-10.512074947357178,-7.4146177768707275,-5.677589654922485
-17.660210371017456,-47.58701229095459,-21.364225387573242,-4.469716548919678,-2.992527961730957,1.1749498844146729,61.007280349731445,33.05354166030884,7.587998390197754,1.7280035018920898,-4.637737274169922,-2.5827298164367676,-3.257615089416504
8.269713878631592,-19.193838119506836,-12.087849140167236,-11.271916389465332,-6.917628288269043,18.78916335105896,26.692458868026733,6.258398532867432,0.7832997664809227,-1.077610969543457,-2.808623492717743,-3.9280292987823486,-3.5075398683547974
2.777606964111328,-44.4976749420166,-10.381059408187866,-4.069255828857422,-2.38179874420166,12.584945678710938,35.35137176513672,12.768800437450409,2.4445858001708984,1.6212139129638672,-4.453891277313232,-4.20085334777832,2.43601131439209
-35.345600605010986,-47.57033443450928,9.508673429489136,10.840154886245728,14.97695016860962,-34.64304447174072,46.16316795349121,28.580206871032715,16.277602434158325,10.242860317230225,-9.0794997215271,-8.594089031219482,-1.3570494651794434
-3.538707733154297,-13.875722885131836,-2.003591299057007,-5.724143981933594,-7.006772756576538,7.113229751586914,30.737346649169922,12.93383514881134,-0.3018040657043457,-3.2716457843780518,-4.519514083862305,-6.032391548156738,-4.51011848449707
6.0292205810546875,-34.10585403442383,-7.4428606033325195,-3.992647171020508,-0.7299938201904297,15.735231399536133,34.29944896697998,7.194524765014648,2.216724395751953,0.8704748153686523,-6.385313272476196,-6.195988655090332,-7.4929656982421875
11.596968293190002,-28.965234756469727,-4.196617603302002,-7.699853301048279,-12.378616690635681,27.339253902435303,39.71624994277954,2.6006174087524414,-6.855946183204651,-8.341015100479126,-1.4673128128051758,-0.7874960899353027,-10.560996770858765
-25.615489959716797,-87.40716552734375,-7.622264862060547,1.141463279724121,8.014833211898804,3.2021350860595703,63.765342712402344,23.077885627746582,16.581260681152344,13.91775894165039,-7.476543188095093,-7.750691175460815,6.171477794647217
-65.99424743652344,-66.8546781539917,-15.44292950630188,6.294395804405212,3.9362573623657227,-42.79509139060974,45.50093650817871,42.12786293029785,24.234379768371582,14.47734808921814,24.431360244750977,23.011712074279785,7.072690010070801
-2.284709930419922,-46.55127143859863,-11.566537499427795,-13.380782961845398,-6.523468732833862,11.137687683105469,53.74122381210327,16.99552881717682,9.285313129425049,3.681304931640625,-5.534122467041016,-6.156526565551758,-2.8436379432678223
