F7,T7,P7,O1,F3,C3,P3,FT9,Fz,Cz,Fp2,F8,T8,P8,O2,F4,C4,P4,FT10,PO7,PO8,Cpz
-7.961377559695393e-05,-4.101395097677596e-05,-8.468883606838062e-06,6.001985639159102e-06,-1.941540904226713e-05,-3.7616973713738844e-06,7.441822845066781e-06,-7.350426676566713e-05,6.7561127252702136e-06,5.8681582686404e-06,-5.024088750360534e-06,4.6660949010401964e-05,1.895612513180822e-05,1.3525296367333794e-05,9.595472874934785e-06,1.9860599422827363e-05,2.9307485220897433e-05,1.8060870843328303e-05,1.8070117221213877e-05,9.330875627711066e-06,7.241377943500993e-06,1.4124814697424881e-05
-0.00010308248238288797,-3.0707145924679935e-05,-8.659071681904607e-06,-6.990562951614265e-06,-3.5048899917455856e-05,-1.9867638002324384e-05,-1.46830827247868e-05,-5.981628055451438e-05,-3.6274411741032964e-06,-6.017754230924766e-06,1.8355794964008965e-05,0.0001328876824118197,4.684688065026421e-05,6.683064384560566e-06,-6.268433565992382e-06,3.584443220461253e-05,8.936665835790336e-06,-4.428347210705397e-06,7.702588663960341e-05,-6.557243523275247e-06,-6.278668081449723e-06,-1.4547352748195408e-05
-6.83555263094604e-05,-2.6992333005182445e-05,-4.791503670276143e-06,3.3432820600864943e-06,-2.2885997168486938e-05,-3.5570847103372216e-06,6.361456598824589e-06,-4.966408960171975e-05,1.4709685274283402e-06,1.0609519449644722e-06,-1.7576112441020086e-05,4.188880120636895e-05,2.264209251734428e-05,1.6932258404267486e-05,8.381049156014342e-06,1.511508526164107e-05,1.989829797821585e-05,1.6963493635557825e-05,2.469102037139237e-05,2.9781469379486225e-07,2.872508275686414e-06,1.1903563517989824e-05
-5.4148815252119675e-05,-1.953034552570898e-05,-3.171270691382233e-06,-4.155333616751022e-06,-1.394554965372663e-05,3.4093400245183147e-06,3.3754142805264564e-06,-3.58395445800852e-05,1.6349920315406052e-06,4.3323494764990755e-06,-5.356932888389565e-06,3.948607263737358e-05,9.434164894628339e-06,5.537527385968133e-06,2.85618733641968e-06,1.2682628948823549e-05,6.558685527124908e-06,8.375176548724994e-06,1.924728167068679e-05,5.077667310615652e-06,4.928370913148683e-06,9.211933331698674e-06
-2.8917878807988018e-05,-1.6866211808519438e-05,-2.816919732140377e-06,7.72129124015919e-06,-1.4338459550344851e-05,-1.4731240753462771e-05,-3.637857844296377e-06,-2.368869900237769e-05,-3.08963844020127e-06,-5.047352686915474e-06,-1.8367518350714818e-06,2.1318395738489926e-05,1.5183028153842315e-05,1.860888096416602e-05,1.6820109522086568e-05,8.471111868857406e-06,1.0556854249443859e-05,1.709206162558985e-05,1.231072747032158e-05,-4.050909970132466e-06,-3.256964305364818e-06,-5.803578460472636e-06
-6.571928679477423e-05,-2.2419179458665894e-05,-4.889023784926394e-06,4.744711077364627e-06,-1.7681478198028344e-05,-1.719535248412285e-06,6.8636718424386345e-06,-4.126851126784459e-05,8.776737558946479e-07,1.260394469682069e-06,-1.343639632978011e-05,3.589301195461303e-05,1.7609948372410145e-05,1.701115343166748e-05,1.0837735771929147e-05,4.832862032344565e-06,9.704442732072494e-06,2.02261244339752e-05,2.591382963146316e-05,1.5060817304402008e-06,1.1160086614836473e-06,8.7357602751581e-06
-0.00015080274033607566,-6.272984683164395e-05,-1.54604449562612e-05,8.391625215153908e-06,-4.62621192127699e-05,-3.334922166686738e-05,-1.559469046696904e-05,-0.00010890692919929279,-9.56888993641769e-06,-7.921093583718175e-06,2.556875188020058e-05,0.00015365522722277092,6.017948055614397e-05,3.5626598673843546e-05,2.2060811488699983e-05,4.634906417777529e-05,1.8974681552208494e-05,1.5015138842500164e-05,9.177103788715613e-05,-4.963189212503494e-06,-6.180617674544919e-06,-1.5852628166612703e-05
-0.0001690355893515516,-8.225211058743298e-05,-3.9275824747164734e-05,-2.1769037175545236e-05,-4.222782808938064e-05,-3.296678642072948e-05,-1.8264345271745697e-05,-0.00013403012417256832,8.574833486818534e-06,9.959731869457755e-06,4.8189172957791016e-05,0.00019264625007053837,6.17701662122272e-05,1.1736025044228882e-05,-1.3311157630369053e-05,6.765891521354206e-05,2.730816777329892e-05,8.297965791825845e-06,9.905944534693845e-05,1.0736421018009423e-05,1.0332046485928004e-05,-3.13633972837124e-06
-6.23419473413378e-05,-9.061509899765952e-06,-9.02648707779008e-06,-1.3961976947030053e-05,-7.67756307595846e-06,5.1230686040071305e-06,-8.612400165475265e-06,-3.1178804874798516e-05,1.1554154525583726e-05,1.1240889989494462e-05,2.069994252451579e-06,5.817028431920335e-05,1.551833611301845e-05,-6.896025297464803e-06,-1.4565932815457927e-05,2.1418773030745797e-05,3.7743207030871417e-06,-1.821020578063326e-05,3.432480662013404e-05,1.1168515811732505e-05,6.447615291449438e-06,7.22089794180647e-07
-3.514807758620009e-05,-1.557241557748057e-05,-1.4973820725572295e-06,-1.867436996150218e-06,-1.431747296010144e-05,-6.3639963627792895e-06,4.280675511836307e-06,-2.1118918084539473e-05,1.2274746836737904e-06,2.546115638324409e-06,1.4365700735652354e-06,2.6868219720199704e-05,1.1077194358222187e-05,-7.340931915678084e-07,-3.400856257940177e-06,1.1140251444885507e-05,1.0833849955815822e-05,8.284834621008486e-06,1.4382960216607898e-05,4.127476167070654e-06,1.036438007417928e-06,2.7785920906353567e-06
-3.9274614664464025e-05,-2.957877541120979e-05,-8.150102075887844e-06,1.021843786475074e-05,-1.4728980488598609e-05,-1.1227603181396262e-05,-3.3555231766513316e-06,-2.9911401725257747e-05,-1.7498773559054825e-06,1.8945252122648526e-06,6.132687758508837e-06,2.4251517970697023e-05,1.5416988617289462e-05,1.7894524262374034e-05,1.836105093389051e-05,4.038759470859077e-06,8.454844191874145e-06,1.537073330837302e-05,1.5283958418876864e-05,2.9494202635760303e-06,-1.991546241697506e-06,-2.990259417856578e-07
-2.5052176567896822e-05,-7.639821888005827e-06,-2.1959870082355337e-06,7.654898581677116e-07,-1.6043398318288382e-05,-9.115092552747228e-06,-7.56498815235318e-06,-1.3790051525575109e-05,-8.463803538916181e-06,-4.782874725606234e-06,1.0560416285443353e-05,3.8683383991156006e-05,1.7363106508128112e-05,7.68516008520237e-06,5.500015049619833e-06,1.0077624892801396e-05,-2.772347897916916e-07,5.043663122705766e-07,2.3841761503717862e-05,-5.314273920475898e-06,-7.019415306785959e-06,-7.722206987637037e-06
-1.9979874195996672e-05,-6.148507964098826e-06,2.035049874393735e-06,4.090631591679994e-06,-5.048370439908467e-06,1.4546485544997267e-06,2.8331887733656913e-06,-1.2517946743173525e-05,4.237741450197063e-06,1.533029490019544e-06,3.392247890587896e-06,1.803681516321376e-05,3.7877725844737142e-06,-3.054713715755497e-06,-1.7201530226884643e-06,1.6461144696222618e-06,-5.464480636874214e-07,-1.357134942736593e-05,8.985189197119325e-06,4.493194637689157e-06,1.7340481974770228e-06,4.327694114181213e-06
-3.6572593671735376e-05,-3.656926219264278e-05,-2.7366011181584327e-05,-1.2949149322594167e-05,-1.343761732641724e-05,-2.315301935595926e-05,-1.7410276086593512e-05,-2.4881035642465577e-05,1.3449022844724823e-05,1.2437098575901473e-05,1.665663103267434e-05,4.483609700400848e-05,1.5764070553814236e-05,1.9574372345232405e-07,-6.9783935146006115e-06,2.921996383520309e-05,1.341528241027845e-05,4.2023457353934646e-06,2.6855283067561686e-05,1.4145547083899146e-05,1.1582824527067714e-05,-3.442550791987742e-06
-2.006446447921917e-05,-7.054978141241008e-06,4.4425769374356605e-07,1.2288472817090224e-06,-5.731072633352596e-06,-2.7019814297091216e-06,-8.180194299711729e-07,-1.4635041225119494e-05,-1.1416865248747854e-06,3.208892849215772e-07,3.706604729813989e-07,1.8575749891169835e-05,7.609529347973876e-06,3.8150305954332e-06,1.1244201232329942e-06,5.663929641741561e-06,7.062980159844301e-06,1.1517940947669558e-06,6.644593440796598e-06,1.2744948207910056e-08,-6.201453288667835e-07,-1.2580355814861832e-06
-3.79760172108945e-05,-1.7625613963900832e-05,-3.1497872896579793e-06,2.5246481243357266e-06,-2.050017042165564e-05,-1.1935879001612193e-05,1.7613076579436893e-06,-2.6133642222703202e-05,-3.939235355687742e-06,-7.902938250481384e-07,-4.448806976142805e-06,2.3826234155421844e-05,1.9421273236730485e-05,1.5023908417788334e-05,8.965391771198483e-06,9.678811494495676e-06,1.5371078802672855e-05,1.594394211679173e-05,1.3309097653291246e-05,-2.603048756100179e-06,-5.07671188643144e-07,3.7844741029857687e-06
-2.919038615800673e-05,-3.495196324365679e-06,5.116092268053762e-06,1.2185907962702913e-05,-1.6661654399285908e-05,-6.495929483207874e-06,4.733902869702433e-06,-1.2688199603871908e-05,-9.656860584073002e-06,-6.537595254485495e-06,-8.455217539449222e-06,2.2189247829373926e-05,1.434812133993546e-05,1.3312728242453886e-05,1.2769900422426872e-05,-2.1003384063078556e-06,-6.439040589611977e-07,4.698908696809667e-06,2.3621490527148126e-05,-8.278130735561717e-06,-9.231383501173696e-06,4.584944690577686e-07
-2.297681749041658e-05,-8.31560100778006e-06,-2.4361615942325443e-06,-1.894156298476446e-06,-7.696748980379198e-06,-6.010201104800217e-06,-1.677178715908667e-06,-1.824286300688982e-05,-3.925381975022901e-06,-2.66720205988058e-06,1.1205615663811841e-05,2.6667359634302557e-05,9.271847375202924e-06,5.277371201373171e-06,4.562160086152289e-06,6.611974640691187e-06,1.918098860187456e-06,2.4626667709526373e-06,1.2980361134395935e-05,-1.698317760201462e-06,-7.490163795864646e-07,-2.667810804268811e-06
-0.0001294068970310036,-4.851861376664601e-05,-2.8074653528165072e-05,-1.766078321452369e-05,-2.8930147436767584e-05,-1.2255592764631729e-05,-1.939406411111122e-05,-9.104802120418753e-05,4.232425453665201e-06,2.814436072640092e-06,3.929406102542998e-05,0.00016403713743784465,4.860963053943124e-05,3.5526664987628465e-06,-1.3837934147886699e-05,5.162982051842846e-05,1.2028088121951441e-05,-1.595582398294937e-05,8.653093027533032e-05,2.17524359413801e-06,2.396104378021846e-06,-1.2218015854159603e-05
-0.00016575662448303774,-7.194670433818828e-05,-2.7034658160118852e-05,-7.89977947235343e-06,-5.159569263923913e-05,-3.1403416869579814e-05,-1.4822522643953562e-05,-0.00011681615433190018,3.374748757778434e-06,2.6475359078403926e-06,2.9261061627039453e-05,0.00016737182158976793,6.046297130524181e-05,2.4129150006046984e-05,7.721314773334598e-06,5.823634455737192e-05,2.6666475605452433e-05,9.876981948764296e-06,9.756505824043415e-05,2.9078179295538575e-06,2.6784264264279045e-06,-5.624151071970118e-06
-5.4122293022373924e-05,-2.423851719868253e-05,-1.0637210230868277e-05,2.768483682302758e-07,-1.0070566531794611e-05,2.185802259191405e-06,-1.4143561202217825e-06,-4.1853031177652156e-05,9.75537432168494e-06,6.273691610658716e-06,5.635927664116025e-06,4.937930589221651e-05,7.438980901497416e-06,-1.9600929590524174e-07,2.2399256067728857e-06,1.957534104946035e-05,7.290652320079971e-06,-2.2328717932396103e-06,1.5202041140582878e-05,5.669263032359595e-06,8.253376563516213e-06,5.588322920857536e-06
-0.00010422295963508077,-4.0774849367153365e-05,-2.0868764295300934e-05,-2.0042374671902508e-05,-1.8217197066405788e-05,-5.728287902684315e-06,-8.716416232346091e-06,-7.200637992355041e-05,1.5219885426631663e-05,9.407985089637805e-06,1.4647740272266674e-05,0.00011097823880845681,3.30485172526096e-05,-3.457702177911415e-07,-1.942024118761765e-05,3.6029664443049114e-05,4.536324411219539e-06,-7.0854302975931205e-06,6.448380008805543e-05,1.3087236766295973e-05,1.3293524716573302e-05,2.6957570185004442e-06
-3.420363191253273e-05,-4.478943083086051e-07,-1.1112624633824453e-06,-9.860478826340113e-06,-5.436495371213823e-06,-3.1818524348636856e-06,-4.879091989096196e-06,-1.9709705156856216e-05,-4.402301101436024e-06,-4.938521669828333e-06,1.941898176482937e-05,5.8376704600959783e-05,1.4938353388060932e-05,-5.284292456053663e-06,-1.0294692657453197e-05,1.4263623143051518e-05,-3.481422737650064e-06,-1.5013158645160729e-05,2.9224000741123746e-05,-4.385263196127198e-06,-4.606324864653288e-06,-4.985280156688532e-06
-4.5362545279203914e-05,-2.3107644210540457e-05,-1.2845940744909967e-05,-4.124815234263224e-06,-1.8778180219669593e-05,-1.5299250662792474e-05,-9.05724323274626e-06,-3.428448690101504e-05,7.134470990877162e-06,7.765100235701539e-06,1.3115502042637672e-05,3.246138680879085e-05,1.4235396065487294e-05,6.3567875940861995e-06,-1.6461904408515693e-06,2.532616474582028e-05,1.7570430145497085e-05,3.5715775084099732e-06,1.901793439174071e-05,9.387716318087769e-06,8.85950089468679e-06,-2.95668542094063e-07
-2.343763117096387e-05,-7.72665225667879e-06,-8.42155043301318e-06,-1.7156218746094964e-05,-1.9070366761297919e-06,-5.080074288343894e-06,-8.686018873049761e-06,-2.0992512872908264e-05,4.090245624865929e-06,4.485981094148883e-06,2.5537992087265593e-05,4.9577236495679244e-05,1.0189140539296204e-05,-6.4318824115616735e-06,-1.5358511518570594e-05,2.1975793686124234e-05,-1.0552042454037291e-05,-1.601036738207995e-05,2.5876560357573908e-05,4.179096549705719e-06,3.824651457762229e-06,-7.97619622971979e-06
-4.439671465661377e-05,-1.9504336478348705e-05,1.931294491441804e-06,1.7961639059649315e-05,-2.1028802621003706e-05,-1.809250875339785e-05,-2.826804347932921e-06,-2.465359875714057e-05,-7.392069335310225e-06,-8.520141165035966e-06,-6.039101663191104e-06,3.922968585357012e-05,2.2141430235933512e-05,1.5552167042187648e-05,1.9458257156657055e-05,6.5615026869636495e-06,1.2476140000217129e-05,1.1711638762790244e-05,2.8095760626456467e-05,-8.632457820567652e-06,-3.510048486532469e-06,-1.0522928960199351e-05
-6.715424751746468e-05,-3.427342471695738e-05,-9.886423185889726e-06,-8.647635524994257e-06,-1.602087104402017e-05,-5.2891157977796865e-06,3.0092335521203495e-06,-6.481674427050166e-05,3.416795323119004e-06,7.850819201848935e-06,1.431116616856798e-05,6.973127892706543e-05,1.7852495147963054e-05,3.5208040571887977e-06,-5.397902043569047e-06,2.4333578039659187e-05,1.6454934439025237e-05,-2.4135033527272753e-07,2.9428332709358074e-05,6.950400347704999e-06,6.724347940689768e-06,8.14352623024206e-06
-9.894845607050229e-05,-4.432470223036944e-05,-2.036492924162303e-05,-4.117996468266938e-06,-2.9192789952503517e-05,-2.1895787313042092e-05,-1.1664486464724177e-05,-7.8106340879458e-05,-9.532478202345374e-07,4.170886199972301e-06,3.546418429323239e-05,0.00011734250074368902,3.6679924278359977e-05,1.658975725149503e-05,4.565315521176672e-06,3.6467652762439684e-05,-1.6598669390077703e-06,1.493861191192991e-06,6.684705567749916e-05,-1.3289887306200399e-06,-1.892498630695627e-06,-5.171043540030951e-06
-3.316200763947563e-05,-1.0841105449799215e-05,-1.1516759968799306e-05,-4.450243977771606e-06,-1.4102882460065302e-05,-7.276427368196892e-06,8.684701242600568e-07,-1.5856026038818527e-05,-2.7943622278314706e-06,-4.2675524127844255e-06,-4.283032012608601e-06,3.1638473956263624e-05,2.607207670735079e-05,1.507131128164474e-05,1.9914198219339596e-06,-2.1538889996008947e-06,-4.377564437163528e-06,1.3123271571657824e-05,2.8731465590681182e-05,-6.562259045495011e-06,-2.348572913035696e-06,6.496199830507976e-06
-5.39499044407421e-05,-1.6468001689418088e-05,-4.547677463051514e-06,-5.742700750488439e-06,-1.545513282508182e-05,-4.633871412806911e-06,-3.095208512604586e-06,-3.493139638521825e-05,2.1179013174332795e-06,4.700498415388665e-06,-8.505690857418813e-06,5.1283303946547676e-05,1.9408217895033886e-05,9.567758979756036e-06,-1.5214989730338857e-06,1.3995508254538436e-05,8.984537203104992e-06,6.222104730113642e-06,2.7659359147946816e-05,1.0908065632975195e-06,3.1402440754391137e-06,6.808438683947315e-07
-5.387521468946943e-05,-2.4442100766464137e-05,-1.3520516745302302e-05,1.876339410955552e-06,-2.635709552123444e-05,-2.4109487640089355e-05,-1.2033067378069973e-05,-3.075197491853032e-05,-1.1806432894445607e-05,-1.055758616530511e-05,6.3931568092812086e-06,6.334390536721912e-05,4.383807936392259e-05,2.5015730443556095e-05,9.691129889688455e-06,1.3137613223079825e-05,1.8901628209277987e-05,8.967520443547983e-06,4.6139305595715996e-05,-9.491023547525401e-06,-9.294646361013292e-06,-1.1065260878240224e-05
-5.472859356814297e-05,-2.6177054223808227e-05,-7.83816585681052e-06,5.877348826288653e-06,-2.3552775019197725e-05,-9.213819225806219e-06,2.558229169835613e-06,-4.251947984812432e-05,-7.512213073823659e-06,-5.563622607951402e-06,2.0398260858200956e-07,5.4541385452466784e-05,2.2209541839401936e-05,1.2025343494315166e-05,1.4063731669011759e-05,1.366087400356264e-05,1.3856234545528423e-05,1.8260004708281485e-05,2.7324716143084515e-05,-6.2698264855498564e-06,-3.891941105393926e-06,2.6860990374188987e-06
-3.7257471376506146e-05,-1.564922013130854e-05,-6.350861440296285e-06,-4.4403114713986724e-06,-1.1631010693236021e-05,-1.064755679180962e-05,-8.792363814791315e-06,-2.109701244989992e-05,1.2256238051122637e-06,-2.9816055757692084e-07,1.2303338962738053e-05,4.457496834220365e-05,1.3481722362485016e-05,2.0961575160072243e-06,-6.906957878527464e-06,1.729588757370948e-05,6.190868248268089e-06,4.2796551724677556e-07,2.530367964936886e-05,1.1266683941357769e-07,3.562937081369455e-06,-3.504886535665719e-06
-0.00010947118244075682,-4.409491975820856e-05,-7.1488376534034614e-06,4.121776328247506e-06,-5.206056266615633e-05,-3.3705409805406816e-05,-5.437396566776442e-06,-6.365890112647321e-05,-8.7958763970164e-06,-9.608165555619053e-06,-1.3371936802286655e-07,0.00011779564738390036,4.7289218855439685e-05,2.144280279026134e-05,1.1710364418604513e-05,3.333174845465692e-05,2.5188450308633037e-05,2.7172362933924887e-05,7.091780025803018e-05,-6.925930733814312e-06,-8.669590442877961e-06,-9.259669241146185e-06
-0.00010250159539282322,-3.277788346167654e-05,-1.506487888036645e-05,-1.065270180333755e-05,-3.4531611163401976e-05,-1.4604636135118199e-05,-3.341736828588182e-06,-6.174561713123694e-05,1.1645263384707505e-06,-8.855895430315286e-07,9.859582405624678e-06,0.00011992399959126487,3.6661216654465534e-05,-1.9232147678849287e-06,-1.3193273844080977e-05,3.5371975172893144e-05,1.783031711966032e-05,1.458316546631977e-06,6.515026689157821e-05,2.996859620907344e-06,1.0757981954157003e-06,-2.701199264265597e-07
-6.398392577011691e-05,-2.6736870012200598e-05,-9.153389100902132e-06,-2.1897262740822043e-06,-2.0317129667546396e-05,-3.5098219086648896e-06,-3.851341261906782e-06,-4.723153006125358e-05,3.4924212855003134e-06,2.7175315153726842e-06,4.1422341361396775e-06,6.883132027724059e-05,1.6868227248778567e-05,6.2911117311159614e-06,1.4524393634474109e-06,1.7414862213627202e-05,1.0195583399763564e-05,9.762250101630343e-06,3.1807273444428574e-05,3.556137471605325e-06,-9.275462762303732e-07,1.369890526348172e-06
-4.145637080910092e-05,-1.3749803997598065e-05,-6.813360329260831e-06,5.513163614523364e-08,-2.129824315488804e-05,-6.359323037941067e-06,-2.4679009129613405e-06,-2.1695900613849517e-05,-5.668543963111006e-06,-5.060414423496695e-06,6.385654671703378e-06,3.493318763503339e-05,2.0038177808601176e-05,1.2493214853748213e-05,7.435538009303855e-06,6.672873951174552e-06,1.151652122644009e-05,7.360705637893261e-06,2.6578053166304016e-05,-1.6489304925926263e-06,-5.4338962627298315e-06,-1.8163705135521013e-06
-2.4065492652880494e-05,-1.3296462384460028e-05,-1.7247157302335836e-06,7.526368790422566e-07,-8.239699365475417e-06,-1.3681709788215812e-05,-4.864533803328186e-06,-2.229906021966599e-05,-3.2391178592661163e-06,-3.3510376624690252e-06,3.1350378321803873e-05,4.046870890306309e-05,1.2733645689877449e-05,2.9037254769548326e-06,-9.173199941869825e-07,1.3383308044012665e-05,4.051721589348745e-06,-1.8235941752209328e-06,1.847052067205368e-05,-5.843464805366239e-06,-8.504125844410737e-06,-1.2264309134479845e-05
-7.19874988135416e-05,-2.813403170875972e-05,3.787044533964945e-06,1.5766256183269434e-05,-2.607260103104636e-05,-9.792441233003046e-06,9.93281515704325e-07,-3.566170926205814e-05,8.965902793534042e-07,3.481768970914345e-06,-1.1402344711086698e-05,4.244396768626757e-05,1.66764116329432e-05,1.6297986803692766e-05,1.8998375708179083e-05,1.7279684925597394e-05,8.505531241098652e-06,9.979226888390258e-06,2.694578643058776e-05,-2.4520352326362627e-07,-4.5367141865426674e-07,1.6975895960058551e-06
-6.182101060403511e-06,-4.806961442227475e-06,-6.016518454998732e-06,-7.117599636785599e-06,6.032297733327141e-06,1.386747726428439e-06,-3.007898158102762e-06,-7.312886282306863e-06,2.3115495650927187e-06,3.7672626831408706e-06,1.4999386621639132e-06,1.2451371731003746e-05,1.0745461622718722e-06,-3.4463452038835385e-06,-6.522068588310503e-06,4.4055836951883975e-06,6.549589670612477e-08,-6.582809646715759e-06,7.3622577474452555e-06,5.655504764945363e-06,5.237929599388735e-06,-2.5529880076646805e-07
-1.3089595313431346e-05,4.146585069975117e-06,-3.118151653325185e-06,-7.881515784902149e-06,-6.999070137680974e-06,-8.551259725209093e-06,-1.4419662420550594e-05,1.1949759709750651e-05,-1.531263251308701e-06,-1.1126132903882535e-06,6.374190888891462e-06,3.0868142857798375e-05,1.7043103298419737e-05,-8.517825108356192e-06,-1.276470564448573e-05,1.2698576711045462e-05,-2.4842756829457358e-06,-2.15583595490898e-05,3.3804623626565444e-05,-1.4501149507850641e-06,4.3672383753801114e-07,-1.3843294254911598e-05
-4.8393948418379296e-05,-1.2486797459132504e-05,3.210174725154502e-06,1.0837973377419985e-05,-3.149416625092272e-05,-2.59927992374287e-05,4.245857780915685e-07,-2.2138983695185743e-05,-7.175557357186335e-06,-6.308208668315274e-06,-3.8086673157522455e-06,3.68787198112841e-05,2.2906017875357065e-05,1.8031247918770532e-05,1.3829426706024606e-05,1.227026723427116e-05,1.2466167390812188e-05,1.5276507724593102e-05,2.7203207537240814e-05,-5.322927563611302e-06,-6.4107613297892385e-06,-3.801475031650625e-06
-3.183843955412158e-05,-2.0529227185761556e-05,-1.247646923729917e-05,1.382668415317312e-07,-5.505591616383754e-06,-4.267229655852134e-06,-4.704775165009778e-07,-2.060979238649452e-05,5.788260182271188e-06,7.14391876499576e-06,3.6324984193925047e-06,2.145259531971533e-05,1.8734631339611951e-06,2.2818411480329814e-06,5.010639483771229e-06,8.677887763042236e-06,4.7321467491201474e-06,8.144314051605761e-06,9.081488315132447e-06,4.248286813890445e-06,7.061821861498174e-06,6.429800805562991e-06
-2.214889263996156e-05,-1.1729809102689615e-05,-5.967011816210288e-06,-5.416294925453258e-06,-1.1791533258254105e-05,-6.376855367307144e-06,-5.595235961664002e-06,-1.6764059637353057e-05,-1.940349136475561e-06,-3.3837170008155226e-06,1.2441569197108038e-06,2.078866066312912e-05,1.7442421722080326e-05,1.0838035450433381e-05,2.7134769879921805e-06,9.777244429187704e-06,1.3249140579318919e-05,8.028396223380696e-06,1.6144463643286144e-05,-2.6911927761830157e-06,-4.001169372713775e-06,-2.4198749315473833e-06
-3.1626260351913515e-05,-9.13375629352231e-06,-1.2225964383105747e-06,4.557617444334028e-06,-1.2788675917363435e-05,-8.289293418783927e-06,-3.5681123335962184e-06,-9.15026953407505e-06,-1.2432026323949685e-06,5.00885107612703e-07,-7.189651114458684e-06,2.2180702217156067e-05,1.2317430105213134e-05,4.963904984833789e-06,2.5288387632826925e-06,9.179000699077733e-06,7.776575330353808e-06,-1.8011041902354918e-06,2.145877169823507e-05,7.303210622922052e-07,2.1035948520875536e-06,-2.2847190166430664e-06
-2.9787379389745183e-05,-3.1663189474784303e-06,7.92231730883941e-06,5.935977391402503e-06,-1.4394891422853107e-05,-2.5435159614062286e-06,9.982071105696377e-06,-1.8159227636260766e-05,-4.19576792864973e-06,-1.3269701923945831e-06,-7.85780071055342e-06,1.507465344730008e-05,7.966435532580363e-06,8.509427743774722e-06,9.279675850848434e-06,-9.106813649850665e-07,3.1996987672755495e-06,1.0815618274762073e-05,9.289660738431849e-06,-3.7838941580048413e-06,-7.17769626135123e-06,5.328607926458062e-06
-4.0301005356013775e-05,-4.222321422275854e-06,1.1280064427410252e-05,9.066117740985646e-06,-2.3599454038958356e-05,-1.5877003761488595e-05,7.542979346908396e-06,-5.416770591182285e-06,-1.5739643004053505e-05,-1.4595157608709997e-05,1.1748820725188125e-06,3.382569116183731e-05,2.061711779788311e-05,9.02966360172286e-06,3.8705293263774365e-06,-4.9180410996996216e-06,3.055883325941977e-06,1.0382550271970103e-05,3.3996612728515174e-05,-1.1477945008664392e-05,-1.1036375781259267e-05,3.341625813391147e-06
-4.607303520742789e-05,-1.822543310936453e-05,-6.072098670983905e-06,-2.926099085698297e-06,-1.0927772336799535e-05,-4.369407605508968e-06,5.398287328262086e-07,-3.920366293641564e-05,1.6988893776215264e-06,1.2152525243891432e-06,4.109519068151712e-06,4.811973212781595e-05,1.1570723927434301e-05,4.120844437238702e-06,7.128479593276893e-07,1.3210184306444717e-05,4.447314609024033e-06,5.963081548543414e-06,2.369151570746908e-05,4.212002181702701e-06,2.928111086930585e-06,1.257664848708373e-06
-0.00012506210805440787,-5.492968057296821e-05,-1.5909216415366245e-05,4.479135952806246e-06,-3.609968462114921e-05,-1.725107301808748e-05,1.2595529597092536e-06,-9.291843161918223e-05,-1.1174868177477038e-06,4.850125037592079e-06,1.3325847589840123e-05,0.00010246027886751108,4.0368715417571366e-05,2.4045922600635095e-05,1.7712653061607853e-05,3.024303032361786e-05,1.5009623211881262e-05,2.105513851802243e-05,5.7445305628789356e-05,3.4251636407134356e-06,1.389688009112433e-06,6.217503653260792e-06
-1.8541548342909664e-05,-6.2383574004343245e-06,-8.990607966552489e-06,-5.652987624671368e-06,-5.412487439571123e-06,-5.923123381990081e-06,-1.312171343670343e-05,-1.3575763659900986e-05,2.757474248937797e-07,-3.699624357977882e-07,2.242361210846866e-05,3.41875490903476e-05,9.932988632499473e-06,-1.6175567907339428e-06,-6.913609695402556e-06,1.3089469575788826e-05,-2.663051930085203e-06,-6.459262294811197e-06,2.4607911427665385e-05,2.088585006276844e-06,-2.0874094843748026e-06,-9.038420898832555e-06
-2.9842161211490748e-05,-1.3976770787849091e-05,-4.112001533940202e-06,-4.822779828828061e-06,-7.516837285947986e-07,7.952298801683355e-07,-1.2303166840865742e-06,-2.192633701270097e-05,5.107988499730709e-06,2.6760381501844677e-06,8.40021857584361e-06,3.0632187645096565e-05,4.7426706260012e-06,-1.2072372328475467e-06,-2.4628632218082203e-06,1.163967408501776e-05,-2.849599241017131e-06,-5.130970066602458e-06,1.3974786270409822e-05,5.883734729650314e-06,5.330273779691197e-06,-8.700817488715984e-07
-3.5397861211095005e-05,-1.3523526831704658e-05,-8.52701339226769e-06,-1.353846619167598e-05,-4.7117264330154285e-06,-4.826299573323922e-06,-5.032877425037441e-06,-2.874041638278868e-05,3.841751748723254e-06,3.6291768310547923e-06,1.552003504912136e-05,5.1836054808518384e-05,1.0891917554545216e-05,-5.636389232677175e-06,-1.4604230727854883e-05,2.2536777123605134e-05,8.585743103139976e-06,-8.215689149437821e-06,2.5691706468933262e-05,1.321607214777032e-06,2.2458970079242135e-06,-3.34616788677522e-06
-2.5077188183786348e-05,-1.86673014468397e-05,-4.451555241757887e-06,1.8456543671163672e-06,-4.967399036104325e-06,-6.330709766189102e-06,2.384709659963846e-06,-3.6621091567212716e-05,5.685028046542584e-06,4.113490604140679e-06,1.2331158359302208e-05,1.7670241504674777e-05,4.975627234671265e-06,7.269915128560456e-06,5.1228549864390516e-06,7.890403139754198e-06,6.4138756670217845e-06,1.411223593095201e-05,-2.4169985408661887e-06,1.976038930706636e-06,1.7878516587188642e-06,4.95316089654807e-06
