Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,P4,Cpz
-5.72278459003428e-05,-3.229887079214677e-05,4.338902726885863e-06,1.4199937595549272e-05,1.1797597380791558e-05,-1.1354745311109582e-05,1.3135022527421825e-06,9.770412361831404e-06,-5.343297107174294e-05,2.3600523491040803e-05,2.5374093638674822e-05,2.07378186587448e-05,1.0362267261143643e-05,8.321741916006431e-06,1.3078735207727732e-05,1.141890174949367e-05
-8.183579302567523e-05,-5.260131729301065e-05,1.2209624287606857e-05,1.763127075093962e-05,1.4525411188515136e-05,-1.692122077656677e-05,6.7494491986508365e-06,1.8788647139444947e-05,-6.444049176934641e-05,2.7522226446308196e-05,2.896926162065938e-05,2.5132717382803094e-05,1.8840950360754505e-05,1.2217453331686556e-05,1.984477785299532e-05,1.3367038718570257e-05
-5.103546027385164e-05,-6.115564542596985e-05,-3.9837118492869195e-07,1.1613758942985442e-05,1.3923156529926928e-05,-1.627124129299773e-05,-4.364960659586359e-08,1.4110095207797713e-05,-4.2955195567628834e-05,3.5705486425285926e-05,2.443033207555345e-05,1.9244877194068977e-05,1.3775446859654039e-05,1.1911897104255331e-05,1.3873199350200593e-05,1.3271312582219252e-05
4.746500053443015e-06,-1.8981987523147836e-05,-5.696293101209449e-06,-3.5432303775451146e-06,1.660084308241494e-06,1.2711097951978445e-06,-3.737943188752979e-06,-1.0394869605079293e-06,9.466937626712024e-06,9.229464922100306e-06,1.2458440323825926e-07,-3.4973454603459686e-06,1.8824885046342388e-06,4.1279990909970365e-06,1.8524497136240825e-06,2.1346677385736257e-06
-0.00021802746414323337,-0.00012625336057681125,2.2611018266616156e-05,5.011352709516359e-05,5.4714309044356924e-05,-4.4123516090621706e-05,1.1493816941765544e-05,4.130242132305284e-05,-0.00015513781488607492,5.973807787995611e-05,6.275331588767585e-05,5.6438652109136456e-05,5.644178099828423e-05,2.7845271915794e-05,4.4055284661226324e-05,5.6034684348560404e-05
9.717481589177623e-06,-3.704850178110064e-05,-2.09789748168987e-05,-1.0579381068964722e-05,-3.5952707548858598e-06,4.737271787291775e-06,-2.679389581317082e-07,-1.383668859489262e-07,1.7751492123352364e-05,1.4167415429255925e-05,5.225844461165252e-06,2.121273155353265e-06,1.1157871995237656e-06,1.310845209445688e-05,5.210915333009325e-06,-5.474967110785656e-07
-0.0002005225069297012,-9.738793232827447e-05,1.2475667972466908e-05,4.18830147737026e-05,4.858325587520085e-05,-2.714342735998798e-05,2.1551908048422774e-05,3.775841787501122e-05,-0.00014729103713762015,4.26749811595073e-05,5.071312375548587e-05,5.0543657152957167e-05,4.9578578227738035e-05,2.298820663781953e-05,4.419038032210665e-05,4.940372468809073e-05
-1.4207325875759125e-06,-2.872110781027004e-05,-6.296766628111072e-06,-6.441169716708828e-06,-7.203798304544762e-06,-8.20593413664028e-07,-2.886296897486318e-06,7.390945029328577e-07,9.360244803247042e-06,1.58883822223288e-05,1.0422025638945343e-05,7.261050313900341e-06,-2.703698555706069e-06,1.1347108284098795e-05,6.466341346822446e-06,-4.990081833966542e-06
-5.312173016136512e-06,-6.248321096791187e-05,-1.8392925994703546e-05,2.5513581931591034e-06,1.537693810860219e-05,-1.841319681261666e-05,-6.595129889319651e-06,-3.1211147870635614e-06,-2.0873176254099235e-06,2.4089176804409362e-05,1.4562249134542071e-05,1.1141146046611539e-05,1.4096427094045794e-05,1.0113350299434387e-05,1.1900977369805332e-05,1.2573452750075376e-05
-1.1266098226769827e-05,-6.372712778102141e-05,-1.1286269909760449e-05,-3.963255949201994e-06,3.004065547429491e-07,-2.7274111744191032e-05,-1.5159524991759099e-05,-1.1624888429651037e-06,-3.658878995338455e-06,5.6968069657159504e-05,3.422832378419116e-05,1.6869801324759237e-05,5.7512204421072965e-06,1.632261125905643e-05,8.195669579436071e-06,-1.1383453966118395e-06
-3.448047300480539e-05,-2.1476878828252666e-05,5.120568403071957e-06,4.415118382894434e-06,5.2381794830580475e-06,-5.8453287010706845e-06,1.916368091769982e-06,4.017982973891776e-06,-2.9207388251961675e-05,1.9400996734475484e-05,1.738960145303281e-05,1.0210832840584771e-05,3.153311809001025e-06,8.389764616367756e-06,6.46550709326732e-06,5.291839443088975e-06
-1.8898888811236247e-05,-2.3395847165375017e-05,-6.652397587458836e-06,1.0002904673456214e-06,4.506407094595488e-06,-4.361400442576269e-06,7.995795385795645e-07,3.599468072934542e-06,-1.0083973393193446e-05,1.1251788009758457e-05,5.087682723114995e-06,7.723060889475164e-06,8.584449176396447e-06,5.685535825250554e-06,9.351476990104857e-06,5.802766963824979e-06
-5.0186579983346746e-05,-4.7752577302162535e-05,-2.0375171061459696e-06,1.4119648085397785e-05,1.5137444279389456e-05,-1.2040530691592721e-05,-3.0083672299952013e-06,7.885361583248596e-06,-4.4350642383506056e-05,2.6100852664967533e-05,2.5496103262412362e-05,1.7513343436803552e-05,1.1763719157897867e-05,1.527660060673952e-05,1.5249088164637215e-05,1.0834055501618423e-05
-5.926126141275745e-05,-3.2721663956181146e-05,-2.940261538242339e-06,1.0139848200196866e-05,1.0993194791808492e-05,-9.007108019432053e-06,4.759045225455338e-06,1.022759188629152e-05,-3.785729313676711e-05,1.1492892625142304e-05,2.160668230999363e-05,1.9128693338643643e-05,1.6218990367633523e-05,8.520306892023655e-06,1.6348738682836483e-05,1.2351603800198063e-05
-8.016218635020778e-05,-3.309337807877455e-05,-7.212449418148026e-06,1.0196581797572435e-05,1.7482972907600924e-05,-1.259794544239412e-05,3.3634032661211677e-06,1.028509063871752e-05,-3.7801445614604745e-05,1.2979849998373538e-05,2.3508924641646445e-05,2.610866886243457e-05,2.2456162696471438e-05,9.071623708223342e-06,1.5869404933255282e-05,1.9544720998965204e-05
-5.150403194420505e-05,-5.0922672016895376e-05,-2.144057532404986e-06,4.602774424711242e-06,1.3661163848155411e-05,-1.8374965748080285e-05,-7.084029221005039e-07,9.994262200052617e-06,-3.7238029108266346e-05,1.828523591029807e-05,2.4210524998125038e-05,2.4391652914346196e-05,1.965859291885863e-05,9.054105518657707e-06,2.0256020661690854e-05,1.6777829500824737e-05
1.413832666230519e-05,-5.1350828528029524e-05,-2.51155551040938e-05,-1.0696516653752042e-05,-7.495890031350427e-06,-7.854840532672824e-06,-1.2394969417073298e-05,-6.401310656656278e-06,3.0742844501219224e-05,3.925203594690174e-05,2.0838060663663782e-05,8.169328793883324e-06,-3.2951934372249525e-06,1.3570710052590584e-05,4.123390226595802e-06,-6.229594873730093e-06
2.010338130276068e-05,-5.599693758995272e-05,-2.9040713798167417e-05,-9.665726338425884e-06,7.894404490116358e-06,-1.1451237128312641e-05,-2.053203525065328e-05,-8.578371307521593e-06,2.2788239675719524e-05,3.2903632018133067e-05,7.739234206383117e-06,9.165328947347007e-06,1.2278045460334397e-05,7.972891580720898e-06,2.4243258849310223e-06,1.1995537761322339e-05
1.310264343601375e-05,-2.6069417799590155e-05,-1.7778862456907518e-05,-1.5700733456469607e-05,-9.550513368594693e-06,-1.3257924877052574e-05,-1.8031632862403058e-05,-1.2106340363970958e-05,2.265833245473914e-05,3.71486421499867e-05,1.8825324787030695e-05,7.988240668055369e-06,-2.808872892501313e-06,1.6139837498485576e-05,5.4788970373920165e-06,-6.0376207784429425e-06
1.0848089004866779e-07,-2.0278338524803985e-05,-6.908805062266765e-06,-5.09386882185936e-06,-1.1689494385791477e-06,3.790204118558904e-06,-2.195943977767456e-06,-4.838954964725417e-06,5.9957710618618876e-06,2.3126327960198978e-05,2.585632159934903e-06,-2.6129384309570014e-06,-8.505132882419275e-07,1.0047216619568644e-05,-7.973474112077383e-07,-9.079731171368621e-07
2.5935426037904108e-05,-1.8312663087272085e-05,-2.8815424229833297e-05,-3.0304829124361277e-05,-1.0780495813378366e-05,-2.666483851498924e-06,-1.0240469691780163e-05,-7.86429745858186e-06,2.9567338970082346e-05,2.5656431716925e-05,1.519516160897183e-05,9.639001973482664e-06,-1.8890334843035816e-06,7.3707913088583155e-06,1.9758585949603003e-06,-4.4663132712230436e-06
2.2174349851411534e-05,-2.4801787049000268e-05,-2.2721812911186134e-05,-8.879524784788373e-06,-7.0602850428258535e-06,1.7488678167865146e-06,-1.5301782923415885e-05,-5.919812110732892e-06,2.310153399776027e-05,2.47604758669695e-05,9.397907660968485e-06,8.253201642105523e-07,-5.041845724917948e-06,1.2117268255451563e-05,1.4910878007867723e-06,-5.8899606756313005e-06
-8.224901239373139e-05,-0.0001507234533164592,-3.1474282536692044e-05,8.652074029669166e-06,1.9634737327578478e-05,-3.142230838193427e-05,-8.162730637195637e-06,1.199901112158841e-05,-3.1813674809200165e-05,0.00010425051050333423,4.813250507140765e-05,2.8794497211492853e-05,2.6645569278116454e-05,4.2111090237995086e-05,2.3251771608556737e-05,2.237369164959091e-05
3.7481134768313495e-05,-3.0187921765900683e-05,-2.052655850093288e-05,-1.5901784081506776e-05,-1.401291694946849e-05,-5.502646672539413e-06,-1.490653949076659e-05,-1.2356506886135321e-05,4.58878143945185e-05,3.623409975261893e-05,9.10327412384504e-06,-3.0769830310362067e-06,-8.967775514179266e-06,1.1265625744272256e-05,-2.884637979150284e-06,-1.1647679457382765e-05
-1.0895149898715317e-05,-3.6423307392396964e-05,-4.817614353669342e-06,-6.274851784837665e-06,-9.049023901752662e-06,7.0809082899359055e-06,1.2841039279010147e-05,6.0736670093319844e-06,-2.8151389415143058e-06,2.4320284865098074e-05,1.0696257959352806e-05,2.3390284695778973e-06,-5.866378160135355e-06,1.5019453485365375e-05,5.277198852127185e-06,-7.506376277888194e-06
-8.510236148140393e-05,-4.156091017648578e-05,7.390278597085853e-06,2.2879541575093754e-05,2.6662602977012284e-05,-1.734291890898021e-05,5.513129281098372e-06,1.5052042272145627e-05,-6.976028635108378e-05,1.3500467204607958e-05,2.138960553565994e-05,2.496809156582458e-05,2.3840741960157175e-05,9.759449028479139e-06,1.8132886907551438e-05,2.4677639885339886e-05
-2.1374503376137e-05,-3.974285937147215e-05,-8.489374522469006e-06,4.90966181132535e-06,4.9159273203258635e-06,-1.1694073691614904e-06,-1.6081257854239084e-06,3.0940059332351666e-06,-1.3905719953299922e-05,2.7794610673481657e-05,1.1920378597096715e-05,1.09339484879456e-05,4.045559307996882e-06,1.3645349326907308e-05,5.606020295090275e-06,-5.754732228524517e-07
4.000831722805742e-06,-2.5245077267754823e-05,-8.450904260826064e-06,-5.964504907751689e-07,-1.0137919161934406e-06,-5.166916707821656e-06,-5.968902314634761e-06,1.138963511948532e-06,6.9181511435090215e-06,1.3969734936836176e-05,4.159865056863055e-06,5.802401574328542e-06,3.028565970453201e-06,2.717491952353157e-06,7.440130502800457e-07,3.962024493375793e-06
3.84298346034484e-07,-1.619888462300878e-05,5.131041689310223e-07,-3.8923503780097235e-06,-4.8484957915206905e-06,-1.0196040420851205e-06,1.71230976775405e-06,-1.695332912277081e-06,7.560199719591765e-06,2.086120093736099e-05,9.298583790950943e-06,-2.204189968324499e-06,-8.582356713304762e-06,6.463445970439352e-06,-5.36246034243959e-07,-7.815682465661666e-06
-5.1548586270655505e-06,-3.2403025215899106e-05,-8.89160128281219e-06,-6.363593911373755e-06,-8.00126099420595e-06,5.92416677136498e-06,5.282247002469376e-06,3.7193967727944255e-07,-1.154192432295531e-06,3.1269485589291435e-05,1.1502779216243653e-05,1.9370366430848662e-06,-8.600936496350187e-06,1.8048882111543207e-05,3.484692911115417e-06,-7.251760507642757e-06
-7.783995187082837e-06,-2.4785182176856324e-05,-2.9921711757197045e-06,1.5464399893971859e-06,2.618176040414255e-06,-2.1728673118559527e-06,4.336701067586546e-06,6.833299721620278e-07,-1.3472308637574315e-06,1.4327971257444005e-05,4.481167252379237e-06,1.4619103723134685e-06,1.1107886166428216e-07,6.114097459430923e-06,3.0071619221416768e-06,3.9341273350146366e-07
-4.121389270039799e-05,-4.327722126618028e-05,2.376591510255821e-06,9.275928846363968e-06,1.441424319637008e-05,-1.3262494576338213e-05,-3.024304419341206e-06,6.39487973330688e-06,-2.071169001283124e-05,2.3511725885327905e-05,1.5392307432193775e-05,1.3675194622919662e-05,1.2393845963742933e-05,6.512105755973607e-06,4.319624622439733e-06,1.3223158362052345e-05
-2.5056488993868697e-05,-9.508168295724317e-05,-1.5674904716433957e-05,-9.305256526204175e-06,-3.943092160341166e-06,-3.4122359124921786e-06,7.492437816836173e-06,6.858920869490248e-06,4.0134148378001555e-06,5.898144263483118e-05,2.3184618839877658e-05,7.60113778142113e-06,9.722079994389787e-07,3.205402117600897e-05,1.1357891708030365e-05,-4.242934892317862e-08
-2.247965858259704e-05,-2.2395469841285376e-05,-3.5245029721409082e-06,-4.29110605182359e-06,1.8135779100703076e-06,-6.52085122965218e-06,-1.2099274044885533e-06,1.8079267647408415e-06,-1.090946352633182e-05,1.8228608951176284e-05,1.0877362001338042e-05,7.444072025464266e-06,9.495079211774282e-06,9.002362730825553e-06,6.061569592930027e-06,6.60041860101046e-06
-6.540869799209759e-05,-7.106464909156784e-05,-1.4477379409072455e-05,7.2812373446140555e-06,9.517320449958788e-06,-1.238886829924013e-05,2.3133096647143248e-06,1.1539649221958825e-05,-3.474742879916448e-05,4.311267093726201e-05,3.2302848012477625e-05,2.5576198368071346e-05,1.411406222473488e-05,2.0388113171065925e-05,2.1537941393035e-05,1.0403672604297753e-05
3.117522192042088e-05,-4.418682146933861e-05,-1.9110679659206653e-05,-2.127880486568756e-05,-2.068047842840315e-05,-6.798995855206158e-06,-1.1791277302108938e-05,-1.213454561366234e-05,5.0151873438153416e-05,5.4115316743263975e-05,1.770655512700614e-05,-6.893542376928963e-07,-1.2785334092768608e-05,1.5682571245179133e-05,-2.1091873350087553e-06,-1.726605842122808e-05
-2.1261914753267774e-05,-0.0001268138876184821,-3.9045780795277096e-05,-3.4731169762380887e-07,1.7770278191164834e-05,-3.990356253780192e-05,-3.5770672184298746e-05,-6.26976793682843e-06,2.35203415286378e-05,8.675506978761405e-05,4.0751230699243024e-05,2.3939163838804234e-05,2.2199393242772203e-05,2.6520791834627744e-05,1.1245393125136616e-05,1.671123300184263e-05
-5.084934855403844e-07,-3.448587642651546e-05,-1.5945051700327895e-05,-3.173052846250357e-06,1.6965468603302725e-06,-4.9564632718102075e-06,-7.0158796461328166e-06,-7.15346925517224e-06,9.473763157075155e-06,2.9324769457161892e-05,1.5093133512777968e-05,3.373381161964062e-06,-4.828782493859762e-07,1.0821359410329023e-05,2.1164020722608257e-06,1.8218088371213526e-06
-4.542153783404501e-05,-8.03554448793875e-05,-2.117277972502052e-05,8.826922794469283e-06,1.8217616343463305e-05,-2.261118879687274e-05,-9.872912869468564e-06,7.5303181574781775e-06,-2.1179534087423235e-05,3.334239863761468e-05,2.8569110327225644e-05,1.9214013263990637e-05,2.448721943437704e-05,1.5903989606158575e-05,2.03754043468507e-05,2.4146402211044915e-05
-1.1459461575213936e-05,-3.242618186050095e-05,-2.510305512259947e-05,-9.552292056014267e-06,-1.1481379260658287e-06,1.610309539046284e-06,9.547584909341822e-07,2.3717787982491245e-06,2.7325814926371095e-06,2.3544909140582604e-05,9.822754918786814e-06,8.780711141298525e-06,4.744100351672387e-06,1.3251095879240893e-05,9.246931767847855e-06,2.6291977519576903e-06
-1.643008715745964e-05,-4.842619091505185e-05,-2.440474145259941e-05,2.4063039631982974e-06,7.29175860669784e-06,-9.510645895716152e-06,-5.894398213968088e-06,-5.649775403071544e-07,2.292726776431664e-06,3.4528004107414745e-05,1.8167652342526708e-05,9.353643690701574e-06,5.069223789178068e-06,1.6473928099003388e-05,4.726374299934832e-06,4.921424363146798e-06
1.618121177671128e-05,-1.3800256510876352e-05,-9.79603021278308e-06,-9.107584048706485e-06,-1.717471513984492e-05,4.464031917450484e-07,-4.723197321254702e-06,-9.550606591801625e-06,1.6361100279027596e-05,2.070929940600763e-05,1.4873570250983903e-05,4.004137281299336e-06,-8.860569550961372e-06,1.2595782436619629e-05,2.064606917429046e-06,-1.4223152902559377e-05
-4.5748120101052336e-05,-5.1826878006977495e-05,-1.1505844213388627e-05,2.133861926267855e-06,7.0097339630592614e-06,-1.167369055110612e-05,-3.2245086458715377e-06,1.4500503766612383e-06,-1.8621517824612965e-05,3.219885820726631e-05,1.759081624186365e-05,3.740365627891151e-05,1.0085906069434714e-05,1.3816506680086604e-05,1.4380022093973821e-05,6.531149892907706e-06
-1.864919795480091e-05,-4.7558618803122954e-05,-5.725142182200216e-05,2.3203458113130182e-05,1.2591067843459314e-05,-7.3914848144340795e-06,4.542099947002498e-05,3.208106011243217e-05,-8.774200978223234e-06,4.2911960917990655e-07,-5.43029568689235e-06,1.0278497029503342e-05,5.435546881926712e-06,1.5977478824424907e-06,5.894134119444061e-06,8.123582574626198e-06
-3.2155394819710637e-05,-4.3680409362423234e-05,-4.489438651944511e-06,2.6328871172154322e-06,1.5385994629468769e-06,-5.48973869740621e-06,-2.521412625355879e-06,7.934422683320008e-07,-5.018020601710305e-06,2.9855176762794144e-05,1.5883168600794306e-05,8.832022103888448e-06,5.346068746803212e-06,1.6253428896106925e-05,7.262397957674693e-06,4.957219971402083e-06
-2.3772421968715207e-06,-1.0526365599616838e-05,-1.0437485798320267e-05,-1.0047054956885404e-05,-5.178520495974226e-06,-7.4423008982194006e-06,-8.969705731942668e-06,-7.115778089428204e-06,8.168694080268324e-06,1.7622793166083284e-05,1.6684828779034433e-05,1.0859998496925982e-05,1.2250649206180242e-06,6.631536166423757e-06,2.665016609171289e-06,-1.7634773712416063e-06
-3.3782198443077505e-06,-2.2564829123439267e-05,-8.305439223477151e-06,-3.1016134016681463e-06,-9.233208402292803e-07,-6.241675691853743e-06,-5.927563961449778e-06,-6.416482847271254e-06,8.479586540488526e-06,2.091742362608784e-05,1.6492379927512957e-05,9.106964171223808e-06,1.8691025616135448e-07,5.917829639656702e-06,-2.178443992306711e-06,-2.0635061446228065e-06
8.223061854550906e-06,-4.7107373575272504e-05,-1.7311720512225293e-05,-1.7396732800989412e-05,-1.2699750186584424e-05,-9.62608851295954e-06,-1.0046632468174721e-05,-8.542843261238886e-06,2.3450770640920382e-05,4.4933139406566625e-05,2.775780467345612e-05,1.2562477877509082e-05,-2.363899710644546e-06,1.5224155731630162e-05,1.6099784261314198e-06,-8.666349572195031e-06
3.388498953427188e-06,-3.2696614653104916e-05,-5.253720701148268e-06,1.3224793207200491e-06,5.383114682899759e-06,-1.2844388621147118e-05,-1.1795982800322236e-05,-5.470400139984122e-06,7.361733196376008e-06,2.2173258912516758e-05,1.032417776514194e-05,7.399439482469461e-06,2.870074695238145e-06,4.537350378086558e-06,3.5308005408296594e-07,2.9479010663635563e-06
2.889178995246766e-05,-1.85560329555301e-05,-2.061817122012144e-05,-1.2113432944715896e-05,-9.085775218409253e-06,-1.412076699125464e-06,-1.1852065085804497e-05,-1.0553069046181918e-05,2.943326273907587e-05,2.2844667910248972e-05,6.395980562956538e-06,-6.059791246570967e-08,-3.7338113543228246e-06,8.023677992241574e-06,-1.0176430578212603e-06,-6.586700692423619e-06
-2.592081727925688e-06,-4.207000984024489e-05,-2.4148216141384182e-05,-1.510893980594119e-05,-1.8814300915437343e-05,-1.2693717508227564e-06,-4.324665667354566e-06,-6.384728067132528e-06,1.4956331142457202e-05,5.333448825695086e-05,2.920977203757502e-05,9.618910098652123e-06,-1.0768759693746688e-05,2.3025049131319975e-05,8.083005582193437e-06,-1.2746482525471947e-05
-2.091934464942824e-05,-3.087386585320928e-05,-1.468688446948363e-05,-4.437391453393502e-06,-7.37813707019086e-07,-3.124764589301776e-07,1.056042037816951e-06,2.698207026696764e-06,-5.754666517532314e-06,2.235723673038592e-05,1.6313278138113674e-05,8.375004881600034e-06,2.475758719810983e-06,1.4898283552611247e-05,8.690115464560222e-06,8.585175237385556e-07
-1.2910251371067716e-05,-6.192750697664451e-05,-1.8703729892877163e-05,-1.0291030321241124e-06,3.689277065177521e-06,-6.490479108833824e-06,-2.909633735725947e-06,5.73032171224952e-06,3.9343458411167376e-06,3.907598147634417e-05,1.3633469734486425e-05,5.517630198070833e-06,4.7590149279130856e-06,1.4368127722264035e-05,8.894579877960496e-06,4.367955398265622e-06
-3.73678750520412e-06,-4.727907980850432e-05,-1.767533143492983e-05,-3.866658971674042e-06,-1.5793115792916979e-06,-1.435655462955765e-06,-5.397782842919696e-07,4.024028612548136e-06,-5.297706593410112e-07,3.09647512040101e-05,1.2097738192551333e-05,5.780137712463329e-06,9.51375113800168e-07,1.6186595075851073e-05,6.515861286970903e-06,1.218854777107481e-07
-5.554504127758264e-05,-5.2524688726407476e-05,-7.966867997311056e-06,-2.050965349553735e-06,1.2156606317148544e-06,-7.35368303139694e-06,4.843627948503126e-06,4.359139893495012e-06,-2.9552606065408327e-05,3.9669968145972234e-05,3.2782750167825725e-05,2.2857002477394417e-05,7.679506325075636e-06,2.082905064071383e-05,1.6965881286523654e-05,3.791262770391768e-06
-4.8994870667229407e-05,-3.9563006794196554e-05,-1.5914327377686277e-05,1.7859329091152176e-06,1.1648714234979707e-05,-8.847491244523553e-06,1.2241190461281803e-06,8.719941206436488e-06,-2.4942911295511294e-05,2.5841055048658745e-05,1.6849238761551533e-05,1.2971222304258845e-05,1.3994774235470686e-05,1.6499874732289754e-05,1.4091985008235497e-05,1.4635749721492175e-05
-3.9940014175954275e-05,-6.649164788541384e-05,5.888533280540287e-06,7.699272146055591e-06,5.142206305208674e-06,-1.2484770195442252e-05,8.943711122810782e-07,7.73147939980845e-06,-2.2187427930475678e-05,5.15913652634481e-05,1.4856688039799337e-05,5.2321215662232134e-06,5.307504011398123e-06,1.949156740010949e-05,1.3795723589282716e-05,3.4730263678284246e-06
-4.636184712580871e-05,-8.552209692425095e-05,-1.631333861951134e-05,5.779917159998149e-06,9.144712976194569e-06,-2.036905880231643e-05,-7.946901860123035e-06,8.313651619573648e-06,-1.923565685046924e-05,5.6402750487904996e-05,3.1419540391652845e-05,2.076698547170963e-05,1.5084120150277158e-05,1.8874183297157288e-05,1.8391066987533122e-05,1.1571972208912484e-05
-1.1675891073537059e-05,-6.044023029971868e-05,-2.1459802610479528e-05,-1.131600356529816e-06,3.943838237319142e-06,-4.768407649180517e-06,-3.374010816514783e-06,3.3916976462933235e-06,-1.9570688891690224e-06,3.3875208828249015e-05,1.569293419834139e-05,8.70441931510868e-06,6.0941019910387695e-06,1.528173015685752e-05,1.2501290598265768e-05,5.321790013113059e-06
1.2049574138472963e-05,-3.41840732289711e-05,-1.175771376438206e-05,-6.94013726842968e-06,-1.078303739632247e-07,-7.2385676048725145e-06,-3.017580411324161e-06,4.860744411416817e-07,9.056176381250225e-06,2.519660392863443e-05,8.428102773905266e-06,-3.521244252624456e-06,-1.48637354868697e-07,9.302533726440743e-06,2.1156332934424427e-06,2.8108809146942804e-07
7.693000952713192e-06,-6.280621164478362e-06,-1.5948255622788565e-06,5.708025128114969e-07,-1.9335288925503846e-06,-1.7768725228961557e-06,-1.3457754448609194e-06,-1.8753710548935487e-06,3.8957387005211785e-06,9.908330412145006e-06,7.629428182553966e-07,-1.3079097698209807e-06,-3.766124791582115e-06,1.407820946042193e-06,-2.552020305301994e-06,-1.8055866348731797e-06
-8.76453414093703e-05,-8.744550359551795e-05,-1.3780683730146848e-05,1.1757114918964362e-05,2.80758995359065e-05,-3.1487722480960656e-05,-4.744611032947432e-06,4.806416768587951e-06,-4.4960049308429006e-05,5.5991720273596e-05,4.0899844861996826e-05,3.7001575947215315e-05,2.670822595973732e-05,1.548912177895545e-05,2.036352907452965e-05,2.8970463063160423e-05
-3.0990850063972175e-07,-4.640320639737183e-05,-2.6329732804697414e-05,-9.33005412662169e-06,1.3527587725548074e-06,3.7453378922691627e-06,-3.7143950066820253e-06,-1.1772863217629492e-06,1.1468011507531628e-05,3.1360715638584225e-05,9.191726576318615e-06,-6.521440809592605e-08,3.453534191066865e-06,1.4601840689465462e-05,6.2405863445746945e-06,5.915288738833624e-06
-7.573944094474427e-05,-7.396915225399425e-05,-8.361418991853498e-06,1.081429303440018e-05,1.5311015431507258e-05,-1.568728271195141e-05,1.8734776858764235e-06,9.613233061145365e-06,-3.9916441892273724e-05,3.791785252360569e-05,3.1043062335811555e-05,2.9912189347669482e-05,1.9462439013295807e-05,1.884694739828774e-05,2.1756524347438244e-05,1.7122706594818737e-05
-5.0426040616002865e-05,-4.215695844322909e-05,5.178947958484059e-06,1.730868734739488e-05,1.2639608485187637e-05,-1.4010423910804093e-05,9.756254257808905e-07,1.2891680853499565e-05,-3.858007403323427e-05,1.6778479221102316e-05,1.5623230325445547e-05,1.610949630048708e-05,1.5804519762241398e-05,6.458763891714625e-06,1.1064192676712992e-05,1.4340266602630436e-05
2.7802047952718567e-07,-2.6627685201674467e-05,-1.3802819012198597e-06,-1.0523829587327782e-05,-1.0703488896979252e-05,-4.6579009449487785e-06,-4.762557409776491e-06,-3.4785284697136376e-06,8.78124228620436e-06,4.065269968123175e-05,1.4475320313067641e-05,-3.1926748249588854e-06,-8.259927199105732e-06,1.6703089841030305e-05,-1.9316592840823432e-06,-5.371839279177948e-06
-2.6715266699284257e-05,-3.963019298680592e-05,-1.786844222806394e-05,-6.3482891619059956e-06,2.05375090445159e-06,2.1039583089077496e-06,4.2607667865013354e-06,4.97795721798866e-06,-1.9480603896226967e-05,1.8348425101066823e-05,1.4383384041138925e-05,1.3955796930531505e-05,1.0495312153580016e-05,1.5726218862255337e-05,1.7501599813840585e-05,6.2356236867344705e-06
9.973201940738363e-06,-5.8936309187629377e-05,-3.1529017178399954e-05,-1.9202244857297046e-05,-1.2142972536821617e-05,-2.9858930474802037e-06,-1.2154891692262026e-05,-8.978325809039234e-06,3.206945575584541e-05,5.4714017096557654e-05,2.1387977085396415e-05,8.728504866439835e-06,-2.4672849860962742e-06,2.2573814476345433e-05,5.074874479760183e-06,-6.12490748608252e-06
2.6317227820982225e-05,-4.646840534405783e-05,-2.631863867463835e-05,-1.6373630842281273e-05,-1.4443959230447945e-05,4.868684300163295e-06,-1.6578705981373787e-06,-9.818962212193583e-06,3.2413745429948904e-05,4.152144174440764e-05,1.2186677849967964e-05,-1.868789695436135e-06,-1.0291433227394009e-05,1.9819352019112557e-05,1.6031626728363335e-06,-1.1488595646369504e-05
-0.00013965452308184467,-0.00016169000082300045,-5.500980478245765e-06,3.330793151690159e-05,3.748172321138554e-05,-3.9382559407386e-05,-3.4504952282077284e-06,2.471199354658893e-05,-9.267859786632471e-05,0.00010387996007921174,5.778809736511903e-05,4.066213386977324e-05,3.5574203366195434e-05,3.9600188756594434e-05,3.3249320495087886e-05,3.610161365941167e-05
5.770070856669918e-05,-9.422959556104615e-05,-4.991895275452407e-05,-3.5076051403848396e-05,-3.0759121727896854e-05,-6.187272902025143e-06,-2.7159971978107933e-05,-2.34789422393078e-05,0.00010856263543246314,0.00010396785910415929,2.578390513008344e-05,-9.766125913301948e-06,-2.26363822548592e-05,3.9668839463047334e-05,-1.0803326858876972e-05,-2.5668207854323555e-05
-5.82048360229237e-05,-7.029114567558281e-05,-7.516058758483268e-06,1.6614984573948277e-05,2.0973564460291527e-05,-2.0302505049585307e-05,9.489422154729255e-07,1.4382144854607759e-05,-4.2505513192736544e-05,3.0688175684190355e-05,2.2296250790532213e-05,2.1507756173377857e-05,2.313520417374093e-05,1.0190873581450433e-05,1.6876414520083927e-05,2.1205747088970384e-05
-2.473952918080613e-06,-0.00011615337280090898,-4.34209741797531e-05,-1.2692010898263106e-05,2.3474744921259116e-06,-1.6740652654334554e-05,-1.1007615739799803e-05,1.7437705537304282e-06,2.798010041260568e-05,7.675727101741359e-05,3.1901878060125455e-05,9.847792625805596e-06,6.562570433743531e-06,3.131982384729781e-05,1.1001159919032943e-05,3.0267378861026373e-06
