Fp1,F7,T7,P7,O1,Fp2,F8,T8,P8,O2,Cpz
22.065704345703125,-45.62714862823486,-34.49724578857422,-17.71715235710144,-10.93482780456543,57.83393383026123,54.670512199401855,3.9149885177612305,-12.936487138271332,-10.233752727508545,-6.5385284423828125
19.160127639770508,-20.631549835205078,-4.865622282028198,-9.448235034942627,-14.746872425079346,32.96715259552002,33.68547344207764,12.389604568481445,-15.781039714813232,-16.648219227790833,-16.08081817626953
-118.80262351036072,-59.58334445953369,-1.7344903945922852,14.332850217819214,17.43272829055786,-24.483648777008057,59.46019148826599,46.109844490885735,29.41169810295105,19.410964012145996,18.445826053619385
-60.104339599609375,-53.98489952087402,-9.54292345046997,-13.998176574707031,-16.38426446914673,32.75085926055908,105.63159942626953,43.49895000457764,-0.2384626865386963,-13.700276374816895,-13.928065299987793
-49.89067268371582,-30.278285026550293,-16.804206013679504,-10.90217924118042,-4.446179747581482,6.791510343551636,48.57149696350098,33.04620552062988,23.895465850830078,1.0721423625946045,-1.0552982687950134
-32.326594829559326,-22.647555351257324,-8.49687671661377,-3.3306684494018555,-2.015516757965088,3.104341149330139,29.662461519241333,29.268310546875,2.8442773818969727,3.141291618347168,0.7965307831764221
15.027628421783447,-10.17970985174179,-35.081791400909424,-11.791545748710632,-4.213210105895996,21.05449676513672,23.151875972747803,9.013213634490967,-2.5016632080078125,-3.222942352294922,-1.2563495635986328
-9.84238052368164,-26.04485511779785,-20.807425498962402,-14.215679168701172,-6.769172668457031,32.422096252441406,29.38291835784912,26.71302604675293,2.076509475708008,-5.366962432861328,-7.548078536987305
9.09174919128418,-51.55613708496094,-35.46595573425293,-2.8668417930603027,-0.40027713775634766,43.19208335876465,26.287548065185547,1.9041600823402405,4.795138359069824,1.3729724884033203,3.645562171936035
-16.130587577819824,-23.299646377563477,-13.638921737670898,-12.804846286773682,-11.480483055114746,24.02467393875122,46.2277193069458,26.909031867980957,2.378567695617676,-10.417796611785889,-11.767708361148834
-39.90142202377319,-24.229983806610107,-2.935180902481079,4.525299668312073,2.380006283521652,-1.4926705360412598,26.042270183563232,18.602536022663116,13.50251111201942,1.500051498413086,2.0065841674804688
1.5439229011535645,-68.86087894439697,-25.084601372480392,-8.19539213180542,-3.6130685806274414,70.95873832702637,54.691773414611816,2.147970199584961,-18.206151843070984,-4.820258140563965,-0.5620517730712891
-14.678743362426758,-48.83566856384277,-40.28027534484863,-12.412384033203125,-4.810756683349609,57.58531856536865,49.76915645599365,13.581181526184082,4.281000137329102,-1.013916015625,-3.1849117279052734
16.8309383392334,-31.005793571472168,-41.563865184783936,-28.75596332550049,-23.119178771972656,70.4372968673706,64.03045439720154,30.51186180114746,-11.538218975067139,-22.767682552337646,-23.059847831726074
-73.85510444641113,-76.00439834594727,-26.532536506652832,-0.4934213161468506,4.493096113204956,30.03790855407715,74.96899604797363,33.71246337890625,21.479390144348145,7.406412350013852,4.787193298339844
-17.51449203491211,-37.330259799957275,-23.148958206176758,-10.186334133148193,-2.840355396270752,40.15203523635864,43.04234170913696,4.448003768920898,4.12734067440033,-0.4810218811035156,-0.26830196380615234
-30.26205524802208,-28.79814052581787,1.4052801132202148,2.977938175201416,-2.6905059814453125,15.881832122802734,29.13636589050293,13.340217590332031,1.9967670440673828,-1.612405776977539,-1.375295639038086
-57.384077310562134,-71.84128856658936,-21.589346885681152,-1.1657304763793945,-1.0856504440307617,60.189666748046875,69.64673280715942,19.251651763916016,1.4552688598632812,1.968036413192749,0.5547387599945068
-49.04789352416992,-22.90252113342285,1.4520893096923828,-0.13140487670898438,-3.8207021951675415,2.0697145462036133,50.55207920074463,27.326611042022705,2.1280910968780518,-2.4826724529266357,-5.14339405298233
-38.45798206329346,-33.1443452835083,-12.460306406021118,2.2283058166503906,-1.9229702949523926,8.825106620788574,42.29576015472412,22.635872840881348,10.920018196105957,0.873104453086853,-1.7925652265548706
-39.1626136302948,-33.3182118833065,-12.956406831741333,-3.5132440328598022,1.6573371887207031,12.328385472297668,42.96730387210846,20.732290506362915,8.654571533203125,0.4968557357788086,2.113734483718872
7.674165725708008,-25.767587661743164,-12.041181564331055,-17.070642948150635,-20.35305690765381,56.47561454772949,49.47327423095703,17.01731777191162,-15.294823169708252,-20.470027446746826,-19.643043994903564
-21.403871059417725,-69.8550033569336,-35.10660934448242,-15.338408350944519,-13.804585456848145,75.37107849121094,91.9963493347168,18.67747974395752,-6.1477813720703125,-14.158384680747986,-10.230263948440552
-14.859363555908203,-25.534010887145996,-5.816677570343018,-11.674078941345215,-14.3206787109375,28.806496620178223,45.431235522031784,22.893362998962402,1.421680212020874,-12.393657684326172,-13.954310894012451
-54.18104553222656,-22.690953254699707,-4.099517345428467,-2.728579521179199,-2.770683169364929,4.107995510101318,51.22381567955017,26.767574310302734,6.988550186157227,-0.10532331466674805,-2.511840097606182
-48.387916564941406,-76.48157525062561,-38.486870765686035,-7.300537109375,4.265695571899414,32.77195930480957,64.26244020462036,26.9660701751709,19.52910804748535,12.243589401245117,10.618036270141602
-84.79143905639648,-48.791616439819336,-3.4730029106140137,10.434007287025452,11.413636207580566,-7.936140537261963,51.68330955505371,32.27248191833496,15.295931816101074,12.285816192626953,11.607012748718262
-14.344902038574219,-37.33216428756714,-10.996244311332703,-11.45887804031372,-13.385833740234375,41.8803825378418,53.06469535827637,19.259103775024414,-4.360796928405762,-10.514789581298828,-11.810567378997803
-63.773494720458984,-43.170167446136475,-5.669139862060547,12.693237066268921,15.167352676391602,-3.0358638763427734,39.594316482543945,17.432296752929688,6.815669059753418,10.482999801635742,13.462793350219727
8.979764759540558,-27.765214920043945,-30.50953221321106,-20.515069484710693,-4.990165591239929,48.15712332725525,35.95974540710449,6.2690935134887695,-3.6913719177246094,-7.274184465408325,-4.620188474655151
-6.770341396331787,-24.733596801757812,-10.931986808776855,-4.601770401000977,-3.88571834564209,23.818359375,31.932941436767578,8.819474220275879,-6.366291165351868,-4.449069976806641,-2.831998825073242
-33.1450879573822,-59.56313228607178,-22.5241379737854,-10.032860279083252,-8.66869831085205,36.64785718917847,67.36258220672607,30.483133792877197,11.986547946929932,-7.390117883682251,-5.156082630157471
-47.953049302101135,-30.58642578125,-6.703715443611145,4.541537761688232,11.400153875350952,-6.450281620025635,27.577809810638428,19.158759593963623,7.682195723056793,11.878624200820923,9.45439237356186
29.197279453277588,-9.770580172538757,-12.933573842048645,-20.23688268661499,-19.733007431030273,59.76167106628418,35.227874755859375,-4.029173135757446,-21.303394317626953,-18.607672929763794,-17.572540998458862
-2.0832347869873047,-36.091196060180664,-22.768319129943848,-19.396807193756104,-10.122821569442749,43.82470512390137,53.91178894042969,17.522941827774048,-1.6197576522827148,-12.106598854064941,-11.070699691772461
-34.75991630554199,-50.381439208984375,-17.05316925048828,-10.218942642211914,-7.664867520332336,33.904693603515625,65.25163650512695,30.01163387298584,0.4334068298339844,-4.528989553451538,-4.994045972824097
-42.435768842697144,-34.1567325592041,-18.091508865356445,-4.4687113761901855,-3.8293848037719727,10.260246276855469,48.81350326538086,36.13513374328613,12.072270929813385,-2.9622650146484375,-1.3367843627929688
19.625985622406006,-40.89572620391846,-28.91387367248535,-19.022177696228027,-16.643105506896973,61.56256866455078,53.62511444091797,7.435398578643799,-11.074949264526367,-12.890270233154297,-12.8089599609375
-2.9742603302001953,-30.77003288269043,-21.38615608215332,-14.172146797180176,-9.22050929069519,32.00477600097656,39.747676849365234,17.60844874382019,1.8705873489379883,-6.23817253112793,-6.470208644866943
-15.310792446136475,-61.907073974609375,-24.10472869873047,-13.452123165130615,-11.499492168426514,59.31117057800293,72.87072372436523,23.617455005645752,-5.3712809681892395,-11.641947627067566,-12.511910200119019
6.424046516418457,-2.9826868772506714,-13.150283813476562,-17.377556800842285,-15.431363105773926,37.62127876281738,30.10008430480957,21.618248462677002,-12.975784063339233,-16.093889713287354,-17.752097129821777
-33.93974304199219,-43.54805374145508,-16.10468327999115,-2.7389378547668457,2.1820682287216187,28.55251121520996,43.703922271728516,7.08536434173584,7.773521423339844,3.8848721981048584,3.1491663455963135
5.341888427734375,-18.895545959472656,-22.68553200364113,-17.340590476989746,-12.81482195854187,38.243245124816895,30.888887405395508,13.955081939697266,2.438262939453125,-7.539380311965942,-11.591491937637329
-10.362140655517578,-22.885594367980957,3.0980658531188965,-5.639817237854004,-6.2035675048828125,24.236846923828125,32.265095710754395,12.935925960540771,-7.0584869384765625,-11.25022840499878,-9.136099338531494
-30.773452758789062,-31.414236068725586,-10.858915328979492,-0.12731552124023438,2.70208740234375,13.8382568359375,32.77487564086914,12.882171630859375,5.236236572265625,1.4063987731933594,4.333885192871094
-5.582435607910156,-15.423614501953125,-8.406835377216339,-11.366330862045288,-12.00043511390686,30.360535800457,40.439409255981445,10.43832015991211,-6.167886734008789,-12.526088237762451,-9.764636993408203
2.9792709350585938,-25.743501663208008,-11.542215347290039,-1.7905120849609375,-6.654187202453613,37.066935539245605,23.509326696395874,1.5410842895507812,-7.928532123565674,-5.953832149505615,-5.483837127685547
-70.8302583694458,-69.59439182281494,-26.386075496673584,-13.043747425079346,-10.131301403045654,57.201587200164795,99.70135068893433,37.606340169906616,3.8056122064590454,-3.4213614463806152,-4.907758355140686
-42.90748310089111,-65.89319944381714,-31.579468250274658,-8.215051651000977,-8.123356938362122,81.64097881317139,76.88753318786621,14.476926803588867,-4.320556163787842,-5.325669705867767,-6.6406503319740295
-9.187076568603516,-30.216368675231934,-16.829041957855225,-13.240041732788086,-3.741262912750244,32.647830963134766,19.08437967300415,9.52683687210083,11.483736276626587,3.2984738796949387,-2.8274622559547424
8.711183547973633,-10.41440200805664,-24.078794479370117,-27.078378200531006,-21.751996994018555,57.37092328071594,40.7520569562912,11.28248405456543,2.0543144941329956,-16.61892867088318,-20.228463888168335
15.823341608047485,-9.467170715332031,-27.198795318603516,-31.48356056213379,-30.22500705718994,63.97311973571777,54.1111946105957,34.2625617980957,-10.651484966278076,-29.854914665222168,-29.289280891418457
33.625386238098145,-37.83290958404541,-36.42556095123291,-10.036715030670166,-3.6057491302490234,61.1725959777832,28.802356719970703,-12.14418077468872,-19.045040607452393,-2.8534140586853027,-1.65677148103714
-26.991822242736816,-63.66720390319824,-30.049695014953613,-11.901610374450684,-10.310478687286377,69.47159957885742,75.04756927490234,16.14839994907379,-2.9778289794921875,-6.809056282043457,-7.9598774909973145
17.50589656829834,-26.42753267288208,-44.15579414367676,-42.22336387634277,-28.20710986852646,108.31987380981445,68.32878875732422,14.702930688858032,-24.087286472320557,-21.264382243156433,-22.49202036857605
-38.80478763580322,-40.55490565299988,-12.512420654296875,-10.250705242156982,-6.152078151702881,44.34560775756836,47.651604652404785,22.29478132724762,2.4620304107666016,-3.3019824028015137,-5.177143931388855
-8.186059951782227,-52.04573917388916,-30.83862042427063,-26.375959396362305,-23.44848918914795,99.72314071655273,82.19184494018555,10.546080589294434,-10.247304201126099,-17.956020832061768,-23.36288070678711
4.460287570953369,-30.12181520462036,-29.46547842025757,-22.466940879821777,-22.941150665283203,70.1224993467331,54.19210231304169,26.63693332672119,-4.329204559326172,-21.901111602783203,-24.18612265586853
-102.90628027915955,-51.80321407318115,-1.335361585021019,9.96690583229065,10.758837699890137,-5.679834365844727,63.104044914245605,40.006887435913086,14.456354975700378,11.876280307769775,11.555374383926392
-51.42063522338867,-48.74413442611694,-5.248896837234497,8.632910966873169,10.256130456924438,14.652122616767883,37.86165428161621,10.348115921020508,2.9142035841941833,8.990056991577148,11.758468389511108
-40.796077251434326,-33.664437770843506,-9.435951948165894,-3.5635132789611816,0.11418938636779785,14.143582701683044,44.947662353515625,19.882600009441376,8.67087721824646,2.400235176086426,-2.699166916310787
-50.538458824157715,-48.7992467880249,-26.9349102973938,-0.17562121152877808,8.790621280670166,17.347363889217377,60.649688720703125,18.06424832344055,6.154356241226196,6.651437520980835,8.790523052215576
-35.700748443603516,-50.47272777557373,-9.837954044342041,-1.689178466796875,0.8366680145263672,18.03066635131836,45.0743408203125,24.261056423187256,5.3217456340789795,2.7334508895874023,1.4426746368408203
-73.53890419006348,-128.92717361450195,-54.33256530761719,-12.903637766838074,-1.5999999046325684,90.40555953979492,130.50543594360352,35.61550331115723,13.59806203842163,2.555882453918457,-1.3781652450561523
-50.477914333343506,-100.71323013305664,-42.37491798400879,-7.5555150508880615,2.485182762145996,64.22818756103516,89.83585739135742,37.12443917989731,3.29901722073555,3.5145864486694336,0.6343021392822266
-66.52866172790527,-121.21941757202148,-43.398189544677734,-16.200854778289795,-8.673596978187561,100.29609680175781,128.59737014770508,36.22531700134277,-3.9110119938850403,-1.3534395694732666,-3.8336145877838135
-30.743279457092285,-27.18851363658905,-12.185591399669647,1.5246222019195557,7.9433644860982895,8.470525741577148,19.17952585220337,8.031304359436035,9.545893669128418,7.885274410247803,7.5368733406066895
-31.975690841674805,-188.7467999458313,11.477025032043457,23.069643020629883,-183.85882568359375,56.54740619659424,111.70486640930176,92.00988006591797,78.44222450256348,49.185866832733154,-17.855594635009766
5.9748077392578125,-23.865089416503906,-17.11696720123291,-13.539325714111328,-11.155946254730225,31.164608001708984,42.20730650424957,10.105992794036865,0.24784088134765625,-9.808331480249763,-14.214892268180847
-39.790679931640625,-58.407297134399414,-27.06135654449463,7.199532508850098,18.20439910888672,10.97745132446289,33.7721586227417,11.988111019134521,8.188950061798096,14.97072982788086,19.957997798919678
-18.66924285888672,-73.24050426483154,-25.955463409423828,4.759554147720337,17.59596300125122,43.8389892578125,38.34179162979126,-11.334756851196289,0.5344839096069336,11.517651557922363,12.611534118652344
4.263208389282227,-62.16282272338867,-39.26010799407959,-10.069612979888916,-7.6007819175720215,80.34427642822266,67.98072814941406,4.508674621582031,-20.146065711975098,-9.987024545669556,-7.870476245880127
-77.70350742340088,-59.47091865539551,-12.7432861328125,1.1113777160644531,0.7128200531005859,10.401969909667969,69.45442962646484,45.158992767333984,23.503981113433838,2.096041679382324,-2.521897792816162
19.81180167198181,-29.406951665878296,-19.70996856689453,-23.682337284088135,-23.05164337158203,59.21076965332031,46.57345008850098,9.26415753364563,-3.243606209754944,-17.999133586883545,-17.766536712646484
