Fp1,F7,T7,P7,O1,F3,C3,P3,FT9,Fp2,F8,T8,P8,O2,F4,C4,P4,FT10,TP9,TP10,Cpz
-8.709092071512714e-06,-2.825294131980627e-05,-5.5800192058086395e-06,-2.8998374546063133e-06,-1.2697237252723426e-06,-1.3221564586274326e-05,-4.942715349898208e-06,-2.261343070131261e-06,-2.0056401695001114e-05,7.105540134944022e-06,2.959400080726482e-05,1.4731988358107628e-05,3.208740963600576e-06,2.3560505724162795e-06,9.305797448178055e-06,7.900016498751938e-07,-1.612725100130774e-06,1.6800244338810444e-05,-1.4542902135872282e-06,5.792712101992947e-06,5.75584181206068e-07
2.6240161787427496e-05,-1.824002038119943e-05,-1.2040265573887154e-05,-9.081604162020085e-06,-7.251716397149721e-06,7.00430064171087e-07,5.325136953615583e-07,-6.552023478434421e-06,-1.902605526993284e-05,4.0060695027932525e-07,3.087482832597743e-05,7.11064080860524e-06,-2.7790781587100355e-06,-1.0286291459493668e-05,1.5339172023232095e-05,5.814522182845394e-06,1.8273749446962029e-06,1.1214177902729716e-05,-7.767251190671232e-06,-2.502876213839045e-06,-4.527243476104559e-06
1.659480585658457e-05,-1.1458551171017461e-05,1.083094048226485e-05,2.4239726371888537e-05,2.595234036562033e-05,1.4680617027806875e-05,2.7394190510676708e-05,2.814811594475941e-05,-1.1994998203590512e-06,-0.0006435282339225523,6.797669266234152e-05,5.049525157119206e-05,5.072682006357354e-05,4.398212331579998e-05,4.9585896704229526e-05,4.4435489940042316e-05,4.574229524223483e-05,5.218013279773004e-05,2.3707932996330783e-05,4.601921273206244e-05,3.349367079863441e-05
-3.0029563276912086e-05,-4.093418101547286e-05,-6.825121090514585e-06,2.3309489165512787e-06,6.6296072418481344e-06,-1.3036110203756834e-05,1.6321077964676078e-06,4.4900680222781375e-06,-2.437729563098401e-05,-3.7503305065911263e-06,1.1239918876526644e-05,1.1204378040474694e-05,1.1495133094285848e-05,7.158826065278845e-06,7.12146241710343e-06,7.88761076364608e-06,8.96794472282636e-06,1.546120438433718e-05,9.868563211057335e-07,1.2457221146178199e-05,9.889314242172986e-06
-6.762711564078927e-06,-2.706979239519569e-05,-2.1789147428563638e-05,-5.018044248572551e-06,1.758400458129472e-06,-7.417877441184828e-06,-1.596825200067542e-06,1.2023033377772663e-06,-3.017144649675174e-05,1.7071397451218218e-06,2.7556315071564086e-05,1.4071892110223416e-05,5.712454367312603e-06,5.936837624176405e-06,1.8839398649106442e-05,9.448975788473035e-06,8.50393507789704e-06,5.898231108858454e-06,-8.740845714783063e-06,1.5762420844112057e-06,6.35456262898515e-06
-1.9429590224717685e-05,-3.6442304462980246e-05,-7.996236945473356e-06,1.823369075282244e-06,8.082224269401195e-06,-1.3652558095600398e-05,-3.2009230608309736e-06,2.476539975759806e-06,-2.2106175038061338e-05,-1.7245347407879308e-05,8.645563866593875e-06,1.5898207948339405e-05,1.3297492387209786e-05,1.3801427485304885e-05,-1.5526047150160593e-06,9.435751508135581e-06,1.1235392946673528e-05,1.3318864603206748e-05,5.514871190825943e-07,1.4416694739338709e-05,8.642721695650835e-06
-1.1965807743763435e-05,-2.9975883990118746e-05,-3.1767019635253746e-05,-3.4938930184580386e-06,2.7153387236467097e-06,-7.049649411783321e-06,-4.3839754653163254e-06,1.487451299908571e-07,-3.486753485049121e-05,4.212877684039995e-06,2.122081696143141e-05,2.5207722046616254e-05,1.1426015589677263e-05,4.887260274699656e-06,1.5927890672173817e-05,1.2339771274127997e-05,1.0308780019840924e-05,1.1296420780126937e-05,-1.2570206024520303e-05,8.756218562666618e-06,7.62611023219506e-06
3.132488700430258e-05,-4.7807641749386676e-05,-2.8027436314914667e-05,-2.171340111090103e-05,-1.4003359865455423e-05,-7.310821956707514e-06,-1.1672845914745267e-05,-1.6276770566037158e-05,-5.8533156334306113e-05,7.672292485949583e-05,7.868513239372987e-05,9.361274351249449e-06,-1.5004734450485557e-06,-1.003206375571608e-05,3.6292668482929e-05,9.661422154749744e-06,5.0354519771644846e-06,1.2703181596407376e-05,-2.527606011426542e-05,-7.170010803747573e-06,-1.0462901627761312e-05
-1.930973303387873e-05,-3.728331284946762e-05,-5.955379947408801e-06,2.498472895240411e-08,3.6555602491716854e-06,-1.065949891199125e-05,-5.294194465932378e-06,4.129108219785849e-06,-2.9852909392502625e-05,2.1579835447482765e-06,2.11473405791196e-05,1.0103547538165003e-05,8.255527973233256e-06,1.168220160252531e-05,1.1961337008870032e-05,9.36801006901078e-06,9.032572052092291e-06,4.127407009946182e-06,1.5078694559633732e-06,4.186475962342229e-06,7.015102596596989e-06
1.6409841691711335e-05,-1.5771336620673537e-05,-2.1653613657690585e-07,-4.696012638305547e-06,-4.438559983555024e-06,-1.8147741869256606e-06,-3.906670144715463e-06,-3.8546245377801824e-06,-8.303590220748447e-06,2.2803143110650126e-05,2.7316600608173758e-05,-6.0869242588523775e-06,-6.992436851760431e-06,-4.062234097546025e-06,3.875469701597467e-06,-4.116710897505982e-06,-6.717244787068921e-06,1.3322180620889412e-05,-6.089934686315246e-06,-1.30813833720822e-06,-5.351506842998788e-06
-6.3499537645839155e-06,-5.0831312364607584e-05,-1.4302229374152375e-06,-6.183272489579394e-07,2.9744089715677546e-06,-1.2903360129712382e-05,-4.682466226313409e-06,-2.6545213813733426e-06,-4.022854955110233e-05,2.0288280666136416e-05,4.229924888932146e-05,1.529419023427181e-06,3.146220251437626e-06,8.152120358317916e-06,1.7154129636764992e-05,5.1054702225883375e-06,3.4238202033520793e-06,1.3120514267939143e-05,-3.4503043480071938e-06,1.5419655028381385e-06,4.413418992044171e-06
-4.644420641852776e-06,-3.614753836700402e-05,-8.077928214333951e-06,-5.872450401511742e-06,-4.419616971063078e-06,-1.273270007118299e-05,-7.53912604523066e-06,-5.017639978177613e-06,-1.5917957171041053e-05,1.8257916963193566e-05,4.1203775253961794e-05,9.933296382769186e-06,1.7731229036144214e-06,-4.145665116084274e-06,1.0736295280366903e-05,-1.5010033109774668e-06,-4.871789656135661e-06,3.342170657560928e-05,-4.300149214486737e-06,6.3351858443638775e-06,-6.473314215327264e-06
7.823816304153297e-06,-5.088106445327867e-05,-2.3546926058770623e-05,-8.574262210458983e-06,-5.9284861890773755e-06,-2.228301400464261e-05,-1.7515814761281945e-05,-1.3919968296249863e-05,-3.562373672139074e-05,0.0001310499419560074,4.5445146952260984e-05,-2.5829958758549765e-06,-2.0686447896878235e-06,-7.700208470851067e-06,6.618697625526693e-06,-6.5598804894762e-06,-8.865083145792596e-06,2.9279726732056588e-05,-5.451421202451456e-06,3.4588301787152886e-06,-1.2174649327789666e-05
-5.058859596829279e-05,-0.0001723948480503168,-5.4435989795820205e-05,-5.902386874367949e-06,1.1154791536682751e-05,-4.6436003685812466e-05,-1.0512892913538963e-05,6.423861123039387e-07,-0.00012040351316500164,-6.676182965748012e-05,0.00013049733843217837,5.957967005087994e-05,4.33392033301061e-05,2.9252157673909096e-05,5.5466210142185446e-05,3.9431436562153976e-05,3.588096296880394e-05,7.280628778971732e-05,-1.4031019873073092e-05,4.030437230539974e-05,2.311226853635162e-05
-5.147449337528087e-05,-0.00011106571400887333,-1.1625884553723154e-05,-3.4380218068008617e-06,3.1870331440586597e-06,-3.502468371152645e-05,-8.664053780194081e-06,-4.2928422772092745e-06,-6.519700400531292e-05,3.6402008845470846e-05,9.570953079673927e-05,2.2434096990764374e-05,1.4405157344299369e-05,5.666088327416219e-06,3.1552233622278436e-05,1.8248581454827217e-05,1.008998242468806e-05,3.670529622468166e-05,-3.0970887792136637e-06,1.9612832829807303e-05,-1.3305998436408117e-07
-1.2844883030993515e-05,-5.693924413208151e-05,-3.7923316540400265e-06,-6.863978569526807e-06,-4.560542947729118e-06,-1.17364961624844e-05,-3.766244844882749e-06,-1.1598172022786457e-06,-3.419121776460088e-05,1.6104204405564815e-05,5.162575689610094e-05,1.8190212358604185e-07,6.420217346203572e-06,1.4741999621037394e-06,1.9159085695719114e-05,8.277021606772905e-06,7.063687007757835e-06,2.5612127501517534e-05,-6.001698238833342e-06,2.604429482744308e-06,3.333819563522411e-06
8.422139330832579e-06,-1.7267266684939386e-05,-1.84310692930012e-05,-3.971255935653062e-06,-2.489842643171869e-06,-7.800431603754987e-06,-7.66253128858807e-06,-5.318269103327111e-06,-3.977125743404031e-06,1.5551502656308003e-05,1.945400163094746e-05,3.872869228871423e-06,-3.9638780435780063e-07,2.6143857212446164e-07,6.4236355683533475e-06,-1.5417845133924857e-07,-1.9611641732808494e-06,1.410425829817541e-05,-6.668246896879282e-07,4.82556470160489e-06,-2.8190615921630524e-06
-3.0161242193571525e-05,-4.1177833168148936e-05,-1.6644033621560084e-05,3.299481704743812e-06,8.683627868322219e-06,-1.5720165720267687e-05,6.897548701090273e-07,5.491702339099902e-06,-3.335784811042686e-05,-1.1359512427588925e-05,1.2787521200152696e-05,2.1044123613478405e-05,1.7567792951922456e-05,1.3717066693175184e-05,4.40533409573618e-06,9.883768257168413e-06,1.1384637673472753e-05,1.3146130186214577e-05,-3.8442067307187244e-06,1.4838658557891904e-05,1.5325240383390337e-05
-2.8288653993513435e-05,-3.687325954615517e-05,-2.4619471332698595e-06,8.60050022311043e-08,-1.867891427309587e-06,-1.4859156635793624e-05,-3.5049740745307645e-06,8.721363826680317e-07,-1.0048991498479154e-05,-1.0944102541543543e-05,2.2741734028386418e-05,1.3238349310995545e-05,9.061597211257322e-06,4.398074452183209e-06,5.194612256786968e-06,9.962861895473907e-06,8.234138704210636e-06,2.0321136616985314e-05,1.8788141460390761e-06,1.0794634363264777e-05,2.0648803911171854e-06
2.127874904545024e-05,-4.3992815335514024e-05,-2.9460793939506402e-05,-8.008957593119703e-06,-2.0258562472008634e-06,-1.3550063158618286e-05,-1.4176660442899447e-05,-6.876671562849879e-06,-4.995233302906854e-05,5.0968357754754834e-05,4.153908548687468e-05,1.2130402865295764e-05,7.719390850979835e-06,2.6786690341396024e-06,1.3702554952033097e-05,3.4286336472177936e-06,1.651734123697679e-06,1.6352871170965955e-05,-1.1377060218364932e-05,8.405379958276171e-06,-4.3461204768391326e-07
-5.284691724227741e-07,-0.00012622021586139454,-4.489790808293037e-05,-2.0440243588382145e-05,-1.631143413760583e-05,-3.2913301765802316e-05,-1.8118551452062093e-05,-1.9062265437241876e-05,-9.437463450012729e-05,9.179726521324483e-05,0.00013214415116635791,4.465062193048652e-05,6.59247234580107e-08,-1.8123235349776223e-05,5.360223508432682e-05,2.1458390619955026e-05,5.516709656205876e-06,6.389578356902348e-05,-2.621162138893851e-05,9.777895456863916e-06,-5.707092100237787e-06
-4.996488200958993e-06,-3.746854872588301e-05,-3.2367854146286845e-05,-5.7565539464121684e-06,5.335141395335086e-07,-1.7253919395443518e-05,-1.4411126358027104e-05,-3.3315336622763425e-06,-3.552022371877683e-05,1.6447522284579463e-05,3.3551661545061506e-05,2.8764216040144674e-05,1.4468858807958895e-05,9.84904090728378e-06,1.079479034160613e-05,5.981572712698835e-06,6.626110689467168e-06,1.964230068551842e-05,-1.2831812910008011e-05,1.4084393171742704e-05,3.1940794542606454e-06
-2.317026610398898e-05,-6.19973725406453e-05,-1.2038522982038558e-05,1.6019999975469545e-06,-4.21573759012972e-07,-1.9372013412066735e-05,-3.319515599287115e-06,1.7675199615041493e-07,-4.151095026827534e-05,1.2615975492735743e-05,4.467312965061865e-05,1.488888710809988e-05,1.3235333881311817e-05,5.772133590653539e-06,1.356547045361367e-05,4.524877112999093e-06,9.962999229173874e-06,2.6488100047572516e-05,-7.183853313108557e-06,1.6948283700912725e-05,4.560126399155706e-06
4.775914931087755e-06,-4.2874871269305004e-05,-1.5546124387810778e-05,-4.819311811843363e-06,-3.3306610021099914e-06,-1.3776395462627988e-05,-1.0626632956700632e-05,-5.805267960568017e-06,-3.107453790107684e-05,2.1589378945918725e-05,4.2763943383761216e-05,1.2151292594353436e-05,5.7940997066907585e-06,1.1294414434814826e-06,1.6005516954464838e-05,3.997731710114749e-06,5.531136821446125e-06,1.713436569161786e-05,-4.144247128579082e-06,4.3333304233783565e-06,-3.2081015888252296e-06
-7.23616722098086e-07,-4.0282106056110933e-05,-1.9826829884550534e-06,1.3346393643587362e-06,9.362759101350093e-07,-1.0344174938836659e-05,-2.055723825833411e-06,9.210056788333532e-07,-1.864322666733642e-05,1.7873405795398867e-05,3.255573392380029e-05,-9.466589972362272e-06,-3.423364290711106e-06,-1.7653301256359555e-06,1.5075948340381728e-05,4.915743829769781e-06,3.526655291352654e-06,1.2171050912002102e-05,3.6642513805418275e-06,-4.28075372838066e-06,-7.1413523983210325e-09
-3.201196341251489e-05,-6.88737973177922e-05,-4.680106940213591e-06,3.910337227353011e-07,2.0656726746892673e-06,-2.5513299988233484e-05,-4.565955677549027e-06,1.7249632833227224e-06,-4.504650132730603e-05,-8.182589681382524e-07,4.626084137271391e-05,3.1525272788712755e-05,1.7672466583462665e-05,7.062501481414074e-06,6.639029891175596e-06,8.432654567513964e-06,7.764934366605303e-06,2.937944327641162e-05,-3.874993126373738e-08,1.6753210275055608e-05,5.876607247046195e-06
-1.2181681086076424e-07,-4.016501407022588e-05,-1.8576100728751044e-05,-2.7092473828815855e-06,1.0335098750147154e-06,-7.851829650462605e-06,-2.983280865009874e-06,-2.0393190425238572e-07,-3.658569130493561e-05,1.0339645996282343e-05,3.313501292723231e-05,1.5263961813616334e-05,8.330096534336917e-06,2.8963357863176498e-06,1.1741741218429524e-05,6.268828997235687e-06,5.438699190563057e-06,1.2890519428765401e-05,-3.878287998304586e-06,6.399313861038536e-06,-6.624682100664359e-07
-2.2697413896821672e-05,-0.00010012822349381167,-1.341639017482521e-05,-4.40184570038582e-06,-1.6418375707871746e-06,-3.499993636069121e-05,-1.387866132063209e-05,-7.5792247002937074e-06,-6.348045826598536e-05,3.1869493795966264e-05,8.562116272514686e-05,2.5367549369548215e-05,1.2905141034025291e-05,1.0954261597362347e-05,2.4645085886731977e-05,1.06529198546923e-05,8.857281954988139e-06,4.23169149144087e-05,-7.299367723589967e-06,1.4564984667231329e-05,1.7685633793007582e-06
-1.6882983800314832e-05,-4.690886908065295e-05,-8.42267763800919e-06,6.278699231643259e-07,1.6654180399200413e-06,-1.4147900401439983e-05,-1.4315778571472038e-06,2.249112654340024e-06,-3.2825536663949606e-05,2.608803697512485e-06,3.34304835405419e-05,1.274283181373903e-05,5.6613271226524375e-06,3.7608388083754107e-06,1.0214357871518587e-05,7.658499271201435e-06,6.541741640830878e-06,1.8446234093971725e-05,-3.5926082091464195e-06,1.1492821613501292e-05,7.111813829396851e-06
-2.5233327050955268e-05,-4.7245875975931995e-05,-2.159995347028598e-06,2.145644430129323e-06,4.841264043875526e-06,-1.4146757621347206e-05,-3.615268724388443e-07,3.5292307529743994e-06,-2.5117292352661025e-05,-3.363990344951162e-06,2.6331541448598728e-05,1.8817152522387914e-05,9.120095569414843e-06,6.284975142989424e-06,6.265871434152359e-06,4.323984171605844e-06,5.185244390304433e-06,2.2274080038187094e-05,-2.138937702511612e-06,1.057255758496467e-05,7.606286089867353e-08
-2.592095552245155e-05,-5.500704537553247e-05,4.894089215667918e-06,2.363329713261919e-06,2.052707941402332e-06,-2.7659847091854317e-05,-7.4631900588428834e-06,1.639536208131176e-06,-3.496196472951851e-05,4.9889385991264135e-06,3.54339217665256e-05,2.843177117028972e-05,1.364824782967844e-05,1.1668043498502811e-05,1.907593286887277e-06,5.170267741050338e-06,6.170344249767368e-06,2.1824648683832493e-05,-5.700044653167424e-06,1.1255272852395137e-05,5.26433541381266e-06
-2.3792123215571337e-05,-0.00013132421554473694,-4.8363410314777866e-05,-3.865039275297022e-06,3.2729471968195867e-06,-3.5975601349491626e-05,-1.642545612412505e-05,-5.378859782467771e-06,-9.886636144074146e-05,4.471410738915438e-05,9.318114825873636e-05,3.55197435055743e-05,2.2241603801376186e-05,1.5132407725104713e-05,3.768569786188891e-05,2.0237381249899045e-05,2.0019917201352655e-05,4.860426270170137e-05,-1.1015350537491031e-05,2.9701065614062827e-05,4.696134055848233e-06
-3.124535214737989e-05,-0.00016635614883853123,-6.1928063587402e-05,-1.7388233573001344e-05,-3.3279619628956425e-06,-5.525679443962872e-05,-2.6904492187895812e-05,-1.8797863958752714e-05,-0.0001108312644646503,7.602955884067342e-05,0.00015454718959517777,5.345125282474328e-05,2.6120295842702035e-05,1.3542985243475414e-05,4.943430394632742e-05,1.581579954290646e-05,8.68071231252543e-06,7.821700091881212e-05,-1.8230117348139174e-05,3.685383671836462e-05,-2.4266355467261747e-06
-9.900941222440451e-08,-8.107514258881565e-05,-3.353967076691333e-05,-7.588125185975514e-06,1.6449091049253184e-06,-2.3199176212074235e-05,-1.7682724774203962e-05,-1.24430889627547e-05,-6.781074080208782e-05,4.591563265421428e-05,7.782026295899414e-05,2.53292464549304e-05,8.49826164994738e-06,6.420016234187642e-06,2.8263842068554368e-05,7.992803602974163e-06,1.4601559996663127e-06,3.7264482671162114e-05,-1.061472494257032e-05,1.6079073247965425e-05,-2.6362777134636417e-06
-8.22891570351203e-06,-7.854638897697441e-05,-4.031265416415408e-05,-7.214895049401093e-06,2.974002427436062e-06,-2.554375350882765e-05,-1.6590751101830392e-05,-8.019204173592698e-06,-5.800444159831386e-05,4.234195967001142e-05,6.455265247495845e-05,2.1716597075283062e-05,1.1706694749591406e-05,1.273511412591688e-05,2.1283895421220222e-05,1.1980006547673838e-05,6.986731705183047e-06,3.4984847843588796e-05,-1.0793022283905884e-05,2.0337200112408027e-05,1.654324478295166e-06
-1.7518456843390595e-05,-6.731934536219342e-05,-5.733953230446787e-06,-3.0852338568365667e-06,-2.038197635556571e-06,-1.6476912605867255e-05,-2.894072849812801e-06,-8.991132744995411e-07,-4.574796366796363e-05,1.865882131824037e-05,5.3484139243664686e-05,1.336739933321951e-05,8.028965567064006e-06,1.9885310393874533e-06,1.9637855984910857e-05,4.89349486088031e-06,6.659759947069688e-06,3.0068019668760826e-05,-1.0954443268929026e-05,1.2046879646732123e-05,3.83382666768739e-06
-2.2588181991523015e-05,-0.00015142392658162862,-5.4306974561768584e-05,-2.2754290512239095e-05,-9.508122275292408e-06,-4.6299814130179584e-05,-2.1997707335685845e-05,-1.2002178209513659e-05,-0.00011830333460238762,8.272608283732552e-05,0.0001400035180267878,4.533302671916317e-05,2.5965297027141787e-05,4.131832270104496e-06,5.1249748139525764e-05,2.8581042897712905e-05,2.156250502594048e-05,6.184903213579673e-05,-3.433023812249303e-05,2.2338265807775315e-05,9.774420050234767e-06
-3.2445741453557275e-06,-2.877481711038854e-05,-3.973887942265719e-06,7.247247140185209e-07,5.411039637692738e-06,-9.990305898099905e-06,-1.2841956049669534e-06,-5.483082077262225e-07,-1.7508763107798586e-05,1.350850743619958e-05,2.2939967038837494e-05,2.48996084906139e-06,-7.713679224252701e-07,1.5654804883524776e-06,5.569304676100728e-06,6.646829433520907e-07,-1.158446139015723e-07,9.374945648232824e-06,-2.4888104235287756e-06,3.435801772866398e-06,3.0164596864779014e-06
-2.5690087568364106e-06,-5.976795182505157e-05,-4.442529098014347e-05,-1.6397577837778954e-05,-2.4614828362246044e-06,-1.591728369021439e-05,-1.1527949482115218e-05,-1.013667701954546e-05,-4.5681565097766e-05,3.3658850043138955e-05,6.361692612699699e-05,2.0908495571347885e-05,1.0052558764073183e-05,1.1941010598093271e-06,2.418157964712009e-05,1.1524339697643882e-05,8.422044743383594e-06,3.5194008887629025e-05,-1.3539638985093916e-05,1.43739066515991e-05,-7.023868420219515e-07
-4.455860107555054e-06,-7.20692150935065e-05,-4.805764547199942e-05,-1.0426328117318917e-05,-2.890486030082684e-06,-1.2925583632750204e-05,-7.728280024821288e-06,-9.316610771747946e-06,-6.0905089412699454e-05,4.4405016751625226e-05,6.426258914871141e-05,1.2648052916119923e-05,9.552258234180044e-06,6.785416189813986e-06,3.448343250056496e-05,1.5732568044768414e-05,1.1450781244093378e-05,3.076521898037754e-05,-1.5692779697928927e-05,9.516649896568197e-06,4.865895789407659e-06
-2.878097257053014e-05,-0.0001412059791618958,-6.230707731447183e-05,-1.7355339878122322e-05,-3.228371042496292e-06,-4.6624521928606555e-05,-2.834831138898153e-05,-1.927904577314621e-05,-0.00010390877650934272,7.364203611359699e-05,0.00011661458847811446,4.9882692110259086e-05,3.263977669121232e-05,1.367558888887288e-05,4.8754651288618334e-05,2.239792866021162e-05,1.7654449038673192e-05,6.487481732619926e-05,-1.9944582163589075e-05,3.172000288031995e-05,-8.73560111358529e-07
5.017598084577912e-05,-5.86859678151086e-05,-5.80591467951308e-05,-2.6215410798613448e-05,-1.1841788818856003e-05,-7.030803317320533e-06,-1.4757161693523813e-05,-1.7369529814459383e-05,-7.803215430612909e-05,8.946533125708811e-05,7.338979548876523e-05,1.6123668956424808e-05,8.941839155340858e-06,-1.340840753982775e-06,4.044189608976012e-05,7.708649491178221e-06,5.583858182944823e-06,1.953107857843861e-05,-3.662458766484633e-05,-6.749296517227776e-07,-7.297746833501151e-07
-5.039177995058708e-05,-0.0001274765600101091,-1.6557174149056664e-05,-1.5252812545440975e-05,-1.2495701867010212e-05,-4.6017223212402314e-05,-1.6688946288923034e-05,-1.0054891959043744e-05,-8.004167466424406e-05,4.916808848065557e-05,0.00012896568659925833,5.482969754666556e-05,1.4610294783778954e-05,-2.4962046154541895e-06,4.2372428652015515e-05,2.2264117433223873e-05,1.0052499419543892e-05,6.479574221884832e-05,-1.4904492928735635e-05,1.2851942756242352e-05,-7.533037660323316e-06
-3.9540800571558066e-05,-5.9035486628999934e-05,-1.8811493191606132e-05,-1.9456729205558077e-07,1.3915832823840901e-06,-2.3053808490658412e-05,-9.827433814280084e-06,-6.988435416133143e-06,-1.934715055540437e-05,-5.158118256076705e-06,5.121183767187176e-05,1.7528495845908765e-05,1.2415856190273189e-05,1.0928579285973683e-05,1.1231514690734912e-05,6.213091864992748e-06,5.236606966718682e-06,3.697158740578743e-05,1.1345949303631642e-05,2.1049686438345816e-05,-3.567489329725504e-06
3.470760930213146e-06,-9.861505168373697e-05,-4.056415218656184e-05,-1.7882161955640186e-05,-3.886899094140972e-06,-2.3949865862959996e-05,-1.779880062713346e-05,-1.0201928716924158e-05,-8.754769442020915e-05,5.503735951606359e-05,8.20189652586123e-05,3.2387147257395554e-05,1.3292376230822356e-05,8.953560381996795e-06,3.5482125554153754e-05,1.895167827115074e-05,1.3177081655157963e-05,3.632741209003143e-05,-2.1177751705181436e-05,1.2306281860219315e-05,1.0219560181212728e-05
-4.7578399971826e-05,-3.710461123773712e-05,-2.9304724193934817e-06,1.7050040241883835e-06,7.700728929194156e-06,-1.991388171518338e-05,-6.037938305780699e-06,-3.407769781915704e-06,3.548052518453915e-08,-3.2081954486784525e-05,2.2456633814726956e-05,2.0904693883494474e-05,1.302775353906327e-05,1.6131089523696573e-05,-2.687083906494081e-07,3.7683576010749675e-06,5.520396939573402e-06,3.0500932552968152e-05,9.338195923191961e-06,1.6741649915275048e-05,1.492822718773823e-06
-1.2983238775632344e-05,-7.550249574705958e-05,-5.6831332585716154e-05,-1.4523193385684863e-05,-7.95899782701781e-06,-2.1425496925076004e-05,-1.3174411833460908e-05,-1.5029069345473545e-05,-5.428409463092976e-05,2.5552209990564734e-05,6.710826255584834e-05,3.4502677863201825e-05,2.3802877421985613e-05,3.284421836724505e-06,2.8597001346497564e-05,2.221702243332402e-05,1.656425638429937e-05,4.483886732487008e-05,-2.0171159576420905e-05,2.2525444364873692e-05,2.8904432838317007e-06
-3.242029561079107e-05,-4.059609364048811e-05,7.586440915474668e-07,3.882991222781129e-06,8.893607741811138e-06,-1.592045123288699e-05,-9.533112461213022e-06,4.3489649215189274e-07,-1.3319811841938645e-05,-1.8534628907218575e-05,3.528693923726678e-05,2.3592589059262536e-05,1.350126422039466e-05,1.0524794561206363e-05,5.268210770736914e-06,-5.142284408066189e-06,-1.4553511391568463e-06,2.3713105292699765e-05,8.48111773166238e-06,1.842213714553509e-05,-1.5838271792745218e-05
-1.8351316612097435e-05,-1.9625153072411194e-05,-3.6118181014899164e-06,2.0321112970123067e-07,5.114862062782777e-06,-1.3140291230229195e-05,1.2105247151339427e-06,1.575912392581813e-06,-7.471926437574439e-06,-1.042383155436255e-05,1.5647580767108593e-05,2.402663085376844e-06,2.6807165340869687e-06,9.218113518727478e-06,4.0467148210154846e-07,6.8277138325356646e-06,5.122564971316024e-06,1.0999638107023202e-05,1.99634223463363e-06,4.52141830464825e-06,4.698408275771726e-06
-6.860809480713215e-05,-8.237729707616381e-05,-2.244600727863144e-05,-2.935757947852835e-08,1.365377397632983e-05,-3.36171660819673e-05,-5.73494253330864e-06,2.1494720385817345e-06,-3.930968523491174e-05,-1.8869708583224565e-05,5.174382999939553e-05,3.212293813703582e-05,2.466879232088104e-05,1.3083774319966324e-05,1.649305590945005e-05,2.01761586140492e-05,1.7543613921588985e-05,4.430368426255882e-05,-5.280454161038506e-06,2.7057661100116093e-05,1.3275951914692996e-05
-5.1318310397618916e-05,-6.714675691910088e-05,-8.79312401025345e-06,-1.0124358595930971e-06,6.138613571238238e-06,-2.1181514057388995e-05,2.4288833628816064e-06,5.922567197558237e-06,-3.21639681715169e-05,-2.6035197606688598e-05,4.557844113151077e-05,1.053442406373506e-05,1.4107569086263538e-05,1.0128725079994183e-05,2.0666492915211165e-05,2.053656203315768e-05,2.0590553276633727e-05,2.778860471153166e-05,-2.8514486984931864e-06,1.1921900295419618e-05,1.4159419947645802e-05
-1.9063614672631957e-05,-3.0383395596800256e-05,-5.799265636596829e-06,-3.0200671972124837e-06,1.5140017239900772e-06,-1.1445056998127257e-05,-3.050305622309679e-06,-2.6091020117746666e-06,-2.5125823412963655e-05,-6.337554623314645e-06,1.4918510714778677e-05,2.017720498770359e-05,1.1026740594388684e-05,9.194969607051462e-06,5.006023570786056e-06,1.0980116712744348e-05,1.2346104085736442e-05,9.760215789356153e-06,-4.242630893713795e-06,9.667357659282061e-06,6.485571248049382e-06
2.9485863706213422e-05,-2.6887206331593916e-05,-2.0454374862310942e-05,-1.0493513400433585e-05,-3.4757722460199147e-06,-1.04227283372893e-05,-1.2771221008733846e-05,-7.29231547325071e-06,-2.966176373320195e-05,5.495836603586213e-05,3.621562564148917e-05,3.57067801814992e-06,-2.7616679290076718e-06,6.175469025038183e-08,1.4078982758292113e-05,-8.003198672668077e-07,1.7341671991744079e-06,4.988512046111282e-06,-1.3327538908924907e-05,-6.330549240374239e-06,-4.1497878555674106e-07
-0.00013333879542187788,-8.488696767017245e-05,3.01306818073499e-06,1.6699275818155e-05,2.3731576220598072e-05,-3.322085649415385e-05,3.1198691772260645e-06,1.6370062894566217e-05,-8.605344419265748e-06,-9.645655836720834e-05,1.592428930052847e-05,1.8834984075510874e-05,3.539743238434312e-05,3.095911552009056e-05,-6.319119165709708e-07,2.275234976423235e-05,2.5660381197667448e-05,3.6815616567764664e-05,1.926604130630949e-05,6.38036132158959e-05,2.4792758722469443e-05
-1.9889701434294693e-05,-2.6725187126430683e-05,-9.17911165743135e-06,-4.713285306934267e-06,2.1496521185326856e-06,-1.588767622706655e-05,-9.172487352770986e-06,-5.146361331753724e-06,-1.5154156244534533e-05,-1.03943877149959e-06,1.955235660489052e-05,2.3106405478756642e-05,1.1423451041991939e-05,8.554689770789992e-06,4.191332436676021e-06,5.654589131154353e-06,6.5691337880480205e-06,1.5363941884061205e-05,-4.53070333605865e-06,1.1132032796012936e-05,3.7405238799692597e-06
