,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.02248922825370892,0.0333631675467335,0.0242652560064319,0.02747418198284777
1,9.0,0.021617242719107765,0.027730563176246587,0.024146226063319665,0.02356309781343894
2,10.0,0.020642855884870238,0.02461312127290244,0.02144336742667834,0.02325227152260789
3,11.0,0.01817393172726832,0.02076173633982025,0.018784298170950436,0.020062683605780833
4,12.0,0.017578477106089598,0.02026495957567835,0.01925429921549813,0.018935016005975545
5,13.0,0.015428808732994459,0.017492093072758993,0.01700524317152884,0.01623926043818015
6,14.0,0.013719008192268836,0.016676997512221743,0.015530579276322072,0.01474819612588569
7,15.0,0.0122581255555424,0.015023862408795647,0.01364042922230745,0.013376974891709444
8,16.0,0.011405868633549044,0.013859706182202173,0.012618593186735387,0.012386655225569846
9,17.0,0.010723813534983563,0.012388718984636365,0.01147601253764455,0.01107668040401572
10,18.0,0.010318972441508652,0.01135797396263714,0.01084309489635829,0.01026573721109551
11,19.0,0.00971216904129317,0.010593735423732735,0.010131677707113202,0.009653795000603422
12,20.0,0.009124854613297404,0.010046161911188995,0.009478936560619908,0.009347583962020354
13,21.0,0.008452246188097715,0.009554754231365453,0.008790188308217161,0.00891103470296789
14,22.0,0.008083967857864095,0.009028729806786392,0.008321070970605096,0.008583307380124049
15,23.0,0.007693034206289929,0.00848273592965148,0.007912956567467143,0.008104543581372236
16,24.0,0.0074806581299430505,0.007923510093000474,0.007651746262050334,0.007702317742118234
17,25.0,0.007199191323415571,0.007530743427667423,0.007483610378013681,0.007229604823204629
18,26.0,0.006994417687973131,0.007082764489155907,0.007288771294087437,0.006850493670814702
19,27.0,0.0066765766541860136,0.0067034430300456594,0.007021494061175412,0.006456869483698491
20,28.0,0.00633642721142177,0.006290744305529589,0.006696535589071747,0.006105561516423671
21,29.0,0.005967900211719825,0.005986932380826939,0.006368930710914773,0.005739463278656785
22,30.0,0.005583296946997851,0.005736358682817529,0.006084479780947435,0.005356526670495912
23,31.0,0.005270588981811116,0.005583671408914356,0.0058489665834079545,0.00504757481526509
24,32.0,0.0049451379805316165,0.005449994325579551,0.005688915708367042,0.004718650918212437
25,33.0,0.0047548855104385425,0.005379155523114363,0.00558805719460896,0.004513981610257619
26,34.0,0.004540857876348276,0.005268061980687542,0.00551077731840543,0.004278934915262859
27,35.0,0.004452418003957851,0.005196041759113443,0.0054467309061754215,0.004173448204740867
28,36.0,0.004317953016615791,0.005016049425652469,0.0053066858296553655,0.004024901146902815
29,37.0,0.004274699548884028,0.00488670482289513,0.005169520131485302,0.003978520445180527
30,38.0,0.00416992763222991,0.0046493001681880124,0.0049504731719315085,0.0038754808714097184
31,39.0,0.004129043213732441,0.004502282323989426,0.004789039089035948,0.003837759676432317
32,40.0,0.004035450894375629,0.004285975205556625,0.004581683147008739,0.003750828938550335
33,41.0,0.003994476597240958,0.0041692687887952265,0.004449332050880968,0.00370766656836118
34,42.0,0.00394124529912548,0.004020673091539758,0.0043010213870961845,0.0036694167452022077
35,43.0,0.003943395186589524,0.003974352863913088,0.004237210918070004,0.0036808573391175956
36,44.0,0.004064316084930403,0.003990517809536557,0.00425634378371884,0.0038333761243849384
37,45.0,0.00428423811797113,0.004172661928665427,0.004424767797185998,0.0040787582381638515
38,46.0,0.005717835700819873,0.005346126485788864,0.005630400950629644,0.005540126134602955
39,47.0,0.006927022131843121,0.0064078615944464365,0.006723045404677901,0.00674695668932679
