,freqs,gc_L1-L2->Fp1,gctr_L1-L2->Fp1,gc_Fp1->L1-L2,gctr_Fp1->L1-L2,gc_L1-L2->Fp2,gctr_L1-L2->Fp2,gc_Fp2->L1-L2,gctr_Fp2->L1-L2,gc_L1-L2->F7,gctr_L1-L2->F7,gc_F7->L1-L2,gctr_F7->L1-L2,gc_L1-L2->F8,gctr_L1-L2->F8,gc_F8->L1-L2,gctr_F8->L1-L2,gc_L1-L2->T7,gctr_L1-L2->T7,gc_T7->L1-L2,gctr_T7->L1-L2,gc_L1-L2->P7,gctr_L1-L2->P7,gc_P7->L1-L2,gctr_P7->L1-L2,gc_L1-L2->T8,gctr_L1-L2->T8,gc_T8->L1-L2,gctr_T8->L1-L2,gc_L1-L2->P8,gctr_L1-L2->P8,gc_P8->L1-L2,gctr_P8->L1-L2,gc_L1-L2->O1,gctr_L1-L2->O1,gc_O1->L1-L2,gctr_O1->L1-L2,gc_L1-L2->O2,gctr_L1-L2->O2,gc_O2->L1-L2,gctr_O2->L1-L2
0,8.0,0.02335497280846962,0.026246871873662692,0.033736820779557135,0.032921708119278005,0.022882349980398786,0.026573594272511613,0.033264144062285464,0.031170931222653415,0.02573197769163162,0.025312962762054903,0.03248489517299078,0.0365027959291651,0.02188633517769724,0.029345880964082183,0.03409931837570753,0.027278292612717383,0.023993579667765077,0.02194162810879735,0.028242490297886717,0.031056650730475987,0.01827283656850346,0.019301704622682114,0.029381696622128948,0.030494968390735233,0.020173237287238268,0.025097560649665812,0.02845230099846181,0.02418014203483932,0.018341007326077418,0.019156575559584967,0.026063256656529595,0.027197803012654866,0.018539238806347853,0.01977352524462976,0.035817242186253165,0.03545505697890389,0.018144951559036115,0.019575989147495754,0.028557482438266196,0.028754688908275126
1,9.0,0.029786646309901948,0.02890766172125449,0.027724736534219044,0.03047262788256509,0.029324828426932046,0.028360910915498652,0.027330050819049434,0.03048541424612676,0.029036273247034294,0.02836998036718924,0.027483460138322046,0.028484834728329075,0.026972998923720858,0.02926246954926277,0.027745029610914736,0.02783377912939978,0.026201908617591047,0.02529760914374083,0.024839940547440837,0.025144132595092347,0.0213835258846669,0.02224909046193796,0.022216382770403807,0.022123026902716055,0.024373650132636752,0.02484506574276772,0.02361340360357613,0.02457455738307242,0.020234728507445243,0.020731284193562627,0.021705361093394514,0.02165543680612886,0.020596908370957664,0.021595377541514818,0.023680178801324534,0.023046755270677143,0.019673410902447622,0.0209666971053819,0.022536084978267906,0.021677530321175097
2,10.0,0.03638119020627848,0.03637149902514606,0.03452447300828572,0.035782394850762594,0.035824540315935245,0.034114132967447496,0.03270694596731565,0.036481113666332235,0.03224956367570781,0.036626698583188295,0.03393815693587634,0.029307461620630672,0.031700586075817376,0.03264963889013255,0.030204328794207327,0.031211538759505414,0.02825526373051903,0.030230659688676154,0.026570411625853968,0.024085298097701813,0.023488607034877255,0.024359480163128427,0.024230137222918686,0.023884903192357216,0.02742765876091317,0.02528709474181874,0.023095530896768603,0.02589994214234924,0.021209541761257226,0.021310453083209443,0.021952976618396867,0.02177972846568584,0.021535816854492438,0.022799179114019564,0.02399433989234106,0.022818462174836716,0.020694944622453654,0.021914580979509112,0.023015657337336612,0.02153795610016181
3,11.0,0.04389027621015805,0.046483198121030675,0.03968284666973267,0.03830084660355775,0.0422850741215953,0.042363402843894685,0.0368469562214258,0.038674301729981604,0.036485668515000125,0.04854445926491876,0.038554471128686436,0.02822578802322072,0.03636954854826309,0.037931238197347936,0.03137357139605285,0.03169612942769631,0.02953265749917829,0.03697031799736191,0.026262746299609563,0.021148506821207048,0.024032079641320172,0.025562246907113867,0.021614620152815744,0.020628088064306337,0.02937086398962583,0.026070134308453192,0.0209096008295901,0.02411578820065764,0.020319037347727734,0.02047262109934165,0.018259929694093797,0.018186715427722468,0.02163046773555286,0.022293473180030186,0.01957531753525796,0.019349078804009223,0.020400582790659646,0.020985028602594522,0.018754036001534503,0.018216037899694438
4,12.0,0.04661947372468345,0.052894744855390065,0.045901062002953866,0.04052806783064808,0.04448154892282376,0.04767836054739134,0.042096503356402415,0.04006162208552558,0.03772735180681222,0.05554774336256971,0.043780360954253895,0.028752167667132487,0.03737567110108496,0.04074920682459104,0.0335295663925405,0.03171620566286601,0.029471760553107625,0.04022607085382001,0.026469971003351994,0.02025382458186713,0.024222994521957725,0.02742959022521691,0.023005391413794585,0.020430411478446847,0.03000869526793947,0.02682196382978507,0.020518574578429784,0.023299576224415804,0.020008532687979558,0.019844219187613334,0.017550801513795115,0.01778381366163873,0.022399100747373397,0.022864508887236873,0.02011223806705526,0.019753056424844755,0.020271111452110715,0.020604113668105016,0.01831804887240879,0.018012414750975262
5,13.0,0.04851158832950844,0.05923746317174356,0.04897447907031081,0.039605936335199404,0.04613753813409732,0.0527862819708146,0.0445774906545205,0.038942129117612245,0.03760324107997953,0.06109536307455321,0.04663394239213831,0.027200227038913508,0.03755707502005735,0.04199460757998722,0.03403305292756889,0.030904547070226086,0.027592145376055897,0.04009855929096011,0.02512643490702034,0.018430844537780076,0.022650104203282208,0.02627916336015523,0.021230757327145452,0.01849742866791859,0.028805389949036822,0.02566064274081576,0.019166123566933372,0.021838349221841302,0.018713505330244604,0.018135616203484906,0.015518366064722065,0.015901453428422484,0.022087886163317277,0.021841107237952653,0.01842027703269578,0.018612129357311526,0.019322825003397423,0.019180054122603634,0.016369270197108474,0.01644429397977858
6,14.0,0.04668598111475867,0.060861834411192875,0.05270981376911961,0.03950592923705194,0.04473735163173952,0.05373191066270353,0.047627503716768174,0.039020636544846464,0.034064392730597456,0.059661414202921086,0.049466845657496025,0.026335351980816515,0.034944036993722276,0.04033426939670522,0.035142335171027425,0.030485226329473435,0.02476264456866062,0.036434704076725055,0.024551377664770533,0.01785759081408746,0.021023422111470052,0.024031352122059528,0.021206801691204126,0.018707109636582075,0.026256455796814564,0.024007052430263,0.01913308518515077,0.021368569882060897,0.017246559409875902,0.01699717074226703,0.015410699392037592,0.015504797618294227,0.020990145224358506,0.020349641126669232,0.018630304197004725,0.019136291311866806,0.01821179400575611,0.01784515298442254,0.016193410959064253,0.016452613804569548
7,15.0,0.042870690046789235,0.05871187090279233,0.052405637379971566,0.036855991035349346,0.041779480783511784,0.05138382749088505,0.04705968539906892,0.03705433905278346,0.029950378240090912,0.055828483300792126,0.0491227392274511,0.023900577112404345,0.031540981458325935,0.03738875056317781,0.03412475380055632,0.028414830825856646,0.021002831296574695,0.03150383632613047,0.02301904923987007,0.01641428404292995,0.018555847549969643,0.020758336706903052,0.019201481030159707,0.017293541656884917,0.022550431896525915,0.021628820575204235,0.018295499643350848,0.019509249602895747,0.015290351927559216,0.015395534347654971,0.014467242572187525,0.014236445392530843,0.01894122219642254,0.018095517484767922,0.01709723428045106,0.017866701528709904,0.01647685023430771,0.016109047883001753,0.015009420619085993,0.015383170215978226
8,16.0,0.03778154396036178,0.052128691900779726,0.05193613493163638,0.035421316076646,0.037168949308188745,0.04514324882940551,0.04587979791119664,0.035744049285927844,0.025581428206996742,0.04881334789862575,0.048457550929221736,0.022304360496733403,0.027028724684566026,0.032935758167806174,0.03267721876274788,0.025903891581324626,0.01778286024884038,0.026832802411637872,0.022254870548057557,0.01570464308643451,0.01626136581458376,0.01844239836442696,0.01875784678013836,0.01671831118634112,0.018886433357223873,0.019413517594013545,0.018107011846805233,0.017799250489253682,0.013637487160308057,0.014171216217145425,0.0145167757126452,0.013767085591302967,0.01671061677704555,0.01634464061385575,0.016755371331148877,0.01714757298735188,0.014768040978830475,0.01470278689427746,0.01490775720570898,0.014922888422997995
9,17.0,0.03174428096066433,0.042476826114972575,0.0466806269108496,0.03227447622065663,0.0315182082874671,0.036564575799600645,0.04037933464181965,0.03240334392922277,0.021576351624382126,0.04105819326259358,0.0445632185308692,0.020002246765960865,0.022739081901014112,0.027900935447802318,0.02897679356937362,0.022471628716229486,0.014993670848978234,0.022853286548751028,0.020897292222986415,0.014451062741349269,0.014167035806910876,0.016509757812597187,0.01751013367758043,0.015070075820136574,0.01551192561312379,0.016922756676082208,0.016818986784423538,0.015356048361654773,0.012152049467488336,0.013010643304820112,0.013902848976912935,0.012770489801102737,0.014875861364966273,0.015130706506528183,0.01599011819444215,0.015612456522823158,0.013303295825053818,0.013661491329930862,0.014421273434321128,0.013883685540646897
