,freqs,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
20,28.0,0.007530837018583954,0.007599008044193865,0.006926138046324866,0.007319335164773896,0.00722455294967664,0.00777842798977306,0.007121809641291811,0.007184286749839196,0.007815912202134017,0.007356404542584309,0.007062257503901368,0.00699917858785906,0.007151118753834685,0.007458867408612464,0.007106965458566105,0.006408339701297037,0.007973118435115976,0.007629624020714595,0.007185343707575472,0.00698051562928622,0.007269248790196588,0.007283469662063682,0.007131372428765259,0.007195137172015025,0.007300939376026747,0.007093395517999836,0.006906359062494426,0.006504635657488791,0.007555662084255038,0.007068048242976417,0.007028715655609269,0.007289312051385319
21,29.0,0.007397543461892834,0.0074581905204330525,0.00657164452151781,0.006825188464075285,0.007181146215998737,0.007824506808724941,0.00679087242325966,0.0068509614149724184,0.007692375204540917,0.0071487343142936765,0.006613200979468709,0.0067586973092957775,0.007068505025391537,0.007312403693332183,0.006849660061895398,0.006222548016239118,0.007780452110567811,0.007526583266633422,0.0068030122166072085,0.006614505031324814,0.00715666985525441,0.0072169334899797695,0.006684013819089413,0.0068235281559673585,0.007208045656100334,0.006794831463822154,0.006393979896727973,0.00623213849932068,0.007491572154863182,0.006945822163532098,0.006624847542083413,0.006997262622364996
22,30.0,0.007203118844900871,0.007264208453676599,0.006116929378210069,0.006218283765364205,0.00709713439179365,0.007787923801753133,0.006373520517522838,0.006398690708663237,0.007451178384774763,0.006939457835655816,0.006124288507512851,0.006424627699533719,0.006911314961783638,0.007117342419051908,0.006356608147795657,0.00582257253124094,0.0076050491757109345,0.0073342331657692645,0.00629791638273913,0.006193439231474969,0.007000263447970533,0.007102050240711767,0.006079169856820023,0.006311037070721647,0.006967363210996582,0.00647059149405879,0.005716604929151233,0.0057412481374836625,0.007297311561812923,0.006770298452267593,0.006064360111908284,0.006488793536367273
23,31.0,0.007005187023016014,0.00719510952844339,0.005937822761378197,0.00595158130310725,0.007005477253291082,0.007826396091555641,0.006208892355911004,0.006209315061123948,0.007237585713196226,0.006744796158999256,0.005865156167854724,0.006294842840744926,0.006814205681042146,0.007069041427558634,0.006244844875454274,0.005744109873952365,0.007377162459600947,0.007160061905171733,0.006093157904428786,0.005963364195380936,0.006766685085215924,0.007019978230532244,0.005821046643236609,0.006064960898431519,0.006807230878740506,0.006306379388039731,0.005472787697705499,0.0055940151176121665,0.007106557893643628,0.006692942644509638,0.005859832340483533,0.006252613811499236
24,32.0,0.006791122969504018,0.0070903693103480155,0.005641666723060004,0.005621341718689463,0.006780194367429376,0.007752987547903234,0.005930278617226187,0.005845858228765337,0.006947100689951064,0.006562083967644641,0.005567703159047158,0.006043244486118624,0.006637027638914803,0.006958779112893635,0.0059107216695786806,0.005452413428159077,0.007164950496772183,0.006879591155890066,0.005743266705387329,0.005657340804143137,0.00651885871702973,0.006871864401480331,0.0054363936420531505,0.005708047060366358,0.006540696207900001,0.006153522625924563,0.0051081697858865105,0.0052785858824791945,0.006860165828610702,0.006573987918524398,0.005527602790837555,0.0058671120701404
25,33.0,0.006630556712868846,0.0070910565473461026,0.005542483463170306,0.005527476210445433,0.006582115340244575,0.0077246271455968536,0.005820688751864201,0.005707477967375599,0.006751614271085526,0.006442265749844019,0.005464242817718967,0.005946988780803485,0.006483051439362484,0.00693049515794356,0.005849255928373177,0.005381888760228632,0.007003738538232598,0.006674048011024986,0.005639203890641819,0.005551441787964393,0.006283564642505581,0.006775005249358593,0.005338770807605747,0.005542002421751569,0.006316415631694335,0.006109166688108429,0.005055537674111482,0.005171443573323794,0.006639926058167052,0.006561195708874344,0.005483697543462453,0.005665197894093979
26,34.0,0.006468661011823684,0.006949820465723522,0.005307789768163565,0.005323530803682783,0.006265175617918186,0.007525583550106007,0.005563995155826586,0.0053870922243300454,0.006544745601224409,0.006260936900378387,0.005262291493117325,0.0057433997869156175,0.006311636041722082,0.006789651032222718,0.005553415407986853,0.0051387154536974185,0.006819950139110386,0.006304273279395558,0.00533296278390377,0.005313827155146882,0.006107697185165514,0.006606833564479236,0.005070702537423052,0.005246113999740392,0.006036848383674583,0.005986014117851192,0.004797743234146997,0.004904734493929123,0.006420964122253841,0.006498260731176689,0.0052644637583445725,0.00533958926199518
27,35.0,0.006346187011836564,0.006869859353469165,0.005249900518742747,0.005259589020592277,0.00605776632230934,0.007367021810510705,0.005459364353903469,0.005292105699133727,0.006432887914484142,0.006121628044626277,0.005219363069369736,0.005680936141806573,0.006165857082233654,0.006669866769729996,0.005479934260891647,0.0050784787089741615,0.0067005437921556655,0.006043241571632052,0.005254566902184731,0.005263381840681834,0.005969949049755006,0.006500503782822757,0.005045963225960632,0.0051142934328592005,0.005789584726310477,0.00588361818486715,0.0047721494493304486,0.0047856274893009415,0.006225584980054282,0.006503555358174806,0.005284867323158716,0.0051805887049857806
28,36.0,0.0061850241379658635,0.0066662173738274,0.005112282813330948,0.005069865635431473,0.005760470670886425,0.007102450364093266,0.005259184661496295,0.0050369439249508,0.0062849155631815755,0.005892996833018339,0.005080930940962065,0.005535208533192378,0.006018305734001185,0.006432395169944216,0.005210755546390892,0.004884435001117992,0.006528717631771725,0.005674552889447339,0.005020653969659289,0.005061783051263175,0.005848514836315294,0.006316866703098272,0.004847545173333935,0.0048675579299176045,0.0055154395641940504,0.005692140681435984,0.004548145607057587,0.004544341948156069,0.006022633436142881,0.00641405886414126,0.00511566380347777,0.004945656991370539
29,37.0,0.006065446392031117,0.006587844622664723,0.005163727569076231,0.0050138835780802376,0.005634708248702367,0.006976331976901251,0.005224039688741387,0.005011308308681847,0.00621237577980875,0.005781927107941185,0.005107771210173466,0.005545911800671474,0.005928595241101912,0.006271818199761859,0.005162469898326323,0.0048774354813732,0.006438843477747929,0.005490345774886533,0.005008179018541949,0.005062288438193048,0.005765502828173328,0.006226086357575487,0.004865886171660926,0.00479245440458205,0.005336706425740816,0.005543527888091609,0.004519546969993095,0.004463936208955275,0.0058914914960828055,0.006385248702699795,0.005152640266939651,0.004889624323741933
