,freqs,gc_R3-R4->Fp1,gctr_R3-R4->Fp1,gc_Fp1->R3-R4,gctr_Fp1->R3-R4,gc_R3-R4->Fp2,gctr_R3-R4->Fp2,gc_Fp2->R3-R4,gctr_Fp2->R3-R4,gc_R3-R4->F7,gctr_R3-R4->F7,gc_F7->R3-R4,gctr_F7->R3-R4,gc_R3-R4->F8,gctr_R3-R4->F8,gc_F8->R3-R4,gctr_F8->R3-R4,gc_R3-R4->T7,gctr_R3-R4->T7,gc_T7->R3-R4,gctr_T7->R3-R4,gc_R3-R4->P7,gctr_R3-R4->P7,gc_P7->R3-R4,gctr_P7->R3-R4,gc_R3-R4->T8,gctr_R3-R4->T8,gc_T8->R3-R4,gctr_T8->R3-R4,gc_R3-R4->P8,gctr_R3-R4->P8,gc_P8->R3-R4,gctr_P8->R3-R4,gc_R3-R4->O1,gctr_R3-R4->O1,gc_O1->R3-R4,gctr_O1->R3-R4,gc_R3-R4->O2,gctr_R3-R4->O2,gc_O2->R3-R4,gctr_O2->R3-R4
0,8.0,0.02283061804213618,0.025187963791062078,0.027331339066547198,0.026569186918395278,0.022054455124598093,0.023999562067504907,0.025844632109400932,0.025036258292078343,0.024116468443905727,0.024151608217369544,0.02711813844369399,0.02797790282584709,0.024930557559336194,0.023420036255665015,0.024853428403243973,0.027700206031712624,0.02660467863010507,0.024443903585276306,0.025570589346371613,0.028685879229840307,0.024085343129896384,0.02778791226727374,0.03579117390155375,0.02760058706117316,0.02654028918480421,0.022561936595192608,0.023787949282472715,0.02842512592681461,0.020994657345055154,0.023615389510085877,0.02834411544547476,0.026752390833686912,0.022747342022079762,0.02699244315074067,0.038838349242047876,0.026961927706381242,0.020519194093318156,0.024166668093279553,0.03095124490804855,0.026056205539439343
1,9.0,0.025788716871160293,0.027794818391320836,0.024112703259367155,0.023295550057959524,0.025168905161167578,0.027975467397753313,0.024703187109857996,0.022660334607122388,0.026436953262319776,0.026452005935721234,0.023093242014477912,0.02383641003642382,0.027113675083742395,0.02785573421982635,0.024891327286922324,0.02486868300441745,0.02754052317508622,0.02644296892336067,0.022505915206905806,0.02421077675243519,0.025395200088046587,0.030249328922483904,0.026024929966593186,0.021513252481058183,0.028239666172074615,0.025504178117260433,0.0224895824460997,0.025214280817459064,0.02333531878789258,0.024545903697304642,0.02330085017753181,0.022311287905867692,0.023837278913017373,0.02933801648005632,0.02792010346109071,0.021170750618276193,0.022286589426187088,0.02534046157660985,0.02486541178944614,0.02163423510183498
2,10.0,0.02603206631227296,0.02935147551331483,0.02694985679937433,0.02389646382691478,0.025752980306920848,0.03179140674640691,0.029875416125769844,0.02383385026521747,0.025378986758958243,0.026253979876234117,0.023691943253646035,0.02310915154672346,0.02595215712160872,0.03167112554329838,0.028680665664034842,0.02422996163588181,0.024832830930083746,0.024525209378182145,0.021162245166247727,0.021510570144607968,0.023204761502186467,0.026774444250723752,0.023913588858924674,0.021054468627442615,0.025472632515794257,0.026900305714152042,0.023887375218749465,0.023068683145428273,0.022344258904277277,0.02348071260156689,0.022827794711213725,0.021899116047138453,0.023168583202741726,0.026690951543355115,0.024906256867538064,0.02135139925251398,0.02201884047391357,0.023740540699112366,0.023404482772517683,0.021630394708908936
3,11.0,0.02287047828541903,0.028190914448686207,0.027093639021545754,0.021832885123303048,0.02277988591221964,0.033100512817994344,0.03280884539890586,0.02191803613608119,0.021934862650853662,0.023647575956564273,0.021580411579298856,0.020299521827539316,0.02223842371083195,0.03303516041172972,0.030384779209776346,0.02099341678472802,0.021069228985566974,0.02177378543600471,0.01851965136714243,0.018186857892323587,0.021067698339497655,0.025609952174909207,0.02202278161480862,0.01861600564230106,0.02216950070838796,0.02446892097801083,0.0218673833619076,0.019914022688585692,0.02049708310047697,0.021238243378137286,0.019877625081044428,0.019180307972479247,0.02198597294038795,0.025882489656123105,0.022763694144851705,0.019272345766259084,0.020743335956029084,0.02229779479557202,0.020924040099998393,0.01934560450695306
4,12.0,0.021665723668953554,0.028302740462605235,0.029662616077390645,0.02215793710334019,0.022218081174793833,0.035328551884543286,0.038174240131700725,0.022790429906464613,0.020156375813363676,0.022958790015796236,0.02245229265595443,0.019992645402715208,0.02048614694071161,0.03656430202884715,0.03596308121113502,0.020650646488558272,0.01917930090249021,0.02064210320843671,0.01813432449283943,0.017292964953528542,0.019755565806588774,0.026320007165019667,0.024299271988031265,0.018627388259418082,0.020081843791069268,0.024909917935948746,0.02314143018484487,0.018614776893517083,0.019158556344237593,0.02009502593825773,0.019968399767827324,0.01880643374484135,0.020958115132478448,0.02734793568556949,0.025734234555247773,0.01954559675728675,0.020038705757375746,0.022646044250411758,0.022246556246913612,0.01958790907294829
5,13.0,0.019575616615428643,0.024763311285807315,0.025719984200474402,0.020193365683670503,0.019834350158564426,0.031100616098275326,0.033321883979887584,0.020587399717361787,0.01764319947470943,0.020551925888738342,0.02046631524437966,0.017823397209045768,0.017733138084845376,0.03318011698676334,0.03400628685561672,0.018454988900810838,0.016950184291431355,0.018888385373246663,0.01677208336281502,0.015531418493681816,0.017806570431572053,0.025592180402730532,0.02387780585926322,0.01715578479961322,0.017724969921437395,0.022404427473203935,0.021387710459842786,0.01665720809753868,0.017282853316241575,0.017624631390116392,0.017534518394401104,0.017004035323377926,0.018908212826675742,0.026781142522042445,0.025062186941975872,0.017952596395376184,0.018433599473072732,0.021051437419768927,0.020494153179283693,0.017954077456412035
6,14.0,0.018835152254880735,0.02182264296008227,0.02277337289710568,0.019754548981216494,0.018810702175846277,0.026168494910032553,0.02816121281762125,0.01992632029768298,0.0166047975608791,0.019024351065180658,0.01965687271130411,0.01745121919603052,0.016532524004819825,0.02843491686526259,0.030624997253961065,0.017895034811402317,0.01633790392874225,0.01760243076448647,0.01639911455587168,0.01549170708133098,0.016305409354260975,0.02322832085462002,0.023907867049647657,0.01721956770124502,0.016678415751060438,0.019952963374027882,0.0199249309938163,0.016402572688619773,0.015887390909545156,0.015954350536869676,0.01659662683873976,0.016448677167807638,0.016936211053394958,0.02428550747903236,0.024819045017298442,0.017645962299020133,0.01675029648465882,0.01924870100797258,0.019754072731868723,0.017210917230287188
7,15.0,0.017996265189179884,0.018487317308383766,0.018938694710218803,0.01886832249444255,0.017785951568420687,0.020790205459791218,0.022091852469854185,0.018901817110683995,0.015390900865617273,0.017038981155610925,0.017758850238190457,0.01641681108795174,0.015470463635523412,0.022469143719642863,0.024710257968647988,0.016896584020169282,0.015374604930367719,0.016068906177220392,0.015427160054289474,0.014984658913690484,0.015075367004891219,0.020705743295503422,0.021918480082678483,0.01615374350150818,0.015747990642150482,0.016573856684078504,0.01706255293917438,0.016023477309648246,0.014131854276084594,0.01413598139827778,0.014909994270569998,0.014944202594299625,0.0152898684903086,0.021906265077046187,0.022751814301188604,0.01609795772258601,0.014789609226748709,0.017300735289857757,0.017844772502021145,0.0153484557928254
8,16.0,0.017077787290803895,0.016400614750780546,0.01743041139715707,0.018685761905675998,0.016970242201987285,0.017745854151915843,0.019590585313092716,0.018846912850425456,0.014251821485518469,0.01541697317674905,0.016690322038653782,0.015632890747034146,0.014772041886172305,0.01841369515939849,0.020553751101575275,0.01636496743281339,0.014336697542239618,0.014751021126411641,0.014912678870347617,0.014652246783783166,0.01393887082833884,0.018863612925744903,0.021026861980964685,0.01562727619959638,0.015066221429362285,0.014297955823085623,0.015050874301369421,0.01590330719279443,0.012929903722141355,0.012976544891360178,0.014136042111144283,0.014260757197022094,0.013860744134547848,0.020163156473691202,0.021960102307703663,0.0151915958881558,0.01322259909046511,0.01600027858168284,0.017079056595691998,0.014308523731879347
9,17.0,0.01603526547702817,0.014650003005684847,0.015834201928515253,0.018233950519264557,0.016005638117238704,0.01605283181902657,0.01793386336067038,0.018268370881574472,0.013221878233866415,0.01388497673530933,0.015181723084309602,0.014619541346604493,0.014097778544233755,0.015606138064164145,0.017144477431143,0.015408148430846124,0.01330569053101544,0.013368094382746316,0.013828695397024547,0.0139234636474547,0.013069919432196661,0.01763001898695835,0.019447412067449158,0.014420623467575276,0.01450556822871376,0.012503626975619422,0.012993092585024816,0.015254854441434018,0.012032150212283536,0.012131581901730384,0.013117906878524387,0.013189626796874045,0.012821401806481334,0.01902001251017045,0.020531741658179156,0.013798598735547533,0.012117496055009308,0.015041514012670362,0.016003657091130715,0.01299555943150416
