,freqs,gc_R1-R2->Fp1,gctr_R1-R2->Fp1,gc_Fp1->R1-R2,gctr_Fp1->R1-R2,gc_R1-R2->Fp2,gctr_R1-R2->Fp2,gc_Fp2->R1-R2,gctr_Fp2->R1-R2,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
0,8.0,0.02159597489874948,0.023626386541990903,0.02158044414766075,0.02179272906752538,0.02062343964474911,0.02602388584171792,0.023929535706660596,0.01915971853819511,0.02204561350154201,0.023537572411196736,0.02360140955386039,0.025062148834292718,0.027131048516701124,0.10186359525490699,0.10343287386584823,0.026868846003548885,0.028175382441662296,0.025669880873806648,0.025644520066557968,0.027711833190018832,0.03111251448246022,0.029145315523270585,0.02712581355913806,0.02821730796109432,0.035138495394579285,0.11802504641890477,0.1329484287518795,0.03286089605361224,0.024615419997285594,0.08444779838478515,0.0838343986427019,0.024392029236704776,0.035406934487955656,0.02670195940876721,0.02561982312178637,0.02923108642504738,0.02719412020886099,0.02688495419440558,0.02160388114492068,0.022739462596023736
1,9.0,0.022401665512589805,0.02420979891934385,0.025161344310395354,0.02366241386724855,0.021194643769072093,0.02305944498726922,0.02295089442675,0.021164732719200396,0.022349064044327533,0.024376344504105467,0.026150825533564428,0.025237101995019967,0.029394393212049882,0.07073747631273547,0.07586701785398875,0.03163316179339837,0.025477194486768856,0.024413623179672814,0.025442318003182945,0.02710699983737878,0.027905573825597243,0.025700423010490657,0.0276894116800098,0.029280669429958276,0.03347218083111946,0.08214914035400739,0.1007493615473914,0.035273990084477465,0.025402455724740914,0.05954961317049338,0.06975055449598458,0.028533486266526117,0.0313707876209773,0.025022053353089473,0.027529863452125287,0.03221247156163186,0.02553464985853373,0.024943058885004175,0.026244283679905653,0.02712458181364483
2,10.0,0.02096842833058537,0.02159763073954124,0.02253102817358301,0.021887454905986373,0.020423538372598814,0.020387155985058764,0.020377781279713257,0.020229405882467806,0.019566052957805412,0.0214428383335358,0.0229281668723234,0.02200886286468222,0.024619667802245997,0.04110394044270211,0.04337364970380587,0.027111763435454506,0.021308527391607917,0.02141996797452047,0.022087669129202517,0.02356174680363298,0.021110576187528186,0.022534510887199342,0.02461141518740971,0.023219401690848445,0.022872476056129097,0.04480395219623979,0.056216569409139744,0.028533577175981876,0.020608978100746207,0.03637391479302623,0.04452751829431814,0.025420457913018318,0.02398192356772308,0.023480109343336098,0.02486926827348769,0.025512226588139668,0.022445359295401295,0.023034362511687164,0.02441877803054059,0.02439165906334766
3,11.0,0.019118233662286523,0.01749620737914546,0.01888791544652648,0.02009530707764057,0.01783724496840907,0.017363402848278562,0.018236031491635434,0.018226094071134378,0.01770880233523003,0.01803054957518706,0.019533598814931257,0.019768010903197065,0.019917412448698883,0.0344769101284266,0.037333967427227596,0.02256682212872671,0.0183905323636928,0.01907819187279129,0.020695390874973508,0.020635256267767,0.017379391172146718,0.019549836105380185,0.022090193377859293,0.02036487896119282,0.01967135234979862,0.034303092314927786,0.04329040039429641,0.024863106783532728,0.016954752513859864,0.02792880715140592,0.035423511590709764,0.021634486673170195,0.01914508163981431,0.02023875375902561,0.022599478479458795,0.02154661309034355,0.018421419424983595,0.019795161103950316,0.021880941745132335,0.021302734511876597
4,12.0,0.01805002369812772,0.0167984503565276,0.01787097356978152,0.018848126682183965,0.016752914307145515,0.017438494263794825,0.018183845972723156,0.01750725030022861,0.01744983166387856,0.01671645067156619,0.017827904469266662,0.018680474979746692,0.019195521640042696,0.028320547941611384,0.02961059302064752,0.021360379557972934,0.01702516159907419,0.017223389427004434,0.019211852685227612,0.01887787982665171,0.01644372919881528,0.018074154533802133,0.020172990434677927,0.018574370320455686,0.018372695244929273,0.027741080488231692,0.031006585118392615,0.02365479429045064,0.016311811318578912,0.02368618493422401,0.02791190871705872,0.020140205130648233,0.017268974817666337,0.018630221165620974,0.020586583944874937,0.019317519415753374,0.01728725116568959,0.019186388266391675,0.02061006755762394,0.019103787696743476
5,13.0,0.015719799404944702,0.014731185078496904,0.015194602874484734,0.016588917908783394,0.014376628686016258,0.0160367590478162,0.016830529133175863,0.015308098389447073,0.015506886407377853,0.014824960775500148,0.015406117529009852,0.01651656663173392,0.016596477722607923,0.024573649201482695,0.024524488959370185,0.018305191629584865,0.01474330748354239,0.015340700528196463,0.017242683479315225,0.016211869009629332,0.015016183053952938,0.015652599526940505,0.017076362280781444,0.016543827520884742,0.017155898005645424,0.024707448854475022,0.02538181371824094,0.021004658909201477,0.01498240098852804,0.020255188882563842,0.022470789725141344,0.017877376674809074,0.015191983287387098,0.01586993324954842,0.017296868997567362,0.01727776723850675,0.015608146343967977,0.017017618063886873,0.0178167680266698,0.01707856866515771
6,14.0,0.015060623633564486,0.014419385685595403,0.014157046378353017,0.015145991192971928,0.013808766176000544,0.015142617620976951,0.015338201961012793,0.013900840907596234,0.01503948276785278,0.014494729010966233,0.014109835233185862,0.015021456012460981,0.01676697974996646,0.02095275544646001,0.019006644500912898,0.01713135884301373,0.013876291476493025,0.014536670496443993,0.015400077320663104,0.014548715637610543,0.013582629545866023,0.014810751966328348,0.014950955743420735,0.014094512200084255,0.016961950169654915,0.020566117440455955,0.018540479770601078,0.01935089857737788,0.015403266894622515,0.01698484600286166,0.017722427092597085,0.01722980884812154,0.013828190282746653,0.014970111071566173,0.01532045089150742,0.014973493560249003,0.015315731600948783,0.015890662453616162,0.015704431417032563,0.01572918124793543
7,15.0,0.014245844948608585,0.013935983865668872,0.013132869747144948,0.013596664377027303,0.012895430379328754,0.013832800377190124,0.013163052213238415,0.012570057355237176,0.014398097973298711,0.013845667766730593,0.013098054982240061,0.013560708701138194,0.016119154436299007,0.0195718929499631,0.016432160185878047,0.015095665150214646,0.013127967507542783,0.013688803161741224,0.013821451180051255,0.013201251258411437,0.01244457497481719,0.013116121731478513,0.012472839619787892,0.012287062821666117,0.015682319439596932,0.017699490734489724,0.015364721974892019,0.01624395483229504,0.014643066287592887,0.015394014175756272,0.015413173164027282,0.015348787752460551,0.012645002854261638,0.013415672886834228,0.013019187705897073,0.01329890469705028,0.014807291781133372,0.014543835769518051,0.013993576916072236,0.014525456445069045
8,16.0,0.01348315910031815,0.013637749448798926,0.01267526192139982,0.012599566929453717,0.012313271908696499,0.012851793310259726,0.011948384259579803,0.011975736552764413,0.01362265017042492,0.013281708851122051,0.012434170854935252,0.012539862613454512,0.016294634812578312,0.01764648047656602,0.014305980606828732,0.014773436544008344,0.012494490606095003,0.012984714533943825,0.012520942550629046,0.01233452005230768,0.011646781568830967,0.012264369058883336,0.011393843312276133,0.011190363595172163,0.015138266812522148,0.015213785495691648,0.012769607193275221,0.01485092087465141,0.014353425480319126,0.014275479274482373,0.013475928654461997,0.014384394015810164,0.011794900655301937,0.012604200889951305,0.01207030727600411,0.012088619199057163,0.013744927961938252,0.01331276827089961,0.012655910753497429,0.013132295327698867
9,17.0,0.011945914158438795,0.012628853749705104,0.012061405547791951,0.011601144942567173,0.011338247358238795,0.01162617357926474,0.0112875958566079,0.011394776553410806,0.012266091914479022,0.012406234552656855,0.011803868518303534,0.011655127920779445,0.014708911993506183,0.015848506700984654,0.01346888187717927,0.0135954420305872,0.011404954837627603,0.011910335044864632,0.011791586839263714,0.011512335452475188,0.01110498471864006,0.01110592848678914,0.010612233224977593,0.010917089322849505,0.013316926453150309,0.013609285016806113,0.011976001243406049,0.013019425886342076,0.012851813382039388,0.013041231899651617,0.012799947912385966,0.01287397187323853,0.011302341014426624,0.011575843478837583,0.011364206428711165,0.011832145201533945,0.012503726909781774,0.012059860113251797,0.011929933633272495,0.012266372037163633
