,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.020480985402252915,0.02933394488598984,0.019370408753144126,0.035931221502693574
1,9.0,0.022184068199535147,0.02379291079044509,0.02126820950942954,0.025902128129492025
2,10.0,0.027813966158900413,0.02268566528007233,0.027959173621324468,0.023659926239165595
3,11.0,0.03944889587687294,0.017768701669529686,0.03970213772999577,0.01992748747571395
4,12.0,0.03791452870173556,0.018750374915545123,0.03534844559657232,0.021736225058169144
5,13.0,0.026828369601172356,0.02224878948534545,0.023769975840492254,0.026390255323467813
6,14.0,0.01796876949234516,0.029594719260612006,0.01629644220467446,0.0326400273310605
7,15.0,0.01366264253840634,0.030313681757867927,0.013105220659457984,0.03090370017164433
8,16.0,0.012327261501975178,0.025894511497623736,0.012490583558845443,0.024978839353425594
9,17.0,0.011984473492958725,0.019684970166836815,0.012495426968547716,0.019090871059609736
10,18.0,0.011550857974673447,0.015277483401905474,0.012283400591869572,0.01494584469912094
11,19.0,0.010969968615958538,0.012786142721305656,0.011633747828124473,0.012837123646906352
12,20.0,0.010462368020942532,0.011130193589947986,0.010908464358002284,0.011374878093284786
13,21.0,0.010062304446566602,0.00995279935959755,0.010349634196147707,0.010285810561448441
14,22.0,0.009734397944109335,0.008899890514481484,0.00989400383487378,0.009129817443821972
15,23.0,0.009287528604905315,0.00819580300311316,0.009421799059574588,0.008317148029839046
16,24.0,0.008760866554349269,0.007674512417382619,0.008874614544543283,0.007701647183786062
17,25.0,0.008134932368178464,0.007412746920670431,0.008236567115176582,0.0074416928570277055
18,26.0,0.007568383903718146,0.0071670809143154915,0.007668680008340413,0.007158651975413888
19,27.0,0.0070441560926975235,0.007025799625998825,0.0072140892113724455,0.006924986499082435
20,28.0,0.006650597572914823,0.006802759578216627,0.00688229691263706,0.006600792824765836
21,29.0,0.006330573781686408,0.006632068390061319,0.006646194717558809,0.006361242856180512
22,30.0,0.0061243285854146595,0.006330504849024787,0.006427415585995823,0.006079077738170535
23,31.0,0.005981644325994737,0.006078485764030631,0.006234518545601906,0.005900063534954887
24,32.0,0.005856917745436463,0.0057224515063540775,0.006020923990715553,0.005644555109997327
25,33.0,0.005744031980667446,0.0054569624557247445,0.005822346263407838,0.0054857092038778695
26,34.0,0.005591625336896659,0.00513162797039825,0.0056096328277131,0.005216309710627286
27,35.0,0.005440642932806925,0.004908917059258054,0.0054125721768319215,0.005033267254486616
28,36.0,0.0052629205816926705,0.004636603317997304,0.005210632002571251,0.004754942085261691
29,37.0,0.0051055936863251255,0.004454376279298268,0.005025777264285699,0.00458006357416707
30,38.0,0.004943914125936257,0.0042251470937080945,0.004837711005081474,0.004340147066956131
31,39.0,0.0048143032377117295,0.0040736123822936515,0.0046703903429351195,0.004205926408786615
32,40.0,0.004685392523464632,0.0038858558141698705,0.004513113351839868,0.004016091010088798
33,41.0,0.004579971963321443,0.0037614261914115416,0.004374915215004021,0.003915664738059906
34,42.0,0.0045046404394935595,0.0036376640681555095,0.004282520259528433,0.0037944857370170175
35,43.0,0.004455151962422072,0.0035808712690383075,0.004211453162422579,0.003762431753363327
36,44.0,0.004575100153701461,0.0036506202446557456,0.004310943383573978,0.0038478672680071226
37,45.0,0.004775435851599724,0.0038405797981492093,0.004484932319963129,0.004070621575594696
38,46.0,0.006291728939621442,0.00522165272334516,0.005938136882599033,0.0055211078030716785
39,47.0,0.007597860489684359,0.006376092652029707,0.007178839080902439,0.006754150509785372
