,freqs,gc_L1-L2->Fp1,gctr_L1-L2->Fp1,gc_Fp1->L1-L2,gctr_Fp1->L1-L2,gc_L1-L2->Fp2,gctr_L1-L2->Fp2,gc_Fp2->L1-L2,gctr_Fp2->L1-L2,gc_L1-L2->F7,gctr_L1-L2->F7,gc_F7->L1-L2,gctr_F7->L1-L2,gc_L1-L2->F8,gctr_L1-L2->F8,gc_F8->L1-L2,gctr_F8->L1-L2,gc_L1-L2->T7,gctr_L1-L2->T7,gc_T7->L1-L2,gctr_T7->L1-L2,gc_L1-L2->P7,gctr_L1-L2->P7,gc_P7->L1-L2,gctr_P7->L1-L2,gc_L1-L2->T8,gctr_L1-L2->T8,gc_T8->L1-L2,gctr_T8->L1-L2,gc_L1-L2->P8,gctr_L1-L2->P8,gc_P8->L1-L2,gctr_P8->L1-L2,gc_L1-L2->O1,gctr_L1-L2->O1,gc_O1->L1-L2,gctr_O1->L1-L2,gc_L1-L2->O2,gctr_L1-L2->O2,gc_O2->L1-L2,gctr_O2->L1-L2,gc_L2-L3->Fp1,gctr_L2-L3->Fp1,gc_Fp1->L2-L3,gctr_Fp1->L2-L3,gc_L2-L3->Fp2,gctr_L2-L3->Fp2,gc_Fp2->L2-L3,gctr_Fp2->L2-L3,gc_L2-L3->F7,gctr_L2-L3->F7,gc_F7->L2-L3,gctr_F7->L2-L3,gc_L2-L3->F8,gctr_L2-L3->F8,gc_F8->L2-L3,gctr_F8->L2-L3,gc_L2-L3->T7,gctr_L2-L3->T7,gc_T7->L2-L3,gctr_T7->L2-L3,gc_L2-L3->P7,gctr_L2-L3->P7,gc_P7->L2-L3,gctr_P7->L2-L3,gc_L2-L3->T8,gctr_L2-L3->T8,gc_T8->L2-L3,gctr_T8->L2-L3,gc_L2-L3->P8,gctr_L2-L3->P8,gc_P8->L2-L3,gctr_P8->L2-L3,gc_L2-L3->O1,gctr_L2-L3->O1,gc_O1->L2-L3,gctr_O1->L2-L3,gc_L2-L3->O2,gctr_L2-L3->O2,gc_O2->L2-L3,gctr_O2->L2-L3,gc_L3-L4->Fp1,gctr_L3-L4->Fp1,gc_Fp1->L3-L4,gctr_Fp1->L3-L4,gc_L3-L4->Fp2,gctr_L3-L4->Fp2,gc_Fp2->L3-L4,gctr_Fp2->L3-L4,gc_L3-L4->F7,gctr_L3-L4->F7,gc_F7->L3-L4,gctr_F7->L3-L4,gc_L3-L4->F8,gctr_L3-L4->F8,gc_F8->L3-L4,gctr_F8->L3-L4,gc_L3-L4->T7,gctr_L3-L4->T7,gc_T7->L3-L4,gctr_T7->L3-L4,gc_L3-L4->P7,gctr_L3-L4->P7,gc_P7->L3-L4,gctr_P7->L3-L4,gc_L3-L4->T8,gctr_L3-L4->T8,gc_T8->L3-L4,gctr_T8->L3-L4,gc_L3-L4->P8,gctr_L3-L4->P8,gc_P8->L3-L4,gctr_P8->L3-L4,gc_L3-L4->O1,gctr_L3-L4->O1,gc_O1->L3-L4,gctr_O1->L3-L4,gc_L3-L4->O2,gctr_L3-L4->O2,gc_O2->L3-L4,gctr_O2->L3-L4
10,18.0,0.004936729502903603,0.010567573849048273,0.00960919158705309,0.006019722675144124,0.0025901436900682027,0.007565627882561899,0.007964903409010304,0.0024555157032949636,0.00516254426979188,0.010300057615333457,0.010658204787134196,0.005537898299898103,0.004434453198408761,0.008495445723882255,0.008101568938353409,0.0027142654241899323,0.011632784538205243,0.005616149884190236,0.006215281545237161,0.010571214438401455,0.008021290287313576,0.009060937135242142,0.009098430129483148,0.006802578458823661,0.006354237480675096,0.008116332314236984,0.006596222507681659,0.005849239443080023,0.007198702794197942,0.004964476954979346,0.004146557979079546,0.006617336302855392,0.006911826576089908,0.007574741787681205,0.00865747135138264,0.006572189312809939,0.008333147381448214,0.006659019545346467,0.005484089994762087,0.007627414093247608,0.008323009381125956,0.01015471585543395,0.008781856448880632,0.007290464274712605,0.008738508862102635,0.013879690307460635,0.012614822387175905,0.008243312350449372,0.0039361003461884534,0.004822316906248148,0.004343464547834941,0.0034795090673640063,0.01193834829371312,0.009981414226245277,0.00806568192864674,0.010949085101687217,0.005993636270041236,0.00855728028564826,0.010882294870687304,0.007585149459021068,0.003543645026469733,0.010560595347189405,0.01093352352729795,0.005013294731934082,0.010510371173108268,0.013008442351699045,0.009593883861425212,0.009911588151909711,0.005175153983725522,0.007097299028184523,0.005005846093332167,0.0066056805572010545,0.01415944468330892,0.010275522709985552,0.008368115904539763,0.013962458897307784,0.010934575251619094,0.009865336063326425,0.007195216444492303,0.013211879367977986,0.006248843915377477,0.009832365854266811,0.008184716988367313,0.006325279785798443,0.008447910180381513,0.005100261368986026,0.005513760042021687,0.010548294966158523,0.002969015833838284,0.006047473176316487,0.005788411114323111,0.003347500033405737,0.011255071726513678,0.010016287649904143,0.010615241543073495,0.014197183241391543,0.005402440818198073,0.010979944116178331,0.013153711051388938,0.007861146920843965,0.005911259131644186,0.007071387569315135,0.006439928107245407,0.005237418307567054,0.00867823342094951,0.00582366434932311,0.004635092064756208,0.010681837162189112,0.004716903989642418,0.007367557229431299,0.005922640070085095,0.0037005636617230666,0.005741296102249294,0.006858844625366345,0.0061142154007754355,0.005491933385233949,0.00605705287875864,0.006713861983640612,0.005574760232693876,0.005958721184361337
11,19.0,0.00681101506652837,0.010699397751534435,0.009835430968056613,0.0069516209851485655,0.005868559900232384,0.008908226559123733,0.008726380689181922,0.004680988108365369,0.006303075745267251,0.009826997416939775,0.009406521453944805,0.006097334336603666,0.006781945170310877,0.009031010572174836,0.00804773325967858,0.004475545098060962,0.011585969095990833,0.007024660372905345,0.00646557714544187,0.009514655321295607,0.007119499415633612,0.009541428108251182,0.008166753670509763,0.0059978691683419075,0.009402977630490028,0.0068716629001130515,0.004677063857769071,0.007387735254500427,0.009724947025196684,0.004068059244072941,0.003235834148248529,0.008596531726672652,0.005646506077564339,0.009767301932693328,0.009217392324715945,0.00546278746320823,0.011009960565143473,0.005741584167425628,0.004871696006154025,0.009903401632450227,0.008025153322475376,0.010133319552945608,0.009042577173559607,0.007364128661568969,0.010431547559064568,0.011377262328763748,0.010618369931285088,0.009934513198466988,0.0041695201483570084,0.006210936844043858,0.005470167687511207,0.003598967758307481,0.011823245903825353,0.008618561828603788,0.006801663261823876,0.010513896211396912,0.006819425729449336,0.010731652266741776,0.011656020345416351,0.006002434375870535,0.004639778572131092,0.010332217547500022,0.008980040755820795,0.0053463397725884935,0.008573259801462285,0.012613385730928428,0.008690375197524958,0.0075534219608599075,0.006746512874812538,0.0057117486301145,0.004304468074977308,0.007926018824353776,0.013898968527546884,0.009012416653654043,0.006860077969723477,0.012861052360873515,0.013274982283108727,0.009032397129663394,0.005546165988729257,0.014196714524362618,0.0057617987069470186,0.00936244659392571,0.007957008179501202,0.005529892804421621,0.006976321011349995,0.006437482945228367,0.006359806132641666,0.007410606561501254,0.0048302545941673715,0.005139450785082289,0.0054529584691302094,0.004346189717780646,0.008448262877000446,0.007283409588250578,0.007926893973082372,0.009370034631936619,0.005234258909793965,0.01333776911652933,0.014611432746968944,0.006974856261176399,0.007863531863145567,0.010912536780707426,0.009476307901923775,0.006906687441596659,0.004827135230316059,0.0052239669753248565,0.0040047665829511915,0.0063366177779855095,0.0014680151656186525,0.005062720074840143,0.004517991310839164,0.001632327113951959,0.006085370597533312,0.007988395168146667,0.007089367060441276,0.006171207771512854,0.006695909919458387,0.008152458882328517,0.007616192437586022,0.006272808788936146
12,20.0,0.007665036845904183,0.008034790294103544,0.007518203380397636,0.007194040900157716,0.006720952959447146,0.007611452662056451,0.0067122646741829325,0.004795032500480545,0.00669733111019184,0.007244249191781904,0.006541234173916166,0.006044147093530938,0.006902382882008595,0.006401983517556431,0.005341964246170505,0.005322011781574787,0.009251107805842197,0.007932163541696013,0.007049898188557791,0.006680186240523511,0.006964168121828607,0.007304225514656082,0.005966486959587769,0.005982290483688502,0.010077503969667844,0.004902610346400138,0.003227975920293602,0.007109836330679542,0.009502944542811064,0.0038700246050140663,0.0032912157483025338,0.00764810445523878,0.005323362410151589,0.010413786198756015,0.008340224352454583,0.0052748943248218435,0.010743959389927227,0.006468365059014758,0.005650354173925365,0.009028896306617896,0.0093375641144668,0.00879147233884936,0.00818466292115545,0.009103247602637055,0.01199004987282919,0.00795321508782223,0.00809657480503958,0.012634947636556149,0.006772526083512531,0.009165341759995727,0.007659011066087374,0.005835600914451078,0.010784923787439737,0.008217661531520547,0.006930105918088713,0.010265953647128612,0.008858958392280413,0.01154164132123583,0.010052001962809243,0.00542355874861542,0.005137170671781632,0.009967929851966772,0.00751907285417559,0.005041599404278685,0.00798832934469047,0.013199821544407086,0.009528870782747844,0.006481509169064736,0.008219435537700548,0.006888787096970361,0.0053900064782155255,0.008574782540696902,0.010639182235689049,0.009084744397682698,0.008003277615460292,0.011008976686991901,0.01344603864938776,0.010507106487010276,0.0066038686437202895,0.013683180967937147,0.007437578724955074,0.008210511675515165,0.007319816354901576,0.006973939351752989,0.0064577301426524516,0.00747277493431966,0.0061501654424198195,0.006241630963913991,0.006510104873366629,0.0040687321701149415,0.004613127802820571,0.005207517344719292,0.006292320901661696,0.005390934029644967,0.005363456601433825,0.006028765124884927,0.00680971763507685,0.013955233386427323,0.013876290043877759,0.008383653448251493,0.01046590492686832,0.011175668998365751,0.010011653168970725,0.009951894404946416,0.0028355612748576673,0.0038545870775003265,0.0034020135059918744,0.0038644693524368277,0.001677594319213682,0.004237451211616161,0.003885127376537412,0.00250821690129186,0.008094433460681217,0.010458589275106789,0.009238965302217395,0.008475482972630033,0.007252411408699544,0.008646752051294726,0.007346041260992564,0.00644993158257563
13,21.0,0.009235036997419854,0.0062227901138172115,0.00618004908181149,0.008604822589946793,0.007437968317649535,0.008878034559216985,0.007719852792790504,0.005343973148701053,0.006814819002583761,0.004719599014779164,0.004639892355074693,0.006609735059226551,0.007792512922472383,0.005618895813363167,0.004660663892084216,0.006748733202760348,0.007952969982211044,0.005561012331902759,0.0053231304296893715,0.0060179433901602405,0.006326153067951168,0.004203422638858001,0.0038428689819376416,0.006058722833456898,0.010653551096837077,0.005284018514362288,0.004055939841799727,0.007772748665294671,0.00913617618420517,0.004754140141272956,0.004187527212546627,0.006894406599160163,0.0049228472932085765,0.009073016831478497,0.006656557575401933,0.00494344963913349,0.009250818892483892,0.006899889850419072,0.005959166143997408,0.0072581662590785355,0.008036669792944196,0.006260705975009983,0.0057115389388116,0.008228840288725081,0.01073198384284808,0.004495661869746215,0.004351863478957796,0.012143927336664717,0.008233403041691645,0.010522608077176443,0.008883483010584569,0.007257457159114011,0.008504669796835174,0.007585515525870079,0.006869769629624045,0.008535395696017644,0.011497739207079149,0.010451888758469608,0.00804406380435907,0.006114990705857082,0.0049762699306938885,0.008148310450027197,0.005501009968126169,0.004722823742571336,0.007064035084631826,0.011582583030720883,0.009033510331450856,0.005393843324641523,0.009754548045392396,0.008355025712945264,0.006345335025584831,0.008856882355195949,0.009194243517612222,0.008470550081423056,0.008744544042279045,0.010899948126799331,0.013159382573422107,0.011173563048524215,0.007799768353914516,0.012899860056835166,0.00844107342865783,0.008292436722998531,0.007973816162870406,0.008344327141313102,0.005802415228930613,0.007558779134296856,0.005530403244861049,0.005544668223258498,0.00597049863500061,0.0037971274428564073,0.004169853632628673,0.004921024681224395,0.004412696096364499,0.003624563431137773,0.0034688914596152642,0.003954142366690405,0.007864880462111045,0.01333136152271024,0.01287935839161065,0.009020012824783662,0.011407275727520982,0.009750979468523723,0.008837737207075947,0.012092079359260311,0.002734512975233372,0.0026832495721770045,0.002876203568861513,0.0030494258997414646,0.0045160465268672565,0.00468490509619599,0.004401503153132325,0.004930667454653559,0.007935665561441142,0.013636313988671845,0.011940833673551764,0.009050253273648678,0.00871543592376085,0.009114675675918704,0.007328311540237564,0.007843179023447533
14,22.0,0.009240755055063943,0.005193372507989125,0.0057374425328696075,0.009143195524722359,0.00600677959978384,0.008170335435552544,0.007481334379021121,0.004696507662055182,0.005951179083919555,0.004312201310792574,0.0047249365903425655,0.006532523389308409,0.0070943702589659095,0.004692473811567765,0.004059213095597869,0.006659531914161932,0.006596591742820124,0.003029043755798,0.0034443445597190704,0.006155303894603037,0.006421146293843804,0.002579738333577097,0.0029884291397564767,0.0068709728910249625,0.008834219081885664,0.0059773802319909915,0.0055743431186009215,0.007275940964814964,0.007383953195935078,0.005731388166235973,0.005140412093302871,0.005877378331850735,0.005838508475881099,0.006965363844555839,0.005599079117991579,0.005822348418304557,0.006799391504299734,0.008032052464309204,0.007304095506840014,0.005778795473825227,0.006010603424886085,0.005475903884044442,0.005174692528505176,0.006553963601041346,0.009163469842477668,0.00411980756485093,0.0033459507605215323,0.010103280982232121,0.00734204319868823,0.011817532561725842,0.01088142308552804,0.006762629634767592,0.006484978941562502,0.007856704433571338,0.0073030902345792015,0.006259824078761511,0.01106565188970592,0.00967310878681502,0.00695621582679209,0.005726366573436792,0.004635120375819213,0.006396215299007224,0.004172994087265636,0.004241940994003812,0.005707544023342592,0.010514406115296993,0.008676301148228305,0.004221209477583443,0.008709322573567135,0.009767899015337634,0.00734132847864899,0.0073115036506358425,0.006847053713121198,0.008910461349228882,0.009747479851185403,0.008486022073228839,0.010868513648038914,0.013136862997515663,0.009860979533135606,0.010236979454641925,0.00783370334914224,0.009328778596447762,0.009660573365447789,0.00872823662366926,0.0047417872058510115,0.0067077349725074955,0.005151806757653787,0.004926625084949876,0.005380745166664269,0.004835955911055123,0.005303219519611701,0.005044567308838311,0.0034556961243069396,0.003471918849270139,0.0035902752709098705,0.003017387782279712,0.009943434296135933,0.010864925254337975,0.01054706153949283,0.011076866223670124,0.01289935253742982,0.008523838792002181,0.007999153731380205,0.014620065015002126,0.004051297626809713,0.0031945887190723,0.002953457556167649,0.0032066945393935953,0.007244248862929936,0.004068241054640964,0.004085536363123055,0.0067744642466671225,0.008370399394672035,0.015833291213893118,0.014919813877664723,0.00996908659231508,0.009425557230846237,0.0076857844898874815,0.0062806786411080395,0.008485928924987719
15,23.0,0.010463078811045533,0.0056296195152846455,0.006141163113549198,0.010319199986562921,0.005312999900885984,0.00883798096488846,0.008859642466985918,0.004681554818167654,0.005870694663577325,0.004300781403993881,0.004604245440165755,0.006496676223509468,0.006266025868817593,0.00603540679964496,0.005697301759418139,0.006201874240301208,0.005898955819359486,0.0022320768111995905,0.002685056665174557,0.006342305895748979,0.006423035865260829,0.001933200450278605,0.002435775632071113,0.007321139004600496,0.007127113020183628,0.008794174316017945,0.008905949658125679,0.006002158926864354,0.006240479888751338,0.006731925527522264,0.006324377648748936,0.0056567031005442915,0.006134370528305055,0.005453770937997149,0.004765346649839586,0.006095728281919577,0.007170183224747717,0.009174951850452117,0.00893708076875086,0.006628403213137801,0.004783887549542243,0.005512442400820561,0.005318544415025173,0.005204909455296303,0.007458737916834224,0.003743392557291969,0.0033027399391464484,0.007598461494929864,0.006447625055926665,0.01230128534201782,0.011430569314237716,0.006049226103742455,0.004421840050578396,0.007756199773341877,0.007557453523304503,0.0039374941057374714,0.009993603037889187,0.008638648293909057,0.006210069755875481,0.005811122703995153,0.0050032800945757575,0.0050038062367846695,0.004162714327139838,0.00480787607312152,0.004027403373250848,0.00923901334203947,0.008501356462991794,0.003113941607893622,0.006696504239469903,0.009074964119545115,0.007565049466845153,0.005825944467782307,0.006978084565970733,0.009000062111702078,0.01037975841230292,0.008378264771812383,0.008464044662419212,0.012321155540650608,0.009767549358626582,0.00816773568064022,0.006633887462169241,0.01009986514203547,0.010663905011889342,0.007985268466064354,0.0039031413069778864,0.005864127095351534,0.005162231879237566,0.00436959425885064,0.0038813935041432045,0.006609273912785341,0.007668604055250228,0.004119535062255153,0.003055181154604014,0.004104712144861367,0.004399826399534135,0.0027871738280516923,0.009993817436109964,0.00868243660479564,0.007920664537058997,0.010730764160089733,0.01198840331079012,0.008302152944181528,0.008281427901341232,0.0129867720069349,0.005784591035158826,0.004400025154136955,0.0035099757620706386,0.004130698959090751,0.009607080565680094,0.0030316207692493435,0.003222705041480367,0.008874171962057175,0.007283360244041859,0.015246673706210601,0.015900252780329537,0.008548466920321829,0.009805234652349526,0.006162550978213233,0.005509212134962383,0.009307146386944253
16,24.0,0.010541056524343872,0.007672322566279632,0.007796779376910479,0.010470467810129235,0.004307321102815109,0.008229636911819683,0.009074860276845698,0.004312961613697297,0.005128695064656341,0.005489881692277265,0.005819453415907105,0.0057746990018010536,0.004855077135788121,0.00670114225732803,0.006944961940909167,0.005137765539623728,0.004758891401224474,0.0025950105713349104,0.002674740886443772,0.005390038444460288,0.006802074462537888,0.0022389232261978975,0.0026057061294650907,0.007608247013826741,0.005118443023626895,0.01029448099823469,0.010992429023513495,0.004481961223152808,0.005919376559310052,0.0066920958616570655,0.006525402746846964,0.006241866642681515,0.007022626309534985,0.004816903647240167,0.004351672025104847,0.006745586740698428,0.009065837561597335,0.01015930214241223,0.009919639067337015,0.008599738200771867,0.003668674248122983,0.006628321844069518,0.006533698346212447,0.003892567516685119,0.006189074139812334,0.003931136242113808,0.004142357151948062,0.005900981014853102,0.004814207651276092,0.013608999241329656,0.01253419839178065,0.0044669995677175224,0.0034250881338707016,0.007623725677933635,0.00785629153338192,0.002943970549027597,0.007956866158524178,0.008802114412388562,0.006143203574730194,0.005258266648478838,0.006058687650685357,0.004541502658315011,0.005342839273987465,0.005490811104134252,0.0031815835555732974,0.007819678154245936,0.007933437534982346,0.002458293274302292,0.005151782824301421,0.007380509529797763,0.0066624042380276196,0.004723290940548708,0.007757030970542189,0.009076832096834409,0.011044307440342039,0.00847063306530842,0.007070271141778051,0.010698135025272393,0.008431684037927312,0.007044920265244059,0.0066030571389788404,0.009789738916365564,0.01061353346967735,0.008116638392746723,0.004141808850472728,0.005491060988885721,0.0052728582665999115,0.0049728354285839774,0.003893250379333324,0.008010056364091866,0.010122096520677814,0.004355915366816987,0.0036997914748823748,0.005186013168489723,0.0056442462871828525,0.0036461064146649847,0.010942383638059994,0.006158489533443401,0.004843166116527442,0.011093501426606877,0.01257040221622816,0.008097677304564144,0.00897767737708648,0.012467186297672583,0.006816433787891185,0.005230740347428764,0.004279375347744007,0.005220253790216134,0.010672710052759271,0.0020621128446542515,0.002179871080676321,0.01022717248332583,0.0072845764410345735,0.013547926581038183,0.015481629304890276,0.00808781670168699,0.009520212845530552,0.004824553463885906,0.004669526774401333,0.009645836488444814
17,25.0,0.009958695870798095,0.00965403597421428,0.008772663551409465,0.009661720087872538,0.003022643175969364,0.007454772660888409,0.00849571643428888,0.0032218813441936335,0.004346235767958717,0.006344855098809887,0.006329571519643906,0.004972811220614659,0.0033209516437864295,0.006743589875210887,0.007180534916832215,0.0036092994702279666,0.004023425496445299,0.003436193265799403,0.0031746308059851457,0.004329659310931789,0.005888829048844713,0.002492967021905912,0.002430990877558514,0.0064963630789840465,0.0033706082724926033,0.011640022331631883,0.012267793853465747,0.0029186052715573394,0.006252822628299981,0.006574797568006829,0.00650834648251859,0.006716023246917757,0.006180886364911942,0.004489768196231125,0.004258634886834756,0.005694461800088391,0.010907211077020662,0.010127004404125728,0.009511828746957463,0.010248956386285358,0.003787479522311088,0.006404887062991094,0.0062128065915445065,0.0037629463255306915,0.0054732365829856635,0.0033268312344183924,0.0035633918528247934,0.005029815577934471,0.004061449992027377,0.012774468123063798,0.011671370524324232,0.0036282859782502896,0.0031198415312616136,0.006295209345656616,0.006342127082581328,0.0026571367197909977,0.007223613358208781,0.007840455432752691,0.0053443786881523184,0.005098328273917474,0.007601158268856522,0.00486940316741169,0.007083973051183534,0.006365671172236631,0.0026057761702006133,0.0063899379092582365,0.006690571979376614,0.0020481403473603167,0.0045765013995108465,0.005800094948479284,0.0052093637654635925,0.0042835489736056335,0.009154934887379085,0.008890330263762536,0.011721820312851605,0.009203121326389407,0.006505597793935181,0.008473594009386432,0.006766672773689209,0.006354826651039503,0.007049077853008612,0.009300106279692955,0.010258811082938735,0.008205454504660281,0.004143080910480279,0.005094114746571421,0.0048295260654207086,0.005170833710105427,0.004472747221285545,0.00944277636195423,0.012221526805758743,0.004905929125564512,0.0040727898535834585,0.005066655220796435,0.005517373717752605,0.004271098336764112,0.008572217130794969,0.005049431063552134,0.0032770367257732858,0.007963147752264633,0.010697478716051733,0.00811273042649674,0.009199738353791532,0.00966153484809027,0.007430563065164364,0.005320644427632004,0.004807868617787392,0.006138731919556761,0.011560521950929825,0.0019297721567674841,0.0019580589055713917,0.011142199361502491,0.006862668467159949,0.011287948119531422,0.012908098049388883,0.007078076392460275,0.009334357642470082,0.004156839036925675,0.0040935041510692825,0.00973743823261657
18,26.0,0.008796458395869422,0.010946179284865565,0.009217910285089915,0.008529315725393616,0.00259049690869233,0.006760904966934334,0.007302152017411601,0.002652702587308653,0.0032440490331666185,0.0073248696608679605,0.007052025932159011,0.0038697386225358343,0.0025250001692434408,0.006539394433720957,0.006647052092482397,0.0026891556294707185,0.0027163473663101454,0.0037240420352659953,0.0033024028459330166,0.0030294049680840373,0.004676431777492241,0.0032750545576760715,0.0027501281675917253,0.005178857087424405,0.0030240018435172544,0.011897355907158413,0.011947852245724987,0.0028436173295055766,0.007027318355888212,0.006106228263693225,0.006162367729413631,0.0072555275310811854,0.0053358745424610275,0.004123234130476305,0.004071863226424455,0.004661786806927637,0.011746597222126098,0.0093746159320915,0.008409043861392717,0.01098138848320147,0.0032399145889968396,0.006200590386780646,0.005973254760981206,0.0030072001431811655,0.004407292657725037,0.0035999763679264163,0.0034979261818065765,0.0038708751603486746,0.0029735440388698464,0.012052906261479989,0.011043190179219665,0.0025124243651838186,0.003134139077982212,0.005671861666753842,0.0054680103956528114,0.00261472837491894,0.006311066429287138,0.006983257199760118,0.004916075019745847,0.004674972240223241,0.009838002896277231,0.005538109160362836,0.008350527197860202,0.007636828023331788,0.002999818731090187,0.00586887225516719,0.005925926993155884,0.002258192977244988,0.004963676640360859,0.004690708195808924,0.0037447395111037452,0.004583757848015324,0.010234489931887225,0.008694620396646969,0.012060052675319354,0.009799004224800711,0.00711710887427941,0.006204537598909354,0.005059712397760307,0.006665889395801372,0.007919769899456952,0.008069286560891698,0.009346931215782206,0.0086829283051145,0.004794145365065816,0.005056778048849964,0.004684138488961764,0.006017054784229714,0.004758310602241522,0.01000443973654228,0.012826505889127305,0.005003947850727997,0.004516263592065428,0.004931394429555524,0.005222783769881545,0.004892230330921876,0.008084080025251694,0.004981396944836547,0.002952349612242955,0.006997452612276333,0.01041859007605126,0.007436913106797505,0.008073545262168125,0.008852382105521884,0.006927201350365664,0.005405371463563569,0.005035389594664252,0.005707364975901896,0.011115959196779102,0.0019501656179045312,0.0019559694630572723,0.010278906397169862,0.007384781872038814,0.009895399506864777,0.010709889266874485,0.00717464081292718,0.008802448831198717,0.003481305946811375,0.003247694373430221,0.008877880827139962
19,27.0,0.006769402407793734,0.010622653978192176,0.00829269489802229,0.006474319477547397,0.0015703679749179856,0.005343306799770175,0.005288039501471076,0.001474180034531969,0.0034738090684889754,0.007750080966847861,0.007238091636807553,0.0037558059526396903,0.0016472388411116867,0.005051679956639532,0.004818850430823573,0.0018112563696732308,0.0029738277013478865,0.003478342259466416,0.0030692538764348853,0.0030373672916383042,0.0035044858206724427,0.0037684751821785768,0.002895846823578552,0.004173922807152053,0.003394533577716885,0.011418413484092583,0.011230391450683896,0.003282373898976232,0.007799241460151762,0.005528725387480904,0.005778904318107436,0.00739076541368675,0.004162215442826777,0.003415089880970612,0.0033843280339382886,0.00366342143676448,0.011278829316830752,0.008472210597980024,0.007507186683461953,0.01043366595716506,0.0030929800611765755,0.004993002096259858,0.004769060796078151,0.002816504039358847,0.003756712051503541,0.0036147295172767714,0.003094123588193298,0.0032801380861215536,0.002241176454513294,0.010023207498167607,0.009059308752872397,0.0018210361942891495,0.0034142911584076783,0.004691783792733162,0.004305975166554532,0.002820064604065209,0.005305533390095008,0.004983582032842548,0.004190980565670799,0.004122402779969292,0.011190649555572207,0.006861679311006697,0.009368315234290492,0.00839355980065264,0.0035226845539007455,0.006248695259784398,0.00612165623214338,0.0026321199008535246,0.005338679218019138,0.004493885103380535,0.0036628695726911077,0.0048829907134575025,0.011202298921241294,0.008803003124532438,0.012141630669494674,0.01024342089230359,0.008016991196871714,0.005145330473833099,0.004900690567173171,0.007293081587734207,0.007421182149590777,0.007842326472338356,0.009116552983871174,0.00782871499395128,0.00447378815704127,0.004960592968801336,0.00476572910696973,0.0058447281738629895,0.005162535494866916,0.010511550188542173,0.012944772699991346,0.0051679136931895185,0.00441283719017207,0.003983785715228549,0.004181877790982469,0.004963010799497169,0.0065368207302071825,0.006085208228405037,0.004044992082652498,0.005476394665142692,0.008097015795418373,0.0072460449256816165,0.0074211744091485345,0.0065932394285610485,0.006960321503677846,0.004925478563151131,0.004654858645571381,0.005672019014839691,0.01072216949199074,0.0019914580008148163,0.001970658064179531,0.009487726486466386,0.007640638620328844,0.009075714642268196,0.009022410933516767,0.006947683775700852,0.008741062914643294,0.0035246109209971623,0.0030875148505316473,0.008424526892792984
20,28.0,0.0054209523831232785,0.010252340455433995,0.00809376027317441,0.0052595303930367265,0.0018101305907322284,0.004995144066078439,0.004570061797231517,0.0014918085766183254,0.0037126701583034107,0.007678914631696188,0.007391202968278776,0.0036713930876004497,0.0016692046240358138,0.0045584296773228065,0.0042536957421482665,0.0017329663986195953,0.003089962847855077,0.0029286222951327547,0.0024565719744664705,0.003012146418274142,0.0027525426387242646,0.00468946659842544,0.0034747157967117913,0.0035421329584401917,0.004634675328080107,0.010377291874412008,0.01061041964473688,0.004410458210733737,0.008822360420555241,0.005245814509914482,0.005715073638030787,0.0078111152632125425,0.003788281681379857,0.0027528026530447393,0.0027677589008796135,0.0033577642212300417,0.010508083387055934,0.008216099401110455,0.007234776546808064,0.009575100659454706,0.00264572983077187,0.003985535662179985,0.003935257359730571,0.002527671885428617,0.0030263305956673035,0.0038541183076027607,0.0030258360430750033,0.0026475663941155857,0.001781559878696015,0.008322528486213798,0.0074680337639705385,0.0013926919746367616,0.0036789842241176985,0.004348107108904031,0.003829883918568555,0.0029740621553528968,0.0039187672187502185,0.0036691134167782026,0.003982799835105055,0.0037574667764367574,0.012610366499900749,0.008317976927431659,0.009851154846789712,0.009656892816715867,0.004122749649275903,0.007351668691094914,0.006957952090836272,0.003177836466367978,0.005398312596985022,0.005114754669388333,0.0043415590832779575,0.005034935743203306,0.010702827839217832,0.008722782748125013,0.01169934389468139,0.00953193177616427,0.008237630133311313,0.004544231819104283,0.004910551644383076,0.007604325747103502,0.006776459002505675,0.007052785974247655,0.008368574296101628,0.007236291588914412,0.004726438453068482,0.005421021832141548,0.005612748794828803,0.006245008637085192,0.004755739186097685,0.010180116159421004,0.012259120213219177,0.00458191372409047,0.00483765336893569,0.0036852945504627145,0.004056891244118788,0.005357781844293896,0.006898316579771091,0.006841168850095869,0.005390299298334611,0.006519432353658772,0.007289639701946271,0.006751914405013793,0.006733315890479474,0.006001261140523439,0.006819241833515122,0.004319666506502529,0.004260371744177149,0.005579546401779112,0.009688605558359598,0.0018133331306984246,0.0016950219466821182,0.008307384239940773,0.008070495979410452,0.009364162410680877,0.008780905324100275,0.006985084262291963,0.00855014113926913,0.0037437234137044583,0.0029552063141700556,0.007810340521304937
