,freqs,gc_R2-R3->F7,gctr_R2-R3->F7,gc_F7->R2-R3,gctr_F7->R2-R3,gc_R2-R3->F8,gctr_R2-R3->F8,gc_F8->R2-R3,gctr_F8->R2-R3,gc_R2-R3->T7,gctr_R2-R3->T7,gc_T7->R2-R3,gctr_T7->R2-R3,gc_R2-R3->P7,gctr_R2-R3->P7,gc_P7->R2-R3,gctr_P7->R2-R3,gc_R2-R3->T8,gctr_R2-R3->T8,gc_T8->R2-R3,gctr_T8->R2-R3,gc_R2-R3->P8,gctr_R2-R3->P8,gc_P8->R2-R3,gctr_P8->R2-R3,gc_R2-R3->O1,gctr_R2-R3->O1,gc_O1->R2-R3,gctr_O1->R2-R3,gc_R2-R3->O2,gctr_R2-R3->O2,gc_O2->R2-R3,gctr_O2->R2-R3
0,8.0,0.027579036348690765,0.03190123803158288,0.03790801351498553,0.03083463769241872,0.03397241848959348,0.026031373090140763,0.029973004351693592,0.0391371206347808,0.022969193349277713,0.023931408551461076,0.02697735867445787,0.03122378218003407,0.025002799840615514,0.019688487244058948,0.03263924935524153,0.047782609769775386,0.048962794305539944,0.028157157568120563,0.04196809701352057,0.061968804820845366,0.037397584504004995,0.02237775400872664,0.038462384214008855,0.07318057435717915,0.03209001381375037,0.022419078007966053,0.03571227623119923,0.056868817816800456,0.03834243392014597,0.02376969753506691,0.03821590131898776,0.06397658164982535
1,9.0,0.025000017068935107,0.024140648605588153,0.025787913597893904,0.02814242861671555,0.028722034115166002,0.023259289969132988,0.02528088926749447,0.03428208602161882,0.026009258560973286,0.021164077248794915,0.02133804458820869,0.02683619370518435,0.023381944729133904,0.019983025032078834,0.019649867993142715,0.02679868991445865,0.03292266102427049,0.02342746210884221,0.0236252048106404,0.03632809937495793,0.02909024858413924,0.020354852511998055,0.021275741327191098,0.03676054684169941,0.02492381819988122,0.01985950440936128,0.020482226098645046,0.031161749356610736,0.02637596283873134,0.01924633991767237,0.022306491184683662,0.03441444431494183
2,10.0,0.02236354946155604,0.024153699978710638,0.022741090125396633,0.022355265620374234,0.021797592295523152,0.025576770633101993,0.023859707582388635,0.023357443824202833,0.02268051087988326,0.02247843107575956,0.021608276392406665,0.021110993569297513,0.022534257349519762,0.02231539348055686,0.022315123945452386,0.023595846665115848,0.025464638562710588,0.02519084275827197,0.025450045547510722,0.024426727660159294,0.02463804633043484,0.021848705722166472,0.022412795710150757,0.02802521317067365,0.02425735010500593,0.021805056739285143,0.02219949183364523,0.0279799210997799,0.02501052489545277,0.020348840346111407,0.02120912856742334,0.02978172511953924
3,11.0,0.020780309115299298,0.020605875224389263,0.01877254731556138,0.019854351335524087,0.02099547616767109,0.02137166244335422,0.019214830442678372,0.02152083799013359,0.019193437707541856,0.018862373354575607,0.017174011280089718,0.018410959120723727,0.01994173972754509,0.019564412631208204,0.017902535608719225,0.01931431515263507,0.02228232515997995,0.021077026568166457,0.020102098215442045,0.020670901350748165,0.02069408270425974,0.019725316884694394,0.017931726453471967,0.021775248430917358,0.020939585364428207,0.019965875852079366,0.018442354424543863,0.02191613266255724,0.02112424470716891,0.019522300059140883,0.01782195180472623,0.0220622483077697
4,12.0,0.019308878742193693,0.019268697429870283,0.018932160323292136,0.01910852859462742,0.021449912338245777,0.02053402432009487,0.019371759965245414,0.021671145011805382,0.018541090441717794,0.01874426949647355,0.018060265514156956,0.018483229520067878,0.019632124058038058,0.01891634461995799,0.01811440613777008,0.019901579580910687,0.021491931814803137,0.020800307629718993,0.019866617792503902,0.02122690141330162,0.0203748675017448,0.020107823821611925,0.018688956765536637,0.022803324245482173,0.021308236714399867,0.019170671116955258,0.018740742062791166,0.022427776675017264,0.021305433691107063,0.020151295353722325,0.018746469141716196,0.022992934009045774
5,13.0,0.016969614132399963,0.015912798895024206,0.017204972855497568,0.017791362527871432,0.02017067246504514,0.017027397925634985,0.018013177587412294,0.021510264892032293,0.016709572187441304,0.016520590334729034,0.017063828708402496,0.017403445144101366,0.016948507111430953,0.016391701792235695,0.01639007890633706,0.018897848456125146,0.018934450752045556,0.017795419485517446,0.017661440558353315,0.020294225240641946,0.0172793656809116,0.017552615587272398,0.01738544806768405,0.020572039427294832,0.018209804325757445,0.01652633943243969,0.017273862732117163,0.020220108827539263,0.018014349177557714,0.01754289323562886,0.01795003814655433,0.020170850532040742
6,14.0,0.015549934366891898,0.014525015004456382,0.016721724548795835,0.01762245752563526,0.018805188932120118,0.014810723081592267,0.017027344189619,0.0224816533051013,0.0157973310173003,0.015514530715379095,0.017211436299251714,0.018311490981660843,0.016131748377288042,0.014783527478421894,0.01748590228146493,0.02100925500820372,0.01722210334921771,0.01491358109468049,0.016742333114078047,0.02133189558056292,0.015488053851636307,0.014844198017888263,0.017211123679600485,0.02176954410146442,0.016681776515419015,0.014683759799992743,0.017462645818343232,0.02201496411038169,0.016321703506069814,0.014728725519754246,0.017793351617634637,0.02169873534028793
7,15.0,0.016167549570406385,0.012709150402528605,0.015256220654645306,0.019060225777751565,0.018965667409004728,0.013028572990253421,0.015764451189280812,0.024368756793282837,0.016234849453903966,0.01316851745303483,0.01566432835061357,0.019917850954498655,0.01689805524301182,0.01294410115753513,0.016682106412299776,0.02258047686011562,0.01733728122524213,0.012519795870674949,0.01499979739055628,0.022891424703661463,0.014784407925778977,0.012427655380358999,0.01535701362252796,0.02269702372698733,0.0166381556639527,0.012786749182969846,0.015842587195143837,0.02369569995333987,0.01542738812731712,0.012233914825299909,0.015687895253217086,0.022825557925493366
8,16.0,0.016912258762699958,0.012692785096716879,0.014918131460863559,0.01967893396409962,0.020445037547896196,0.013187888957693293,0.015451834735638544,0.025859424380140522,0.01726575307707402,0.012931527350697022,0.015392433217583245,0.020558811372265392,0.018694802246021606,0.013125183658042036,0.016254579519947698,0.024298705647267042,0.01872272508464224,0.012093344207105693,0.014611542854478545,0.023768482783837655,0.016083691237407834,0.01229583336289423,0.015016554408954927,0.02364233476230499,0.01913658442092836,0.012998481660843159,0.01569098751857385,0.026308648788235234,0.017248099108611397,0.012215639436514932,0.015183850606673438,0.024757300994907402
9,17.0,0.018230021373526424,0.011913993447737444,0.013478067838124452,0.020669644628065226,0.02305762359390143,0.012866555213116058,0.014391525194735773,0.028195227016562182,0.01900096677318163,0.012059013997487222,0.01384992685160422,0.021343370199097645,0.020124927647392432,0.01330706497604308,0.014800871707928221,0.02453529191908756,0.02071988161880297,0.011928198714460514,0.013793006758833288,0.02464303383412312,0.017804491267405194,0.012280842949289767,0.014070522700876883,0.024024095772863425,0.021013294729860944,0.013230711020468347,0.01496271441582756,0.026695230139720867,0.018757324335035012,0.012232665398963715,0.014379383484822933,0.0247616266811645
