,freqs,gc_L2-L3->F7,gctr_L2-L3->F7,gc_F7->L2-L3,gctr_F7->L2-L3,gc_L2-L3->F8,gctr_L2-L3->F8,gc_F8->L2-L3,gctr_F8->L2-L3,gc_L2-L3->T7,gctr_L2-L3->T7,gc_T7->L2-L3,gctr_T7->L2-L3,gc_L2-L3->P7,gctr_L2-L3->P7,gc_P7->L2-L3,gctr_P7->L2-L3,gc_L2-L3->T8,gctr_L2-L3->T8,gc_T8->L2-L3,gctr_T8->L2-L3,gc_L2-L3->P8,gctr_L2-L3->P8,gc_P8->L2-L3,gctr_P8->L2-L3,gc_L2-L3->O1,gctr_L2-L3->O1,gc_O1->L2-L3,gctr_O1->L2-L3,gc_L2-L3->O2,gctr_L2-L3->O2,gc_O2->L2-L3,gctr_O2->L2-L3
0,8.0,0.02372071888854252,0.03184785963924406,0.027896494520098913,0.020957921926197033,0.02487155455708671,0.03288780810825247,0.03210261975599224,0.023169436463587132,0.030136348129545895,0.030196406185913755,0.029709599832154564,0.031547018944285,0.04376113403512105,0.027967104280610992,0.028020014708537558,0.0487720436102261,0.02348677753525871,0.030160273469974498,0.030347135525168753,0.02517454821872802,0.025823617717201843,0.026118580687640124,0.02607947031184947,0.028431500790581314,0.03822028436141907,0.028030506956269498,0.02539351858751307,0.03921707248199996,0.029044356980155006,0.025076903879784784,0.023373696215984292,0.03001286379024301
1,9.0,0.01925078446505317,0.0254616068013812,0.0301342115586825,0.023374538013768067,0.020766524854092343,0.026390596592056524,0.032161041904404074,0.02506209229601562,0.025430110718328753,0.026657901968167978,0.030670107226979316,0.031218807891503515,0.03550616074493209,0.025151298629353204,0.029319072673551074,0.04496520448978019,0.021726570200691655,0.02646616954363144,0.030404133003706754,0.025955943939682542,0.02292594758915957,0.023991923224115332,0.02737078861071658,0.027554689473295223,0.030436194093724025,0.023334987572520297,0.02684673414041325,0.03701027258273763,0.023526215913803345,0.02164369361981595,0.02531452966066472,0.02959955257071891
2,10.0,0.019285198445069995,0.021962985866803224,0.026009038380085298,0.02188158525986106,0.018936802850473382,0.0219331781318036,0.026212229576684155,0.022611079753422945,0.020763392236857466,0.023690125457697737,0.02621734035785532,0.023089214291975007,0.023151692507722497,0.023328779899041658,0.02595677173010671,0.026423601895487488,0.019745623164160273,0.02191988072712777,0.02473182629055915,0.022515576051034537,0.019820880359825467,0.020777779664186747,0.02276461575499328,0.022411182922507298,0.021195433717609756,0.021450155202410677,0.023984579724560782,0.024560939856171325,0.019286961208843642,0.01915560985313166,0.02119264229603914,0.02242310995843523
3,11.0,0.0170036185025965,0.019868661248970996,0.021692634268776486,0.018153237216600376,0.01580768524395052,0.019418715147175757,0.021344374502391836,0.017899114102786842,0.01624454392569823,0.019485647370956923,0.019776740543990656,0.017285034262184234,0.01686133452597835,0.018683260468148225,0.019045353667774843,0.01811619678954641,0.0165002822422215,0.01851550922767383,0.01913724690942203,0.017630258110325224,0.016552763824480784,0.018316727167419115,0.018742636663246895,0.017885456191637533,0.015962856620572695,0.018008557637590152,0.019142285227690427,0.017549411930385703,0.016253645005315783,0.017102567604123032,0.01798864671290862,0.017765268019569274
4,12.0,0.019095975419117308,0.021354676814237597,0.01919530772265068,0.01666782990379491,0.01772964274064675,0.02036490392253947,0.018918296898294325,0.016224675911827788,0.018058426570876588,0.020178919321804233,0.017955088190447305,0.016058528343058518,0.017348209704946136,0.01922274552975601,0.017628506652009022,0.01627943797799659,0.01812484293148406,0.019233673442585475,0.01753927283989285,0.01644088937394866,0.01838104702542405,0.019425148806324146,0.01821478983369695,0.017306412216884396,0.016582521583737964,0.01878339711360537,0.017981324233518815,0.01625741153980372,0.017725438118843268,0.0186305736626776,0.017913529845562087,0.016740925895598162
5,13.0,0.017366897642518572,0.01985261373087181,0.01814936897260367,0.015606979235731726,0.016391742519669676,0.01821806807792888,0.01685525668186257,0.015141201124374363,0.016305110992403254,0.017690543483444277,0.016491589371931473,0.0147696937551676,0.015333323680789985,0.016553170286141186,0.01568491692561725,0.014630331119441816,0.0161623934175265,0.017202991124206816,0.01552119791101975,0.014592114902688578,0.016270117161268877,0.017254735758094577,0.016191627585413974,0.015131286713217553,0.015022918372541137,0.016563055346951263,0.015879208379831058,0.01477827070525196,0.015658828468409876,0.016970635307276865,0.016195080547275798,0.014810154068434734
6,14.0,0.016813818355203566,0.018658682833386113,0.018449341463960604,0.01627082666871354,0.015904616794423506,0.016525370378082785,0.016094782812909193,0.01538995506084864,0.015751835473577898,0.016256481895600382,0.016135858797180342,0.015012155902209435,0.014455532426347254,0.01470247357769235,0.014795027564394263,0.01422885507933916,0.015552479648490443,0.015901069928795537,0.015027023561861426,0.01470589512780122,0.015714281246757892,0.015796514405570172,0.015107758781813748,0.014886937268105764,0.014485887108708493,0.015070051470319226,0.014725523115407356,0.014210940134908428,0.014922677120554388,0.01578924747701129,0.015115682769926432,0.014346309918320177
7,15.0,0.016214265001995264,0.01668056497835267,0.018681843304518,0.018308981743422253,0.015660077368718345,0.013553137092855853,0.015078839679231201,0.017203358833680495,0.015616927032908094,0.014648389511182117,0.015713211605386107,0.0169952255274,0.014074204465480902,0.013255751659326713,0.014349426106476765,0.015392207000552808,0.014394758770213754,0.01346464663196145,0.014201129374649424,0.01573181999495775,0.014418276467366271,0.013992524839969381,0.014373874876997003,0.015130840860227032,0.013948961056803433,0.013729093057565452,0.014262301405462443,0.0148989232815753,0.013880390081253389,0.014381236762936579,0.014632524873114994,0.014554844606600748
8,16.0,0.01573177765066304,0.015345701803190122,0.01892622388443455,0.019924921893552935,0.015758400102351897,0.011876390812892788,0.014095598716038323,0.019113596587305524,0.015345078956543459,0.013730439875325436,0.01549203409956089,0.018259289224322097,0.014371575497408586,0.013143730817377498,0.014278302854322982,0.01641076217597337,0.013995382072333768,0.01233625399227476,0.0139093578810678,0.016927776617859918,0.01415904647723801,0.013051889749925848,0.014008067227616423,0.015869215936279046,0.014406577564448709,0.013649000339520852,0.014284669692244595,0.015811094017249856,0.013976203184083918,0.013747117758578654,0.014505211916564441,0.01518076150267572
9,17.0,0.015338661548206942,0.013696552726951066,0.018324747518430815,0.021995953595071664,0.015632537851684926,0.010329917590155798,0.013053960646638564,0.02089206923528043,0.01537887249987772,0.012088545530828904,0.014484336703000544,0.020298354850362316,0.015062298236402453,0.011792047372407865,0.013347578319207722,0.0184023072964597,0.013482647922917333,0.0107052311159533,0.012688771330992188,0.018031251096382813,0.013520968458010178,0.011271025278032313,0.012599254770635846,0.016585443782147425,0.015075945460471928,0.012349491305390778,0.013411606426366053,0.017377481185623773,0.013675576387504723,0.011931113519360905,0.013123417668811666,0.015884332462973442
