,freqs,gc_L1-L2->F7,gctr_L1-L2->F7,gc_F7->L1-L2,gctr_F7->L1-L2,gc_L1-L2->F8,gctr_L1-L2->F8,gc_F8->L1-L2,gctr_F8->L1-L2,gc_L1-L2->T7,gctr_L1-L2->T7,gc_T7->L1-L2,gctr_T7->L1-L2,gc_L1-L2->P7,gctr_L1-L2->P7,gc_P7->L1-L2,gctr_P7->L1-L2,gc_L1-L2->T8,gctr_L1-L2->T8,gc_T8->L1-L2,gctr_T8->L1-L2,gc_L1-L2->P8,gctr_L1-L2->P8,gc_P8->L1-L2,gctr_P8->L1-L2,gc_L1-L2->O1,gctr_L1-L2->O1,gc_O1->L1-L2,gctr_O1->L1-L2,gc_L1-L2->O2,gctr_L1-L2->O2,gc_O2->L1-L2,gctr_O2->L1-L2
0,8.0,0.02197892302008303,0.020980408373837498,0.03012217827499954,0.029025123569809227,0.025719394822284494,0.026272263989569087,0.031220536311408233,0.03250396120488241,0.022761003766592108,0.02461283711926328,0.032573534608950815,0.03341723474741755,0.027581699591078562,0.021364283545839392,0.045314188120354953,0.05765022325876854,0.020253040378282017,0.018194009116542034,0.026841290851535547,0.02874017560144622,0.021185890064903668,0.01929724326320124,0.029999715823850675,0.034212523641441575,0.025060025440042783,0.02233518023322628,0.04114772135708355,0.04762334068361599,0.021444607470244424,0.01942154346691061,0.03022269880818692,0.03429697535716813
1,9.0,0.021541660551941944,0.022260854328304578,0.024007809851169116,0.02258275918528102,0.02290110615671833,0.02351928201108521,0.025144684960657283,0.0237488220814987,0.021787877711565467,0.02510289177984712,0.024651537510747848,0.021379459696541772,0.0227248163183709,0.023139200470809244,0.022468441019435213,0.02145572701965022,0.020537934366073592,0.02046824257748467,0.019995074109226577,0.019345435939060313,0.02063522290107771,0.02084600729570787,0.020469386066544026,0.019897650770350748,0.020550496679709537,0.02185621936053951,0.02213968440409468,0.020470184158328728,0.019583724301799738,0.019794669530208805,0.02118240940445874,0.019785913771074425
2,10.0,0.023635475130301262,0.024115730023946066,0.021540249238927816,0.021494674925123237,0.021059456075355424,0.023879896189073265,0.021460402814301584,0.019995580545480292,0.023822224338575476,0.025238138546926945,0.022124621523318216,0.02054490006868227,0.02249473629793502,0.02223443034653948,0.01992592128339966,0.020004052109420137,0.020551777929468974,0.022361932645286523,0.020225255256237067,0.01804899311815319,0.019738027988085254,0.023076935682659342,0.020850422479504575,0.0186190483640022,0.020809961327838657,0.022010785215122584,0.020097414675158704,0.019040319362134257,0.01954976993936357,0.02213462157357599,0.0203471853330199,0.018116526464140754
3,11.0,0.021616927196383886,0.02145441859081403,0.01774741616796051,0.018797147966993177,0.018190613068097942,0.01968147635677079,0.016700848881735696,0.016502238704222096,0.020774697750293045,0.02159862070035108,0.017766462698906256,0.01783798688925131,0.0191622103433803,0.018554846166572634,0.01572884585613855,0.016240272825687192,0.017861418365505304,0.01835067270161546,0.015643723107503088,0.01493408377468323,0.017111451087631197,0.019806677469238972,0.016685130599088792,0.015173652499613352,0.017676224227174152,0.01811765561292862,0.015615680873341448,0.015117620293882597,0.016885764478141944,0.01931546360311882,0.016348047570974474,0.014135405903963826
4,12.0,0.019809032230497785,0.02088052161711713,0.020080186488083292,0.019106629875205713,0.01724490124645632,0.017705743954793636,0.017264459179308453,0.01696827649722698,0.018332508513474115,0.020007960200963393,0.019360609786972027,0.01813454900278518,0.017103418930548314,0.017949281312730627,0.017548244452343587,0.017608792511619984,0.016888937783246807,0.016891164899272955,0.01666253633395923,0.016575531489296445,0.016137805158140825,0.017986891852733444,0.01767253930362543,0.016886669009835077,0.016475376828606052,0.017000439629857825,0.017168470426545287,0.016965410720500142,0.016094222624408346,0.01750931613099963,0.017425004583410394,0.016001985739470925
5,13.0,0.016186625091279633,0.018558632043106735,0.019165977188224912,0.01641572193743922,0.015503464840084354,0.015713745353074116,0.016440419536999533,0.015359374842123233,0.014979442617851823,0.017279950048072173,0.01820649548484165,0.015312333508821238,0.013954460753599454,0.015683238120691893,0.016244603065072475,0.015162185161948184,0.014848702093501342,0.014729717393549273,0.015199223775488177,0.015021445660466454,0.013906543215319051,0.01505302947862802,0.015677127684379434,0.015002247631052281,0.01387535872320987,0.014895152674673033,0.01601460717856601,0.014961261686209636,0.013536019288708522,0.014681592651256894,0.015652492849389316,0.014234630837983393
6,14.0,0.015081943393636641,0.017323951367403084,0.019405923504117188,0.016703186949619697,0.015247769570931017,0.015137235229534897,0.0169073704040237,0.016282398753691498,0.014201263462587072,0.01578824435975206,0.01779959357785805,0.01594047786359727,0.01342073060655083,0.014872145719070856,0.017785393412811542,0.016232684660953716,0.014350954109676742,0.014149028476459503,0.016105625832235248,0.015554834088481476,0.013091076331285954,0.014136057015570743,0.01650783819601503,0.015353871636288128,0.013767872892507483,0.014413688237745368,0.017099764829365576,0.016204116773296806,0.01301564115741867,0.014112584846124461,0.01669106302007078,0.015139221406281917
7,15.0,0.013852283375044086,0.014625500712792821,0.016898492989191875,0.016182202044870062,0.014604350827509445,0.013743526211921868,0.015362247991520648,0.01607158445761009,0.013089651620986026,0.013158478450512354,0.014737529312370878,0.015222088979949661,0.01243316371421519,0.012880919865471387,0.015712228863691533,0.015143649411260443,0.013734630544883464,0.012968765593585388,0.014786468663023866,0.014881067637962757,0.012300793163574526,0.01276093446243907,0.01503358531394343,0.014489936077062402,0.012662844814524702,0.012754262437937812,0.01515420300621283,0.015140158826788116,0.012107549485490398,0.012661859404915364,0.01524091838464781,0.014333181066606276
8,16.0,0.013657652778314199,0.013002774916100442,0.015572759469194054,0.016235019150600324,0.014286048145895264,0.012587005710546101,0.013968762553262236,0.01618009730911873,0.012952089784249027,0.011943914855360841,0.01357601709929331,0.015328682317348796,0.012952347761863735,0.01239792766618349,0.01491006265317466,0.016093284629278334,0.013872324549017849,0.012192074726574303,0.014008459708982025,0.015267668233111847,0.012705106991141765,0.012168271470626373,0.014284747377837654,0.01505256084151781,0.013345484969771077,0.012309141034809278,0.014326232602535837,0.016304725100515918,0.012748214609987008,0.012225822131883078,0.01431302026328274,0.015280918542305568
9,17.0,0.01334364940740584,0.011948149195946094,0.01437826396156328,0.015832330323641976,0.01440131325668315,0.011632642884523104,0.012671361688011808,0.016668399647745552,0.01299776739869442,0.010994685654400031,0.012495948100805955,0.014875476088863545,0.013358299737924153,0.011610755263708108,0.012983092006248188,0.01623634904239323,0.013716474957662437,0.011076326160737313,0.01258955747640173,0.015091160384843982,0.012785479805480768,0.011233843678324838,0.012843809215655595,0.014966260717704608,0.013663873166076219,0.011564421067952102,0.012727909006697038,0.0164845209474068,0.012954364766144203,0.011407360041542596,0.012680540310350463,0.015407153798419245
10,18.0,0.013525920424830693,0.011732994266090105,0.0140108638131768,0.01588461804778707,0.014700743660743195,0.011198977985461425,0.012315406884743179,0.017284123226925525,0.013368171273687378,0.010673183303707867,0.012123191187058492,0.01496054327889481,0.014638978024397563,0.0117204505209612,0.012583404900804819,0.017338216992330343,0.013773876951067684,0.01066890641067286,0.012218887786430144,0.015330897975994866,0.013054107055542385,0.0110738765887138,0.012515040211286677,0.01523571001029837,0.015090089242771849,0.011721004226047682,0.012589505076927188,0.017898090717500224,0.013827598014811896,0.011417223222436771,0.012373625739557905,0.016235422153884727
11,19.0,0.013158767723432668,0.01141765490966773,0.013773913873471376,0.015857551489816952,0.014716670203039512,0.010706929986683617,0.012240850270138605,0.017736847925607254,0.013163034361930767,0.009985328922443646,0.011377679857928476,0.014600107586173059,0.014943486798407435,0.01114230563490818,0.012114610375787083,0.017436887662971055,0.013359818063422962,0.010115384595652527,0.011751846634383636,0.015023228239442235,0.012639219011784017,0.010421094116462293,0.012124769701203691,0.015107136097427474,0.015141578567194992,0.011099129117885893,0.012387505500920838,0.018050719543507097,0.013517965022596773,0.010693707918235576,0.012153614150334122,0.016188599564140427
12,20.0,0.012587244301094003,0.010898008499822937,0.013209334784053554,0.015480008103623417,0.01391345619178727,0.010084799605029367,0.011996911051926771,0.0171884352740785,0.012661216817701137,0.009586440423177571,0.010895211255247506,0.014061706470089285,0.014949104562852613,0.010513117123782877,0.011784409849619332,0.016992967727945396,0.012665969115742136,0.00955084983181136,0.01140519550750088,0.014354390203398798,0.012058782507409185,0.00977418892105373,0.011732510586238818,0.014683252935061156,0.015055074605224353,0.010396666368333253,0.01210937972865229,0.017755620856544328,0.013232616843423646,0.010059948378335286,0.011879865047995285,0.015888844143280685
13,21.0,0.011692282801848652,0.010034762543908428,0.012549951056634933,0.015084124400061065,0.012802725718049805,0.00933665619508609,0.011653708155678297,0.016505862398474385,0.011639460610090116,0.008863566978673186,0.010347317863610057,0.013259600329779454,0.013629346338882003,0.009421958212227117,0.011278639308992675,0.01587751879474624,0.011710034372394228,0.008612631743430165,0.010770152462712419,0.01354973534954944,0.011035234003029212,0.008711639118585546,0.011125045887310643,0.014061444973197635,0.013500824297811485,0.009344607756234764,0.011574075004965167,0.016416202809056046,0.011928617475671867,0.008990476943339286,0.011339942756296843,0.014980297196458835
14,22.0,0.010857832481372487,0.009261768535507076,0.01148323959385689,0.014145121025314828,0.01159873795387823,0.00873822880488191,0.010918476736175301,0.014894726765981353,0.010707416880417963,0.00834258323372104,0.009810745495246345,0.012265784746470564,0.01241032505257374,0.00872380076317821,0.010453380791384264,0.014279238863603631,0.010757261595672992,0.007846564140040762,0.00989095943404857,0.012240995023680095,0.010108781009888991,0.007908474980269269,0.01009469396712141,0.012763529262799724,0.012266634124409839,0.008660754415284858,0.010598738134623108,0.014654775321922543,0.010968508077748441,0.008228766634468074,0.010321515776294598,0.01363441442892861
15,23.0,0.01003069702069121,0.008641173141915554,0.01080207425316651,0.01334658109432534,0.010624485180722789,0.008320124382376752,0.010448850949395192,0.013659661706855347,0.009801558296546877,0.007817004031937698,0.009338141435366161,0.011352477898063651,0.011022282710350086,0.008228600105823602,0.00999346780481131,0.01304287318280784,0.009928657300872872,0.007288942659960714,0.009227163663622537,0.011233812279769592,0.009287213646713388,0.007348199954768084,0.00951018472614802,0.011851146451148221,0.010811528029873497,0.008137877300711397,0.010017609488103952,0.013149455825645645,0.009872320530686839,0.007614362813555037,0.009685626243974083,0.012492472463986586
16,24.0,0.009344387693221618,0.008280143690980365,0.009758206897452002,0.011846715524465392,0.009779684659263462,0.008003488050953361,0.009552333649114652,0.011898447737971975,0.009105607779301379,0.007611130759217228,0.008723743118892829,0.010124844886493846,0.010158258057107664,0.008111141412793958,0.009235403312013201,0.011473909988251206,0.009228981935457046,0.006952386108295375,0.008360963232335622,0.009802334927647812,0.008712403544683703,0.007086438335383123,0.008603091443516057,0.010458274135009943,0.01002832888887494,0.007837723722288054,0.009056747406441162,0.01153983876761647,0.00933210565811727,0.007299130252928344,0.008719236407569044,0.01115139566987255
17,25.0,0.008811677323917922,0.007953107639854275,0.009034124148019592,0.010757025289389256,0.009145531647355787,0.007790062263218901,0.008973786203330742,0.010838030645588302,0.008559316251115135,0.007422456794255965,0.008215425114349141,0.009202165420509698,0.009519243216141266,0.00807590719065017,0.008902419113475885,0.01056045526810687,0.008664793262060357,0.00684931280187859,0.007904653749061715,0.008890999475927199,0.008286021553017223,0.007065061777177612,0.008225955293066701,0.00971744777209575,0.009377967113776722,0.007626293079565986,0.00855608344468341,0.010524319975374233,0.008830794021225724,0.007126191338596981,0.008226361959533489,0.01029037402539015
