,freqs,gc_L3-L4->Fp1,gctr_L3-L4->Fp1,gc_Fp1->L3-L4,gctr_Fp1->L3-L4,gc_L3-L4->Fp2,gctr_L3-L4->Fp2,gc_Fp2->L3-L4,gctr_Fp2->L3-L4,gc_L3-L4->F7,gctr_L3-L4->F7,gc_F7->L3-L4,gctr_F7->L3-L4,gc_L3-L4->F8,gctr_L3-L4->F8,gc_F8->L3-L4,gctr_F8->L3-L4,gc_L3-L4->T7,gctr_L3-L4->T7,gc_T7->L3-L4,gctr_T7->L3-L4,gc_L3-L4->P7,gctr_L3-L4->P7,gc_P7->L3-L4,gctr_P7->L3-L4,gc_L3-L4->T8,gctr_L3-L4->T8,gc_T8->L3-L4,gctr_T8->L3-L4,gc_L3-L4->P8,gctr_L3-L4->P8,gc_P8->L3-L4,gctr_P8->L3-L4,gc_L3-L4->O1,gctr_L3-L4->O1,gc_O1->L3-L4,gctr_O1->L3-L4,gc_L3-L4->O2,gctr_L3-L4->O2,gc_O2->L3-L4,gctr_O2->L3-L4
0,8.0,0.017694981546472005,0.020581210882998708,0.025073512227490068,0.023884147796720573,0.016824998825243295,0.019193953736634278,0.024125433114063424,0.022762784663973898,0.017353885850195067,0.02135721803447254,0.024510018413225608,0.0227261268951498,0.016801541730713257,0.018654128900479357,0.02260559018056928,0.02133479883745943,0.018514255288380854,0.019786917566666503,0.022700879276068914,0.0232117386032543,0.01959224542825783,0.018491405353744602,0.025648463506995806,0.027853596280236814,0.017609973263657028,0.0185969616007033,0.02104818156575652,0.02073652832408209,0.0189228614549522,0.018637481384815194,0.023887930137698566,0.024327780473111994,0.02041480526076936,0.02169142496541542,0.029643256279541383,0.030300744578884896,0.019691235361640982,0.021287836678018104,0.027371233176029314,0.026275205869903725
1,9.0,0.02271832658019445,0.022886948342723642,0.021365103799307752,0.023109125053401527,0.021891946194306237,0.021328433220986997,0.020249931192865566,0.022176879581589832,0.021964459355608784,0.023284465213975807,0.020535267198861968,0.021803785041088215,0.020920644529826435,0.020748988200220635,0.019678715233664063,0.020988811565222244,0.022139301449814627,0.022067686501470635,0.020520547967585078,0.021101822359328896,0.02232604995842096,0.021042895114773346,0.02013749385263863,0.020839469526922116,0.020549159170164283,0.020125095660535643,0.019524518005326848,0.020391879000645808,0.019953846557406656,0.021062077226812862,0.021093773919083143,0.019644122883737552,0.022411789913985118,0.023691768658647434,0.022389767236236997,0.022424020425221583,0.020510434316759016,0.02368720839240892,0.022163015446827753,0.02038613922193313
2,10.0,0.027917346680514175,0.02510506941774769,0.0252133369242678,0.030736240749713872,0.02627587945906885,0.02354076448540828,0.0242165113198217,0.028631192931390947,0.025181152097083357,0.02550415333446962,0.024138217396181105,0.026696854550412954,0.023926286960173643,0.022779749616546188,0.022557997353795305,0.025498740607338446,0.024322569269665587,0.02326450397963823,0.02186345829608167,0.02288847736613245,0.021581859102433855,0.021391423345586313,0.02093295959685378,0.020761390831363996,0.021950525574174207,0.020427370755096114,0.020423593456276035,0.022440729700248133,0.0188154928960434,0.02083043635947534,0.021711133207147848,0.019544331549434038,0.021428762094794603,0.022745798556179055,0.022105399224222454,0.021376751643155847,0.0194616164730601,0.022689793144610636,0.02240782642640234,0.020139637199767687
3,11.0,0.030168950302317504,0.026203278134132337,0.027771201121858193,0.03519356773820708,0.028538521247141808,0.024402448991534903,0.026131031461254773,0.032657316739829606,0.02496156079258733,0.0275982568571559,0.02799843114037904,0.02793400989074141,0.024844874985886653,0.0231672543308785,0.023612206319972136,0.0268077876561585,0.02320543344624874,0.023851185742608798,0.0224610289434116,0.02165041329665019,0.01992641964808934,0.021046695207291292,0.019097035323937885,0.01819581449122726,0.0215026273485755,0.01907247074702835,0.018827223940893967,0.021340506682172935,0.017095362341939813,0.018906548302246952,0.01838688285255116,0.016325193762525888,0.01985503161414327,0.020798878115390853,0.018418677870620456,0.018860865688658395,0.01780389266093172,0.02048230600908534,0.018733117797357698,0.017304743709785447
4,12.0,0.03059451124448245,0.027075030899810282,0.03183056259841644,0.038247620107585895,0.029515410786588463,0.025390773731116034,0.029493215940793766,0.03644007287394343,0.024384278323439278,0.029507594090318636,0.03428281948995277,0.02962926140745517,0.025156082572743148,0.02360420909942188,0.026155060250677528,0.029490091081383694,0.02228067116463613,0.02493269591092647,0.024507106524591597,0.021138675202666306,0.021058766139334894,0.021523566144085224,0.020399806142752316,0.019813765299442235,0.022030663179831277,0.019367269013586545,0.019249837274463805,0.022179854027653677,0.017329486589767795,0.018663137672871935,0.01861496951351948,0.017327416119504252,0.0203465564375529,0.02101622315567285,0.019625469632337102,0.020428508536430037,0.01853362561426895,0.0201010393385363,0.01932778067191983,0.019056978503847678
5,13.0,0.031090157546976086,0.025935526997370853,0.03020764257154164,0.03780094710875539,0.029540388005378927,0.024539077966230956,0.028260481045336735,0.03631753611046188,0.024057522550733255,0.02833295485959921,0.03449043084272314,0.02959740547253902,0.024076252402416978,0.022276200013830842,0.025558872717350255,0.02906759809657727,0.02033863690827155,0.023532450265750817,0.023830380689435923,0.019689262892586285,0.020801358171223555,0.020128957052443996,0.019239434039960236,0.019924320679410246,0.021113732230613236,0.018263720562599645,0.018192265951626322,0.021203278300140176,0.016230505462402248,0.017413253629421123,0.01693408422577873,0.016203607553735722,0.02149396148019124,0.020000252217732994,0.018717703137353,0.021732774779691405,0.018772321087646003,0.018788212667668232,0.017786405081887165,0.019102696732437575
6,14.0,0.03137579880231929,0.024683077666662185,0.029610577602328957,0.038347027355204434,0.02933626588089314,0.023504437081054243,0.027865824712560636,0.03689273315395786,0.02331200381842856,0.026190064904079085,0.034437482447937096,0.02988475537346123,0.022914629203361764,0.021251637915385875,0.02603965622818141,0.029092290653378754,0.01888332202160282,0.020830602546857896,0.02231699787564225,0.019166845402139157,0.01967284745078238,0.018801863713228055,0.019891885176564594,0.021028332154545564,0.020319868513276405,0.0173199425471637,0.018148627894707267,0.021245066008465444,0.015568306064135356,0.01664805358591875,0.017140040192404508,0.01648798319796657,0.020759047024776458,0.01916267292280904,0.019923190704989345,0.023092006213199068,0.018311521030387728,0.018264029430808057,0.018529231620776996,0.019680554282879483
7,15.0,0.03025294991546209,0.02294153944725982,0.02675953388188246,0.03503189443202962,0.02820651055436726,0.021847432795405488,0.02525759673565364,0.034058008213625535,0.021718214472511852,0.023853680680308346,0.031650646730817744,0.026860890608049325,0.020981076087920353,0.019727645431286828,0.024236717500956597,0.026293098583762248,0.01678734911919044,0.017640104495201078,0.019438546573097536,0.017338276802898123,0.018029522931717723,0.016635990912419917,0.018211518488709263,0.020049872271423123,0.018291405797838393,0.015987565980641195,0.017110031689243185,0.019445028502887155,0.014386658399842784,0.015272247823214314,0.016206601113660575,0.015401235771967467,0.01959290002514613,0.01754714144669962,0.019025516344060335,0.021971688761578977,0.017143224189350492,0.01668300517444121,0.017583608629472006,0.018352440015749805
8,16.0,0.0277477506773643,0.02122417777729696,0.025172206936017242,0.03194014385007507,0.026470893671231455,0.020254199987171918,0.023612136095945813,0.0315321829036181,0.01939446915858098,0.021781246037489328,0.030037883838997005,0.023577817942006644,0.019265439068557506,0.018383537604440895,0.022561861568250408,0.023660744344349314,0.015160355284037317,0.01573468797072826,0.017934947171801618,0.015924863622981962,0.01630592751216277,0.01501737147233161,0.01772526864593288,0.019125499228310087,0.0161450815074697,0.014995469501309177,0.016396043049051415,0.01768358975949257,0.013068792996653842,0.014166757652462851,0.015853162939238413,0.014552786098052608,0.01760278552978263,0.016303053955177102,0.019310306309312495,0.020528285332018725,0.015325232920548963,0.015501947740557404,0.017589162638565463,0.01707969482695382
9,17.0,0.024357967029371104,0.0185197116874164,0.022305884385959828,0.0278004255177932,0.023829091129975496,0.017683079111714267,0.020867873431662166,0.027707474855734427,0.016811035433422234,0.019521611141193825,0.027226339752445032,0.019937654999263876,0.017233222579762914,0.016506391909358115,0.019725908403829262,0.020011709024153907,0.013291052225168411,0.014448867481153328,0.016509289469353355,0.013935405515380828,0.014784477705763771,0.013392366841768867,0.015899873097046754,0.017248054925555516,0.013697594834616697,0.013491917057083105,0.014796551582620502,0.014978488739258576,0.011648273348111525,0.012884359324804147,0.014558728549986489,0.012905543448132854,0.015994630165758045,0.014786927575506209,0.01787737038714317,0.018338585130295886,0.013673352070320206,0.014095297160891378,0.016267358003370886,0.015165467078292088
