,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.018400128483752238,0.02818816041002179,0.02095225481727961,0.02365173637121223
1,9.0,0.021466012281394456,0.023613033208198967,0.02303026477910806,0.021140711066238573
2,10.0,0.023987519669147306,0.022913138410142714,0.025213440249652653,0.021317062250720213
3,11.0,0.0291295928957748,0.019462438701436817,0.027835852181953107,0.020384173649316932
4,12.0,0.030006234507594497,0.01935905967620871,0.02536518863949243,0.02390145083105792
5,13.0,0.025437563976118602,0.01959163198530479,0.020083517194911974,0.02798892516258875
6,14.0,0.020018089629031004,0.022680831223270543,0.016006416142918204,0.0315818166225861
7,15.0,0.016228344909643276,0.022231568028648365,0.013438568574665048,0.027668297428351373
8,16.0,0.013853394761929675,0.019088943243623275,0.012344499902312353,0.020768915293451398
9,17.0,0.01256621471769688,0.014916890177157244,0.011899691112155263,0.01496132277986993
10,18.0,0.01175461067122663,0.012153041192520505,0.01165053290156637,0.011682525566900337
11,19.0,0.010948610716581065,0.010712968246482608,0.011101627349821478,0.010261151262645226
12,20.0,0.01018411354660656,0.009797779642431463,0.010424945124483524,0.009455263573099794
13,21.0,0.009547292907399594,0.00905479316814075,0.009748257373446891,0.008848340034584845
14,22.0,0.009039006648354792,0.008288352528731115,0.009154762480735459,0.008202764325279117
15,23.0,0.008585247166601976,0.007728224961313979,0.00858295420433975,0.007738395390317102
16,24.0,0.008094989292005467,0.007300898925174992,0.008033178085215472,0.0073319585944725514
17,25.0,0.007624561525272715,0.007073340773576595,0.007511317762317661,0.007121177180000644
18,26.0,0.0071856761760436295,0.006846336498417011,0.007061083998014431,0.006911573692884669
19,27.0,0.006788288096669778,0.00667941362674878,0.006684811328142555,0.006747819735642965
20,28.0,0.00645140607275575,0.006393112512930004,0.006347066829750215,0.0064903939510809845
21,29.0,0.00616021001060185,0.006162797987230771,0.006081864844340954,0.006253444059809336
22,30.0,0.0059008930366877144,0.005827278217270811,0.0058295972016434395,0.005923492166725294
23,31.0,0.005690754402666986,0.005614275395256769,0.005651602517576127,0.005671677681342621
24,32.0,0.005482165495742544,0.005339266957777152,0.00546305828739996,0.00536168406417415
25,33.0,0.005312156845556457,0.005189048179054563,0.005324976879934923,0.005154628152721141
26,34.0,0.005128075928358256,0.004970723545130201,0.005159469050811248,0.004902565440704906
27,35.0,0.004958637469602619,0.004840004906563547,0.005010192398761398,0.004738590342911669
28,36.0,0.004776709484397993,0.004637543108817838,0.004835228561988221,0.004531496242880642
29,37.0,0.00461581263517836,0.004503419935972412,0.004674352466453279,0.004398585030992726
30,38.0,0.004448999870129337,0.0043041688255329395,0.004508296067905274,0.004213314570305052
31,39.0,0.004313139508187954,0.004161852265231111,0.004357613358602387,0.004096663772285695
32,40.0,0.0041609016208551085,0.003967856086251206,0.00420857098691265,0.003919274415661353
33,41.0,0.00404244441407431,0.0038280666073887307,0.004062120835432063,0.0038169192661141
34,42.0,0.003928975307270589,0.0036804519167477853,0.003951392934853206,0.0036797194301484773
35,43.0,0.003863983341166229,0.0036053167986578078,0.003850862828813873,0.0036393811220343567
36,44.0,0.003925961745262298,0.0036581285084937016,0.0039208435624559345,0.0036874909931639693
37,45.0,0.004089939181535091,0.003843999002930128,0.004060180790254809,0.003888153680004731
38,46.0,0.005452135207284469,0.005219888022808854,0.005441899031685212,0.005239353811010857
39,47.0,0.006588802129290988,0.006383709308297065,0.0065702363998674665,0.0063936896813945624
