,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.018173422068202875,0.023964344538042488,0.019670806336170375,0.022701776180601964
1,9.0,0.021446885212305967,0.021765636826759006,0.02260119532242656,0.021170708588951394
2,10.0,0.024496551610831883,0.0228342184337738,0.026304622079742792,0.021036648928631732
3,11.0,0.028490402600201793,0.019218513116027524,0.030993560630136963,0.0182167466401012
4,12.0,0.02689536359649475,0.019833647301170074,0.027695117987441936,0.02009321132308197
5,13.0,0.02128147998393581,0.024111437667377278,0.02217088244696471,0.024519663806727626
6,14.0,0.016974210786110704,0.03195657225884002,0.01889291464555616,0.029159222889400427
7,15.0,0.014649576544137236,0.03231649416446851,0.017217040341706995,0.026775591401271042
8,16.0,0.013315965225628144,0.02760548949778381,0.016316739092437214,0.021827954264191797
9,17.0,0.01250249327708679,0.021120698351371946,0.015471785418034475,0.016842197787011858
10,18.0,0.011696012123058106,0.016291113429793173,0.014085933485343852,0.013469141393193168
11,19.0,0.010926047570018912,0.013583881441514928,0.012757483542245282,0.011596646895291276
12,20.0,0.010126847441968347,0.01192699283003909,0.011535899726143542,0.01042069537952949
13,21.0,0.00949672345060955,0.01089346295167371,0.010711376188195612,0.009555861335815029
14,22.0,0.008955188986246133,0.009935802003924082,0.01003723236192542,0.008753307923714308
15,23.0,0.008578963208947368,0.009247799045766163,0.009537560239968065,0.008199532846146872
16,24.0,0.008158554063757829,0.008566192807951933,0.008965494946979468,0.0076925068139036355
17,25.0,0.007794387995472986,0.008156701350297646,0.008493815479941474,0.007415398412178814
18,26.0,0.007372559137447431,0.007674849580431375,0.007948373931560403,0.007110292623051781
19,27.0,0.00701924236273962,0.007305744874393478,0.0074701108715788415,0.006893845570145211
20,28.0,0.006661238179120695,0.006873344537291882,0.007002285710549394,0.006584613348696996
21,29.0,0.006354010253077374,0.006536443065162585,0.006602823448571368,0.006313130139066256
22,30.0,0.006053839938704685,0.006162075270035052,0.006250342267294401,0.00597016375221603
23,31.0,0.00580308092657822,0.0058642058174249116,0.0059594602322082775,0.005686891363184672
24,32.0,0.0055835543496333346,0.005534063202376172,0.0057022894564059705,0.005383120399347839
25,33.0,0.005415585833464465,0.005309975333444237,0.00550785044161202,0.005171838130846785
26,34.0,0.0052455161903604474,0.005065609546030981,0.005332130872248482,0.004940082410376083
27,35.0,0.005104719393965992,0.004916874535707982,0.005194135698168472,0.004797011605636229
28,36.0,0.004928245331647339,0.004710704084945329,0.005030707425033667,0.004593414875953754
29,37.0,0.004776768920007298,0.00457076561433725,0.004868548090541434,0.004466649109963135
30,38.0,0.004575127327334562,0.004357608987306946,0.004669340674889183,0.004257176643798737
31,39.0,0.004405428332355042,0.004200793194815246,0.0044754039589961145,0.004125748439758347
32,40.0,0.0042025014578937325,0.003992995470997116,0.0042770441908991964,0.003925766632266107
33,41.0,0.004049219952420303,0.003846686715223013,0.004100259586297211,0.0038093921809928388
34,42.0,0.003914531200134653,0.0037038724855650716,0.0039756361876171886,0.0036725650139724066
35,43.0,0.003842247962766714,0.003635544646881821,0.0038897137132221297,0.003625195609242532
36,44.0,0.003922978508091748,0.003697509609163144,0.003987817450048213,0.0036866317513537276
37,45.0,0.004108693480542295,0.0038776010987908735,0.004169036068007404,0.0038774382702168628
38,46.0,0.0055053265485689494,0.005218476968357347,0.005575029855306783,0.005222175109811745
39,47.0,0.0067029448678619956,0.0063499140443710606,0.006770030017357695,0.0063560660278425335
