,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.022640404130388942,0.03146577215914068,0.021077784566612117,0.03704095052348152
1,9.0,0.024606531245440644,0.025843482900919257,0.023464379064118985,0.02720457542546606
2,10.0,0.030752745042264072,0.024614103118251303,0.03063890973808067,0.02539690003891072
3,11.0,0.04113009477428179,0.019482766139670052,0.04269774613355334,0.021532403286876063
4,12.0,0.037883886795698984,0.020183296227973508,0.03686402132483587,0.022955052775326085
5,13.0,0.026609039740040672,0.023356209212974523,0.024383566676551303,0.027369678375997027
6,14.0,0.018119618830382794,0.030459655777920747,0.016587344472748115,0.033906232864648986
7,15.0,0.014070254835870637,0.03105852990556566,0.013480605118899234,0.03229144813511218
8,16.0,0.012971737903293321,0.02618777093945977,0.012829617782674276,0.026110177663370985
9,17.0,0.012733051793752862,0.019719290922732717,0.012692903258241186,0.01996528233484431
10,18.0,0.012352393277951105,0.015271534635881042,0.012326205103485002,0.01573985047649865
11,19.0,0.011652163825674723,0.01265607281239728,0.011491207420862596,0.013478429842324374
12,20.0,0.011036182948615763,0.010963786213880052,0.010691157289865,0.011928925659730808
13,21.0,0.01048404637491804,0.009747276648834511,0.010091134535262702,0.010679006891156102
14,22.0,0.010078680959372335,0.008738464963296656,0.009665403404307384,0.009461665880037471
15,23.0,0.009543732550100116,0.008111111575022232,0.009218469884583073,0.00858028999621673
16,24.0,0.008944562906300569,0.0076722020626507105,0.008706307818321437,0.007936026044952464
17,25.0,0.008277087020697533,0.007476622680171554,0.008130735592264057,0.007633888911301135
18,26.0,0.007721364814334033,0.007272809831150203,0.0076194843155969715,0.0073514262445546425
19,27.0,0.007231546457688118,0.007097295002414254,0.00716904639863342,0.0071271672524245485
20,28.0,0.0068812041555776525,0.0068037337519501065,0.006822835978928969,0.0068289703639663225
21,29.0,0.006578678606473324,0.006545094661087914,0.0065459897511265,0.006585789809374033
22,30.0,0.006368118535878889,0.006204833016871048,0.00631950469686742,0.006277789476432588
23,31.0,0.006170216136951704,0.005950727511472194,0.0061253926659858085,0.006033275445909747
24,32.0,0.005994010993709179,0.005644875465574438,0.0059521937899336685,0.005718154848644752
25,33.0,0.005816713881318202,0.005445472288330958,0.005798306677836107,0.005493100313372628
26,34.0,0.005644404449179023,0.00519031985479201,0.005641406203475875,0.005199850816021962
27,35.0,0.005481039349472182,0.005017073229039699,0.005482954170405442,0.005003200894754479
28,36.0,0.005321875298366495,0.004769712454894,0.005308377656033471,0.004743841281056095
29,37.0,0.0051745383585691035,0.004588877840357133,0.005133677011969669,0.004581269917500229
30,38.0,0.005026076698829184,0.004343892115300605,0.00494921219805879,0.004360038522261074
31,39.0,0.00488866594986172,0.004168964410908969,0.004773175500179834,0.004224117145184008
32,40.0,0.004747944994238333,0.003950203860358829,0.004595165886063005,0.004031602985150865
33,41.0,0.004617624532689813,0.00380225168185932,0.0044281611013532556,0.003914172811140318
34,42.0,0.004514931871876279,0.003653191278972699,0.00429710925046718,0.00377705591830357
35,43.0,0.0044343430304801985,0.003584017940931445,0.004192350036543542,0.003722915573842596
36,44.0,0.004513542098912362,0.0036401979329096484,0.004256429394260536,0.0037825343579484774
37,45.0,0.004668274644952947,0.003820471423716086,0.004396559240384933,0.00397492027759035
38,46.0,0.006059960750397647,0.0051784625693722655,0.005794346005586766,0.005335187084366599
39,47.0,0.007227845332102913,0.006284716171972959,0.0069477941659320235,0.006473354032223478
