,freqs,gc_R2-R3->Fp1,gctr_R2-R3->Fp1,gc_Fp1->R2-R3,gctr_Fp1->R2-R3,gc_R2-R3->Fp2,gctr_R2-R3->Fp2,gc_Fp2->R2-R3,gctr_Fp2->R2-R3,gc_R2-R3->F7,gctr_R2-R3->F7,gc_F7->R2-R3,gctr_F7->R2-R3,gc_R2-R3->F8,gctr_R2-R3->F8,gc_F8->R2-R3,gctr_F8->R2-R3,gc_R2-R3->T7,gctr_R2-R3->T7,gc_T7->R2-R3,gctr_T7->R2-R3,gc_R2-R3->P7,gctr_R2-R3->P7,gc_P7->R2-R3,gctr_P7->R2-R3,gc_R2-R3->T8,gctr_R2-R3->T8,gc_T8->R2-R3,gctr_T8->R2-R3,gc_R2-R3->P8,gctr_R2-R3->P8,gc_P8->R2-R3,gctr_P8->R2-R3,gc_R2-R3->O1,gctr_R2-R3->O1,gc_O1->R2-R3,gctr_O1->R2-R3,gc_R2-R3->O2,gctr_R2-R3->O2,gc_O2->R2-R3,gctr_O2->R2-R3
0,8.0,0.02149105133817018,0.01891002460179957,0.021784911470189135,0.026094216148929823,0.022326386338932875,0.02151277862763956,0.02187086837065667,0.023304536340822433,0.02048078248148194,0.01930926120165463,0.0215508336831584,0.026898117843843626,0.020784670226482137,0.01951562081260619,0.022554857677140185,0.024388873856833655,0.0205523104205151,0.0197031818247546,0.021076507240296114,0.02261405423066033,0.022644145713544037,0.022170418391959514,0.02375750203992906,0.02743364108105497,0.021107238873971576,0.021886669713754317,0.022729993565052245,0.027254692361438012,0.02165816964415333,0.019525974159943886,0.02176449157793583,0.02836815351350012,0.020897055633105573,0.02250215446575215,0.022628336857942317,0.027785814169085345,0.021630818783271645,0.02002745923691038,0.023541313050506104,0.02872626284252782
1,9.0,0.021328405033665752,0.019804166812318485,0.021052301859969844,0.02205584934059172,0.020699126361899325,0.020040996185109395,0.021023303693140077,0.021790926005079453,0.02151350839092906,0.02006537221447879,0.020705602497986163,0.023661585735214142,0.020742923381488487,0.02055285265612742,0.02148658378016627,0.022483794198126718,0.02189442855544177,0.020512904217009607,0.019492856278022656,0.021098538470554505,0.020390513063674863,0.020654755835674835,0.02449158252634937,0.027642718613757073,0.021316530362131936,0.021740013370894724,0.02495856865125271,0.026531563839102056,0.02063677128715268,0.020084521719296363,0.027778376376480694,0.031507387839123865,0.02009764950318692,0.020470825338470687,0.02640641747077029,0.030741304176877555,0.021669511818383926,0.01998245853565937,0.0266898708915027,0.03057262105418277
2,10.0,0.019998430921874658,0.019211261127478407,0.0211010489157281,0.02210715630216571,0.019530308819926505,0.01939076212188786,0.02097221641436435,0.021864166054241498,0.020492314247578032,0.019931908085020232,0.02099905777929584,0.022973708586719568,0.01968085101518092,0.019660736391161112,0.02029143934845657,0.021499250426872753,0.021349063587775108,0.02082476538169511,0.018914758303602716,0.02018233172746007,0.019459056468553466,0.01982847790070036,0.02188198624332977,0.02374271398088279,0.01984877989468166,0.02054234484610432,0.021053977308597205,0.020913852711736874,0.018951138422363633,0.01919287515143163,0.023566171973521687,0.023435308660625227,0.01950992972349327,0.019844351576352975,0.023014527651971078,0.02493348264129264,0.02051229912753454,0.019140530679170722,0.023262232331436598,0.024395064043417743
3,11.0,0.018878964597375095,0.017748895588725045,0.018680158617531945,0.01938796326343105,0.018082217843363398,0.017595348599916787,0.01817891649930792,0.019161032817465774,0.019272670134200184,0.018661466010512603,0.01828818966714805,0.019768597061717755,0.017926321248004768,0.017951528998205925,0.01750736111027631,0.018500433812090794,0.01976836938052491,0.019137758307094258,0.01635917395741169,0.017395957764182825,0.019108787823821517,0.018788966367501818,0.017626723102146944,0.019882548836809448,0.018466651385774725,0.018826721391101357,0.017115419953198405,0.017545875673942713,0.017997459657273708,0.018269432172131343,0.019482166411873662,0.0201897434316686,0.018749723979272895,0.018691283112301144,0.018102036290013414,0.020182734085526486,0.01923937785046715,0.017832746323592913,0.018801325705220202,0.020904965497636322
4,12.0,0.01753266516976051,0.016643572150624845,0.017792758537293667,0.017981310294542183,0.017040873066133323,0.016625169113876813,0.017166609959956707,0.017634182794618085,0.017912003465122565,0.017226668730219195,0.017355863135010568,0.018204829584463,0.016922790810927672,0.01672443168980708,0.01631101931828172,0.01681830724340949,0.01833567934144787,0.017570213369511468,0.01558240119946276,0.01654871971798528,0.01830786160432299,0.01765129301201072,0.016539024063626187,0.01823324818045354,0.017329761556289614,0.017568333703283374,0.015641312719091676,0.016072654848511114,0.017007281538740315,0.017148332100875872,0.016995807350979625,0.017350563341784937,0.017964272635758265,0.017708776584390774,0.01676091686765324,0.018314411963162112,0.017833814518557707,0.016641911392521417,0.016847723587449962,0.018463696122811877
5,13.0,0.015477588667748622,0.014878242178590052,0.015433589352683698,0.015500602232064169,0.014872424647570309,0.015106857897108139,0.015096631838047218,0.014895928318370548,0.015822875873333125,0.015292248616427915,0.015430641783924243,0.016095702034638042,0.014797776279702017,0.01485983782578479,0.014499618309287025,0.014621611233472212,0.01595342480392747,0.014736819564773677,0.014092682391592351,0.015450309216116254,0.016181412154173982,0.015499889746179916,0.015338323716175222,0.016813992652062803,0.015407361556650602,0.014810031261243526,0.01406095640318495,0.014922412132315694,0.015124842449079896,0.01480371374497156,0.0153257743500352,0.015569277077249874,0.015949123856754486,0.015351933331823515,0.015250764943089272,0.016905968274444603,0.015612388051211802,0.014542308638753982,0.015616266315548744,0.016616542841194345
6,14.0,0.014042962570943606,0.013703704618606543,0.014442233569519822,0.014300520325214863,0.013489423718082072,0.014354203955670422,0.014359378971749945,0.013613818490672423,0.014591416619855569,0.013899979970368933,0.014631130487863303,0.015431046969417004,0.013406606864321387,0.01384462906310701,0.0138194179864671,0.013540883347983302,0.01455862206309605,0.013138751592681663,0.013442851430644479,0.01543177213312261,0.014766346515353634,0.014002543188614052,0.014951472383269953,0.0163425409281467,0.01401841297840809,0.013359022026899538,0.013459149739438382,0.014398263385441274,0.013863632432844589,0.01358935954206195,0.014796441701838872,0.014634051895342571,0.014402800577876329,0.013867563515943699,0.014713470184950714,0.015919409890989337,0.014122703070087835,0.013624202516796066,0.015467810451602077,0.015439169400198665
7,15.0,0.012649228063042769,0.012518164512604313,0.01288528413546044,0.012703265463013551,0.012023547745619641,0.013398939512015217,0.01316228431836997,0.012037970887708955,0.013483327860702676,0.01261045226094452,0.013169937367979119,0.014216852007210247,0.012083970223094488,0.01274321595033912,0.012797082154368141,0.012265763608902101,0.013024043401990417,0.011934051960843746,0.012687203328007175,0.014513066622158883,0.01330239946561916,0.012457098940878052,0.013579427458490596,0.015122031473390201,0.012500015889175311,0.012192877577713517,0.012743981685082615,0.01335206263052111,0.012607256455102233,0.012653088056728868,0.014325478632045864,0.013782200243393243,0.012875123550511557,0.012747709403773082,0.013738580098733614,0.014586273763555693,0.01270068844973317,0.012786358744803276,0.014729350959312142,0.014192277654873816
8,16.0,0.011983265044610043,0.011839596148390178,0.011869044369730467,0.01178021220028878,0.011206780487239571,0.012564920387626433,0.01226948647556548,0.011150652264209781,0.012901195951101356,0.012024991074745596,0.012235428685202497,0.013147493121550025,0.01140238129902135,0.012008164896527828,0.012003715721241093,0.011511099570495502,0.01208779054951737,0.011492805256520822,0.012289747963116006,0.01358191101669615,0.012532390749483197,0.011688021967643295,0.012462032863369985,0.013895853020586565,0.011574467365756857,0.011689843996300402,0.012399215098269608,0.01238821844973573,0.012144476550399267,0.01236033963819992,0.013517633933960351,0.0128795681713867,0.012225641358196936,0.012389467172620645,0.01292741628325244,0.01347499370202714,0.012045520990534124,0.012281099442733015,0.013578467778321496,0.013078694665028333
9,17.0,0.011487650543597877,0.0112282657071298,0.010554947099908828,0.010675319280880035,0.010684452049087597,0.011619450987794554,0.010877333638280827,0.010176112971785408,0.012421354667992613,0.01150913778946783,0.01089890731886576,0.011706305817589295,0.011008491707032362,0.011273264584899257,0.01076325810066338,0.010695590208920427,0.011230351242230242,0.011086376065920205,0.011403817152997318,0.011968179887513511,0.01203532167105675,0.011080425981183674,0.010984255535007507,0.01234050069856934,0.010974895299383294,0.01105625369951011,0.01137193938012113,0.011361662585188078,0.011954442172538663,0.012027613057481885,0.01213173746333635,0.011976709447841261,0.011844722459711401,0.012006197658262574,0.011567113220790484,0.012097582722711298,0.011853536483781294,0.011780263279373733,0.011950805818149673,0.011941300367510104
