,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.021401524053309088,0.04585166689652922,0.031853601978974216,0.026716183538906008
1,9.0,0.02270566058429583,0.03520155241258425,0.028387641171976476,0.025684773384308388
2,10.0,0.02498180452101856,0.03230722731897571,0.03052821492838545,0.02441980503130937
3,11.0,0.030501976656356712,0.02461139657040771,0.032310588599500284,0.02079900251779064
4,12.0,0.028626122731676185,0.022348686049719926,0.027631308934134298,0.022306364756014888
5,13.0,0.02192721483166191,0.02471584480301471,0.020270263215453554,0.027552583432189835
6,14.0,0.01686521596237331,0.03238137257789891,0.016347481845929098,0.033010240931105876
7,15.0,0.013831010854427039,0.03345101580482863,0.014593316258546197,0.03001765122929139
8,16.0,0.012482741467362186,0.028292782708592104,0.0144217064667313,0.02328126208300049
9,17.0,0.01153317520359635,0.0210547055905304,0.01386311143527605,0.01720678306845238
10,18.0,0.010970720480084128,0.015760799625527094,0.013056121526716388,0.0132883740833922
11,19.0,0.010070973377806478,0.012890235186857496,0.011830264349641966,0.011211416335039115
12,20.0,0.009484887134503444,0.011164134640676292,0.01092309028370896,0.009967828655105123
13,21.0,0.008883514952039191,0.010014420873717662,0.010234432820155546,0.00901720775855924
14,22.0,0.008545317534568733,0.008914586401065863,0.009766904979817808,0.008189404513813734
15,23.0,0.008146570267292156,0.008194125362758568,0.009248171284304897,0.007645170691994625
16,24.0,0.007764122568593296,0.007568284270381589,0.00872652900446372,0.0072375581605246125
17,25.0,0.007280930978499261,0.0072118250978447426,0.008188588395186363,0.006981238713761564
18,26.0,0.006827576419139549,0.006827875452207261,0.0077193150884405926,0.006665935931343395
19,27.0,0.006443421717246862,0.006558295921124688,0.007282322790397763,0.006420697147035358
20,28.0,0.006168332542536535,0.006192884346195739,0.006912155090809964,0.006097206069988229
21,29.0,0.00599104248333842,0.00587800935987889,0.006559354313437574,0.005872276946357882
22,30.0,0.005871304980987888,0.005486238449523696,0.006259228343123611,0.00559713504096749
23,31.0,0.005783081019847598,0.005204490561003619,0.006014638630363047,0.005408351656484293
24,32.0,0.005697849139076018,0.004908936576070072,0.005816756344762181,0.005164279969629011
25,33.0,0.005625222394654394,0.004750622171830212,0.005685607298332268,0.004999107069441597
26,34.0,0.005514442417219868,0.004558499311700886,0.005554014841203689,0.004772874372568682
27,35.0,0.005413646988351987,0.004465332336406089,0.0054654644756799015,0.0046272170395283635
28,36.0,0.0052433207426387735,0.004301890890832822,0.005333454708304279,0.004410378090475778
29,37.0,0.005097031766893276,0.004215278683335229,0.00525318987076424,0.004260598699957192
30,38.0,0.004902486576764875,0.004049646622286734,0.00512221588708817,0.004053168081270585
31,39.0,0.00475569768847164,0.003951419330127058,0.0050454614864851284,0.0039089193778275464
32,40.0,0.004591822412203595,0.003791006433353137,0.004918590639979003,0.003737452668979556
33,41.0,0.004471722836046642,0.003692036044442878,0.004831660527876268,0.0036210269345890904
34,42.0,0.004368133950922872,0.003579795798439813,0.004729254728455307,0.0035162909161697204
35,43.0,0.004311520914388342,0.0035385635789768207,0.004677463903496543,0.003470311963437342
36,44.0,0.004399582982353843,0.0036205275199883303,0.00475217378291884,0.003558377889452747
37,45.0,0.004594315429336616,0.0038239865779108595,0.004941021386946595,0.003759799435475106
38,46.0,0.0060502943446318,0.005225674781607239,0.006363874888403741,0.005166284041868366
39,47.0,0.007318331903077434,0.006398308769345833,0.007603085393179213,0.006344159934548563
