,freqs,gc_R3-R4->F7,gctr_R3-R4->F7,gc_F7->R3-R4,gctr_F7->R3-R4,gc_R3-R4->F8,gctr_R3-R4->F8,gc_F8->R3-R4,gctr_F8->R3-R4,gc_R3-R4->T7,gctr_R3-R4->T7,gc_T7->R3-R4,gctr_T7->R3-R4,gc_R3-R4->P7,gctr_R3-R4->P7,gc_P7->R3-R4,gctr_P7->R3-R4,gc_R3-R4->T8,gctr_R3-R4->T8,gc_T8->R3-R4,gctr_T8->R3-R4,gc_R3-R4->P8,gctr_R3-R4->P8,gc_P8->R3-R4,gctr_P8->R3-R4,gc_R3-R4->O1,gctr_R3-R4->O1,gc_O1->R3-R4,gctr_O1->R3-R4,gc_R3-R4->O2,gctr_R3-R4->O2,gc_O2->R3-R4,gctr_O2->R3-R4
0,8.0,0.024404718961856663,0.023464469012329597,0.025932078766204302,0.028890083197713138,0.02376718417599047,0.026094450053411124,0.02689216014654548,0.02412346415171999,0.024065590494243776,0.025011205201990856,0.026165174653895798,0.025910043692706473,0.023145220244586248,0.027008281531296724,0.028782246957632096,0.02481453617172853,0.027053832747328223,0.027199405387838722,0.02835245650958754,0.027836023901029967,0.027750471390516,0.026599317317524993,0.027993102527765306,0.03016301779278151,0.023271455753127706,0.027210005202823736,0.02825393616085288,0.024277048025397176,0.025159473569046093,0.025501062906774726,0.026732406339896767,0.026759855238767352
1,9.0,0.021476447333759172,0.0209259440992122,0.022689507783596456,0.025074432276864612,0.021381784827773097,0.022116976383111622,0.024152222469024983,0.02374064892770338,0.02105744634776258,0.02047353162621432,0.023054622285661505,0.02474067391474752,0.02133934583512829,0.02143004810938902,0.02445277919916718,0.025428653524927024,0.023837110703511143,0.023221141904989407,0.02502976156497303,0.02577104770858357,0.024696379902412767,0.023510661307666197,0.025293914503122145,0.02709100333182046,0.021550626753548373,0.02197648000995927,0.025400746951912197,0.02539817730072756,0.022756584016901463,0.022259875046097402,0.025379707996803696,0.02620673044681947
2,10.0,0.02249453776094874,0.022201287642189968,0.02302199898745764,0.024528932480513767,0.022155301694648136,0.02237760836143148,0.023523379036429995,0.02313864307587604,0.02291946944143982,0.02122094577256353,0.022242298997087944,0.024719700616429852,0.02332948664781032,0.021413685384939738,0.023251966065968886,0.025320136548011633,0.022935436995939168,0.022486433825323966,0.023825360686797303,0.02303908234001634,0.0232986979957219,0.02261213521631592,0.024209990946858086,0.023366224443292366,0.02271942597509744,0.021676371363558464,0.023838912344990318,0.024318724571018628,0.022484299293562302,0.021781033419514182,0.023774247454737635,0.023413411980627512
3,11.0,0.024124744207274278,0.02430810696449242,0.01685808730390581,0.018080472522162844,0.024508802575859225,0.02546758850961589,0.017671800943361373,0.01725352807629279,0.02446083622342659,0.024373650596797074,0.01690085863713713,0.01808461884782177,0.025194793694868902,0.025129558315796118,0.017670922264325584,0.018355175052409214,0.023836597278778595,0.02473599855148177,0.01774133825673411,0.016632473469557037,0.024049254153146942,0.024207682043282275,0.017810840433993915,0.016872563371629564,0.024306700127091484,0.024484948003178755,0.017989711367626185,0.017841477871594336,0.023626227883531366,0.023424509368998876,0.01764198181341898,0.017196834390708682
4,12.0,0.024657257319463964,0.026267797167304586,0.01662371747961717,0.01711364055764168,0.026469970744547967,0.027957062567519342,0.01722090432897245,0.017089018010443005,0.02597324890105298,0.02714500804710875,0.016737185713202433,0.017370970776177084,0.028449666172111365,0.028568267413993726,0.017447144974838548,0.018181069269041786,0.025247355014145746,0.027110368078223295,0.017388912499729306,0.016636609294507502,0.025640891851498884,0.026387419534483748,0.01718267482409509,0.01678790451469762,0.027513695087225308,0.027644232355508034,0.0172953496800258,0.01749622247996977,0.026027946877207286,0.025857703877961824,0.016746134489061308,0.016859900461824305
5,13.0,0.01864629346345473,0.020043084162335165,0.018961468414302168,0.01860587298800927,0.01999055830507577,0.021069834224554957,0.019210678299426784,0.018991369904872626,0.019489506316538098,0.02099171338641676,0.018933006094731357,0.01851314556235846,0.02131251779536208,0.02220196487717046,0.01889807670730771,0.018903719849623087,0.019175972584936817,0.02091135859591699,0.018964406430624914,0.01831818559177881,0.019620475090184494,0.020590456833037618,0.01784281509897365,0.017681683689357863,0.021153557111840682,0.021762813614902492,0.017895085560514664,0.018011772590202722,0.02011404072308962,0.020496967196282686,0.016989861584833472,0.01728022529658495
6,14.0,0.014448710665868383,0.01573913440986388,0.024310462687372907,0.022808564299209702,0.015015833004599697,0.015875920573036537,0.02378129171950588,0.02267564267999647,0.015127172997704358,0.01617274532319117,0.023469404639352775,0.022207325370820586,0.016367558043053176,0.016728270943517975,0.02265635891208923,0.022312931933710405,0.01475238469046835,0.015682180128973263,0.022761717600224284,0.02172379099312055,0.015145715347629289,0.01554806004358619,0.020800995883805684,0.020431118391912344,0.016429844033140524,0.016476032572358162,0.020856112198726177,0.020853372529088796,0.015604577460508726,0.015634465794060012,0.019490032117550807,0.01965811691944688
7,15.0,0.012077768401195673,0.01328385861271969,0.024620730225167392,0.023112470613213778,0.012251735360950988,0.01335263353568032,0.02420647246198376,0.022453086459804067,0.012506408375649201,0.013514607894006653,0.02365151809690353,0.022303575159053655,0.013103816604677212,0.013980372109695563,0.022852140931692817,0.02191153463002475,0.012341359232390214,0.013458548632411908,0.023252021620344936,0.021493478987621047,0.01252938113151733,0.013403345890539167,0.021136941365962406,0.02000721371790944,0.013157382640925905,0.013881625062688824,0.02112919341646294,0.02030440752810393,0.012695625732846024,0.01339046572428143,0.019735503157436784,0.01911573239575949
8,16.0,0.011608287381720688,0.012573773545470991,0.020649993069887584,0.019920010203692575,0.011530848482627306,0.012559625085478473,0.020261756952290842,0.019088150732377265,0.012009993702068945,0.012547142526031351,0.019788109632732906,0.01942873123147396,0.01234418233017694,0.012941154410500184,0.019396232536791135,0.01904193234475316,0.011633116261020784,0.012525052122577247,0.019489119472741755,0.018229713838372547,0.011755720966662823,0.012433879336210424,0.01812180950323582,0.01723755338854219,0.012261702151129879,0.01283398459524796,0.018283193682108685,0.01775035796142559,0.011871227343385365,0.012505480483330009,0.01739135934902041,0.016765924758036007
9,17.0,0.011662541944656483,0.012074750516948793,0.01589008368693822,0.01590443915782835,0.011451766543324483,0.012150148115102176,0.0157762446058453,0.015401521923034503,0.01187035374155411,0.011866291330573308,0.015296231294064417,0.015608371930281195,0.011931692956624681,0.012319143869283466,0.015367929396179677,0.015471181258767447,0.011496830794113727,0.012066667295861436,0.015456606892010226,0.014950065624570437,0.011508063021910236,0.01191056852865073,0.014783419155188516,0.014476334521736233,0.011664903536978511,0.012149956132685621,0.0148438914745921,0.01470143213981576,0.011389180143092996,0.011923812332974333,0.014461859068206198,0.014123151329899547
