,freqs,gc_L2-L3->F7,gctr_L2-L3->F7,gc_F7->L2-L3,gctr_F7->L2-L3,gc_L2-L3->F8,gctr_L2-L3->F8,gc_F8->L2-L3,gctr_F8->L2-L3,gc_L2-L3->T7,gctr_L2-L3->T7,gc_T7->L2-L3,gctr_T7->L2-L3,gc_L2-L3->P7,gctr_L2-L3->P7,gc_P7->L2-L3,gctr_P7->L2-L3,gc_L2-L3->T8,gctr_L2-L3->T8,gc_T8->L2-L3,gctr_T8->L2-L3,gc_L2-L3->P8,gctr_L2-L3->P8,gc_P8->L2-L3,gctr_P8->L2-L3,gc_L2-L3->O1,gctr_L2-L3->O1,gc_O1->L2-L3,gctr_O1->L2-L3,gc_L2-L3->O2,gctr_L2-L3->O2,gc_O2->L2-L3,gctr_O2->L2-L3
0,8.0,0.022456895118146122,0.03216581660089736,0.03348792973348727,0.023521104260311898,0.022234599764941104,0.03098320719769328,0.030194829078327823,0.02179363172025751,0.02578978409288676,0.03933692285015318,0.03998456510512286,0.025317118065742408,0.029127382524793154,0.038580786962389646,0.03871378527760106,0.030179358206614815,0.02167220308363115,0.029966350719143296,0.02918753178445336,0.02145997037274246,0.022021335210882374,0.028649915142862758,0.029087510249461896,0.02288687639684217,0.026284868740216367,0.03344617894112053,0.032615287411423256,0.0269911160792587,0.023221866990253606,0.02880671193620383,0.028632235080762035,0.024103556302801123
1,9.0,0.02251998018772504,0.026220841513391203,0.02580976254102079,0.02307548121122447,0.022463128145854078,0.024883883526061988,0.02502764875534154,0.0227373287743727,0.025827532477036248,0.030873376816708934,0.031565059972642945,0.026981297488242243,0.028072024997201475,0.03149881091993269,0.032760696269763585,0.029902514019819224,0.02202327367117782,0.02506184835025143,0.024926442574319366,0.022256512169575915,0.022126125025291807,0.02517848437021352,0.025203931989043356,0.02272278718324582,0.02505731090046808,0.028307598698946362,0.029839094873007663,0.02682699055108376,0.022724722664721808,0.02532403056556007,0.026600991873684535,0.02431944253332861
2,10.0,0.022235223529415225,0.02277314045528767,0.023047778913662262,0.02261709931910042,0.022359958849195803,0.022564959599457392,0.02290840728969357,0.022579574546514502,0.0224627906641051,0.024933514236561226,0.02527474805289115,0.02325118012249494,0.023086482011254444,0.024628616382303712,0.02513473401041805,0.02400919059872855,0.021761805361922366,0.022695321763798716,0.02273164198867394,0.02176340711083922,0.021481078992628792,0.022634031789622228,0.0226823348156612,0.02160229416446836,0.02191314237657701,0.02339000333433564,0.023953484832926916,0.02289823967979063,0.021342937048179626,0.022340386935436926,0.02278180817969048,0.021949517174192686
3,11.0,0.020273910366594004,0.019912450949201292,0.017722123110582286,0.01780277199689267,0.020524396125346414,0.02026144304484212,0.018758112069939572,0.018816230680887044,0.020029686338645825,0.020382032872511276,0.018490685958624405,0.018249539043300657,0.020514782377506365,0.02049900548188537,0.018885920663145886,0.019081036553473648,0.020145173037176747,0.02010458414790165,0.018351377109949888,0.01832834379716527,0.01987453875142753,0.020138064481104914,0.018205189172053295,0.01816272797986865,0.019830301041174114,0.020436407985470886,0.019036547100307354,0.018731646254224497,0.019531450349231875,0.020116419942008634,0.01835908264092274,0.018189531584829388
4,12.0,0.021117101127778367,0.021638278377439913,0.018184827351718818,0.017594255905007735,0.02159284250630898,0.02145396388496715,0.019102949980574886,0.019287782273094172,0.020374919597536487,0.021615755502468543,0.018618714344747222,0.01752823132356331,0.02075654801757159,0.02196703884956912,0.019130096244490746,0.01819997807378533,0.02110304270117865,0.021213949224481766,0.018759391967060567,0.01885015974372553,0.020893486398443697,0.021526537634201395,0.018823724283371344,0.01856950238355375,0.02065456350152664,0.022257149755025196,0.019219298382350886,0.01815955672450749,0.020751318532107637,0.02186469209203334,0.018692968340967644,0.01811071782766775
5,13.0,0.01707440205917815,0.018452049427431186,0.020587152871150934,0.01910245266710123,0.017811967019756972,0.018090030234464306,0.020945506945306704,0.02071438209076392,0.017225666209604033,0.018365425080043504,0.020943163089090774,0.01994762402234756,0.01764236379982862,0.019288150545616233,0.021552218282207342,0.020109463738960536,0.01763996225284123,0.018054373970042344,0.020304953272645823,0.019883346738285512,0.01783233710789145,0.01863020577695996,0.020066561268592787,0.019251964201736114,0.017714503563188835,0.01990847998429994,0.021039350835661285,0.01909106351332263,0.017964276502253497,0.01930882462650105,0.019910548691243125,0.018718946921919038
6,14.0,0.01370857952966336,0.015027171217012842,0.024451876091497286,0.022159239064394494,0.01446748739850253,0.014935446771488814,0.0241410071474096,0.02342496914403117,0.013817487956144315,0.015101574697036425,0.024628534161339956,0.02299511861176919,0.014310767496124668,0.0158168492212025,0.024715209838419003,0.022695871020027087,0.014528504051532968,0.014975760423031047,0.02303571683172089,0.022208585707547728,0.014905234095734113,0.015439589922768455,0.022408142749596256,0.021263982980258243,0.01475814667361433,0.01652552801582201,0.023607106384568366,0.02112809127539977,0.01509880899100313,0.016026120796832494,0.02203703799871081,0.02051500503146983
7,15.0,0.011542213052995859,0.012543643722637292,0.023127334656947517,0.021202762606304985,0.012215804539299895,0.012537694861071626,0.022694713984548764,0.022302807241881547,0.011954632320315132,0.012881442706046693,0.023779567419808665,0.02230669422557086,0.012368567150642718,0.013665727840037244,0.02393233392810621,0.021976062806256066,0.01235649239732392,0.012654750422542773,0.021644265421533474,0.021186388586932982,0.01267611345314909,0.013072812669020002,0.021026426561208678,0.020193945380243786,0.012681794086583,0.014189386828752378,0.022680834288453525,0.020399874603730966,0.012896196274958083,0.013640437055155304,0.020864878684373266,0.019581293702447822
8,16.0,0.01069470115809201,0.011566361499310606,0.018508085591559715,0.01695048506020627,0.01129609029167011,0.011559421320551619,0.018104818206352482,0.01786692182096612,0.010920037969578683,0.01191522769538051,0.019077159553010627,0.0172996801370145,0.011166549944893293,0.012662483941037568,0.01926016472106431,0.0170442127272974,0.011454520069291653,0.011728384998516491,0.017567483102805575,0.01731793057641872,0.011677965517589399,0.012030692986362576,0.017216499203538772,0.016724493139393733,0.01155900400152007,0.012976757546244938,0.018430927528904854,0.016622957880222267,0.011830358595386278,0.012398184232012364,0.017137668740337116,0.016331768321994417
9,17.0,0.010719843417360238,0.011534311941023749,0.014524586112436745,0.013471214892224933,0.011301556828300271,0.011379955882601454,0.014155843970148364,0.014141376626522937,0.011076829004999547,0.011774190498855532,0.014906584154981587,0.013854234374289754,0.01128147452469916,0.012370751879277178,0.015139771599024339,0.013811024545896323,0.011395793151366181,0.0115179356659389,0.01405110079864672,0.014085314802490539,0.01142579735664687,0.011680283780202591,0.013936343844674001,0.013761378104720178,0.011462813075245888,0.012382558816459591,0.014617862557471377,0.013812206552173377,0.011479894519764573,0.011804008449887639,0.013874630623755093,0.013595215059407584
10,18.0,0.010683691260318741,0.011530543053239292,0.01171794262580858,0.011027252031809685,0.011179260365013158,0.01136081993171678,0.011519990777723314,0.01151307629530796,0.010998166288375424,0.011685673775487201,0.011870776794260317,0.011306884462311664,0.0111223957287027,0.012172643210175877,0.012098876368998257,0.01133997952505696,0.01125431070668896,0.011418975307267286,0.011662723172451048,0.011667463866645845,0.011199512247469099,0.011417440981618045,0.011616950572005298,0.011586867701546518,0.011255271090327118,0.011937230136615417,0.011901564774917486,0.011608145715595784,0.011198732632974946,0.011381974145403078,0.011543166083084814,0.011562574297234274
11,19.0,0.010329804449460406,0.010924324738784276,0.010450890166535906,0.010238209695311338,0.01066962185296766,0.010876795953743218,0.010436195050846017,0.010522296719264463,0.010767432542884824,0.011004968353747188,0.010446121952035687,0.010639710974830779,0.010973183161073508,0.011370817989498412,0.010560107132003315,0.0107215387823074,0.010687244872050035,0.010884047124776834,0.010588553373371975,0.010621421317907989,0.010644192871605037,0.010715113086592268,0.010492744167874043,0.01063071614045478,0.010885686269372937,0.011069284287220009,0.010549295278248235,0.010814783154321052,0.010769123123047125,0.0106512713920782,0.010371533637005735,0.010707574142926557
12,20.0,0.009732136941737163,0.010014086693626753,0.009503086508166218,0.009618116215831309,0.009974819578429911,0.010200468748848864,0.009751938048447558,0.009702663027811951,0.010112993554544798,0.010256703480138461,0.00955719154014098,0.00992313357793673,0.010301781916071928,0.01068783648756397,0.00971193727784667,0.009853940462316666,0.009938365098564895,0.010239644473661446,0.009849081431921194,0.009672125541925718,0.009926230573310789,0.01004748070465807,0.00972252655287149,0.009687272581406227,0.010205467159746216,0.010398307333382548,0.009756539415651046,0.009901406465289007,0.010157641978383366,0.010019186028682108,0.009597905622894828,0.009801664198887745
13,21.0,0.009275771240022969,0.009237171952842507,0.00902029917946792,0.00936187129898735,0.009430846690956708,0.009515826181423477,0.009397251612019064,0.00933766878513401,0.009756171284747117,0.009491480705510686,0.009032513885265504,0.00969761377806065,0.00988252854645157,0.009785747090088538,0.009117804666154746,0.009535661134278945,0.00934395432294055,0.009521198621683073,0.009365839995700077,0.009224571900746466,0.00929805743759105,0.009337353341846264,0.009218455331166055,0.009149343695014961,0.009682569025394331,0.009579596782690722,0.009184558640956495,0.009433476148779797,0.009572709427632017,0.009299048662188232,0.009056236459110153,0.009235781631569934
14,22.0,0.008812237095336272,0.008668441221866724,0.008452198897711122,0.00884632024807316,0.00892971237480423,0.008941950614434441,0.008868401431716244,0.008813014747240963,0.00920924011697609,0.008947573622796781,0.008526349775197548,0.009046843739533112,0.009240187536280805,0.009251962745468382,0.008729732406535164,0.008838677077874925,0.008881554660575846,0.008938534167249912,0.00879890194784157,0.008722054023551905,0.008797655609299794,0.008808914616668752,0.008672812323910145,0.008563298984598048,0.00911691927346578,0.009027130998684858,0.00869497090143632,0.008770782961213995,0.009010063149234207,0.008752013429502518,0.008521710932211195,0.008579457791746471
15,23.0,0.008521665378659019,0.00829486009576051,0.008144656778105445,0.008537890644655079,0.008618337300650376,0.008487345530467476,0.00844912804278117,0.008540481348394281,0.008939260320272152,0.008431699939698997,0.008129226337587189,0.00872688839308532,0.008928670854520242,0.008681418214507181,0.008327905499513228,0.008538397725963539,0.008595254676100022,0.008397299810834556,0.008309596299318376,0.008476560556202987,0.00845044592446099,0.008328325555385636,0.008232680809410187,0.0082574903779081,0.008739195466812195,0.008471385095612264,0.008253701230322388,0.008423537751448582,0.00859009343342397,0.00827103169735904,0.008096867032485118,0.008210407652191663
16,24.0,0.008141363079562662,0.007910342604772429,0.007694917846351077,0.008001083574909884,0.008241434249785825,0.008028668071159312,0.007893020694077863,0.008037248916949877,0.008419133451941662,0.00802692976799169,0.007729110622988861,0.008087700169249656,0.008354816218239204,0.008360435715537509,0.008055489252961222,0.007915543012616162,0.008234109303622335,0.00789961363394452,0.007750555753004364,0.00798709939132282,0.008060850542176196,0.007882089331592125,0.007725911364101356,0.007779860008807746,0.008218092638619803,0.008050635502766041,0.00786942590428385,0.007889165345205005,0.008130331320455752,0.007854644715311696,0.007664595411124861,0.007749709036923386
17,25.0,0.00793349100036162,0.0076300962298954745,0.007506299066211571,0.007754601170112606,0.007997413747598268,0.007699309525565488,0.007627889730826231,0.007787866145441318,0.008202861700647645,0.007686185816256496,0.007485245836317452,0.007870818597944968,0.00808871855132485,0.007974745936350409,0.007783917667733157,0.007725623967381451,0.007960065105944492,0.00747391072837429,0.0073870784918825955,0.007722302904663904,0.0077720099308135025,0.007474175909281257,0.00739711470842242,0.007563746332170486,0.007864637096782381,0.007651147454676516,0.007592801331864017,0.007636111384293637,0.0077789586717422615,0.007485378850333037,0.007397415766587744,0.007535599936842221
18,26.0,0.007568582328490167,0.0072583209474333344,0.007164869149543828,0.007351519895658119,0.007596531694851102,0.007318381417175262,0.007309665499007094,0.007366983227371484,0.007693741079155595,0.007347060505627168,0.007209401634938343,0.007396049831550397,0.007527522375593089,0.007683348405046047,0.007598441035910794,0.007275947500424092,0.007524357236453722,0.007075184463162298,0.007002758907891478,0.007272379574729639,0.007356362738125456,0.0070825425045111835,0.007051780530195332,0.007189487454783205,0.007359784122421154,0.007335011529080546,0.007375572112302297,0.007224303229269726,0.007345303436073059,0.007138053754054609,0.007147518715092485,0.007225705790155285
19,27.0,0.007375115650452617,0.006992550228511266,0.00701179166641858,0.007222653697475655,0.007309755356169182,0.007059857921640619,0.0072114109832854,0.007183837455251011,0.007522036154934823,0.0070642882589378375,0.007038510031925054,0.007307019086223632,0.007296569067286735,0.00735335365022911,0.007420450436802259,0.0072096468114774045,0.007202135149497499,0.006791786893383245,0.006826373403602001,0.007053702556609222,0.007059180395664059,0.006768632012417462,0.006881689802061172,0.00704572603497442,0.0070584274967683035,0.007049482350220997,0.0072330014437662704,0.007058188073390209,0.007030775717867687,0.006860160438371911,0.007027207906762532,0.007091555968782672
20,28.0,0.007004213544801949,0.006622881333043815,0.006673342870265335,0.00688893713384988,0.006870300292098235,0.006729404523647444,0.0069483228473945415,0.006822177330411784,0.007045433598637972,0.00670335553367494,0.006739288511346427,0.006912553888675983,0.006794565674772328,0.00699498045428497,0.0071741504453296245,0.006826199660967064,0.006770551528618726,0.006480968167724382,0.006554380126650658,0.006666741853426908,0.006657385846344948,0.006432377830418408,0.006608693632505953,0.006708406909655255,0.0066290783951313,0.0067347452958704535,0.006999055226010758,0.006706764258666494,0.006643391950515152,0.006541030185392156,0.0068006684336098504,0.006805352360346331
21,29.0,0.006834283956234149,0.006381058234982113,0.0064798035920538176,0.006761678324017674,0.006577524896579701,0.006518954849873789,0.0067962519246502736,0.006629454566613628,0.006910505097205844,0.0064461005966104604,0.006525464258711798,0.00682527866524541,0.0066176059608350985,0.006696877983636118,0.006940655196706749,0.006734731408791006,0.00646538085539391,0.0062884111023440315,0.006420121255940069,0.006442322418289936,0.006366150230832722,0.006199807025711841,0.006454969307218214,0.006502030761590701,0.006407668875883221,0.006488708667678903,0.006811513434259604,0.006546467857282993,0.006376775404027928,0.006327391937244015,0.006657754836886718,0.006615220464584384
22,30.0,0.0064970409318343735,0.0060504315640586386,0.0061046622977650854,0.006395735330117718,0.006183913207813896,0.006238520725246563,0.006468832105010837,0.006245059839590277,0.006508725404917594,0.006102702849049823,0.006156515587935298,0.006436570589538034,0.00620228535148962,0.006335313487665274,0.006554967231480424,0.006309191136272021,0.006080367898527277,0.006026282843965506,0.006133817357872394,0.006067256565725134,0.005995762531475062,0.0059201689991808665,0.006149006422949275,0.006114152282820049,0.006043885209332206,0.006175594805416332,0.006468363833376743,0.006174007547633777,0.0060255190967703955,0.006037238914783624,0.0063489358561320255,0.006244509935320408
23,31.0,0.006368071475036989,0.005882693256986443,0.005902915286639733,0.006217464817534606,0.005972781255580807,0.006075986059533088,0.006254194957211435,0.006013668187543574,0.006422180322455374,0.005929264167649269,0.00594300779795696,0.006313203915790691,0.006086919002952223,0.006142795867804404,0.006292278551519037,0.006140053370606334,0.00584253273208472,0.005878675830037228,0.005965640215018084,0.005835606981378576,0.0057584245968282195,0.005773397272962626,0.005978543357059987,0.005861838283718711,0.00587177478181104,0.006011481810959382,0.006246925459205514,0.005967190324278999,0.005819287459036754,0.005905581528492301,0.00616731558837169,0.005987741752455318
24,32.0,0.006074396982327239,0.00562952401179442,0.0055510945893962734,0.005831175459514892,0.005675634545972291,0.005828595732484252,0.005885943331371479,0.005631483899637611,0.006085002353840818,0.005655607867944243,0.0055994715796714644,0.005925488578156492,0.0057539206452503575,0.005834880580917037,0.005877753919905405,0.005707831715925795,0.005554971050086196,0.005636411368010099,0.005650348611205801,0.005496270663501786,0.0054675233207777995,0.005544747744295783,0.0056605223379172535,0.005487718106748083,0.005565352940003077,0.005730919976093469,0.005866096483176345,0.00559288637652414,0.005527021830414632,0.005662247192532003,0.005822667724527821,0.005596250174540663
25,33.0,0.005967288780967927,0.005549469722057017,0.0053986928199063885,0.005640854297242034,0.005543205637879578,0.00570067575370845,0.005656415640384738,0.005416806297388919,0.006007889657832167,0.005551577961746512,0.0054385059048311655,0.0057729552159363475,0.00567449584821527,0.005717097262194085,0.005654450387640858,0.005526842908518833,0.005409650824636092,0.005509958525827146,0.005463422674805562,0.005303336405668174,0.0053143000264925366,0.005441859467921536,0.005485097371266701,0.0052735800411659,0.0054426160801350305,0.005616731699742137,0.005651789386660333,0.005392163823675597,0.005376713727086783,0.005572344450958999,0.005625308963579019,0.00535908389024636
