,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.019736061495614268,0.025385076963923826,0.022598674567234318,0.023338690280384607
1,9.0,0.01982152134004283,0.02326256911872353,0.021354511327368802,0.02207787662173747
2,10.0,0.019944187709857106,0.02275160735144766,0.02170419256379478,0.021925084024692107
3,11.0,0.01982714452448418,0.019179671277836825,0.02215093522509077,0.018788516611587657
4,12.0,0.020614341554889604,0.018601467225290536,0.023630949354833494,0.017410942225271005
5,13.0,0.01764216560288338,0.017177485447602177,0.02041327184738248,0.015365669035216798
6,14.0,0.015634454507834777,0.016681066957117588,0.01821316021535235,0.014719317876010654
7,15.0,0.01355017259784634,0.01566392627373852,0.01544717982387333,0.013560583886452674
8,16.0,0.012498910034284869,0.014213987655962133,0.01357173459345244,0.012815740567812525
9,17.0,0.011243797876108933,0.01258192303422329,0.01213653561277008,0.01187023132882853
10,18.0,0.01074355437680672,0.011854632931732207,0.011468049395514398,0.011600124321414747
11,19.0,0.010136758681378694,0.011371939727113593,0.010772484063581235,0.011192621457353221
12,20.0,0.009706398228577077,0.010928952808297301,0.010045152017591907,0.010995294671858974
13,21.0,0.009210846518312337,0.010224397546959274,0.009231948206685842,0.010620974687371762
14,22.0,0.008997461046439083,0.009474549767936774,0.008609936854506449,0.010303723528221209
15,23.0,0.008717238256531385,0.008782909823517189,0.008144674344809144,0.009736946891080385
16,24.0,0.008458706776812213,0.008042927915026025,0.007808754331682854,0.008991701178948704
17,25.0,0.008029597197553372,0.007410322116563923,0.007471983833077027,0.00820481988898969
18,26.0,0.007529185574504863,0.0068860161186332335,0.007160787870189497,0.00746746600365142
19,27.0,0.007024537797057025,0.006524938480444548,0.006838579627865275,0.006891121763292263
20,28.0,0.006571015695319388,0.006222507106359755,0.006554418792916121,0.006346652478789273
21,29.0,0.006165906798729662,0.006015742421601343,0.006309687829437842,0.0059079926553370936
22,30.0,0.005799903773342077,0.005716075878974828,0.006013620261452005,0.005504224968841799
23,31.0,0.005478373651972317,0.005517017590487805,0.0057993967780060746,0.005201375315977668
24,32.0,0.005177267050676652,0.005212540868486104,0.005489602534873761,0.0049181295059000955
25,33.0,0.004930629914157954,0.005060120000947605,0.005306249679267297,0.004712478360180687
26,34.0,0.004682595358504088,0.004827344919493254,0.005039083181179714,0.004494146490381742
27,35.0,0.004491460822628878,0.004726677595173104,0.004900516973360974,0.00433087536535573
28,36.0,0.004289035753088029,0.0045369904612818,0.004684742235678478,0.004140365695909838
29,37.0,0.004144165368761273,0.004455781015439767,0.0045872909498161545,0.00400425744099555
30,38.0,0.003983831247694643,0.00428468087694207,0.004406478021557753,0.0038378893188170744
31,39.0,0.003873622429000749,0.004200778175755475,0.004304939444689556,0.003722682465096125
32,40.0,0.00375167629273517,0.00403379724157943,0.004124295890627117,0.003579556823808542
33,41.0,0.003668151962097262,0.003922551936426804,0.00398780730818136,0.00348437097727104
34,42.0,0.003608590065353773,0.0037755645178230816,0.00383077124289861,0.0034050997870077216
35,43.0,0.003590847480417715,0.0036788606183347414,0.0037198058545019354,0.0033803754033589948
36,44.0,0.0037368199017925067,0.003688033934144735,0.0037488889100961045,0.0035117192011715806
37,45.0,0.0039694914989979345,0.0037890782391274136,0.003871842375865601,0.0037377049998605243
38,46.0,0.005490002671403485,0.004989304079795473,0.005180760434828771,0.005243839795639465
39,47.0,0.006791709719864405,0.005969633216458552,0.006259265698061068,0.006541698885098222
