,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.02224865947689823,0.024421734079549864,0.022925040845250374,0.025844427917688977
1,9.0,0.022254792791894667,0.024787544494780253,0.023102043174948902,0.024939745056997267
2,10.0,0.022003750692147633,0.02610764624357064,0.023699341217243094,0.024552685840916726
3,11.0,0.01976471276760458,0.02400343889064344,0.020904640706052437,0.02278148080336683
4,12.0,0.018907464165382852,0.02233069323920614,0.019805141514464258,0.0222819964780578
5,13.0,0.01615769902129788,0.01825727504126156,0.016232652611513125,0.019044760269464875
6,14.0,0.014625892272117438,0.016544340194032746,0.0143285204467197,0.01717689560935808
7,15.0,0.013087564804661656,0.014836550926126821,0.012663142962575756,0.01544963614099328
8,16.0,0.012550178830040363,0.013704675524580616,0.011990146348273487,0.014124796484060995
9,17.0,0.01217334111885945,0.012421671602806633,0.011375355573933077,0.012842567760782138
10,18.0,0.011848731309441819,0.011682613058457402,0.011225028146734055,0.011655802724819095
11,19.0,0.011317160003745943,0.011378993299520105,0.011015273438008337,0.010881341999143087
12,20.0,0.010920671597164956,0.011341700556821639,0.01097177487565543,0.010412993812976333
13,21.0,0.010235215930648238,0.011045970298792316,0.01064117308606136,0.010008315576365114
14,22.0,0.009768056717136908,0.010470490899328522,0.010336324698163283,0.009507715292922943
15,23.0,0.00920754040566737,0.00972508224944321,0.00983821330303231,0.008825379925138111
16,24.0,0.008656865094780399,0.008925491735378512,0.009342132920332785,0.008026696581168854
17,25.0,0.007999924725291988,0.008270597102440545,0.008847330543970723,0.007272994107234152
18,26.0,0.0074891860675875025,0.007670218846945011,0.00841363526960582,0.006668724250587614
19,27.0,0.007091564472536173,0.007226440529791236,0.007985291804911818,0.006316063104462277
20,28.0,0.006860182093685718,0.00677235515254221,0.007533604152589174,0.006096993375140171
21,29.0,0.006689786653518557,0.006391539842009778,0.00707842194710147,0.005980957233939454
22,30.0,0.006526220419794864,0.006010420690501995,0.0066767336360038535,0.0058194908356117335
23,31.0,0.006366912545997493,0.005704554803921053,0.006352424144673588,0.005699011497998235
24,32.0,0.006147547086047934,0.005403201814666242,0.006088407139043036,0.005505061906903928
25,33.0,0.0059675123118816675,0.00516041633445308,0.005871369229616791,0.00537597647916098
26,34.0,0.005720401828726885,0.004913310461411753,0.005633106122155688,0.005174761949236752
27,35.0,0.005518398180228571,0.004728824325300398,0.0054086141925654,0.005025878435090341
28,36.0,0.005243758103328912,0.00453104356177534,0.005150427201371154,0.0047865620223072865
29,37.0,0.0050327673010187365,0.004391192424198691,0.004937700302679791,0.004603599681428942
30,38.0,0.004758852348228068,0.004225399591937838,0.004722334208015075,0.004337442295612327
31,39.0,0.004570914284711128,0.004096256560390858,0.00455560630766327,0.004157990518893847
32,40.0,0.0043208615615251455,0.00393971722977156,0.004378196811289372,0.003915279018074284
33,41.0,0.004166177691115153,0.0038052191525478484,0.0042313405983742435,0.0037714210275248106
34,42.0,0.0039843077631920515,0.0036870123520189864,0.004101745302031454,0.0036041472211394607
35,43.0,0.00390910580342777,0.0036081031890622824,0.004028805303621977,0.0035340014472437222
36,44.0,0.00394460628035552,0.003687447676226478,0.004118664772779959,0.0035676175448734397
37,45.0,0.004123834632138253,0.0038700226361804307,0.0043322168062732225,0.003729946395875162
38,46.0,0.005477661185676325,0.005304479382708097,0.0058424888088605765,0.0050067588761189335
39,47.0,0.0066382523269733875,0.0065281361051044194,0.007173763315565311,0.006062748837210909
