,freqs,gc_L2-L3->Fp1,gctr_L2-L3->Fp1,gc_Fp1->L2-L3,gctr_Fp1->L2-L3,gc_L2-L3->Fp2,gctr_L2-L3->Fp2,gc_Fp2->L2-L3,gctr_Fp2->L2-L3,gc_L2-L3->F7,gctr_L2-L3->F7,gc_F7->L2-L3,gctr_F7->L2-L3,gc_L2-L3->F8,gctr_L2-L3->F8,gc_F8->L2-L3,gctr_F8->L2-L3,gc_L2-L3->T7,gctr_L2-L3->T7,gc_T7->L2-L3,gctr_T7->L2-L3,gc_L2-L3->P7,gctr_L2-L3->P7,gc_P7->L2-L3,gctr_P7->L2-L3,gc_L2-L3->T8,gctr_L2-L3->T8,gc_T8->L2-L3,gctr_T8->L2-L3,gc_L2-L3->P8,gctr_L2-L3->P8,gc_P8->L2-L3,gctr_P8->L2-L3,gc_L2-L3->O1,gctr_L2-L3->O1,gc_O1->L2-L3,gctr_O1->L2-L3,gc_L2-L3->O2,gctr_L2-L3->O2,gc_O2->L2-L3,gctr_O2->L2-L3
0,8.0,0.06696649814790341,0.028628265004224485,0.03150303942732819,0.049463647727920654,0.06659995312273863,0.0288808150958734,0.031986245745812256,0.05206651261181842,0.04167488732419648,0.02778056534107504,0.028976929229937734,0.03429035294990949,0.041304107210116556,0.02974801637399076,0.03159627157344063,0.03615765181820829,0.03002184492542706,0.025929520969788372,0.029764019655824665,0.027634953760631416,0.025513695457420993,0.024800009059612497,0.026467579228065887,0.027668571392415964,0.031153140694945507,0.027705025557088637,0.028343380206056708,0.030496055529227715,0.02350904810954636,0.022820143748190854,0.02452725150291508,0.02580419144682888,0.02400524277576641,0.02380509151160761,0.025669932786064244,0.026199779934856716,0.023096975956668576,0.023651188121962378,0.02577304295365089,0.025319855261863387
1,9.0,0.08518362500376304,0.036361655278949266,0.037053654042825054,0.07765821761641828,0.08545852056176911,0.032285959049259606,0.03472880916211387,0.081079930252477,0.05707445117490577,0.04366934306081078,0.03688096299143667,0.046748618014726864,0.05801563006140891,0.03144489684698668,0.03177610040718841,0.053688768799862285,0.040673680577016036,0.03828202031802931,0.03138305419549589,0.03108002862737289,0.029634043046781862,0.027067096887792935,0.025488448851674013,0.02875131029151723,0.04111515854582093,0.02783087847039974,0.027605092681368664,0.03937802921527926,0.02668235943565834,0.025405286052332266,0.025148338116320168,0.027183439348174392,0.027510151607556193,0.027661354173734186,0.026168108856625374,0.027237074311599562,0.026014298499865113,0.02740357455954056,0.02659887368404945,0.02625864259271526
2,10.0,0.09653639586388855,0.03738373078603833,0.04348050393622823,0.11137659966859,0.09484651120692987,0.03229947840040428,0.040031187775665805,0.11456970669035844,0.06387044707911854,0.05003378838477026,0.04482568983480641,0.05939453466557213,0.06791021053419233,0.03295485143752705,0.035337723507814015,0.07081091738408021,0.043145897858869915,0.045892961791061664,0.03297808118751382,0.031327557632563334,0.034729913202465774,0.030337161394048476,0.02664913173665357,0.031385279206502595,0.047996736665770985,0.029767346706698526,0.028884667256335858,0.045360426265889014,0.030731719537155432,0.029653561706015914,0.02766657771254094,0.030046953484509593,0.03442506919282215,0.03299150207145442,0.029534624855111522,0.03253966739482107,0.03160203525253583,0.03319385027128666,0.030160454392559367,0.030545902974591935
3,11.0,0.10918843047937324,0.03496573966233496,0.048641108436619965,0.14892056384378408,0.0967508770727407,0.0326806890808687,0.049152591351675955,0.1409272683093978,0.07953290480844723,0.04720030902122059,0.0449364706894004,0.07929862108309052,0.06952592244942686,0.03570516388754639,0.04123490361367539,0.07985570097944555,0.048994959302615985,0.04627919445569274,0.02976054088994842,0.03179799109446484,0.03621416262494703,0.033210374894048794,0.027875950103624054,0.03163548823136893,0.04790193600241241,0.03161515849072655,0.02937054510136162,0.044118450524877596,0.031424244802697954,0.031079894285749334,0.027008049161284353,0.028464475959196683,0.039688415277923814,0.03547484770950688,0.03283397467276405,0.03863849768003478,0.037122640159461956,0.03521122302025984,0.03147867270838791,0.03482317890986372
4,12.0,0.11110885553632911,0.0367425481428588,0.050849471209382956,0.1498626054983458,0.0921231337213638,0.036751730276266506,0.054141367184859276,0.13216011064781863,0.08438853264745769,0.04479466531173838,0.04461473308815957,0.08654530153935719,0.06250752984173512,0.03792406394566976,0.04397454700091699,0.07321666797448377,0.0484953019932929,0.04318794265729441,0.02926048553698426,0.03298822047431584,0.034692780138620045,0.03421027155486364,0.030626877054343807,0.032263122634497224,0.042138141074833116,0.030506712327196296,0.028246085310647068,0.03925798148384615,0.029338366140058518,0.028567855902699963,0.02538921851929847,0.026554424303088964,0.04145660057289931,0.03578864507430175,0.03613900566619907,0.0432040670456727,0.03886440945521752,0.0338437133330936,0.03225367448532919,0.03755300100450326
5,13.0,0.11313288054009984,0.040595841592379334,0.052771103855648475,0.14132388255883102,0.09330940188732928,0.04133847861964786,0.055918264866678204,0.1225402733449016,0.08313446435140465,0.044800297863771744,0.04498401864399302,0.08524523892705246,0.059410651705530185,0.038655785424035395,0.043277990959544925,0.06821143177713036,0.04566845294056713,0.03738162925313865,0.027484894067141746,0.03385118491798714,0.030051889254557016,0.03189890780461323,0.03144464829217256,0.030593106293772886,0.03816363598462614,0.027649896961778008,0.02593618483321732,0.03645461670070494,0.02554051517085888,0.025574710944034226,0.02362341343927297,0.023903322533745698,0.038279109939187095,0.03456432802918717,0.03817726639510329,0.042899334836376944,0.03599553907400855,0.03225938454428637,0.032593440789649555,0.03636998855409944
6,14.0,0.10391649753129331,0.0449017275874428,0.05490198724031421,0.1213117995478377,0.08822823396140306,0.04504505391119117,0.056639106837161064,0.10698079886138397,0.07011998279808308,0.04491414173419684,0.04684234307263889,0.0736384610074524,0.05358855338803973,0.03813539283758138,0.04196164347748068,0.06040773223244457,0.03748789002249699,0.03231307455105622,0.026200239088815733,0.031052917724624145,0.027112838450695197,0.02793569658441533,0.030294115595022743,0.029959030458296787,0.03360050766145455,0.025047533038018207,0.024279122484064018,0.033146829304252536,0.022612027066001118,0.022848513902905748,0.02221961572527785,0.022194276839880785,0.03560856682899562,0.03218224627455879,0.03730225095420657,0.04185021414408648,0.03280724068310385,0.029962535299920007,0.031504199149972704,0.03446989423875487
7,15.0,0.09268515224276783,0.04997612721373451,0.058431593635804406,0.10165205475308652,0.08118665074744905,0.04867009672614782,0.05825699566246115,0.09176045103580645,0.058503756068432,0.04769227943264602,0.05004388352360643,0.06078583285010329,0.047644365341653915,0.03845403739164831,0.04135556993057846,0.052026605471355444,0.029919726220764983,0.029580157152669005,0.02446898627362462,0.025774161676806316,0.024449793946095984,0.023804775766045668,0.02605098354716992,0.02708054841053981,0.028438014753228935,0.022993513339106538,0.022485473252779237,0.028298011092515264,0.020347497988097474,0.019845525582077053,0.01952095296810519,0.019975728341861176,0.03378470688761054,0.02839692922714618,0.032082243214400515,0.03848911562038654,0.03069488335730039,0.026214200574281088,0.027202252307382803,0.0316781997710026
8,16.0,0.07787271636469814,0.0528394099670119,0.058416527817243165,0.0797768931152869,0.06965879937313157,0.05024876025870364,0.05657548034513437,0.07299910078583614,0.046570185298046185,0.04902982293441029,0.05113135198425374,0.04700790538423824,0.03939916191680399,0.03741886250275668,0.0389587417509456,0.04119231555114722,0.02277352892098477,0.027724465235346024,0.02306709028112911,0.020136147707828254,0.022679741381916516,0.019966365380542334,0.021085312368073834,0.02408504679742528,0.022563752337688012,0.020777780643315542,0.020236077820295233,0.02242437903224601,0.018096160260801637,0.01677597474174895,0.016507975567214485,0.017646030203331112,0.031865473841785175,0.023736659732883546,0.02518194540553167,0.033592056863204066,0.028157334679794605,0.02171644159554884,0.021751886939212182,0.02790124599340867
9,17.0,0.06539747762781468,0.05113431204042668,0.05452172704453936,0.06450136954875339,0.059181180299258125,0.04776120821253405,0.051619326221922016,0.05920918032580769,0.038922520413494026,0.0474956242933732,0.04904711003306395,0.03810370354245808,0.03294159786754528,0.034532783252465386,0.03512072544248976,0.033419337001410185,0.018401603445186474,0.025263705245205027,0.021145772560558832,0.016328187701232396,0.019900066585043116,0.016878480395836223,0.017350943431533674,0.020409042590214126,0.018108635133141846,0.01830006665329037,0.017873887416213926,0.01796983362386829,0.015882441548445706,0.014502376197136319,0.0143038372372703,0.015356508725524723,0.027867722803183215,0.019677078365234267,0.02012146771133572,0.02782911275759372,0.024546385560100407,0.018233363762787613,0.017873379124464597,0.023673905951540442
