,freqs,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
0,8.0,0.020991115863110532,0.019505815335334013,0.02203686118348996,0.024970987642777942,0.018581185318634178,0.018596101535294944,0.020858016148063256,0.021465491018096132,0.02021521346353346,0.01900044312058296,0.022654685809317853,0.02447133399304115,0.018824598602323016,0.018153829061068136,0.022864144380705016,0.023977116114069257,0.018461465191091236,0.018803285509490078,0.02408077569996007,0.022748869003329904,0.01897181155245275,0.019111586684079772,0.027584049841418087,0.024911281831183237,0.0197106296243762,0.018063625629024825,0.02269287298457185,0.024724369762993827,0.01840538628689295,0.019728684657681208,0.026566289770786487,0.02386105596665672
1,9.0,0.020948485729530685,0.017629009528738842,0.023466026618429458,0.028757656022286842,0.018081919291780702,0.018976084886704773,0.02341268579988789,0.02400128948432344,0.02036830538434714,0.0188275279901293,0.023924995801704665,0.02584790127258128,0.019507279596254753,0.01879736944511563,0.024202163088959464,0.024212318710268767,0.018870722317506316,0.020395725145564043,0.02429730235550441,0.022817520854958615,0.018535899044561332,0.02046596179027979,0.02536579216360562,0.02311105154929549,0.018821018891991552,0.018928830116457247,0.024151265701989427,0.023856100717087565,0.017988732721577656,0.019336287436734798,0.02505104005774554,0.0236266920391182
2,10.0,0.022374101901939183,0.018790509843177847,0.023134696990012853,0.027118255763148167,0.018761182241212544,0.019974999633502483,0.02389456852535667,0.022943994839945147,0.021399784990645397,0.020056881970586953,0.023432456312786704,0.024731217314847766,0.019265341378254374,0.020789684681955748,0.02410062509905479,0.022217169961752763,0.018294618367548515,0.02167789015444173,0.0236976680309419,0.02022502015570172,0.017413150638685534,0.021435509936398808,0.0228239540353279,0.019761109352361566,0.017515809974279362,0.020956408544314013,0.023830812346973516,0.020640777943627175,0.016782039588086602,0.020602946646142067,0.022842091237981706,0.01983066602648743
3,11.0,0.02106869954272524,0.01853122698345679,0.019204663508343992,0.020703461200393777,0.01871611951418207,0.019980973371050183,0.019900497456285148,0.01870630118597981,0.02074675860154825,0.018559151337621642,0.018430382853938238,0.019427679267782303,0.019299299362881155,0.019652602900781507,0.01900124521241281,0.01786488254905,0.018165862560661116,0.02013801958682454,0.01816917348055688,0.016550828954944828,0.017486468005035605,0.018758189635427067,0.017075553030567677,0.01615897684092618,0.01770316012134253,0.02024738042140334,0.01969547795712315,0.016353867903795633,0.016633265830879145,0.01891422177994195,0.018266329420579423,0.0158885656658376
4,12.0,0.02026316854177264,0.018709947310279133,0.016769675447140756,0.017756761051930397,0.019812281409298495,0.021440069565530444,0.018869472730132255,0.01755856253041677,0.020352380423513658,0.018025807588814034,0.016034543384614332,0.017622107029190565,0.019534872323542483,0.01755904310077422,0.015730352694897465,0.016308790890527895,0.018551809167116927,0.019645526614358918,0.016705936566353084,0.016155309185476703,0.01795116537483928,0.017699371869973796,0.015458657814327207,0.015802591350925262,0.01800532487821435,0.018605447773182886,0.01677424037877138,0.015026526472268082,0.016892771327710793,0.018363834449564544,0.01653119251229247,0.015170773172972857
5,13.0,0.01803069243314204,0.016112557914177473,0.015071094493037247,0.016212270805355724,0.018326193465473838,0.018353665024265272,0.01648582811106852,0.016710947020779406,0.017818556231288342,0.015061503662105624,0.013667815023493632,0.015923375434028702,0.017222743214975265,0.014181886891430375,0.012997218581982975,0.014828700415424704,0.016880406403007944,0.01647602854040146,0.01438953876090684,0.01509703677470702,0.01662967128660258,0.015015936062122696,0.013447433569020586,0.014882353662642055,0.016367176181462988,0.014827758421653757,0.013408337351582192,0.014181849979044644,0.015298158715691106,0.01569066639557264,0.014281601798650876,0.014126292004462906
6,14.0,0.016635312564372194,0.01480390184127693,0.01566473838883559,0.0160648569673643,0.017353420302393605,0.015681133102895865,0.015317264056254994,0.017446235875068564,0.01615717203040535,0.013414746337525192,0.013674502452182862,0.015699687859441848,0.014999341815872562,0.012670348330114005,0.012933423431187517,0.014560496324094377,0.01583771208804673,0.014676416206981312,0.013944755184261148,0.015994466015329396,0.015093109367372067,0.0132949517846269,0.013041808082480228,0.015041632322861582,0.014420717029209273,0.012428864443412829,0.012649086696132801,0.014043631862223635,0.013877194515066171,0.013124347506709353,0.01328463779127634,0.01403195562400254
7,15.0,0.014672982199712097,0.01293522895508025,0.015271268080061814,0.015521212126797253,0.016440949629011808,0.013624535949849066,0.014089790075834453,0.01857757453904297,0.014551080018463647,0.011712174295120097,0.013098918408125782,0.015011110169698569,0.013054761897883982,0.01113271952334538,0.011986249796689672,0.013450965899230215,0.014792251150046171,0.01283405092495136,0.01265711087333085,0.016566913265697238,0.013763194075050628,0.011476881035382625,0.01171665062702793,0.014667236184482716,0.012416308390625432,0.010739322646792396,0.011477659629492699,0.012869960983002403,0.012688297838632592,0.010892282804566755,0.011625207584459538,0.013611688190152396
8,16.0,0.013239020412796882,0.012422257645040412,0.01506657919935204,0.015113890330512665,0.016854678451857612,0.013475480859951991,0.014472854557501554,0.020369958283757577,0.013327340835235785,0.011285809869962736,0.012804656411251019,0.014614488933182491,0.012035425745260949,0.010860468753853403,0.011662052656664115,0.013029970869034022,0.015193496512695836,0.012777939169191031,0.013041909575082531,0.018595436536878594,0.014076875554633828,0.011311848000633402,0.011609733176610923,0.015768248168886383,0.011716302823601657,0.010606346773863563,0.011101386182588434,0.01270180856389014,0.012689079666130462,0.010516416164325366,0.011048824082621162,0.014032447758099694
9,17.0,0.012168564872020183,0.011842309884699313,0.014667459873779055,0.015011839769323866,0.016705097958646536,0.012643309494207012,0.014601022337623486,0.02167481785807036,0.012576897640186734,0.011081475289967682,0.012580059104376201,0.014596395405390424,0.011480178666119119,0.010383819986227177,0.011094326514035744,0.013115539092115708,0.014669642360707964,0.011835034201799946,0.01308880919460569,0.01974537301216294,0.013958531254314895,0.010400093210637104,0.010988930362514146,0.016466632618959275,0.011604172308758742,0.010000661062849078,0.01043586466569636,0.012926644709930312,0.012759880259712976,0.009517093899160002,0.010028067408518918,0.014296202858382793
