,freqs,gc_R1-R2->Fp1,gctr_R1-R2->Fp1,gc_Fp1->R1-R2,gctr_Fp1->R1-R2,gc_R1-R2->Fp2,gctr_R1-R2->Fp2,gc_Fp2->R1-R2,gctr_Fp2->R1-R2,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
0,8.0,0.01966200841472017,0.026135089876614444,0.034444641522572025,0.02681361676090988,0.02049377697527867,0.02564909176970641,0.03238172494329799,0.02758413486878614,0.020343695992914693,0.023023821129566736,0.030289506621309244,0.02788084993890352,0.0206366850127923,0.02495508738079298,0.02978214766327079,0.026145673230658067,0.021203192069787314,0.02023026596397824,0.02462971782946454,0.026412829841691996,0.01879073893439146,0.017138169536543936,0.024534687956244517,0.02628769019311868,0.020316031026300762,0.021578534270638074,0.025392602057600532,0.02313995413778342,0.01780810934014801,0.017498604222261332,0.02408622911031252,0.02595017600556979,0.018515879738360674,0.01721429028651715,0.029223655225112825,0.02997872731800621,0.018313495737583917,0.017123950705209005,0.026588775219843756,0.028304053029115296
1,9.0,0.026275815696316353,0.02927030588776829,0.028322169504429583,0.025288918407538705,0.026567312534460676,0.029064597699666336,0.02731057060136381,0.025319069822628992,0.024140419224684028,0.025785153874718858,0.024925227487650643,0.02327320146535233,0.026212418157224183,0.027248945670182295,0.02569131496116232,0.025615204954987512,0.022987456417576758,0.022269357681244977,0.020743101028522108,0.021721834518484036,0.020755783297970926,0.019504970285054764,0.01846442901488486,0.019639724412548482,0.024615431686705096,0.023220140486505392,0.02290794259309215,0.024188075548118942,0.020047633133204717,0.018782320483818678,0.019518607036703522,0.021116200717614556,0.020242436091291345,0.01993439931917075,0.021201532292332185,0.020879252919405344,0.0193390972530961,0.01863360590525063,0.020117260546887054,0.020390027578822932
2,10.0,0.03275872841062544,0.03692942251948979,0.03586058365902659,0.030851505390061727,0.03225311935000652,0.03877921480398401,0.036930060878033376,0.02979181461505657,0.027658584334652868,0.03202962081711054,0.03016647626316105,0.025750062684567743,0.032277814351153004,0.037156841316247795,0.03465351830937184,0.029675313828769687,0.024385785796971704,0.024544096778090146,0.021753220411239962,0.021244059287592005,0.02212363244726894,0.021143720582904185,0.01993909651767198,0.02080479390277331,0.029594464365989604,0.028508058596628843,0.027250970577998242,0.027897087746904914,0.021634316732811954,0.020847466085487605,0.020862634478395106,0.022279334821520936,0.02159713957887112,0.022662310972931712,0.02240660524876373,0.02149028793586428,0.020046510037095417,0.020647923606537198,0.020945653668584953,0.020436452682674345
3,11.0,0.03716083578330136,0.04172255012965548,0.0383139778993019,0.03409820158388303,0.03553600626110613,0.04722193715756282,0.04248376439982322,0.031375141600949466,0.029508839260240977,0.03546200399153803,0.031978560794509926,0.02666542781848856,0.034815500981739654,0.04685107767139938,0.04107612053627476,0.03046182548997526,0.024069984178838454,0.024643738403606025,0.020603207968976727,0.01957394915664988,0.022254817349950645,0.022028055337187498,0.017932964335959336,0.018416510662069435,0.03167170980369302,0.031131929459038973,0.02663846293320502,0.02739904604255442,0.02206571761897753,0.02072746591442356,0.01779182704273979,0.019471225680248776,0.02153831122113728,0.023624876830187637,0.01933938388034229,0.01809950322790746,0.01984875827392294,0.021022045247629788,0.017787835458119027,0.017410007770714653
4,12.0,0.03912109756845534,0.045126079636617036,0.044492306638193785,0.039351878398613656,0.036569068772438595,0.05352277064257641,0.052669312417256024,0.036121689055881,0.030480158750155605,0.03834360274953311,0.037169144654787954,0.029797951235305434,0.034955348603160144,0.05302601334756924,0.05117857511712961,0.033754690647203926,0.02443211608111746,0.025281313158743008,0.021271296718634737,0.019972076053895803,0.023553419902833377,0.021695534620699817,0.018502069657685017,0.020496951961947004,0.033240223210955364,0.03242369693134816,0.027961671406390783,0.02926856778667223,0.0228299691561471,0.020155927772405154,0.017985362331861095,0.020730633067752947,0.02198488537911628,0.02264567976247099,0.019651333760902653,0.019613017134521814,0.02003627974716878,0.020040700934252146,0.017865681745948513,0.018133144237999714
5,13.0,0.041185497944117584,0.045663163388006106,0.04591745644433755,0.040775775536454,0.037684102815375986,0.05632745764767677,0.05798811695783982,0.03721861763180774,0.031246563331193963,0.038467042925139444,0.0387670608640181,0.03059653286326696,0.034608617736689884,0.055617088074117756,0.05773043351453495,0.03419263176060699,0.02327246592512684,0.023905018938815744,0.02047069784091362,0.019558188542140885,0.022178664763928695,0.01923418907333023,0.01707477708464318,0.019717724196668594,0.03296892944680145,0.03149353291330492,0.027603714838276252,0.02882129155102513,0.021320005007765853,0.01904207826866116,0.016986136439076427,0.01927095246584262,0.020268515353576662,0.019249514178681152,0.017316224171912618,0.018468581547060096,0.018288750943498376,0.017693026896279388,0.016138049532050183,0.016656328825031073
6,14.0,0.04048646844716541,0.044217301688197166,0.047161503540131586,0.040916849687019634,0.03702978362247762,0.05518734320481569,0.061264150900986705,0.037912675105617,0.02954300115198217,0.036776639870584875,0.040312832658069064,0.030385709080450893,0.03302211591404363,0.05468754128969859,0.061830749642382866,0.03453813120361227,0.021389244864016277,0.022163201280497043,0.020362007800433738,0.019082824880600306,0.020367504110468178,0.017238879165824447,0.01699639211328153,0.019625440098876783,0.03099037017043086,0.029237304727596954,0.02759523954517929,0.028403563004342762,0.019259887709026813,0.018183450989733174,0.017297653825540677,0.01824961418305648,0.01855170694551904,0.017084917075302523,0.016900743449794874,0.018362173750445986,0.01669789453308447,0.016469966276843512,0.016033533175726505,0.016077728793428288
7,15.0,0.0384572918399484,0.04116130068613739,0.04319244540731492,0.038280149603927616,0.03600648557969092,0.05139750068021688,0.05709283025307185,0.03659044534276796,0.026633260007927137,0.03420225855377952,0.038235539558374214,0.0275704102790254,0.0310245871753418,0.052229308236913984,0.060120117607511785,0.033215759338415786,0.018438224046009772,0.01990563263920783,0.019282568574987065,0.01725438248687447,0.017658173544479013,0.015205177739248132,0.015862796766201077,0.01779739679875461,0.027104001419713798,0.026602092311204084,0.02624093887707621,0.026055377748928233,0.016502382860525192,0.016438033333591593,0.01603455505405263,0.016129214767127104,0.016171728605960032,0.015071230643093021,0.015547029514631926,0.016414745401593336,0.014509770374817451,0.01464258623379042,0.014598954946298013,0.014362656054058473
8,16.0,0.034547530951094606,0.03621079558783419,0.039630034259975355,0.03630484378727455,0.033553502152512876,0.045172259768394715,0.05266467593730886,0.03593825793512958,0.023399547730495646,0.03015493486116849,0.035542146983627385,0.025189053856957244,0.028603375562505848,0.04750160911108686,0.057051968268935556,0.03187731444182447,0.01582215778805506,0.01773989932187977,0.018443990838459733,0.015796694649821502,0.015479411742141397,0.013609766367293991,0.0154103233768589,0.01706630209451104,0.023050880035027824,0.024014876832107866,0.02524390139747712,0.02377807603460304,0.014049717359483647,0.015135167964106893,0.015907603203170664,0.014761328770288176,0.014085974169791762,0.013634809613075144,0.01521061683486709,0.015492462899441633,0.0123793700733913,0.013448276607150035,0.014357870361830978,0.013357940094522186
9,17.0,0.02977595700330862,0.029429417704802077,0.03353781007374789,0.032767277240501005,0.030140965222645692,0.036910507393260635,0.0445639424545657,0.03349000367376194,0.019853038015766055,0.02526013373220318,0.030847940633935603,0.021952271998847517,0.02576212324299796,0.04085401761475207,0.0497791369178873,0.028919471214535402,0.013158668996600337,0.01536625842231236,0.01691404434588407,0.013919478967011954,0.013247420770903589,0.012221624004027137,0.01444897143373095,0.015233854987414332,0.019023502977574443,0.020832928974746628,0.022900017941665005,0.020554535442424936,0.012305990033048395,0.013629434592729625,0.015049611227518099,0.013370675453469621,0.01230135168305428,0.01235357380879542,0.014292423415275422,0.01396103415524745,0.010982925074826492,0.012384178044487,0.01374192105551666,0.012273747190995695
