,freqs,gc_R1-R2->Fp1,gctr_R1-R2->Fp1,gc_Fp1->R1-R2,gctr_Fp1->R1-R2,gc_R1-R2->Fp2,gctr_R1-R2->Fp2,gc_Fp2->R1-R2,gctr_Fp2->R1-R2,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2,gc_R2-R3->Fp1,gctr_R2-R3->Fp1,gc_Fp1->R2-R3,gctr_Fp1->R2-R3,gc_R2-R3->Fp2,gctr_R2-R3->Fp2,gc_Fp2->R2-R3,gctr_Fp2->R2-R3,gc_R2-R3->F7,gctr_R2-R3->F7,gc_F7->R2-R3,gctr_F7->R2-R3,gc_R2-R3->F8,gctr_R2-R3->F8,gc_F8->R2-R3,gctr_F8->R2-R3,gc_R2-R3->T7,gctr_R2-R3->T7,gc_T7->R2-R3,gctr_T7->R2-R3,gc_R2-R3->P7,gctr_R2-R3->P7,gc_P7->R2-R3,gctr_P7->R2-R3,gc_R2-R3->T8,gctr_R2-R3->T8,gc_T8->R2-R3,gctr_T8->R2-R3,gc_R2-R3->P8,gctr_R2-R3->P8,gc_P8->R2-R3,gctr_P8->R2-R3,gc_R2-R3->O1,gctr_R2-R3->O1,gc_O1->R2-R3,gctr_O1->R2-R3,gc_R2-R3->O2,gctr_R2-R3->O2,gc_O2->R2-R3,gctr_O2->R2-R3,gc_R3-R4->Fp1,gctr_R3-R4->Fp1,gc_Fp1->R3-R4,gctr_Fp1->R3-R4,gc_R3-R4->Fp2,gctr_R3-R4->Fp2,gc_Fp2->R3-R4,gctr_Fp2->R3-R4,gc_R3-R4->F7,gctr_R3-R4->F7,gc_F7->R3-R4,gctr_F7->R3-R4,gc_R3-R4->F8,gctr_R3-R4->F8,gc_F8->R3-R4,gctr_F8->R3-R4,gc_R3-R4->T7,gctr_R3-R4->T7,gc_T7->R3-R4,gctr_T7->R3-R4,gc_R3-R4->P7,gctr_R3-R4->P7,gc_P7->R3-R4,gctr_P7->R3-R4,gc_R3-R4->T8,gctr_R3-R4->T8,gc_T8->R3-R4,gctr_T8->R3-R4,gc_R3-R4->P8,gctr_R3-R4->P8,gc_P8->R3-R4,gctr_P8->R3-R4,gc_R3-R4->O1,gctr_R3-R4->O1,gc_O1->R3-R4,gctr_O1->R3-R4,gc_R3-R4->O2,gctr_R3-R4->O2,gc_O2->R3-R4,gctr_O2->R3-R4
10,18.0,0.013008360904147764,0.012310266766362331,0.01251962759046279,0.01394317297634302,0.007269669335953921,0.02300631558937667,0.018676136421136393,0.010309808898174566,0.006058553277745205,0.009985046871115344,0.00800348113555458,0.009037520553730615,0.005427860331802492,0.017509066824364795,0.0143579959453767,0.009642119757419465,0.007010163268873271,0.002792173117631336,0.002625600066961198,0.007300698892741764,0.013982915839726218,0.005190866773213542,0.0041516097216060645,0.017947270914169165,0.01016339160709805,0.009148643556227399,0.012125240823695548,0.009878177193276372,0.006614510334949131,0.007783216479296584,0.009117542343133778,0.004973162038247381,0.010391452848428883,0.005417693710509042,0.005312990081435487,0.016306281893204756,0.02054773585447265,0.006832840381797922,0.00983882692329061,0.01897319247920848,0.014575466585790054,0.012859492874289202,0.010601139108387513,0.016232237016154016,0.014180563269911062,0.010776402782870065,0.007424729615400594,0.018013540131106252,0.01909210058995754,0.009064726225400221,0.015520831207421537,0.019711921494583607,0.013324624995753709,0.00526430305581016,0.006156206957513177,0.01772585732630887,0.011069380920589822,0.010960736695897566,0.012705963127276476,0.01329310328441693,0.010068125469243228,0.01433450418714557,0.02056491999703809,0.008765962125893622,0.014529255083507308,0.005897864442101763,0.005145800415773038,0.017292539938378582,0.0065524733976793925,0.009234002522946838,0.009051555216177575,0.005998020536112136,0.012302614831304482,0.020384128235765787,0.02688575880533861,0.008771312491611383,0.008286078858781565,0.01538104891822556,0.018826013310217604,0.00531043065261585,0.012314708169414957,0.006597647843016574,0.0068506296703660045,0.012066049380756283,0.009671057682959372,0.00440375854965751,0.004560165803987104,0.011666140747595932,0.011497876374378536,0.009501701945185204,0.008542914194726591,0.01254053738785572,0.007262841575372647,0.0073850793897669575,0.007260575245603462,0.006988976959438986,0.005641403855036487,0.00537499626111142,0.005193783411337449,0.0037543439893902076,0.006742435438716399,0.00852522094275301,0.009451675492834256,0.007080829548070255,0.00615114243940198,0.007183362228617085,0.00820140881682363,0.003920975905685964,0.006787887397887715,0.007963434294195082,0.009401582470061242,0.0042637662865892875,0.012976936592378507,0.011958243684424729,0.010913398139076946,0.013114448849756854,0.01513742282391064,0.015225653964488828,0.013030921700778464,0.009429879818316066
11,19.0,0.008503821846288418,0.010086457724672471,0.010284102943950301,0.010027927761251476,0.003192473451040456,0.022856638519915862,0.018267839387851835,0.005379682343914993,0.006322224291811551,0.007441928013859211,0.006445567823860188,0.007918172910959953,0.001576531766391298,0.017548217725056502,0.013819149915084239,0.003819733917970325,0.007201507182681155,0.0024248289884546636,0.002103814942166338,0.005761994886644572,0.017085016173362534,0.005044776570271381,0.005307114611945707,0.018334966946395782,0.007189108786892717,0.01025138991931982,0.012079855410746632,0.005673524161815635,0.005895473807609619,0.004023320523659635,0.005599833315016412,0.004938570478218196,0.010107959652738429,0.005285377708918304,0.006099124284065738,0.013807210849517304,0.01757202119991703,0.0040845614843554754,0.006922963378570302,0.015710284904908178,0.012772030907503762,0.010417397742985201,0.00882876318671677,0.012916136134502664,0.012734754724781538,0.007923706995096324,0.0067375887629602,0.015337447424444406,0.017596821322036504,0.008354015308252371,0.014817997922975223,0.016167355460726895,0.01003023933078353,0.006975653012062821,0.006267168824940228,0.015840571061156793,0.011950639780604178,0.00893559302157101,0.00870848985834911,0.012662443206655638,0.008917819907157565,0.015851701665939542,0.019370794562426852,0.006847070765455499,0.011048204198417722,0.006506687580343851,0.0056937264062256075,0.012053696675096148,0.00455930772780846,0.00736136932548277,0.007288123989973627,0.003306805476807284,0.00910545065691366,0.020304192335336778,0.024847581583197352,0.007678658627619228,0.0040151539100740765,0.012993676393271158,0.015575165902965437,0.0024919678694502066,0.009535055375803837,0.0066186517228736365,0.0067680657210189565,0.008473714885562344,0.012280507738675084,0.004880394152688439,0.004885839780072843,0.012171966391797896,0.00883291465851741,0.00797905403468846,0.007480766363368474,0.010137612996312129,0.006417388444784677,0.008742906853367316,0.00868451736196647,0.005530816079308209,0.006164592867924057,0.005677870434868027,0.003928675478006483,0.0045160013157989455,0.007331606323741369,0.00927161283596476,0.0092622328708444,0.00824775925275958,0.006194085483573275,0.006307014505131292,0.008154042952062924,0.005821519345570181,0.004911993298986772,0.006938242875620659,0.00897450458107798,0.0029051701146734386,0.014966808687542254,0.01173655210544453,0.010722035039699308,0.012444040405745937,0.010359926413823928,0.014223227647622138,0.01351333413970579,0.00545827581172631
12,20.0,0.008450637270195216,0.008100759229255771,0.008362625177601756,0.009659786309344299,0.003327708807734098,0.020115941341772015,0.017624324706887507,0.0053115504665548485,0.007955249950051525,0.0068992041110988115,0.006102381403736956,0.008258686964880723,0.001357671108614511,0.015508687087068295,0.013794700786282732,0.0030066294054435618,0.008208051568382757,0.0022329351388634677,0.0018621795797976403,0.006191846721654315,0.019467795012089794,0.006007014345761519,0.00561018696835589,0.01847571758462365,0.0054079444692639814,0.010956741206953068,0.011024763701121997,0.0037372204378023355,0.004037375318108616,0.0029749647227440335,0.003984431657854515,0.0042006690692694805,0.010560907202262371,0.004602942402837584,0.005088981124487191,0.012342628570193881,0.014063923240994569,0.003694680778653492,0.00493867162728634,0.012213650974681656,0.010816861742434725,0.009095557305777647,0.008013795852598093,0.010838819194181327,0.012606895817178554,0.006746899023482911,0.007252555791976078,0.01325458672151072,0.014430282985465226,0.007442152169213756,0.01162946124669446,0.013149075844922465,0.009071019994323137,0.009381233158081415,0.007742161473731102,0.01192126864607843,0.01193700139071865,0.0061173765544182855,0.0044599043969412834,0.010645660419334745,0.00882101200727874,0.012762022956020757,0.013386013967077304,0.007266500859795855,0.009669431939516216,0.00845330503039321,0.006786736938208549,0.009051007669653189,0.005361153750749281,0.006677306602396982,0.006408767548428074,0.0038259656725209367,0.007487661263602519,0.020077400633028476,0.020918500608021872,0.007947166515145909,0.004814671840915707,0.014336041855084147,0.014644608580966435,0.0036259748355831787,0.008519996330293367,0.008456440724266656,0.008272206572270591,0.006897652069302751,0.01671979264140404,0.005604395578617982,0.005320256357902764,0.014538836491180263,0.00988865329111448,0.008064937933943384,0.007976023529538879,0.010483467898596643,0.006626729930746933,0.009625116557502622,0.009767102462777899,0.0058320243899459,0.005677724533102691,0.005427175298841291,0.002580877942542514,0.004469769708499172,0.007228970862166761,0.008790361900160804,0.008674620094946305,0.007886813038058448,0.006798909912910034,0.007395233992966155,0.008949238125990178,0.007524400737536752,0.003841383176892066,0.006861710422126066,0.007755438823783578,0.003358771585300957,0.015116293160074434,0.009672970326478491,0.009418186574202991,0.011217069302765736,0.007536064749047,0.013211344292430737,0.01273838064816175,0.004872533823981229
13,21.0,0.008272604710861487,0.00570814654406675,0.006571504558769448,0.009069170071123267,0.0035489598243607645,0.01617843102476968,0.015774181674056108,0.005482373615254943,0.008190370381840496,0.006275919585644374,0.006361012285160683,0.007892816583480311,0.0017282908023709353,0.011716576769364906,0.012027552641486495,0.0033671646164194157,0.007482905787176719,0.0017686477189748473,0.0015714884320217949,0.006103457997753736,0.016126958655468114,0.007084003936847693,0.006142441547532229,0.015473903189396055,0.0034636099189739866,0.009582585154355172,0.008820014656466669,0.0025926933762988823,0.0027368874249447117,0.0023160568735562494,0.002826561564922514,0.0035901919561119656,0.008252807620326763,0.004454492079499062,0.004414820880731441,0.009857111492361525,0.009816735046783265,0.004184190520035713,0.004024257779932583,0.00871824719661447,0.007420223877219456,0.009421569558853093,0.008405143342405098,0.0072235594379456815,0.008944204073092266,0.008353075451861258,0.009380695505605986,0.008707647859846901,0.010839683859099836,0.008105964813227473,0.010080565692112487,0.009067535584584618,0.0060449243802843,0.011086471220040296,0.009976225418110829,0.0071188500463719604,0.009308635106268781,0.004258152055230368,0.0028057460738828864,0.008378408953603155,0.008878132343411949,0.008902193885059261,0.008732724215703059,0.0077699861220771995,0.0078115752512189825,0.009240999465513511,0.007291044078579034,0.006753601948696541,0.006233211709069764,0.006427491683736264,0.005634664897148411,0.00432493847598181,0.008032687921333803,0.017753778111860186,0.017271376366607426,0.008638388728343927,0.007368290366373742,0.016026242589599348,0.014920119430450995,0.00580465230216447,0.0068615198778672944,0.010920404054847666,0.010173962165122674,0.005917766744392594,0.01602322809142649,0.006841661192186876,0.006266903001696989,0.013064589145045602,0.011113370375976216,0.00899142537358628,0.008643063821858022,0.011497324848409107,0.005652834988620015,0.010163657849673057,0.010239540193008878,0.005192739312973771,0.004908779845532507,0.004625501319787872,0.0019826607382938733,0.004327040196049836,0.008684692027622986,0.007378413481855262,0.00790337902344831,0.008843075359854425,0.00741762305017275,0.010281208863332125,0.011044687604328373,0.008624695520360603,0.0035342174736506136,0.008141069252271649,0.007597729618935034,0.004199162109853205,0.013940763127559564,0.008295839370088487,0.008044655800168244,0.010614107667149852,0.006577360666606325,0.01149044948040796,0.010713480292400135,0.005875861414357075
14,22.0,0.009439067122872302,0.004628926751056639,0.005993097853178852,0.0102652418840961,0.0058910099819520665,0.013122180931070204,0.014316882183042879,0.0077586626741656065,0.009185071685197953,0.005821627436483112,0.00658831650073779,0.00904245593119768,0.0038998689054523085,0.00971814708839105,0.010926316817896265,0.00596313144914049,0.005546711170440232,0.0018302241956916986,0.0018344774119974261,0.005250761862966869,0.013386859059784229,0.007617726747669451,0.00564101563946835,0.012788656685225419,0.003797345866011881,0.007256230262223795,0.006306602770300174,0.0034123637972577115,0.003381802761424524,0.00230051146350192,0.0028998273213069583,0.003612218936653733,0.00645656949419191,0.004492910851500653,0.0034405579491391335,0.007843305049537008,0.0073580378322681385,0.004655133803993294,0.0037434038144439795,0.006209540625585675,0.005292340864325951,0.008654623103103632,0.007731744891911774,0.0047545231198398595,0.006156203954848394,0.008786775959649874,0.009919815864967063,0.005772899032218959,0.00965540559673741,0.009061740008696261,0.009535280852758631,0.007734269998955057,0.005087970949396237,0.01116019523150058,0.01116385753156024,0.006072687524241616,0.00671442247970262,0.0034577485939166763,0.002629661110189119,0.006989848209951788,0.010381710353637174,0.006227006455512196,0.005996046534703226,0.009664195966546885,0.007658022043997903,0.007945760885008469,0.0069826880755520905,0.007071556286634717,0.006843557117534971,0.0058838094256309145,0.0049029533951078005,0.004850088471025771,0.009807228564879011,0.01454929270963703,0.013978744388438713,0.00994428543715813,0.010051001421062012,0.01589794273499976,0.014601725894979722,0.007937784267355141,0.00614626669798426,0.011173784453849579,0.01022620553990663,0.005426180117295587,0.015938803026070047,0.007248686571871587,0.006561693919403666,0.013262350824820857,0.014175019615657192,0.008369829559098462,0.008181211181299376,0.014208218221204305,0.0068997834518881975,0.00966205095963275,0.009464032273854884,0.0067198025043381905,0.0049574606585970574,0.004435152940312293,0.0022748386349675798,0.004306852536677041,0.00976622810201988,0.00760258362567825,0.008587724059196944,0.009549234653494665,0.008772622215418125,0.011443915330224996,0.012092270881996114,0.0104136554788667,0.00550974173936396,0.00877519078371094,0.006693605756464649,0.006247974427033398,0.01285153192432702,0.008251513620491835,0.008036082192386829,0.010143915281593507,0.010440473783815917,0.010273024433981703,0.008477672985498685,0.008954102329892067
15,23.0,0.008616649367147034,0.004280820540571995,0.005769582920478911,0.00919779724432388,0.006315589685166145,0.009458800015294599,0.010426448976268432,0.007823397373047668,0.00886547727524487,0.0057397315670677075,0.0065526640096130965,0.008459294190743094,0.004288927701720268,0.007570540635618528,0.00838712036347502,0.006552732179171272,0.004369527979009291,0.002337600869903156,0.002511839547347705,0.004707887427444745,0.010852267353048718,0.007069586934974836,0.005727816075165748,0.010579855893783473,0.004766411602460607,0.0051808278423656874,0.004020303804882275,0.005197587940060089,0.004758367479205816,0.00236633214546913,0.003052369026693924,0.0052197728393608145,0.004943743863886851,0.004906599220605301,0.0033118010155760657,0.0058825506069965176,0.0052843382664875095,0.005224374634965301,0.003855320294910314,0.004816894520880055,0.004595095729874288,0.007949257641400465,0.007156689320517273,0.0038628362309069074,0.0037572881273121085,0.011458487767503555,0.012610246261026248,0.0035786557007831733,0.009947461607674058,0.009575355753617742,0.009457345205471058,0.008002790496311007,0.004052954694135735,0.011381048671969296,0.012675794508635364,0.005721717807966797,0.004846019092115484,0.0029080534887086173,0.0027092597001278306,0.005306323359857856,0.011022656520595576,0.005426070692092111,0.005059197893130829,0.011041302083759775,0.006546657243105614,0.006488513309754751,0.006761203181987696,0.006601016535126547,0.006144521707616946,0.004144949791185582,0.003841210685661167,0.00479406143107397,0.010926984381938353,0.011519762287773716,0.010780467671401794,0.010286799052965279,0.010836697407560792,0.012771196461755351,0.012356281969915983,0.008973556240957237,0.005928380329032734,0.011143960321512481,0.009818155758020452,0.005254233384850693,0.012328132957232184,0.007758096581513741,0.007048297299927242,0.010646361874131571,0.015768870946307346,0.007738443013757035,0.007260298344967708,0.01540134374949247,0.005989079194201707,0.009410837124206494,0.009123891902370928,0.006300781723235361,0.005202286069895479,0.004018533884286057,0.0025453568050643584,0.003999164974771929,0.010399198570345191,0.0077640245009810375,0.008662536609178772,0.011041400920749567,0.008692300848775147,0.011630562922824338,0.012380387032784768,0.010672173979645549,0.0069912315974320904,0.009104677068992827,0.006299929273153993,0.007486813926207247,0.011581633082521848,0.008632284728857798,0.007893296792897787,0.009800466312036349,0.013438968437306187,0.009419549491336453,0.006442391884316834,0.011137913448796156
16,24.0,0.009484779650463081,0.0037806395425128867,0.0046413809526043796,0.009758086693015856,0.007671254901818969,0.007549214636831891,0.007942927412016586,0.00893845015876451,0.009472433257651148,0.005620230592227671,0.005605596798592671,0.00875340608704107,0.004942728233157112,0.00778205744631606,0.00806637601561917,0.007131329846851742,0.004501892980611899,0.00278735374538428,0.0030074003291524322,0.0048078924329225,0.010468975219640696,0.006720856186120017,0.006680792095744436,0.01008234208181662,0.00612100478479789,0.004112270291552989,0.0034059730738434267,0.007119326915303504,0.0057287989725928416,0.003063177619033297,0.004044312490719193,0.006902757292808559,0.004737749924262147,0.005200465507154917,0.0030677016588050777,0.005147606639268077,0.00424058588183982,0.006583545624729936,0.004351920711884815,0.004291735584207146,0.004292259494464901,0.008080177923127962,0.007345381547450102,0.004126551505370913,0.004148451590497615,0.01362438058606088,0.01480344758089842,0.0041285913212334435,0.010231839757782524,0.010439166319518023,0.00999650732012256,0.008977298503786101,0.005134894865778961,0.010782651931658904,0.012837410898168145,0.006715610180479814,0.0036151847292160257,0.0029132492068121964,0.003272365286541401,0.0038070655971523593,0.01135543909318244,0.006037026112151978,0.005426184225184016,0.011964817941070294,0.006302126007667397,0.00543059776938506,0.006860356749408681,0.006654183736509367,0.0051815305600349856,0.002758971491933693,0.002955126750956083,0.004696616703508738,0.011717532402751373,0.009164622544334833,0.008371841752731512,0.01121663095858807,0.010840726287858616,0.009219355526875006,0.009300690821422819,0.009245963994684558,0.007366472511187538,0.010408094527701906,0.00882031873919047,0.006234184423229294,0.010014615457633625,0.00803568759472668,0.007470769726533178,0.00920464359980926,0.018933324163605648,0.00749483716210122,0.006696319613666191,0.017983796081968963,0.0060708332909470645,0.009121351848647662,0.0088186982902279,0.00685511190606789,0.007001559419826009,0.0031859451971705255,0.0020932039887895824,0.004858872795592361,0.010694438923859195,0.007865012207573584,0.008153966112199384,0.0123749456848671,0.009540980537717302,0.011284988582025335,0.011491363988973546,0.01113376527456964,0.009299558134379281,0.00865513813863572,0.005398731103066723,0.009508827742082105,0.010985283211540775,0.009427651167327866,0.00790701724653715,0.010089071972085861,0.017035977217072684,0.009041757631315761,0.005011933467353913,0.01340564254750234
17,25.0,0.00832330387027369,0.003544362050102734,0.003961553197931522,0.008515586486275595,0.007310473512243476,0.00600296802359992,0.005805794377467777,0.00821890910166161,0.00827325167517472,0.0054900306883212124,0.00507813698494104,0.007253303032877767,0.004481700764006291,0.007925467769489814,0.007736634345651083,0.005982037054076272,0.005542752937913775,0.0028407484395032156,0.003092249920993595,0.005116686700349505,0.010144597158807755,0.005965624616646181,0.007388549043318449,0.009563202579349195,0.006695416014574107,0.0032454119071928743,0.0030759999915972005,0.007751954959135077,0.006191464797608149,0.0037244894964942434,0.004625638828569123,0.008806804175750216,0.005392632937359565,0.005230445793694116,0.0026423583368355708,0.005804406261593442,0.0034429080230815147,0.007795414399009104,0.0047576717220692896,0.004607752848230717,0.004850096462482157,0.0082343220148843,0.007164057151208425,0.004998054478404868,0.004354441903434747,0.01602070620381184,0.01689214652492197,0.004485348579648019,0.010684061485830653,0.011007691796396556,0.010337322636734569,0.009817874336354037,0.005631263902786543,0.01092088507956106,0.01294339585965858,0.006831988252559995,0.004082495549491938,0.0032192620533145087,0.003968774181807788,0.0034123317158432087,0.011653983368401555,0.006529448692499074,0.005999490376844818,0.012078625511573193,0.005005497597945663,0.005049844451297502,0.0072985170677554835,0.005413572729162297,0.004192649637794687,0.001697019231416874,0.002280181983395124,0.004548854839530492,0.011290167175829424,0.00732571323568294,0.006592661129696609,0.011152671555533544,0.009597614138043298,0.0057649087074601365,0.006219262651058699,0.008401808059968374,0.008184766657898024,0.010483819990817267,0.008530425193819014,0.006680881949435502,0.006945111622538036,0.008122347921808881,0.007814358067487603,0.006852906195816644,0.019585750008034353,0.008524357321488197,0.007211986428019656,0.01801465574394854,0.004831576072999155,0.00860706388936876,0.008435943530243151,0.0059154035640588635,0.008299310248790447,0.002779214529383722,0.0019197214232875126,0.005705242789287723,0.009401437922691259,0.007568507163116323,0.007168789736642367,0.011473183656874397,0.00903371650857423,0.010919116177828415,0.009981357366586252,0.009763252603389816,0.010088206423336743,0.008128869753030444,0.004893497793710821,0.010108630611483704,0.010636671925845321,0.010029154928206196,0.0072035277823779605,0.0102655368453064,0.017036318846418652,0.009078640340761269,0.004580030332081009,0.013359379336327493
18,26.0,0.00830261462921129,0.0030090993944305922,0.0031181579341151176,0.008681997297358635,0.007391231932647457,0.005198623295092375,0.004920035469285012,0.00806791535049669,0.0078050455767098015,0.00460545292378498,0.003993766501678664,0.0065753442350050765,0.004216047667492973,0.008390176333055877,0.008076860607379643,0.0051660067511733136,0.0073776210732425795,0.00242596599687559,0.002735036462387086,0.006212591041163051,0.010313334079250325,0.006064518856351242,0.007379549592722867,0.00957527210236151,0.007495344748328137,0.0029028212360998396,0.003746086523921832,0.008089855262882395,0.006519065650957145,0.004843076871989638,0.005398686477409598,0.009514146606347395,0.006933553205148257,0.006209285391075525,0.002475172094107592,0.007010158130483291,0.003941620502128274,0.009487934749878945,0.005810764950800263,0.005044544454695909,0.0055341333130179745,0.007930819049939686,0.006582950065622839,0.005889623407727385,0.005692656796044559,0.015866915915667336,0.015858921179565756,0.005797072265129799,0.010454990726927349,0.010584721172192956,0.009950201515258073,0.010186275070671514,0.007693146123747141,0.010186203869254484,0.01153450909568079,0.008342388679783142,0.004984881099343141,0.004193534441999702,0.005279924078820386,0.003507928524917503,0.010216336743609843,0.0068736697635195295,0.006671558613278705,0.009752730913258744,0.00439965204240309,0.00484842055318282,0.007302835656290796,0.004693096647087458,0.0034505048611478627,0.001298065929341874,0.0019285173510773745,0.0042431753053996605,0.010796441419905989,0.006186513457473097,0.005515965770766229,0.010418790470795613,0.008922154863756759,0.00355999304253416,0.003904542259623156,0.007566422387586158,0.009445347346481014,0.010065528580603455,0.007828925416927035,0.007215645647386993,0.005984801098941972,0.008190129182966643,0.008199642284652952,0.006025970068071729,0.020372520605187107,0.00885054731364221,0.0073502789858032715,0.017694862613120678,0.004399181967433208,0.008444575569812684,0.008228960940859054,0.005513552838984736,0.0091848689179578,0.003219530700535245,0.002147293060816935,0.006555133183346129,0.008771127228419573,0.00724670798213225,0.006558139710469391,0.01010267256158386,0.009126396128585412,0.01042410985595268,0.008206578078033289,0.0090373076684088,0.011405048271719665,0.007302462851422576,0.004456630994867794,0.01122379715090105,0.011700369425869184,0.010252861147641568,0.006390148999576439,0.010667165251084753,0.016896112859641477,0.009097522592944074,0.004355145831048901,0.013521681248366235
19,27.0,0.007759389258288252,0.003488686939444108,0.0034609390320987643,0.008025484468627298,0.006504407130844214,0.003988803020956766,0.003705289322812888,0.0065933560582777774,0.0069706685859628695,0.004011657463984619,0.0035076019838435,0.005645736161613258,0.004444590301226015,0.007319207283895679,0.006940989342498938,0.004461023846283041,0.008618622896214845,0.0023094701232913907,0.0027443912020714833,0.007177615757542099,0.009874626657668983,0.006436020846528123,0.007274958054989611,0.009817840158075342,0.008024044900364657,0.002232479166980994,0.0035659585395258373,0.008143363400282055,0.007775776646514032,0.005489883771304704,0.005334838649862661,0.010716550161070159,0.008335654682075954,0.007628221558287862,0.002791212608848781,0.008018263177995522,0.004739070099620335,0.009948955181556585,0.00628674418794688,0.005518084407526658,0.005876157048345476,0.006543971495855061,0.004986891539451932,0.005919509977068316,0.005607068681802474,0.015330211735640375,0.014602822255366021,0.005999622142888938,0.009587497550760559,0.00956281329958344,0.008879973066475344,0.009641875285954882,0.008392655177904374,0.010194062125726332,0.010690836380065604,0.008822287733185163,0.006475238088302859,0.005341298625928204,0.006635533710752384,0.004245405542535963,0.009096461503518328,0.006723868540434807,0.00685613260564395,0.007743088604770065,0.0038848729844580985,0.0052016264203160745,0.00715708619799571,0.004076393307965986,0.0038290543163789436,0.001394171339116923,0.002014938567426583,0.004647252093198518,0.009707941682811593,0.005510298249750178,0.004854905710685387,0.008707667823556165,0.008083317596402396,0.002783450693375755,0.0030256078353446013,0.006569188782535917,0.008955462829740668,0.009496047220493154,0.00703428740013976,0.006693876941783828,0.005796036433087437,0.0072117652594521076,0.007323338100806609,0.0056489000571836815,0.017517032434762568,0.00883002758177014,0.007506152355519191,0.014407752268205343,0.004287845016936842,0.007703508778408974,0.00758898150252918,0.005254971688055577,0.008989754205157397,0.004733177177736536,0.003418575093613896,0.007169835719624018,0.007479950799789492,0.007039189547253954,0.0064242841745489445,0.0079564947775296,0.008948724028877563,0.009261467687330337,0.006595982668321909,0.00850053182868038,0.01163240938046357,0.006609222533633385,0.004647637120584846,0.011705744338626544,0.012308475903824955,0.00932785175260591,0.0050349001567916215,0.01028054844181341,0.014096222538461234,0.00926963583551128,0.004799388435865382,0.011901018996513102
20,28.0,0.00777806404616257,0.004047804047948489,0.0038645405170044,0.007764153496113835,0.005381257126740735,0.0031542813705712548,0.0030130848131229016,0.005226829049016146,0.006237994435352334,0.0035699914491395647,0.00287898933313997,0.005155156557620444,0.004080197936812624,0.006086040386058045,0.006001892857244684,0.0037585769544158155,0.008633846318360838,0.002811048532296212,0.003229601780389402,0.007294423243037329,0.0094749554718355,0.007423035783493503,0.007207853445630974,0.010049589658812152,0.007949654764875191,0.002363312992924449,0.004110481876678307,0.007514740122500996,0.009527826791823202,0.006432499360914079,0.005574110368798557,0.010829125153143337,0.008533080926162739,0.009594124862721997,0.003662858885891751,0.007795460664844001,0.006036368996193175,0.010682355208252402,0.00699805696834801,0.005567992304939651,0.006491352385543081,0.00501021399355821,0.0035654135249416187,0.006293668885347614,0.005828428056075552,0.013798634556680156,0.012773151506959835,0.0064429283060896125,0.008927792081443897,0.007629276148166042,0.007013272370240742,0.009416250613160315,0.009501466914692003,0.009738648788241733,0.009182984045679632,0.009630466680556537,0.0064443843071387615,0.006234390712990745,0.007649867399835841,0.004409657055897043,0.0074311121449355255,0.006281530396540091,0.006474104087629939,0.005337600519595043,0.004639772338163794,0.0057365338922600985,0.006685148939487106,0.004465067203735629,0.004363854372973463,0.001826221780211057,0.002246814439558875,0.004681662017391374,0.008543430551575425,0.0053719790714474415,0.004465930099645732,0.0070209507528645075,0.00772102976276301,0.0028958487288079484,0.0028394540843279968,0.005714305556183063,0.008368255052796768,0.00813624811197471,0.005465433399148623,0.0062897960120587015,0.006330750800635343,0.006276925176594972,0.006296052378478833,0.005809940877653475,0.013709678413571425,0.007716055298364921,0.00669947654949894,0.010792792548614472,0.004046477510569702,0.007315038085979353,0.007201572479526419,0.004701682348693481,0.008136844315464487,0.0066632404980012435,0.0050262486763529065,0.007019776447128834,0.007169960149842325,0.00727283305043116,0.006902827498127095,0.0068294273582885975,0.009317157447694058,0.008429885605764298,0.005851283803428942,0.008723072184327663,0.012459500755143437,0.006919324953281602,0.005402207487357913,0.012444608125291268,0.013194821831535818,0.007797473300297497,0.004002174748158183,0.010101634088492517,0.012532457989314594,0.00911912550663132,0.004906963165858258,0.010867312761316583
