,freqs,gc_R2-R3->Fp1,gctr_R2-R3->Fp1,gc_Fp1->R2-R3,gctr_Fp1->R2-R3,gc_R2-R3->Fp2,gctr_R2-R3->Fp2,gc_Fp2->R2-R3,gctr_Fp2->R2-R3,gc_R2-R3->F7,gctr_R2-R3->F7,gc_F7->R2-R3,gctr_F7->R2-R3,gc_R2-R3->F8,gctr_R2-R3->F8,gc_F8->R2-R3,gctr_F8->R2-R3,gc_R2-R3->T7,gctr_R2-R3->T7,gc_T7->R2-R3,gctr_T7->R2-R3,gc_R2-R3->P7,gctr_R2-R3->P7,gc_P7->R2-R3,gctr_P7->R2-R3,gc_R2-R3->T8,gctr_R2-R3->T8,gc_T8->R2-R3,gctr_T8->R2-R3,gc_R2-R3->P8,gctr_R2-R3->P8,gc_P8->R2-R3,gctr_P8->R2-R3,gc_R2-R3->O1,gctr_R2-R3->O1,gc_O1->R2-R3,gctr_O1->R2-R3,gc_R2-R3->O2,gctr_R2-R3->O2,gc_O2->R2-R3,gctr_O2->R2-R3
0,8.0,0.022788023722782737,0.021113450952825727,0.0214175980253416,0.024193538430334508,0.0236256063144152,0.02076284360500825,0.02128372269341644,0.023895314235262415,0.02385637557159822,0.021454995453614557,0.021633883001315576,0.025693406358562584,0.025047773311016385,0.02217285364299818,0.022167058246249476,0.024841455490041568,0.023598935969680403,0.021725369832643594,0.021703321938990033,0.02635080170541903,0.02304860676419023,0.021911983945332576,0.021605687104310715,0.026041125730822404,0.020693940181295705,0.02166513700897281,0.02088513106875394,0.020645414435263982,0.0203718084088977,0.02135781818639946,0.021432479392189546,0.02296602623238061,0.022339374795987868,0.020772732466823388,0.01988076745207646,0.025986355243539844,0.021056649511998,0.020383900165635262,0.020509360471654144,0.026080262819682013
1,9.0,0.021943488675719696,0.019939217228735925,0.022647979538239403,0.025525382084311887,0.022096232382803404,0.02040447667629964,0.02346635466069228,0.025112690746926725,0.021935598947140034,0.020106130714625213,0.023086778449269037,0.026231469527860166,0.022166257154806128,0.0224877802153141,0.02523880063107182,0.02517420543952652,0.02200014433422747,0.020134775056375637,0.02387990259158932,0.02826302248201274,0.02172538354016619,0.01909313848222818,0.02423025297432392,0.029261172614047235,0.017836934555624333,0.019767157131172282,0.024093207518024594,0.022737445191831445,0.0188611437838609,0.019629346597051758,0.023629550559975523,0.024875612512522256,0.021227120511620814,0.01839553786728935,0.024619455279671482,0.03104652796692986,0.020176232944953982,0.01864860652273092,0.02480944581643428,0.030178437212014474
2,10.0,0.02189202204658025,0.021181532460508593,0.02157619066866069,0.023223053010054815,0.024375702341720835,0.0232872173116226,0.024033506308345255,0.02378522492960913,0.022553424752345317,0.02166899134723526,0.02156455394668873,0.023898061331688293,0.026265272473799884,0.026821070243975766,0.025865314991248087,0.02526590726033474,0.02235610517599607,0.020535000733260467,0.021792611221533916,0.025059567523257588,0.02195005383976218,0.019819445375462347,0.023067380831559976,0.02610388580254205,0.019240442110820842,0.019824456857234093,0.02154955376440602,0.02185888273920307,0.019566283771252448,0.01938722040032282,0.021450036514770073,0.0231199397164717,0.021478487618123567,0.018875069267920257,0.023380798407407682,0.02767245895585506,0.020653107208858816,0.019363853294935094,0.02341811046652246,0.02619200297521149
3,11.0,0.02526194617071006,0.021806086222657617,0.017534956314594567,0.020059024796801123,0.0296150851976817,0.028854994234005872,0.02124120992776608,0.020624613213475976,0.02694636457611902,0.0230403963967046,0.017827111822283154,0.0207067949074511,0.03488270295444565,0.0334872666050953,0.022105180799113455,0.022998118392469794,0.024543680046783943,0.02276993472874029,0.018446477903388044,0.020626237657646443,0.023779570778044015,0.02231213080280401,0.019157715380454125,0.021022551334147117,0.021782259579443918,0.02042452497613774,0.017667889905868747,0.019153895265503484,0.02139658107772206,0.01978297951210834,0.01744339729343892,0.019325825769566585,0.02324594482090619,0.020561972508759473,0.01950332931794137,0.022654901777867695,0.022339141659765523,0.02034842340801981,0.01941866766711839,0.02155320597110358
4,12.0,0.027132307874649424,0.021995513026992444,0.01630924965889598,0.018990647544475558,0.030928923085025088,0.031491615244501114,0.01958226368560014,0.019523736866257208,0.028766673595101662,0.02323419345464988,0.0166067244002693,0.018786109920293663,0.03744153024424456,0.03413806432307512,0.01947854487449291,0.021684389768599904,0.026564569828368013,0.024034935075751895,0.01715153244450099,0.018331156719310765,0.025813447890740502,0.02454704402560736,0.017041935515207936,0.018326446496984027,0.023551481170173468,0.02099728448923321,0.015718610887137816,0.017409601482172903,0.02330622754833405,0.021343280356349317,0.01618923534285732,0.017509805193190082,0.024657697661420744,0.022801484615864898,0.017263634624966127,0.01888466563285524,0.02355228198240271,0.02237051645719752,0.017752636669328064,0.018408426720564332
5,13.0,0.023304631679236736,0.018697260543935862,0.015062745645883308,0.018034847502006447,0.025270776563843793,0.02594507134470871,0.017798295076904044,0.018200559182096593,0.02365650547447943,0.0193342887897713,0.015062038211067552,0.01748242495761074,0.02869682200303574,0.026363251022735533,0.017286338261848864,0.01935444921756542,0.022208821011197248,0.019850118232034378,0.015749941927022518,0.016981050591154994,0.021747427738403158,0.020298268292442134,0.015576140695991694,0.016622045263288962,0.019834209813055694,0.017503825005731,0.014356039058581252,0.01587326242020336,0.019857495500110664,0.019203474294786298,0.015257272825826574,0.015707681564462547,0.020069147560308188,0.01914473081956473,0.01547639551776953,0.016150685069959373,0.019208331165954336,0.019587909378434326,0.016221217060898928,0.015958916183006204
6,14.0,0.019143475083026756,0.016366229781541494,0.014775023627233885,0.017224512755072637,0.019545924046929654,0.020205812695532926,0.016930381172279043,0.016917914867967555,0.018913319210196768,0.016718199326751178,0.0146151467898037,0.016656925460647315,0.020490088527096665,0.01969439591792578,0.016154336552192266,0.0175084160424444,0.018253788967571138,0.01703119454364752,0.015314956677530661,0.016236441838735457,0.01797211703777119,0.017183598726557316,0.015274764530614866,0.015657806509070216,0.016222692987054914,0.014893171594987683,0.013800374955427805,0.014900428233956613,0.01664688614489663,0.016979617201869256,0.01499263539625516,0.014815503124937415,0.016178767030416947,0.016187054545064996,0.014916653435998307,0.014652886533646981,0.01565940262613245,0.01686121585669143,0.015665589077516886,0.014521879264515444
7,15.0,0.015660038587994828,0.01470252988489642,0.014093605270419812,0.015546414635740396,0.015463012806864802,0.016249022951000933,0.015389192486431391,0.015240756473156848,0.015520372860138984,0.014725164687939416,0.013775909649903481,0.015251401223825218,0.015178273135662999,0.015093645730578973,0.01457973525293274,0.015446239979362395,0.015225375563881783,0.015194995157180131,0.014754693643733444,0.015213764161535494,0.015074501306367102,0.015084867099752012,0.014732240575314276,0.014784803575357898,0.013656552276030921,0.012740070489980595,0.013024956070001223,0.014124395094659067,0.014327061393125971,0.014780706581387689,0.014348525018217779,0.014119363653283161,0.013758802496134767,0.01386821466228563,0.014242732526614092,0.013970692870240189,0.013500204684239271,0.014321595057941268,0.014769159780642312,0.013733288745845498
8,16.0,0.013663393918654563,0.014011019872572401,0.013470291547255264,0.013818326021172686,0.01337207283703419,0.014492516762770557,0.014308013881840075,0.013710403397904759,0.013955457726175716,0.01388014055933658,0.013077491325240886,0.013868564886868894,0.013009863733976152,0.012938275910181643,0.013517964675679466,0.013948139073335527,0.013918580361055446,0.014412955735482189,0.014096413501577112,0.014020661652897125,0.013682334846596029,0.01415498621873393,0.014087073942115426,0.013737913206765227,0.012374775144045584,0.011718127940145128,0.012344837790571786,0.013270995247449943,0.013381581019189579,0.013575638472053184,0.013584441362876516,0.013744976438919226,0.012670592802245797,0.012801889528880008,0.013384717649614972,0.013165908822029487,0.01274885088337446,0.012962248762470553,0.013754641314246425,0.013280580828148088
9,17.0,0.012060810042969832,0.012844301038428834,0.012620038922204289,0.012530120536695425,0.011861597773888405,0.012745064141632328,0.013181047530406012,0.012558904678376311,0.01262372383162193,0.012847980460498499,0.012397370069709281,0.012819483419719885,0.011555002948315202,0.011187991549669837,0.012450846412651612,0.012987367205359717,0.012777857192444588,0.013277863833590756,0.013381630943067182,0.013198427526052962,0.01254779559867432,0.01289722688674414,0.01331313011715935,0.012950664700601754,0.011219622107259178,0.010536835616498033,0.0116336539025484,0.012718263397804902,0.012401754737964269,0.012216111092276678,0.012704640564436608,0.013583353814039908,0.011709453719208103,0.011593317572494228,0.01245672611373583,0.012608342508914875,0.011942662629472956,0.011652581485271695,0.01268964191100675,0.013109052034990508
