,freqs,gc_L3-L4->Fp1,gctr_L3-L4->Fp1,gc_Fp1->L3-L4,gctr_Fp1->L3-L4,gc_L3-L4->Fp2,gctr_L3-L4->Fp2,gc_Fp2->L3-L4,gctr_Fp2->L3-L4,gc_L3-L4->F7,gctr_L3-L4->F7,gc_F7->L3-L4,gctr_F7->L3-L4,gc_L3-L4->F8,gctr_L3-L4->F8,gc_F8->L3-L4,gctr_F8->L3-L4,gc_L3-L4->T7,gctr_L3-L4->T7,gc_T7->L3-L4,gctr_T7->L3-L4,gc_L3-L4->P7,gctr_L3-L4->P7,gc_P7->L3-L4,gctr_P7->L3-L4,gc_L3-L4->T8,gctr_L3-L4->T8,gc_T8->L3-L4,gctr_T8->L3-L4,gc_L3-L4->P8,gctr_L3-L4->P8,gc_P8->L3-L4,gctr_P8->L3-L4,gc_L3-L4->O1,gctr_L3-L4->O1,gc_O1->L3-L4,gctr_O1->L3-L4,gc_L3-L4->O2,gctr_L3-L4->O2,gc_O2->L3-L4,gctr_O2->L3-L4
0,8.0,0.046335908578383676,0.03618681530741859,0.02902197273136647,0.060011965876153435,0.05620066468069744,0.04055717677684215,0.03343612793530884,0.07115382009100688,0.032118760390838656,0.029334793565020157,0.026479089343982087,0.04076573631616574,0.050719322589743106,0.037540001138094505,0.03266006388081775,0.06541413437898626,0.027331090646759357,0.02454476537068073,0.02694494432697147,0.0374701337353951,0.02347327238791316,0.022550886889274903,0.026654981797992826,0.028479048399820833,0.041740732047990926,0.025897358997401164,0.02782632056795489,0.05012531650552156,0.031183271598211416,0.021193087987088924,0.023708829648004803,0.032709521911529545,0.022453702905701006,0.024055122522855403,0.02576922440350436,0.024846348305069224,0.024709715009380438,0.023277708705692044,0.024432728632979166,0.025848786277571645
1,9.0,0.05168246094421419,0.0340985488816795,0.037320792158989646,0.07479513252011147,0.059031173791576776,0.036018897809189,0.03614613121956056,0.08246144963903622,0.03481029570517516,0.0328713383630784,0.0377336175481198,0.044513635685597346,0.05489876657613175,0.03561706643231669,0.03360740599878656,0.07129557705939642,0.02872021721940068,0.02763256943133132,0.031084758674969296,0.033961700523935885,0.026301085955473806,0.026168106608465642,0.028341559387107605,0.028127949498455932,0.044643149617182215,0.027030106083957513,0.027970752041279117,0.04931858449592985,0.035029321597825125,0.02477044027339434,0.025498954865996713,0.034363790186471385,0.02741341177249056,0.028196150475525816,0.02770308827702689,0.02821624368686398,0.030506779308763467,0.027664081004544972,0.026759992948808445,0.03034039499074499
2,10.0,0.0645222313676036,0.030227978561665873,0.041148688098724163,0.10090551024820771,0.06038633554256044,0.03182793331379576,0.03749315534378047,0.0909131752609656,0.043276411109415956,0.033886219935896925,0.042701658102825675,0.05715222965389539,0.054984315356552016,0.034258420917360914,0.0343137570875453,0.06992364164511991,0.03007056816055281,0.02999237890781545,0.03153816973286341,0.03113910996931941,0.029640850896284543,0.030288684897571052,0.029579139747495545,0.02843001352222539,0.04501908512432208,0.02862428087807562,0.02751670961781165,0.043783454793687344,0.0405858466529721,0.029585253787804393,0.028591426799016422,0.03801475471905983,0.03510452582580602,0.03302274638993329,0.03160656175343828,0.035884834768940846,0.04003085875783562,0.03279055593260455,0.03223664778856627,0.04093031735899324
3,11.0,0.07514578392481405,0.026215615880972733,0.041661563679056414,0.12189342483284663,0.06043298291132803,0.02867469470758979,0.04035894506112165,0.09500948696411761,0.05193324332599927,0.029764550013336714,0.0375677848693144,0.07054578286713714,0.05037439369109182,0.031055227381222173,0.03493060910148667,0.06466421425661074,0.029168968258322003,0.026903308222834342,0.026564987367117935,0.029251866205837845,0.028905495351020223,0.028399672690174838,0.028229507670035965,0.02855707799941801,0.037678793728638645,0.027093944562750955,0.026465919059663164,0.03623082837574252,0.0379386033904205,0.028479234923078415,0.031214358512258133,0.04071005266217591,0.036787250088783245,0.03049991368348112,0.034684761152003515,0.044414314804236556,0.04092896623341394,0.030349241149533603,0.03768153204871463,0.052161721886088766
4,12.0,0.06885991512403007,0.022669939970896235,0.03885250742533179,0.10944151740627521,0.053104346387708716,0.024499742876569763,0.039471050672821806,0.0819709240065278,0.046991762900487406,0.024281967841307057,0.03247427804902401,0.06774341387770935,0.04085649431738989,0.024977992009399538,0.03393409244053194,0.05513589790080453,0.024333578373885688,0.021663364646975516,0.02463472424501878,0.0285877979619725,0.02431953528772948,0.023303608751816963,0.028727846945804218,0.029631684200467866,0.02792933736373802,0.0219926322614362,0.026260542660436426,0.03225508715174774,0.029426187971990668,0.02332972631691694,0.034140186142678934,0.042252283925818465,0.03142317479268667,0.02506993465075555,0.0385569797081288,0.049590041145015064,0.03370203299030682,0.02481420274375825,0.04304078743796105,0.05818091360943306
5,13.0,0.05223049433664446,0.018938612075733784,0.03971383136480348,0.08687137933971062,0.04122865364304436,0.02077608577728043,0.040715744860595496,0.06732774211540461,0.03339960118246124,0.018316630503684827,0.03099286671705915,0.054988233335704184,0.03025263198807484,0.020249312730204753,0.03411816423049757,0.0461595404805368,0.018164957185546296,0.01659332072001114,0.02274037990113123,0.02593607916597376,0.01963385845305879,0.018445886342765904,0.027123554886714786,0.028541996968241914,0.02038546516115513,0.01790527517478923,0.02617571798999193,0.029022264218758472,0.022289656023818667,0.019018586018990882,0.035089791407647265,0.04048702297211698,0.025942989485715277,0.0204231037849083,0.039042315597379126,0.049148477721455544,0.026885933554889146,0.020256118589330817,0.0447104551037465,0.05762582821742131
6,14.0,0.03973590760745525,0.01804689858272015,0.042915257628956385,0.06382752289223705,0.03203369458029444,0.020114555030246336,0.04278542104048618,0.05086930370368948,0.02475591972087091,0.016095537805470142,0.03271200606644948,0.04263224133857104,0.023373154420503504,0.019024241364010343,0.034767566667343985,0.03604156234286705,0.015236123881584024,0.014189820131290738,0.021271199412333804,0.022852104626183093,0.017482144331628584,0.015583775440964178,0.022796553978926538,0.025169351887560913,0.016921763693989827,0.01631880400334566,0.024448709513225274,0.024800318953817322,0.01988707604345098,0.01662842878319515,0.030289059970819654,0.03548451283780364,0.023948893019316537,0.017688327230615787,0.03359916821827522,0.043337226689368784,0.024988455664960354,0.01766354593555669,0.03877862646238778,0.0511486169446099
7,15.0,0.03402509002863791,0.019257212178420382,0.04439798276609049,0.04754688242124052,0.028140059245981702,0.020916899879445044,0.04214027816179708,0.039532309143430006,0.021233140609122757,0.016226319830477568,0.03403172799748015,0.03357886437773074,0.02053273481684819,0.01914261590608402,0.03303372798216129,0.028917815466700466,0.014019174301340311,0.013368051297567574,0.01995176427216205,0.01949452910461535,0.01634947230221544,0.014151274604608813,0.018327709592815156,0.020510885589656754,0.015320700746106612,0.015748499061318817,0.021470055307255292,0.020417940295029142,0.018863585721016162,0.015750857341839276,0.02387330619075979,0.027794282797078903,0.02333024118537837,0.01654504965048397,0.026199292597784963,0.03386129585889448,0.024944873511802603,0.016803541384238414,0.030158453241101436,0.03980129209022291
8,16.0,0.030679775478623033,0.020040973621407745,0.03943152966500958,0.03492669266852243,0.02560691494101894,0.02098647337841262,0.03662548563965527,0.02987697362905584,0.01958183775619552,0.016374035038522538,0.03070744623346791,0.026306017076813803,0.018717596520466204,0.01871310984529055,0.028587464391357776,0.022611278538521545,0.013429521792426869,0.012870331683789532,0.018061316558872928,0.016469682743495487,0.015143492107153846,0.013023636240074755,0.015167253433738745,0.01662884616146422,0.014307428746048532,0.015056630911232148,0.01835230394062155,0.01686482259914486,0.017782368153156262,0.014778563741313314,0.018596357057482003,0.0213505518842,0.02176473826269807,0.015378101449215437,0.020014797313619565,0.02488529033992343,0.024049846870423636,0.01589856212252966,0.022616446185660253,0.028932810721345254
9,17.0,0.027265010336505073,0.019147573478067777,0.03199837543143689,0.02592017336265716,0.023328103660799435,0.01932693667885854,0.029591373083446705,0.023199032010850672,0.017751193535709985,0.015487905419536123,0.025864527057613614,0.020575017106701607,0.017105471920369913,0.017009536918812528,0.023606142322628722,0.018320135886377306,0.012652979327659193,0.012113304473824693,0.01613142146916188,0.014150850376247682,0.013643145404164994,0.012014180148602031,0.013605776454576972,0.014296082829221197,0.013012177356063324,0.013896729409222737,0.01594742542564665,0.014364840437024703,0.01568431578355488,0.013538902149859729,0.015726479881049294,0.017142650942807956,0.018808498679987525,0.014008599407647315,0.016565372725127307,0.019042868202750262,0.02098826483013601,0.014582309894906156,0.01826348631003754,0.02160824982862515
10,18.0,0.022896089973685536,0.01701511301826778,0.02435294742798876,0.01901586560771846,0.020095147451166317,0.016977583249350444,0.022912860940326962,0.017599245736130933,0.015401017602847207,0.013756905077690545,0.020771959344891757,0.01614883866847423,0.014930097251930648,0.015031479668301411,0.019039005875680533,0.014622627788612888,0.011739436759523325,0.01118248740039693,0.014022637686128468,0.012372538946724144,0.012461999153311261,0.011218586913308622,0.012464202436548518,0.01279424202916415,0.011707159745653561,0.012790343880976223,0.013987965578318898,0.01223229416197813,0.013901624230075042,0.012470893138355029,0.014154176770819,0.014414351517947822,0.016078572191477805,0.012753537163421976,0.014594647950620815,0.015573596117404087,0.017840268757125487,0.013295184723895445,0.01596305551558564,0.01712780220259457
11,19.0,0.018723093001242617,0.014584660358124765,0.018715733084800554,0.01466280268857996,0.01702584352434568,0.014551666693378465,0.017809035050785446,0.01413733021458903,0.013152591802817182,0.012112594438140237,0.01748264835898129,0.01351923935834877,0.01303622863465197,0.013091996060758877,0.015503083963589197,0.01250828683279892,0.010779034037695338,0.010323020695608042,0.012543224781702791,0.011452751957443125,0.01150643251525015,0.010661083465835422,0.011638134018062426,0.01181525289234957,0.010565576015593414,0.011699680282341108,0.012406038749791917,0.010782334561937426,0.012274188402283585,0.011629126979366454,0.013097083026208765,0.012363791869109053,0.01387636130101522,0.011825572632278984,0.013360353370099913,0.013456228533337184,0.015059920594784105,0.012306016011882382,0.014618780999389288,0.01423053838531654
12,20.0,0.015201347559984531,0.012524737624148527,0.015094326262413046,0.012004293491107291,0.014246409344108087,0.012575977707621222,0.014235169969113089,0.011705773850014822,0.011383359415143757,0.010896304246660502,0.015500164702985734,0.012141276092270148,0.011486317320429621,0.011658993424513044,0.012936211059139825,0.010974429399725648,0.010034761842258525,0.00971170477499275,0.011524781070346457,0.010936400487398775,0.010855080358468345,0.010202546998809172,0.010762781486379405,0.010893171042509048,0.009774203289756764,0.010942313049957441,0.011105013177430834,0.00968854705167925,0.011057645632573523,0.011045498070642045,0.011959673326580104,0.010690442443526712,0.012406171561359796,0.011080909181000674,0.012021343965450423,0.011810474707335396,0.013169039993413074,0.011536895190872703,0.013141206799447684,0.01209597010844907
13,21.0,0.0127749675191068,0.01107452952872189,0.01335801315834946,0.010804609219400541,0.012283592846712144,0.011040025499464942,0.01205626179742756,0.010418961024021508,0.010252131120563241,0.010227837139492985,0.014738179266132504,0.01164988263395606,0.010562276206527225,0.010505918923226313,0.01122543903984421,0.010204884733668726,0.009448542962093366,0.009352738416079729,0.011052329557539828,0.010653502264499798,0.010169721733980714,0.00979476107899387,0.010102248817063342,0.01006260991820245,0.009307663186589902,0.01022563298797977,0.010040824988798597,0.009077038415839364,0.010048417775603544,0.010501697088381593,0.010892718404401789,0.009499882719597492,0.01126765090770332,0.010462856041351148,0.010869113123823831,0.010523151058509192,0.011750889657028465,0.010872008399461631,0.011749712040016586,0.010532760717145448
