,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.025781617616350117,0.03298726535350329,0.02419959109271461,0.03766069302145001
1,9.0,0.023968543268058917,0.027331832176315084,0.024607347826046285,0.02692017122883158
2,10.0,0.019828289653698997,0.027446151847827414,0.02351705628825504,0.02281510847795483
3,11.0,0.01900702710595832,0.021183028202079048,0.02188460304668311,0.018061362059621833
4,12.0,0.019916027751952767,0.01882672549639037,0.02136107289191332,0.017439368077968673
5,13.0,0.016733048999106145,0.015903775966519876,0.017863520016853485,0.014704946552606818
6,14.0,0.014052497633387872,0.015187364842186435,0.015108547832579144,0.014227271460318394
7,15.0,0.011689120533942155,0.014190273820986643,0.013260947953330826,0.013283795609887437
8,16.0,0.011163718098217368,0.013175139290112207,0.012109529332634615,0.013274057208079455
9,17.0,0.010397774231716556,0.011631930196043073,0.011085817974334477,0.012007923024656732
10,18.0,0.010323994222110083,0.010865465870383844,0.01064956764100715,0.01138196378913455
11,19.0,0.009905082915996845,0.010231178018390068,0.009918279411178598,0.010883446685371004
12,20.0,0.009627809956473573,0.009987199709183036,0.009386740042028996,0.010911369341076744
13,21.0,0.00901905504608614,0.00960322073050043,0.008836208074852837,0.010490045043944506
14,22.0,0.00868367172132375,0.00920990657257641,0.008458712682904513,0.009949495709954856
15,23.0,0.008166235884112283,0.008713438511484742,0.008124268854941835,0.00899135514985251
16,24.0,0.007842400886685304,0.008196166552478268,0.007914475298178753,0.008163756785625045
17,25.0,0.007366908028344324,0.007653097739433892,0.007698489680238973,0.007428969364708379
18,26.0,0.007153000129546891,0.007044944118813283,0.007440303159877851,0.007018335532176512
19,27.0,0.006917285083271476,0.006556820163891989,0.0071475832814895035,0.006753254472476701
20,28.0,0.0068763905501618905,0.006081633015582862,0.006735341440925116,0.006665982831705626
21,29.0,0.006713134728556453,0.005784152816857611,0.0063852091694764235,0.006511085968878494
22,30.0,0.006589349268026291,0.0054803205046188635,0.005981368907141618,0.006332831328614719
23,31.0,0.0063443180454364366,0.0053127618953849485,0.005720606128322254,0.006068430957842899
24,32.0,0.006153856384766274,0.0051188814507352855,0.0054564058465927595,0.00580248970405678
25,33.0,0.005932779174894851,0.0050238673477394045,0.005328169242290695,0.005574014659277531
26,34.0,0.005743809599804611,0.004861114902435162,0.005146334625986606,0.005340320061802445
27,35.0,0.005573397288548402,0.004778135231977412,0.00504979816066642,0.005187666958193653
28,36.0,0.005374135491443851,0.004633633344255817,0.004876045592043358,0.004963127683884519
29,37.0,0.005192581618087354,0.004533994770343173,0.004751091528344773,0.004799248591957584
30,38.0,0.004945904689531118,0.004388917500252162,0.004580257448252638,0.0045322758574817944
31,39.0,0.004699886836135962,0.004251835085448371,0.004436820466977674,0.004305689075114288
32,40.0,0.004424831005606105,0.004099167155523745,0.004284381453862139,0.004026465775525921
33,41.0,0.004159803509245273,0.0039553517469582845,0.00414894144754108,0.003795979266954378
34,42.0,0.0039600725113858645,0.0038556941011684324,0.004051192318949204,0.003612220886563502
35,43.0,0.0038024524085507926,0.0037835484084691325,0.003981279874996803,0.0034969293189166333
36,44.0,0.0038632338373788423,0.0038963048886204352,0.0040906462419129895,0.003573427179535009
37,45.0,0.004018315318686055,0.00408002258157885,0.004278956582572487,0.0037617287175679584
38,46.0,0.005507984649514709,0.005555346092833096,0.005784899878772305,0.0052259537498131345
39,47.0,0.00674562352789727,0.006708777634706793,0.007007368816156358,0.006434587857732085
