,freqs,gc_L1-L2->Fp1,gctr_L1-L2->Fp1,gc_Fp1->L1-L2,gctr_Fp1->L1-L2,gc_L1-L2->Fp2,gctr_L1-L2->Fp2,gc_Fp2->L1-L2,gctr_Fp2->L1-L2,gc_L1-L2->F7,gctr_L1-L2->F7,gc_F7->L1-L2,gctr_F7->L1-L2,gc_L1-L2->F8,gctr_L1-L2->F8,gc_F8->L1-L2,gctr_F8->L1-L2,gc_L1-L2->T7,gctr_L1-L2->T7,gc_T7->L1-L2,gctr_T7->L1-L2,gc_L1-L2->P7,gctr_L1-L2->P7,gc_P7->L1-L2,gctr_P7->L1-L2,gc_L1-L2->T8,gctr_L1-L2->T8,gc_T8->L1-L2,gctr_T8->L1-L2,gc_L1-L2->P8,gctr_L1-L2->P8,gc_P8->L1-L2,gctr_P8->L1-L2,gc_L1-L2->O1,gctr_L1-L2->O1,gc_O1->L1-L2,gctr_O1->L1-L2,gc_L1-L2->O2,gctr_L1-L2->O2,gc_O2->L1-L2,gctr_O2->L1-L2
0,8.0,0.024708854164872056,0.022978689099766678,0.024048580222239893,0.025038685204880177,0.02362163975108181,0.02251786864226891,0.023148602147421402,0.023855943058040705,0.02416825076282575,0.02249239919860992,0.02380725820119216,0.024596181135481215,0.023134329764101385,0.02156085760078272,0.022578151222498816,0.022719284518084453,0.024060683966580333,0.0207948075842401,0.022133260559961343,0.023628598082594734,0.02327286885247076,0.019657688661099113,0.02173172898363054,0.022567392791848478,0.025280572071056776,0.020812887707869324,0.023286049782628996,0.024535241097600285,0.023270293102728698,0.02004744394940847,0.022271555571024067,0.023020951109893734,0.021935501958408883,0.019710883178984215,0.021435810146506463,0.022308945675578593,0.022157989475353912,0.02026540842637658,0.02230182707442206,0.022093379484484404
1,9.0,0.020457098242768403,0.021785416438487106,0.02766892680421886,0.026737980890144283,0.020293833838283547,0.020905253898053137,0.02698078801694897,0.02636838831963553,0.019865051756877708,0.021166700849967326,0.02705239210643424,0.02578881643847621,0.0195935225589099,0.020959569433436524,0.027051120522107255,0.024974750551312222,0.020035985045684022,0.019558284798818187,0.02566128440728363,0.024423705448561855,0.019640737377604953,0.018323911558776215,0.02492530196766528,0.024277816467226303,0.020002694770919375,0.02042578340573054,0.027467695428008903,0.024393161780525714,0.019709064725190458,0.018387372145774863,0.026318767430222125,0.02511531875959311,0.018883191451757212,0.01797684694054506,0.02407674185239718,0.024143630432899223,0.019193249103442847,0.0180587454098963,0.025303067428945898,0.024837361482667037
2,10.0,0.020393680322085907,0.02112278058705688,0.023999534395366447,0.023965458897690913,0.020269589861195675,0.020276513479174155,0.023417960001806303,0.023612785455115495,0.020138752874884484,0.020984150113202454,0.024179887515074376,0.023429864715819426,0.01990351385446844,0.020954730831866948,0.023939142619967463,0.022932332554463496,0.019729313618937434,0.019559657922315375,0.023555042806110534,0.02285116189231714,0.01901146926656831,0.018956866145770333,0.02382512410290152,0.022709205546688597,0.019521268920426264,0.020216124450516036,0.024480434293871433,0.022770503020466182,0.019111599704890108,0.018514002119464024,0.023630231070097665,0.022859482776703438,0.018531307625083517,0.018492072317587177,0.022975914770428808,0.022735133652076574,0.018767104273024148,0.018315162388384123,0.02337413306784752,0.0230905190078597
3,11.0,0.018362241309519127,0.018713874258619517,0.019386861196117933,0.01997306254111515,0.017894094387723446,0.01789467744333382,0.018855496590164347,0.019176273989428155,0.01839166093878244,0.01885911249450415,0.019665034217512457,0.019908203063964475,0.017663303969776743,0.01819780561124309,0.019092689040625322,0.01886734259269842,0.017435877736161932,0.017527008657671057,0.019770696307265478,0.019343838201340544,0.01679365405695365,0.017325491868024054,0.02036080877011541,0.019086756097766732,0.01738564259117397,0.01791761343635396,0.019729929462785158,0.01911924513582577,0.016755337390676417,0.01678865817040724,0.01972100330407006,0.01863178864777203,0.016530054328632974,0.016279589064009052,0.019220534043112837,0.019034102732931636,0.016522106621931845,0.016440843428106124,0.019747729200430428,0.018930804003086932
4,12.0,0.019181864092768793,0.01946142011686371,0.01784801443293001,0.018271794397909887,0.01884810624911123,0.018781914555453794,0.017432216346659413,0.017783249590503716,0.019317628459581848,0.019663033171732947,0.018029634467412604,0.018362116032503067,0.018909610642289028,0.01875137438746986,0.017257932452860603,0.01771587223200962,0.01818615428317221,0.018822886335163345,0.018458180899113323,0.017807646177872973,0.017720548287145702,0.018289298891652234,0.018312981130328494,0.017626519981352128,0.01896087186249002,0.01884548067966981,0.01788353028113004,0.01826939824588738,0.018003679934880012,0.018062130962172643,0.017786127468824166,0.017162799669453076,0.017606682170644986,0.01708796830580551,0.017495226782011482,0.017999230475746503,0.01764556300550514,0.01762164421291405,0.017929271699625954,0.017554291350502862
5,13.0,0.018182949471862532,0.018070016471246203,0.01567739927610725,0.015656324092554585,0.018323836538984232,0.01822062687912447,0.015442059643503056,0.015490165528842567,0.018264660335300154,0.01836969265392789,0.015808466715766703,0.015666723208380095,0.018873856805150524,0.018163206757948715,0.014893252263588055,0.015503528611148459,0.017288256799198348,0.018076363981170122,0.015768358995101456,0.014996689298317921,0.017146877446338516,0.01784599556468419,0.015679512135301193,0.015059928631876131,0.019191631778187425,0.018515754745192393,0.015409179400119911,0.016176257922369774,0.018076039510209405,0.018046739493260255,0.015353917100227606,0.015382080100692445,0.017520386887612864,0.016913050530813288,0.015071705260062171,0.015873042311747625,0.017601052984370556,0.01758668029891666,0.015475331271261286,0.015628285903541147
6,14.0,0.01763517349310217,0.01768729699011182,0.014472504119831869,0.014255075783690905,0.01796840729622692,0.01814092693746065,0.01430742268297883,0.01411949763382399,0.017525879770943935,0.017914317618883804,0.014608326734524876,0.014201515447937999,0.01877058306143928,0.01826872880122221,0.013749407276812457,0.014197460299527113,0.016769735186609604,0.01762242476341385,0.014489684329376315,0.013684199983016758,0.016805375596296475,0.017746216380506573,0.014471807309419257,0.01380851359691383,0.019304888368510183,0.018562819822972594,0.0140961756475148,0.015121420697317643,0.01814720173844625,0.01822048853916135,0.014019833127055096,0.014528256775710246,0.017437161014396713,0.0168903521739629,0.013856883021836224,0.014648613401421352,0.017706086015106117,0.01767937615267952,0.014052186464167138,0.014513930880789496
7,15.0,0.01568984241486835,0.01589851755704196,0.01280592309068299,0.01257936194755404,0.015933940983599952,0.016374328856737324,0.012812503507172696,0.01237710734271209,0.015651810208783184,0.016120779220611413,0.012939975172270864,0.01263781713018754,0.01658643394464934,0.01644710155246378,0.012286562021169688,0.012435510837097222,0.015108020048172308,0.015878121798857028,0.012989078773533471,0.012363823893918975,0.015505439867700707,0.016297426028522036,0.013091893765130197,0.012605349515389412,0.017443353261546772,0.016633899873745372,0.012398728815228367,0.013482732097991052,0.016561481893540408,0.0163262045296873,0.012441166580871759,0.013274717159636296,0.01627320722091656,0.01539778944700279,0.012411013584238994,0.013338333814682066,0.01638268570577688,0.016068304149131667,0.012453362268815995,0.013225479514357924
8,16.0,0.014651987041379802,0.014683106925436281,0.011662877412181223,0.011710578879749856,0.014630611492575458,0.015086636821518078,0.01174139491875704,0.011463466359003251,0.014656654394774682,0.014806490010861142,0.011767809815748702,0.011898003813166491,0.014946614636351952,0.0149639973665851,0.011342761662849437,0.011502785023175897,0.014116749558633995,0.014655685568013714,0.01196771164674784,0.011655309734627224,0.01461772638578918,0.015023904665218328,0.012034400863482748,0.011874420106289668,0.016014913377402015,0.015027006230673596,0.011346916716699518,0.012653329126619822,0.01553716682535061,0.014992226768216935,0.011450591573326802,0.012474377978680173,0.015465282834796335,0.014290323526557387,0.011471279752288338,0.01250739766421291,0.01546859756971898,0.014928301494861202,0.011440647106621725,0.012393830203848651
9,17.0,0.013269697775536625,0.012887633260277639,0.010783091807342696,0.011065738480769962,0.012920405458859993,0.013189381665184439,0.010782065475078689,0.010702456840330032,0.013250847749605391,0.012868430913058466,0.010756452916688392,0.011228081821495492,0.012809061366414886,0.013083737741383739,0.010512614766038628,0.010499700299215303,0.012672662561859517,0.012883310443640852,0.010919084932783676,0.010891231879103538,0.013215230263230479,0.013253185094744727,0.010893136558520708,0.011084699954408736,0.013914356711489216,0.01321102861970598,0.010437162557231322,0.01157647667914816,0.013928724435424577,0.013280119008114773,0.010650038697184276,0.011655247645702912,0.014027697694874683,0.012759516597334592,0.010501198161747344,0.011687632586554338,0.013999800921223668,0.013225352146943706,0.010534306803952297,0.011655164389737413
