,freqs,gc_R1-R2->Fp1,gctr_R1-R2->Fp1,gc_Fp1->R1-R2,gctr_Fp1->R1-R2,gc_R1-R2->Fp2,gctr_R1-R2->Fp2,gc_Fp2->R1-R2,gctr_Fp2->R1-R2,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
0,8.0,0.0239134446680859,0.023390333981479102,0.028011893322849243,0.02932359331798585,0.024161207720343917,0.023731935083849163,0.026535860916150518,0.028037613430686364,0.023320310709783496,0.023301315623073564,0.02802672802391922,0.029917918794711378,0.03201091436881506,0.03321020604003638,0.03481171138060112,0.03545352343378176,0.02379450405506301,0.022744101246377185,0.02498433493540436,0.02676014167252245,0.02497914352423219,0.022982682144795655,0.023570651851634396,0.02529808437628367,0.02821066971445854,0.03591690259575081,0.03920872518395235,0.03032718734615571,0.026773470612903166,0.03068350094830397,0.032012443690834336,0.02831635433773023,0.028029624200830657,0.02365428267310081,0.023179641471130198,0.02678922744276387,0.030003356828098248,0.022614600141840847,0.022325639065007945,0.029111117390592526
1,9.0,0.02423412100185531,0.024211848401010486,0.02924396813865409,0.02961777638710398,0.024217535035752004,0.025021960518087902,0.02832394238580631,0.02813046000792386,0.0241924145012762,0.02364564219092582,0.02849859069201788,0.03049867544902353,0.030760391503028787,0.030026320065056726,0.033603935849171575,0.03474926435811115,0.024386758766995417,0.02267633692047272,0.025561473699320787,0.02836155947461584,0.024114362141699916,0.022761436726859374,0.02554703529576331,0.027757848167508793,0.027827593827909558,0.031706760091603434,0.03505782608630368,0.02996365819596163,0.02571236020915688,0.02743643102615675,0.03032432123705177,0.028106210319689188,0.025846173664235864,0.024083219908679163,0.027015906574005547,0.029516084907162978,0.026353501518441378,0.023800263967644446,0.027070222851265383,0.030346474183972686
2,10.0,0.022249139663892872,0.022727939742636982,0.02518009558131556,0.024336421991423194,0.02204856220268759,0.023557732053561212,0.02471361393836112,0.02318000945077179,0.022214495284039553,0.021689652356498258,0.02406635527092616,0.025054150335523048,0.026360112964934793,0.02479952600923193,0.026653473477642933,0.027340862767681523,0.02247088607554049,0.021450982964099724,0.02215898082827488,0.02379061021414451,0.02214971775878061,0.02175112610218677,0.022677597989329598,0.023427677196660918,0.024229829552888715,0.025279028686556734,0.026888792349600198,0.025185609946750495,0.023262853935443764,0.02332895010813065,0.02502974832317873,0.024260205784868576,0.022779593625900194,0.02294521260683858,0.024580597338603665,0.025058129036963615,0.022813500907737358,0.022773278382676253,0.024446692201308923,0.024972733368466518
3,11.0,0.02009218238085089,0.021059502661263056,0.02126113028734264,0.020330035049956747,0.019621605762416294,0.021399752418426926,0.020773721475583894,0.019328919933941573,0.02025696253545284,0.020191347852945317,0.02029866867133879,0.020712519454148214,0.023524327436744208,0.02268168558385579,0.022803573189757825,0.022967275806826063,0.020460886855359038,0.0197083593821724,0.01907991207993609,0.01986665810996226,0.02033400986143237,0.019978403739542763,0.019540581100933485,0.01996003392056814,0.02225046467774088,0.022050595466655568,0.022023149879598178,0.02186656262684135,0.020916331840267408,0.02044616584348473,0.020586779818733924,0.020614454221524074,0.020868718000869292,0.021451691595977852,0.021654586734976177,0.02166402869556241,0.020487790623652035,0.020772365386383114,0.02067293914901479,0.020949842175666224
4,12.0,0.017680628444543812,0.019468893351793883,0.02000435470957349,0.017882479399779317,0.01719277523439146,0.01963143111902581,0.019679128758197748,0.017401665432332316,0.017869638416680027,0.01835744170257835,0.018891898300573858,0.018389585350911092,0.02083126921324769,0.021001237361778995,0.02134565124014133,0.020597237894524844,0.017968898138197544,0.017421994060718378,0.017594973735682515,0.01794892437098523,0.01832013002457759,0.0183083823943912,0.018003245486787424,0.01773042137188748,0.01977988357062765,0.01895604438150851,0.01921503327342736,0.020230144944711564,0.018703180428230885,0.01789803213023968,0.01808172372689247,0.018875908765844485,0.0193996286073415,0.019939527002743263,0.019550866867632966,0.01896883453176987,0.018912563401679912,0.018679396948866868,0.018021652869130694,0.018181113974645027
5,13.0,0.01591645475272209,0.017395809500906575,0.01860528176040603,0.016424600053007377,0.01529916717212659,0.017278021427357605,0.01830005442976507,0.016193102098733585,0.016197835599926793,0.016426860206375696,0.017580839991276135,0.017050707745381012,0.01870085334507607,0.01907391963594326,0.019935469411258285,0.019491572063904873,0.015822754199485176,0.015150771554825299,0.01611655866379605,0.01660673000210584,0.01617370593400284,0.015811756868055624,0.016283409561520572,0.01634516069377016,0.017970632794318125,0.01641784359189089,0.01757854537232399,0.019234175950938442,0.01678529000271426,0.015558396362996416,0.016552416817847984,0.017783886224908254,0.017291788925053175,0.017224701165076066,0.017439993918694437,0.01723954943034621,0.016949956708882188,0.016158789313996842,0.016172452607732448,0.016738349330706385
6,14.0,0.016226076094947896,0.01770149139623895,0.016931506756336128,0.014892597043469243,0.015757462849677675,0.017355268797810287,0.01650052409595664,0.014804271417325722,0.016508009944825004,0.016615855079987193,0.016081862886767464,0.015409961273479905,0.019110360531906224,0.019104940785835037,0.017687387281657443,0.017799694486929536,0.015841742457923753,0.015185137212812758,0.01444023513958334,0.01487137451152535,0.016179555243436266,0.015758830913355316,0.014704592895236327,0.014880450222763896,0.017864938693389325,0.01584148319141333,0.015183515042194803,0.01714188001494156,0.01686671181732234,0.015295472922933387,0.014692199498682867,0.01616913409933736,0.017098327417960905,0.016952305104550498,0.01565998942724482,0.015515139655012935,0.016836244993191113,0.01629310940353035,0.014613891801694114,0.015042149841868382
7,15.0,0.016217760857237477,0.017595797611446768,0.014645726935593736,0.013202608444386693,0.01598009269983637,0.017071522384811202,0.014022345640136527,0.01307145411096357,0.016319211502268765,0.016389423320778595,0.014046319584282844,0.013562182328308102,0.019617138481974584,0.019177159812196736,0.015406533009143323,0.015863164369028824,0.015684264532963798,0.014949844099989004,0.012484818207414565,0.013027929164812492,0.016065082861783698,0.01519433197682521,0.012533284500532394,0.013211883368556934,0.017787706950592876,0.0157062994886454,0.013054414386950326,0.014666117160388601,0.016630588479945474,0.015154573821436146,0.012775181545899914,0.013854009644646828,0.016551860622734227,0.015944636181072325,0.013308030478022138,0.0136737250795983,0.016218255876840608,0.015851104488154796,0.012552490039042075,0.012857880672575569
8,16.0,0.01520012589469453,0.01651428265844665,0.013345147861415075,0.012105358783208148,0.015080537920584058,0.015759325330668858,0.012667577571250208,0.012064415965115895,0.015204227928592379,0.015517937251215438,0.012893451423007945,0.012345842213591304,0.018777157928243318,0.018144091578999936,0.014066428425113067,0.014532858888112777,0.01466262369435884,0.014263679883984694,0.011652108480683057,0.011829763545320924,0.014966503446389777,0.014189703205816282,0.011517069772264245,0.012067922549954122,0.01647815463612166,0.014739351706228537,0.011791543171952575,0.01310305466460332,0.015361955663006823,0.014180961539700427,0.011614487443532525,0.012382446734309932,0.015169945534149772,0.014601121456558881,0.012136552237917469,0.012380399204817281,0.014714615527935307,0.014626013209060896,0.011486111716851603,0.01139756303578063
9,17.0,0.01355556074706275,0.014638771700851292,0.012591012402401269,0.011559630251809585,0.013360591590839332,0.013614336534184555,0.011885286985880674,0.011573481486728331,0.013557514860819905,0.013920310660634386,0.012240943257301275,0.011734102274076877,0.016859089464923763,0.01648980456512994,0.01361755164590587,0.013908836357828868,0.013071247518468086,0.012838734350852662,0.01124822851029776,0.011253831202212027,0.01327713686800964,0.012698781602196575,0.01110587456547094,0.011465440385207117,0.014430891729211894,0.013366778306753615,0.011422369479313386,0.012392193956025446,0.013366385355558608,0.012740770205861519,0.011167247021081707,0.011575593807229941,0.013400640186591796,0.012942237357895433,0.011606122013661502,0.01173245128147784,0.012853674385521653,0.012854976026415943,0.011053660750771119,0.010740252186639062
