,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.017742445663542192,0.02118225902594771,0.018950879521869145,0.020029704044213323
1,9.0,0.01856155920765857,0.02304690910023414,0.020709821886362858,0.020589362462462214
2,10.0,0.018634512342195594,0.02273224660667602,0.022599134359202237,0.020380647311243002
3,11.0,0.02013577829889224,0.02013093094270628,0.025307974793610046,0.01834306208088047
4,12.0,0.019441146202035325,0.018919244413589643,0.022211596219175827,0.018671213714382434
5,13.0,0.016506221707174223,0.016850560091109416,0.016746907985896883,0.01679498363148404
6,14.0,0.015017091992137827,0.01688345423940331,0.015614574692087577,0.016142558056947358
7,15.0,0.013405350834622362,0.016283709882999733,0.014581330002616147,0.015223442035889465
8,16.0,0.012349914740337479,0.015572859222186129,0.0137238162350292,0.014119013552109871
9,17.0,0.011165191297742015,0.014058748035683959,0.012188135978392843,0.0128754445225669
10,18.0,0.010328311611150272,0.012952665718002245,0.011127767213443709,0.012173838437535533
11,19.0,0.009495525078948403,0.012243469226761014,0.0101796050489286,0.011753050268134484
12,20.0,0.00905139203064349,0.011975598845887368,0.009777935428503172,0.011566696214862152
13,21.0,0.00883469316505369,0.011595895086521715,0.009445367348732666,0.011371385821910582
14,22.0,0.00944351572703968,0.011395556146104853,0.009820290849105393,0.011398760528240551
15,23.0,0.01101875877060723,0.01111873744447955,0.011098375965715016,0.011339436149783456
16,24.0,0.01433679466264738,0.010486835685674819,0.014124140130491495,0.011025093991093995
17,25.0,0.017834929322214244,0.009669191513322543,0.017687103293602784,0.01036559018864841
18,26.0,0.02093599419025802,0.008855958319966188,0.020755859925031952,0.00967311087281001
19,27.0,0.022060198429183147,0.008327192516344322,0.02191664519167282,0.009021393797691851
20,28.0,0.02188872657642876,0.007854621216265458,0.021455764008097792,0.008461490332710379
21,29.0,0.020266922645913704,0.00761585713556126,0.01960198172161972,0.008076931427450982
22,30.0,0.017766453796439367,0.007276702793426975,0.016747667815305227,0.007704858428816783
23,31.0,0.015023077744767301,0.0070553337135595825,0.013892842756642782,0.007444981962352567
24,32.0,0.012277223652690617,0.006652912601132536,0.011087678569185098,0.007117977161455986
25,33.0,0.010146562756935094,0.006302443118543174,0.009069256340410154,0.006853421347580339
26,34.0,0.00847841647093608,0.00583354022331524,0.007443452512168157,0.006521587547404764
27,35.0,0.007427444993836316,0.0054350759499656835,0.006403034371561625,0.006280705484719655
28,36.0,0.006691588071117625,0.005015804270460572,0.005600995734332331,0.0059970956575965215
29,37.0,0.006266526574622967,0.004664733981021637,0.005084955623555138,0.005794680072051539
30,38.0,0.005919891237934595,0.004329807519728111,0.004685071450586436,0.005508758885876198
31,39.0,0.005673412648141043,0.004060357061854806,0.004428054945696748,0.005269127797616975
32,40.0,0.005427517527728199,0.0038214702498057173,0.004224209528022964,0.004971180810904415
33,41.0,0.005228185710005448,0.003635190952375708,0.004090444687214375,0.004730799554318201
34,42.0,0.005084987876840996,0.003487680703477652,0.003986147559348595,0.004511939423357831
35,43.0,0.004991784606334146,0.0033976074658742363,0.00393195956857924,0.004377941306460683
36,44.0,0.00510158584257296,0.0034402110234913823,0.0039998340532761585,0.004419144438467362
37,45.0,0.005298169445357603,0.003591503225019825,0.004170888405935904,0.004589388819577202
38,46.0,0.00684700616287893,0.004899621769767032,0.0054986556217780135,0.006076757202205473
39,47.0,0.00816029669854466,0.005943361602842126,0.006621307169078414,0.007292555897015971
