,freqs,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
20,28.0,0.006599416653055337,0.006869235575331277,0.006607972745818924,0.006296241069039988,0.00674543598081955,0.006734535125330371,0.006576121373568113,0.006684641863799315,0.0065926185894970325,0.0065564064132887425,0.006376697902900804,0.006322402369042484,0.006639885816759908,0.006636393033172242,0.006685138147805976,0.006570067446276748,0.006796853932266334,0.006639309144831619,0.006493757385669925,0.006647081705946611,0.006856560558224558,0.006602333781990831,0.006620693245091734,0.0068035562368529015,0.006779167528488495,0.0064620338364379595,0.006560485783812123,0.006762933248365625,0.006833092405944882,0.0065805578578381025,0.006707458206201153,0.006819455105697636
21,29.0,0.006342004322623092,0.0066212179069015395,0.006464762291279705,0.006160855479502427,0.006519316862466073,0.006520682146250136,0.006430061431027858,0.006546903178118645,0.006315213216804192,0.006310336885335047,0.006271876418012618,0.006154810388033473,0.006392554799970724,0.006362715303628906,0.006510179003853481,0.006405042709952085,0.006536439811954303,0.0064172468608858085,0.0063291518803866844,0.006451326183446767,0.0066162852954848575,0.00635065776989587,0.006446517323653467,0.006629199909607762,0.006524135082866671,0.006211061296129275,0.006389558000095886,0.0065416349426756296,0.0065595626806330895,0.006293187797154057,0.006521114580653994,0.006618657137498298
22,30.0,0.006106121036690212,0.006336653298776842,0.006069943893661713,0.005848397793473875,0.006281733914113291,0.006291829197203117,0.006101135826952835,0.006195413997105688,0.006082464702375877,0.0060600567239003185,0.005963736569928357,0.005863634945756195,0.0061560542739481265,0.006101323946066837,0.006151026018877366,0.006058084766597036,0.0062852881776717245,0.006201260311378235,0.005990323518076366,0.0060916215325120026,0.006369691031348,0.006136244592664422,0.006093412341626799,0.006260004636208936,0.006251324996608837,0.0059717027758767775,0.0060598287125525115,0.006150080180167082,0.00628766448828743,0.006061051383488758,0.006185778998495752,0.006238495612771668
23,31.0,0.005965175320189904,0.00616895624962497,0.005826157530985656,0.00564399174269239,0.006134882943711731,0.006183025155326856,0.005873952133023274,0.005949549474217371,0.005927254287271233,0.005934872564124341,0.005784117062767413,0.005631915383255866,0.006003177857729524,0.0059574729096643075,0.005895508517111321,0.005796608802599746,0.006104369720657978,0.006079667637224631,0.005768639694784587,0.005823410587617256,0.006168444166369761,0.005991322169236916,0.005836895758229817,0.005959700114772604,0.006049869663679142,0.005829024560786095,0.00580420406097282,0.005848137953287975,0.006088630570179203,0.005894376666519239,0.0059163509698081955,0.005937609662689944
24,32.0,0.005829357717383006,0.005970130582283646,0.005433027297386387,0.005314594936786905,0.005961199078242635,0.006031041641252322,0.005523294254640888,0.005563188773548885,0.005775671865197313,0.005768391903793244,0.0054440012221226705,0.005305316684868279,0.005835259855903025,0.005788319024059013,0.005518914482947694,0.005403332987907381,0.005911774548653041,0.005912834581462832,0.00542988088536685,0.005449040643148226,0.005949473868573455,0.005835141801466059,0.005474335545884502,0.005543588131470912,0.0058238198440309814,0.005675668775846003,0.005448241376795053,0.005428576664481912,0.00587026759178175,0.005737894025596081,0.005542847837210233,0.005522093819606379
25,33.0,0.005751600740930194,0.005855262437112518,0.005203257846025779,0.0051092624143596835,0.005860274798425008,0.0059665736817638365,0.005293628000270754,0.005322508143878723,0.005674802685768751,0.00569462087091673,0.0052489229281431436,0.005058682507890672,0.005733317447746221,0.005710582474775627,0.005277396622939524,0.005141732646934193,0.005778411672103507,0.005820196827614757,0.005230919391297675,0.005197205208758035,0.005781927460122434,0.005735714396176477,0.005250493965093584,0.005247394248715233,0.005671260011327379,0.005606719916964008,0.005210045959881969,0.005139198736509192,0.00571320205801128,0.0056253804094597145,0.005276925602399339,0.005228925567281111
26,34.0,0.005632142720123603,0.005675964035954549,0.0048588790002243205,0.004809074908455134,0.00570294246711216,0.005824358885419444,0.004979348364402728,0.004982536871877716,0.005543851152649262,0.0055312546515841774,0.0049240779837557294,0.004752589068465816,0.005605931978961667,0.005561893990584365,0.004942044245838066,0.004810916721031712,0.005600844991257111,0.005668835828350581,0.004944459655482399,0.00486899784228679,0.005591679919136465,0.005606812735658771,0.00494962868490935,0.004887511703470511,0.005496000683485327,0.005485030217652781,0.00490307948144594,0.004787691303864593,0.005529176414107049,0.005483733236476103,0.004942589617950835,0.004870110404513765
27,35.0,0.005558649706537484,0.005528420244926624,0.004636456510148309,0.004638441541841618,0.0056011091861286446,0.005745932275501641,0.004776626181683731,0.004786893467333791,0.005471617033424,0.005418157251452558,0.0047248051495884765,0.00455458960992062,0.005541752450532156,0.0054765970969211635,0.004732417080652336,0.004625111442336407,0.005481125338274806,0.00558985035275483,0.004781094984896399,0.0046746461048586705,0.005457672179745285,0.005529350552674416,0.004776955066957599,0.004665711007946061,0.005399695412398567,0.005428022793510039,0.004716033072408135,0.004582537550152187,0.005412509757274774,0.0053870926851292715,0.004734261832924955,0.004651124069744461
28,36.0,0.0054265872771766385,0.005324467232250997,0.004340622215497867,0.004374997801674343,0.00541900782866246,0.005576243302349931,0.00450696467202432,0.004488364130686902,0.005340145614941611,0.005231692928971922,0.0044470757335624495,0.004298342448065526,0.0054355449734760026,0.005300770642232372,0.0044522591997216915,0.004378832928796961,0.005293131763620151,0.005440918156011608,0.0045315227704652355,0.004395150327668255,0.005272963087846991,0.00540026524131358,0.00452115805098882,0.0043727771324533204,0.005269893554207253,0.005283157591368307,0.004462868783838534,0.004323966808964573,0.005257505513086432,0.005242210839694887,0.0044622036357896385,0.004378845343078283
29,37.0,0.0053434560651908726,0.005151942943648414,0.004148108872673666,0.004232658565165504,0.005298712252518843,0.005468902300363986,0.004329064094037914,0.004316373790378519,0.005263710137168036,0.005086984429248282,0.00426953045394867,0.004148619497362368,0.005373214710238018,0.0051737064852404,0.004275569627853749,0.004247856930126246,0.005181555671979802,0.005362572263392412,0.004384159057019561,0.004240749370526152,0.005154132034368074,0.005306265316121384,0.0043692590611389606,0.004204298501017042,0.005203454024916031,0.005187695800567945,0.004308928193114302,0.004180345957495771,0.0051628843647049645,0.0051371771923856115,0.004295519908059749,0.004221521043672016
