,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.020210838372650742,0.02027369027174224,0.019421858804028646,0.022363300795883372
1,9.0,0.020064774359830465,0.02170625297293824,0.019654215478872392,0.02350561544401438
2,10.0,0.020654072276838076,0.02231638876505782,0.021090981198484727,0.02217095192594719
3,11.0,0.018864948627467917,0.019281572556153176,0.019033846534610214,0.018988708379147904
4,12.0,0.016921966698624714,0.01846531563348901,0.017496307003647172,0.018744891495352845
5,13.0,0.015586666830510722,0.017020088527539855,0.01599795196575388,0.017511830155694647
6,14.0,0.015101831204427528,0.016447907235989934,0.015486331163444677,0.016839772444946284
7,15.0,0.01339357703443141,0.015356339005279121,0.013746391483489674,0.015300936319988809
8,16.0,0.01170885636971753,0.01410465010271695,0.012237809641968373,0.013698281429228867
9,17.0,0.010317292229509833,0.012438494798636743,0.010852868657805577,0.011882141793951929
10,18.0,0.00968113067904313,0.01137835924884607,0.01021448374541801,0.010734880590520515
11,19.0,0.009195939780126906,0.01074936542065218,0.009585778222398271,0.010243541796528309
12,20.0,0.009104175733166487,0.010411096647104968,0.009216992602370036,0.010281757797133601
13,21.0,0.009009418180188602,0.009903905929241955,0.008586039629198258,0.01030742273219801
14,22.0,0.009120937523376496,0.009278169028260215,0.008251576619557666,0.010048981037340846
15,23.0,0.009372696323614985,0.008634258733840208,0.008153432322722701,0.00945867708550941
16,24.0,0.010374857485254015,0.00798514428502365,0.008889892971247934,0.00862766391253422
17,25.0,0.011608767738040208,0.007471985758280253,0.009955218930619947,0.007798292968266003
18,26.0,0.01288177123158923,0.007040909555914846,0.01111867381859229,0.007183232806752633
19,27.0,0.013144272787005388,0.006756928325424495,0.011537874363742207,0.006695678245729229
20,28.0,0.012696818792819755,0.006484396914007643,0.01139692885142479,0.006340924213792682
21,29.0,0.011506401234866572,0.006337162384584423,0.010647298812270285,0.006052592090046416
22,30.0,0.010026619773005644,0.006165901413274966,0.009560570589607346,0.005820662111206581
23,31.0,0.008629338681365731,0.006081524068848597,0.008458032103876453,0.005671143017627045
24,32.0,0.007371903912651795,0.005907485614150849,0.00742685430914426,0.005523550452601343
25,33.0,0.006484671181648351,0.005784571446171121,0.006704080645441835,0.005408105153831113
26,34.0,0.005786842029873459,0.00557399325990977,0.006141023105308862,0.005255614656557234
27,35.0,0.005342775054205723,0.005398180248349255,0.0057856698108061265,0.00508849978013187
28,36.0,0.005008063252834598,0.005123805497216177,0.005462481412894249,0.004915207519509679
29,37.0,0.004775756596474947,0.0048568272338506925,0.005201146862419605,0.00470813438174733
30,38.0,0.004614271711943274,0.0045433642997869195,0.0049331418678135236,0.004541185641406287
31,39.0,0.004474054078384675,0.004258000569729142,0.004685483317955518,0.004337370152843079
32,40.0,0.004392293784037492,0.003999353272844318,0.004476114804051908,0.004199351566395573
33,41.0,0.004280634919187857,0.0037697652644869788,0.00427312679595593,0.004017987915282106
34,42.0,0.004242696035062677,0.0036203383591068674,0.004161070314289835,0.003937418542822482
35,43.0,0.004170943406673064,0.0034938097342253195,0.004045580902806116,0.003832158915605869
36,44.0,0.004305164729816805,0.0035563418350733275,0.004130119716212227,0.0039687318787130655
37,45.0,0.004476682729641324,0.003685903358905762,0.004259394308338689,0.004143627646804348
38,46.0,0.006022004872248911,0.005052407353436188,0.005655905726475864,0.005747279451030607
39,47.0,0.00731704996937069,0.006115938413338222,0.006818822491817749,0.007006080027872217
