,freqs,gc_L2-L3->F7,gctr_L2-L3->F7,gc_F7->L2-L3,gctr_F7->L2-L3,gc_L2-L3->F8,gctr_L2-L3->F8,gc_F8->L2-L3,gctr_F8->L2-L3,gc_L2-L3->T7,gctr_L2-L3->T7,gc_T7->L2-L3,gctr_T7->L2-L3,gc_L2-L3->P7,gctr_L2-L3->P7,gc_P7->L2-L3,gctr_P7->L2-L3,gc_L2-L3->T8,gctr_L2-L3->T8,gc_T8->L2-L3,gctr_T8->L2-L3,gc_L2-L3->P8,gctr_L2-L3->P8,gc_P8->L2-L3,gctr_P8->L2-L3,gc_L2-L3->O1,gctr_L2-L3->O1,gc_O1->L2-L3,gctr_O1->L2-L3,gc_L2-L3->O2,gctr_L2-L3->O2,gc_O2->L2-L3,gctr_O2->L2-L3
10,18.0,0.01468312580379141,0.01312822755777128,0.014870372208710443,0.017646806469843606,0.017624829282376443,0.01224432805370559,0.0135570271824682,0.019974461401874703,0.016272350185494572,0.011800830291487008,0.012699153147609684,0.018242481852005766,0.01817741834293521,0.013052081543166257,0.01339441006526556,0.02010961003417209,0.016130128864048514,0.011965950779493166,0.013262008750237477,0.0175044624052417,0.014176766925021149,0.011803260431724704,0.013022287716586929,0.016141004998809345,0.01782277208216613,0.012788750050872622,0.013507724886528162,0.019684132859772382,0.015376948725479326,0.012007657581671688,0.012929578580973366,0.017169740997945257
11,19.0,0.01515728980043893,0.012236026223914556,0.013792945723277276,0.018328848623059127,0.017790550697212425,0.011505282073881472,0.012753163431095334,0.02031553395774304,0.017096142752201643,0.01088182169724733,0.011496583530427113,0.018679499013270432,0.0191784120978926,0.012460308777694953,0.012670453870536783,0.0206674676602626,0.01606405526876091,0.011467715993122109,0.012598734604951077,0.01730345067911206,0.014171996747636702,0.011629269288387842,0.01277030831714044,0.016142345697246877,0.018332191417133905,0.012336765412666142,0.013141107027028625,0.019878914231579357,0.01549203877291069,0.01196276062461049,0.01286554396358536,0.017105708442384536
12,20.0,0.01410101504885839,0.011702035240366261,0.012998943909927825,0.016669875217961008,0.016177029356367775,0.010878331143729675,0.01205335122056864,0.01837156948959288,0.014994106565981793,0.010209025064522982,0.010605410279236456,0.015941956051072736,0.01687975861880955,0.011865163162748464,0.012040841162070066,0.017471677718118205,0.014623937255203258,0.01095066840335631,0.012021030540500773,0.015595508751660042,0.013057960925296033,0.01128747922456491,0.012381332367267012,0.01465885261095492,0.016576154412358494,0.011964644505579256,0.012676626483006685,0.01750117146659839,0.014473673160373332,0.011778144658106629,0.012570150266159078,0.015602498298090321
13,21.0,0.013667924915905405,0.010511858879687933,0.012062774915203986,0.015999333230660575,0.014746489956312846,0.009913626924075459,0.011533480957550139,0.01701451137542106,0.014270281095160401,0.009196731145272844,0.009725645557118133,0.015003729693898632,0.015579542704707646,0.010738607005463566,0.011495196938140584,0.016258793921749327,0.01330141736210121,0.010002716446257106,0.01147386327900445,0.014417217674775707,0.011937603852545242,0.01029329880240729,0.011992760472840985,0.013753976442495647,0.015011737616921723,0.010844716256515945,0.01211413120530472,0.0162154387606486,0.013200099534208006,0.010890635235364989,0.012272070478040943,0.014630269868087818
14,22.0,0.012157760136429305,0.009730585261061,0.011191841744082389,0.013863695514353236,0.012696880215500285,0.009167702081111806,0.010827699531143787,0.014585815622057451,0.01214122619384119,0.008511270248516134,0.00905199374801336,0.012492190126414336,0.012881693206052378,0.009802726602921714,0.010611583740505054,0.013115993455583527,0.011665286254415243,0.009168233639000987,0.010683390287278088,0.012503016250987698,0.010547270388400693,0.00938089977749925,0.011084943103102526,0.011928110356445563,0.012719123474773983,0.009872233649727481,0.011049973104284972,0.013500526586516588,0.011673105973652485,0.01004029241728755,0.011357993553143665,0.012716153914629451
15,23.0,0.011511676236492432,0.008871334198219921,0.010351876271179271,0.012993615027015416,0.011604683438492292,0.008686320464176561,0.010468805446011416,0.013493771999282641,0.01157641876968522,0.007770133694357138,0.008465750501586168,0.01187902139953833,0.012003211976339008,0.009185888540268305,0.010204051381567833,0.012374096097375126,0.01076782420358308,0.008691874817990441,0.010271321007061919,0.011586680114497313,0.009721501800959053,0.00881852414541117,0.010587175688871873,0.011224830429300331,0.011620213601167856,0.009180493088197916,0.010499809608011322,0.012471149597892006,0.010684056853193808,0.009440449208653385,0.010865806431773735,0.011850686069746262
16,24.0,0.010327682267098974,0.008349866251719476,0.009319054959061813,0.011195523178598331,0.010366560804658654,0.008221731326592084,0.009579322098535792,0.011706123328938396,0.010178641223565411,0.0073260125731934135,0.00784718860248832,0.010226370877775663,0.01050501702381718,0.008701556342927118,0.009340577990609236,0.01049284627522477,0.009790281862470999,0.008293921398319424,0.009417482373836201,0.010088943626578604,0.008851367051224942,0.008349533936155618,0.00958495559183658,0.009870238332706081,0.010311407516540253,0.008694583456173757,0.009560799147159696,0.010625535146737405,0.009753611337861665,0.008927108460068695,0.009866396177041955,0.010431508544264122
17,25.0,0.010034193542013582,0.007966680353288702,0.008575251385919537,0.010497798418847381,0.009908888312793004,0.008184062508370145,0.009229351063901752,0.010917193147743814,0.01005706196856078,0.007019869929926184,0.007405597900865412,0.009868248027533824,0.010406657422057472,0.008707100760732202,0.009161294841483985,0.010267485643678919,0.009347225444936177,0.008399130185414754,0.009132934493684658,0.009371908623389399,0.008438676771596525,0.008416116704270822,0.00930398168264004,0.009317438422971431,0.009922358489396117,0.008726641317012685,0.009414847462382076,0.009999345532138784,0.009268084053383654,0.008896369313942828,0.009579919863023695,0.009791570277241693
18,26.0,0.009168887173994418,0.007638827500547978,0.007636269637055799,0.009034567072665428,0.009079487834533701,0.007939387664033567,0.008364092771857762,0.009424352987078232,0.009068909862670052,0.00685563375581224,0.006880343259567079,0.008485864300494377,0.009492834677846201,0.008463841647880487,0.008399047320154673,0.008887742714857884,0.008646118717023562,0.008215149188515713,0.00829255676604634,0.008101057859521341,0.007859445063066973,0.008212964223186545,0.008398546045348917,0.008137694403929809,0.009121934391991729,0.008505673489374026,0.00867183731171202,0.008621009519377549,0.008721161843414472,0.008655513379659523,0.008734344682799038,0.008683018257907063
19,27.0,0.008985694179578516,0.007458284570405621,0.007171848361072744,0.008486503158615813,0.008794296579713924,0.007998705195186676,0.008054548006943994,0.008772256794688724,0.009045343402856072,0.00686353398242652,0.006662469656204471,0.008139819143297495,0.009462547111737054,0.00849677408927183,0.00818716512263777,0.008620757841369809,0.008400814530720198,0.008226985676958265,0.00793062263366177,0.007612330460274879,0.0076559085759500736,0.008263039398337902,0.008021363444728646,0.0076695377654141484,0.008861560865670741,0.008528836410934703,0.008447434694704823,0.008111185333255111,0.008492262844815749,0.008668957178444915,0.008386600366798197,0.008172815474921245
