,freqs,gc_ab,gc_ba,gc_tr_ab,gc_tr_ba
0,8.0,0.020091790319616266,0.0196801223477384,0.018962996475937258,0.02127891063626602
1,9.0,0.019316273183158608,0.021831984438665873,0.019341101990054205,0.021592421644197664
2,10.0,0.020600636950351733,0.022773183673165314,0.020520402119253725,0.02221269640982283
3,11.0,0.01914361770830959,0.01992317889235604,0.018894523299263163,0.020063871598008213
4,12.0,0.017812750757512052,0.017995823083905692,0.016760760620560533,0.01914728543854981
5,13.0,0.016738087801520057,0.016472651631119026,0.015514527711323996,0.017367660236861544
6,14.0,0.01638793822303672,0.015751180322389702,0.015350593865293536,0.016424666915546025
7,15.0,0.014598003276050426,0.014984704336287286,0.014283353184907312,0.015207863697905485
8,16.0,0.013049409423975401,0.014053509061816028,0.013108200752000443,0.01417451830721943
9,17.0,0.011621631426010755,0.012347919461150563,0.01141599676633674,0.012972746805272687
10,18.0,0.010727364686763682,0.011307300807247619,0.010498458947095357,0.012022085071272807
11,19.0,0.00999160383427514,0.01049842677523107,0.009622370643014707,0.011389489319993647
12,20.0,0.009747792501267364,0.010107573888579418,0.009205908385556526,0.011095428210861537
13,21.0,0.009364549459562829,0.00972133613034103,0.00873002957285246,0.010730064444807279
14,22.0,0.009208215263379378,0.009419004440996727,0.00862069021365839,0.010255470095138382
15,23.0,0.009183301009931548,0.008899457929722954,0.008565200559642985,0.009647886871134086
16,24.0,0.009821250875992298,0.008197142699916926,0.008922677940997683,0.00897739776716146
17,25.0,0.010601692856218013,0.007495836877438397,0.009420928647302998,0.008248361296928353
18,26.0,0.011403967722689612,0.006919676023527032,0.010012605727670189,0.00757806810417852
19,27.0,0.011447628219919237,0.006520231418423163,0.010151297185520573,0.007030652465937025
20,28.0,0.010997987239621185,0.006232029731047144,0.009936009946116374,0.006603491330879969
21,29.0,0.010034266649697044,0.006097330118284492,0.00936207318657605,0.006327293275976287
22,30.0,0.008878664052021971,0.0059794262758921645,0.008592129174989525,0.0060993884396691464
23,31.0,0.00779864036263088,0.005928421804153559,0.00787173654037292,0.005944474194930842
24,32.0,0.006818290720852703,0.005802832010275955,0.0071612813502841864,0.005764183440192177
25,33.0,0.00614772468590252,0.0056827640973223965,0.0066293938104583705,0.005620226709918223
26,34.0,0.005625781833063919,0.005503063456653354,0.006152742154475894,0.005430771825603274
27,35.0,0.005333963936529404,0.005311797128775035,0.005806887730271364,0.005274181347304251
28,36.0,0.005097310269784641,0.005093830203488916,0.005511135022671111,0.005086866580984051
29,37.0,0.0049535504710883325,0.004868553195019275,0.0052889069002177444,0.004912397523198533
30,38.0,0.004798845273060817,0.0046546333665325726,0.005101655378624022,0.004707325776367405
31,39.0,0.004667676729671486,0.004456844791811626,0.004963304532314457,0.00450534735419023
32,40.0,0.004527628465868261,0.0042951616884975225,0.004854914116721307,0.004299533709706133
33,41.0,0.004387802312969444,0.004138569452954799,0.0047612904544523495,0.004089185876361898
34,42.0,0.004293329477134291,0.004036649972955207,0.004690198403058899,0.0039369652670431165
35,43.0,0.0041987714329500166,0.003933435265879973,0.0046163174111917915,0.003784904437709906
36,44.0,0.004289609318930818,0.0039943963240718265,0.004661358015593178,0.003833873908334421
37,45.0,0.004431556589819732,0.004121092535851346,0.004779085781259471,0.003933469840152763
38,46.0,0.005859161411488843,0.005510057030370494,0.0060991351450692555,0.005301200038395674
39,47.0,0.007044588643353846,0.006646814559737136,0.007260264287170957,0.006353139801335361
