,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
10,0.04296875,0.2984600126180716,0.019052814089313384,0.03068998550802242,0.05195071224218242,0.25745098477342604,0.17553526657541102,0.0018456585803497188,0.28978488636317146,0.4097318159396364,0.023540236304777744,0.017133482215352814,0.04325806365521254,0.04082023709844384,0.02427735858438153
11,0.046875,0.27488176788908725,0.03422901267935085,0.03717558601518158,0.07651330251314375,0.22363595532994512,0.09034723494056607,0.0017283280921307244,0.3174079687269485,0.3462341281727217,0.04680915690097722,0.029712273831984947,0.04804143545425802,0.02772691632081672,0.023955867745402728
12,0.05078125,0.30489453006425943,0.034635374012889596,0.054370569485714185,0.07727425425242608,0.19931760555123346,0.07525537333956618,0.001680401952594498,0.22501297607988835,0.2781400525039022,0.03760287793852081,0.019366060305593458,0.06776552968137774,0.0433330905804464,0.024009615930524864
13,0.0546875,0.28425128711554803,0.024470926030236713,0.05057767116340943,0.045409834114906615,0.18071077396024354,0.17092052938374153,0.0018129593559012612,0.2800454471433659,0.2864739893853174,0.02841459254941814,0.019302494826289103,0.05919291531240443,0.02981754323609676,0.016197371366962164
14,0.05859375,0.22695574746137298,0.02613039217629723,0.042851282571345746,0.03865095825989816,0.17277384780031046,0.2036736341240351,0.001818769849488547,0.20806065457152909,0.2999317299564734,0.019865216000242075,0.023028378345628063,0.07966938144467647,0.028756138221989257,0.02210415305062719
15,0.0625,0.2424258782532707,0.024774126066057146,0.048847118258930636,0.05116754641647628,0.17755875539238297,0.058508632823482995,0.0016843663577355249,0.2426447632059658,0.3041142936661601,0.021297696902997456,0.008665580999983758,0.0763762435934891,0.04367933331713734,0.02587785768443862
16,0.06640625,0.3314780567465541,0.02444050568518475,0.04601972709618694,0.05909506639506966,0.14483041571864774,0.02536696878797458,0.0017212580424631858,0.22674912892520294,0.22331335046068104,0.0495669521134028,0.013399280242918445,0.05284812030002944,0.01923759101027811,0.01833486826304546
17,0.0703125,0.29475204497047264,0.01998651044453976,0.04577570249770178,0.0708092213501751,0.137565179857729,0.06605130537731292,0.0018439404451356188,0.1167595686296328,0.17147273179993044,0.039787165041376055,0.011645504385346934,0.06387032731687596,0.021705612854694436,0.019079055489680176
18,0.07421875,0.21932973353213178,0.026984699079310236,0.05162389330192337,0.05281424572085836,0.10989594282921786,0.09155202326014049,0.0017680705629913984,0.1782816497473818,0.20521765477194806,0.02137504419184769,0.012116210031261778,0.05550325320195704,0.030899914843391746,0.018280658481669154
19,0.078125,0.2565279469752191,0.0231473647768582,0.03907761609849395,0.05523177290772053,0.11843986938240017,0.09309090858327336,0.0016694932575437446,0.11196921911999227,0.26608452561213053,0.035837669970506913,0.02584853501717447,0.03831163685413874,0.052955719758685765,0.014940331460132742
