# ts,saccadeRate
9.737017862095001419e+02,5.999999999999999778e-01
9.787017862095001419e+02,2.200000000000000178e+00
9.837017862095001419e+02,5.999999999999999778e-01
9.887017862095001419e+02,0.000000000000000000e+00
9.937017862095001419e+02,0.000000000000000000e+00
9.987017862095001419e+02,0.000000000000000000e+00
1.003701786209500142e+03,0.000000000000000000e+00
1.008701786209500142e+03,0.000000000000000000e+00
1.013701786209500142e+03,0.000000000000000000e+00
1.018701786209500142e+03,2.000000000000000111e-01
1.023701786209500142e+03,0.000000000000000000e+00
1.028701786209500142e+03,0.000000000000000000e+00
1.033701786209500142e+03,0.000000000000000000e+00
1.038701786209500142e+03,0.000000000000000000e+00
1.043701786209500142e+03,0.000000000000000000e+00
1.048701786209500142e+03,0.000000000000000000e+00
1.053701786209500142e+03,0.000000000000000000e+00
1.058701786209500142e+03,0.000000000000000000e+00
1.063701786209500142e+03,0.000000000000000000e+00
1.068701786209500142e+03,0.000000000000000000e+00
1.073701786209500142e+03,2.000000000000000111e-01
1.078701786209500142e+03,2.000000000000000111e-01
1.083701786209500142e+03,0.000000000000000000e+00
1.088701786209500142e+03,0.000000000000000000e+00
1.093701786209500142e+03,2.000000000000000111e-01
1.098701786209500142e+03,0.000000000000000000e+00
1.103701786209500142e+03,8.000000000000000444e-01
1.108701786209500142e+03,2.600000000000000089e+00
1.113701786209500142e+03,1.800000000000000044e+00
1.118701786209500142e+03,2.200000000000000178e+00
1.123701786209500142e+03,1.399999999999999911e+00
1.128701786209500142e+03,0.000000000000000000e+00
1.133701786209500142e+03,0.000000000000000000e+00
1.138701786209500142e+03,0.000000000000000000e+00
1.143701786209500142e+03,0.000000000000000000e+00
1.148701786209500142e+03,0.000000000000000000e+00
1.153701786209500142e+03,0.000000000000000000e+00
1.158701786209500142e+03,0.000000000000000000e+00
1.163701786209500142e+03,0.000000000000000000e+00
1.168701786209500142e+03,0.000000000000000000e+00
1.173701786209500142e+03,0.000000000000000000e+00
1.178701786209500142e+03,0.000000000000000000e+00
1.183701786209500142e+03,4.000000000000000222e-01
1.188701786209500142e+03,2.000000000000000000e+00
1.193701786209500142e+03,5.999999999999999778e-01
1.198701786209500142e+03,1.000000000000000000e+00
1.203701786209500142e+03,1.600000000000000089e+00
1.208701786209500142e+03,5.999999999999999778e-01
1.213701786209500142e+03,0.000000000000000000e+00
1.218701786209500142e+03,0.000000000000000000e+00
1.223701786209500142e+03,2.000000000000000111e-01
1.228701786209500142e+03,2.000000000000000111e-01
1.233701786209500142e+03,2.000000000000000111e-01
1.238701786209500142e+03,2.000000000000000111e-01
1.243701786209500142e+03,2.000000000000000111e-01
1.248701786209500142e+03,4.000000000000000222e-01
1.253701786209500142e+03,2.000000000000000111e-01
1.258701786209500142e+03,2.000000000000000111e-01
1.263701786209500142e+03,2.000000000000000111e-01
1.268701786209500142e+03,4.000000000000000222e-01
1.273701786209500142e+03,0.000000000000000000e+00
1.278701786209500142e+03,4.000000000000000222e-01
1.283701786209500142e+03,1.399999999999999911e+00
1.288701786209500142e+03,1.199999999999999956e+00
1.293701786209500142e+03,0.000000000000000000e+00
1.298701786209500142e+03,0.000000000000000000e+00
1.303701786209500142e+03,0.000000000000000000e+00
1.308701786209500142e+03,0.000000000000000000e+00
1.313701786209500142e+03,2.000000000000000111e-01
1.318701786209500142e+03,0.000000000000000000e+00
1.323701786209500142e+03,0.000000000000000000e+00
1.328701786209500142e+03,0.000000000000000000e+00
1.333701786209500142e+03,0.000000000000000000e+00
1.338701786209500142e+03,0.000000000000000000e+00
1.343701786209500142e+03,0.000000000000000000e+00
1.348701786209500142e+03,0.000000000000000000e+00
1.353701786209500142e+03,1.600000000000000089e+00
1.358701786209500142e+03,4.000000000000000222e-01
1.363701786209500142e+03,2.000000000000000111e-01
1.368701786209500142e+03,4.000000000000000222e-01
1.373701786209500142e+03,2.000000000000000111e-01
1.378701786209500142e+03,2.000000000000000111e-01
1.383701786209500142e+03,0.000000000000000000e+00
1.388701786209500142e+03,0.000000000000000000e+00
1.393701786209500142e+03,0.000000000000000000e+00
1.398701786209500142e+03,4.000000000000000222e-01
1.403701786209500142e+03,0.000000000000000000e+00
1.408701786209500142e+03,2.000000000000000111e-01
1.413701786209500142e+03,0.000000000000000000e+00
1.418701786209500142e+03,0.000000000000000000e+00
1.423701786209500142e+03,2.000000000000000111e-01
1.428701786209500142e+03,0.000000000000000000e+00
1.433701786209500142e+03,5.999999999999999778e-01
1.438701786209500142e+03,0.000000000000000000e+00
1.443701786209500142e+03,0.000000000000000000e+00
1.448701786209500142e+03,1.399999999999999911e+00
1.453701786209500142e+03,0.000000000000000000e+00
1.458701786209500142e+03,0.000000000000000000e+00
1.463701786209500142e+03,2.000000000000000111e-01
1.468701786209500142e+03,0.000000000000000000e+00
1.473701786209500142e+03,0.000000000000000000e+00
1.478701786209500142e+03,0.000000000000000000e+00
1.483701786209500142e+03,0.000000000000000000e+00
1.488701786209500142e+03,2.000000000000000111e-01
1.493701786209500142e+03,0.000000000000000000e+00
1.498701786209500142e+03,0.000000000000000000e+00
1.503701786209500142e+03,2.000000000000000111e-01
1.508701786209500142e+03,4.000000000000000222e-01
1.513701786209500142e+03,1.199999999999999956e+00
1.518701786209500142e+03,2.000000000000000111e-01
1.523701786209500142e+03,2.000000000000000111e-01
1.528701786209500142e+03,4.000000000000000222e-01
1.533701786209500142e+03,0.000000000000000000e+00
1.538701786209500142e+03,0.000000000000000000e+00
1.543701786209500142e+03,4.000000000000000222e-01
1.548701786209500142e+03,8.000000000000000444e-01
1.553701786209500142e+03,0.000000000000000000e+00
1.558701786209500142e+03,0.000000000000000000e+00
1.563701786209500142e+03,5.999999999999999778e-01
1.568701786209500142e+03,0.000000000000000000e+00
1.573701786209500142e+03,2.000000000000000111e-01
1.578701786209500142e+03,0.000000000000000000e+00
1.583701786209500142e+03,2.000000000000000111e-01
1.588701786209500142e+03,2.000000000000000111e-01
1.593701786209500142e+03,1.000000000000000000e+00
1.598701786209500142e+03,1.000000000000000000e+00
1.603701786209500142e+03,0.000000000000000000e+00
1.608701786209500142e+03,0.000000000000000000e+00
1.613701786209500142e+03,5.999999999999999778e-01
1.618701786209500142e+03,0.000000000000000000e+00
1.623701786209500142e+03,2.000000000000000111e-01
1.628701786209500142e+03,4.000000000000000222e-01
1.633701786209500142e+03,1.000000000000000000e+00
1.638701786209500142e+03,0.000000000000000000e+00
1.643701786209500142e+03,5.999999999999999778e-01
1.648701786209500142e+03,2.200000000000000178e+00
1.653701786209500142e+03,4.000000000000000222e-01
1.658701786209500142e+03,0.000000000000000000e+00
1.663701786209500142e+03,0.000000000000000000e+00
1.668701786209500142e+03,0.000000000000000000e+00
1.673701786209500142e+03,0.000000000000000000e+00
1.678701786209500142e+03,0.000000000000000000e+00
1.683701786209500142e+03,0.000000000000000000e+00
1.688701786209500142e+03,0.000000000000000000e+00
1.693701786209500142e+03,2.000000000000000111e-01
1.698701786209500142e+03,0.000000000000000000e+00
1.703701786209500142e+03,0.000000000000000000e+00
1.708701786209500142e+03,0.000000000000000000e+00
1.713701786209500142e+03,8.000000000000000444e-01
1.718701786209500142e+03,0.000000000000000000e+00
1.723701786209500142e+03,1.199999999999999956e+00
1.728701786209500142e+03,2.399999999999999911e+00
1.733701786209500142e+03,1.399999999999999911e+00
1.738701786209500142e+03,1.600000000000000089e+00
1.743701786209500142e+03,2.399999999999999911e+00
1.748701786209500142e+03,2.200000000000000178e+00
1.753701786209500142e+03,1.399999999999999911e+00
1.758701786209500142e+03,1.399999999999999911e+00
1.763701786209500142e+03,8.000000000000000444e-01
1.768701786209500142e+03,2.000000000000000000e+00
1.773701786209500142e+03,2.200000000000000178e+00
1.778701786209500142e+03,2.000000000000000000e+00
1.783701786209500142e+03,1.399999999999999911e+00
1.788701786209500142e+03,2.200000000000000178e+00
1.793701786209500142e+03,2.799999999999999822e+00
1.798701786209500142e+03,1.199999999999999956e+00
1.803701786209500142e+03,1.399999999999999911e+00
1.808701786209500142e+03,1.199999999999999956e+00
1.813701786209500142e+03,0.000000000000000000e+00
1.818701786209500142e+03,0.000000000000000000e+00
1.823701786209500142e+03,2.000000000000000111e-01
1.828701786209500142e+03,0.000000000000000000e+00
1.833701786209500142e+03,2.000000000000000111e-01
1.838701786209500142e+03,0.000000000000000000e+00
1.843701786209500142e+03,0.000000000000000000e+00
1.848701786209500142e+03,0.000000000000000000e+00
1.853701786209500142e+03,0.000000000000000000e+00
1.858701786209500142e+03,0.000000000000000000e+00
1.863701786209500142e+03,0.000000000000000000e+00
1.868701786209500142e+03,0.000000000000000000e+00
1.873701786209500142e+03,2.000000000000000111e-01
1.878701786209500142e+03,8.000000000000000444e-01
1.883701786209500142e+03,0.000000000000000000e+00
1.888701786209500142e+03,2.000000000000000111e-01
1.893701786209500142e+03,0.000000000000000000e+00
1.898701786209500142e+03,2.000000000000000111e-01
1.903701786209500142e+03,1.600000000000000089e+00
1.908701786209500142e+03,2.399999999999999911e+00
1.913701786209500142e+03,1.800000000000000044e+00
1.918701786209500142e+03,2.799999999999999822e+00
1.923701786209500142e+03,2.000000000000000000e+00
1.928701786209500142e+03,2.000000000000000000e+00
1.933701786209500142e+03,1.600000000000000089e+00
1.938701786209500142e+03,2.399999999999999911e+00
1.943701786209500142e+03,1.399999999999999911e+00
1.948701786209500142e+03,1.399999999999999911e+00
1.953701786209500142e+03,2.200000000000000178e+00
1.958701786209500142e+03,2.200000000000000178e+00
1.963701786209500142e+03,2.600000000000000089e+00
1.968701786209500142e+03,2.399999999999999911e+00
1.973701786209500142e+03,2.399999999999999911e+00
1.978701786209500142e+03,2.200000000000000178e+00
1.983701786209500142e+03,1.199999999999999956e+00
1.988701786209500142e+03,0.000000000000000000e+00
1.993701786209500142e+03,2.000000000000000000e+00
1.998701786209500142e+03,5.999999999999999778e-01
2.003701786209500142e+03,0.000000000000000000e+00
2.008701786209500142e+03,0.000000000000000000e+00
2.013701786209500142e+03,0.000000000000000000e+00
2.018701786209500142e+03,0.000000000000000000e+00
2.023701786209500142e+03,0.000000000000000000e+00
2.028701786209500142e+03,0.000000000000000000e+00
2.033701786209500142e+03,0.000000000000000000e+00
2.038701786209500142e+03,0.000000000000000000e+00
2.043701786209500142e+03,0.000000000000000000e+00
2.048701786209499915e+03,0.000000000000000000e+00
2.053701786209499915e+03,2.000000000000000111e-01
2.058701786209499915e+03,4.000000000000000222e-01
2.063701786209499915e+03,1.399999999999999911e+00
2.068701786209499915e+03,1.399999999999999911e+00
2.073701786209499915e+03,1.399999999999999911e+00
2.078701786209499915e+03,2.000000000000000000e+00
2.083701786209499915e+03,2.399999999999999911e+00
2.088701786209499915e+03,1.399999999999999911e+00
2.093701786209499915e+03,5.999999999999999778e-01
2.098701786209499915e+03,1.600000000000000089e+00
2.103701786209499915e+03,8.000000000000000444e-01
2.108701786209499915e+03,8.000000000000000444e-01
2.113701786209499915e+03,1.399999999999999911e+00
2.118701786209499915e+03,1.600000000000000089e+00
2.123701786209499915e+03,1.600000000000000089e+00
2.128701786209499915e+03,1.199999999999999956e+00
2.133701786209499915e+03,1.600000000000000089e+00
2.138701786209499915e+03,1.399999999999999911e+00
2.143701786209499915e+03,2.799999999999999822e+00
2.148701786209499915e+03,1.199999999999999956e+00
2.153701786209499915e+03,1.000000000000000000e+00
2.158701786209499915e+03,1.399999999999999911e+00
2.163701786209499915e+03,1.199999999999999956e+00
2.168701786209499915e+03,2.000000000000000000e+00
2.173701786209499915e+03,1.399999999999999911e+00
2.178701786209499915e+03,5.999999999999999778e-01
2.183701786209499915e+03,1.399999999999999911e+00
2.188701786209499915e+03,5.999999999999999778e-01
2.193701786209499915e+03,1.000000000000000000e+00
2.198701786209499915e+03,1.000000000000000000e+00
2.203701786209499915e+03,1.399999999999999911e+00
2.208701786209499915e+03,1.000000000000000000e+00
2.213701786209499915e+03,8.000000000000000444e-01
2.218701786209499915e+03,4.000000000000000222e-01
2.223701786209499915e+03,1.000000000000000000e+00
2.228701786209499915e+03,1.399999999999999911e+00
2.233701786209499915e+03,5.999999999999999778e-01
2.238701786209499915e+03,1.399999999999999911e+00
2.243701786209499915e+03,2.200000000000000178e+00
2.248701786209499915e+03,2.200000000000000178e+00
2.253701786209499915e+03,1.199999999999999956e+00
2.258701786209499915e+03,0.000000000000000000e+00
2.263701786209499915e+03,2.000000000000000111e-01
2.268701786209499915e+03,4.000000000000000222e-01
2.273701786209499915e+03,1.600000000000000089e+00
2.278701786209499915e+03,1.800000000000000044e+00
2.283701786209499915e+03,1.399999999999999911e+00
2.288701786209499915e+03,2.200000000000000178e+00
2.293701786209499915e+03,1.600000000000000089e+00
2.298701786209499915e+03,1.600000000000000089e+00
2.303701786209499915e+03,1.800000000000000044e+00
2.308701786209499915e+03,2.200000000000000178e+00
2.313701786209499915e+03,1.800000000000000044e+00
2.318701786209499915e+03,2.399999999999999911e+00
2.323701786209499915e+03,1.399999999999999911e+00
2.328701786209499915e+03,2.000000000000000000e+00
2.333701786209499915e+03,1.000000000000000000e+00
2.338701786209499915e+03,1.199999999999999956e+00
2.343701786209499915e+03,1.000000000000000000e+00
2.348701786209499915e+03,1.199999999999999956e+00
2.353701786209499915e+03,2.000000000000000000e+00
2.358701786209499915e+03,5.999999999999999778e-01
2.363701786209499915e+03,1.000000000000000000e+00
2.368701786209499915e+03,1.199999999999999956e+00
2.373701786209499915e+03,8.000000000000000444e-01
2.378701786209499915e+03,2.000000000000000000e+00
2.383701786209499915e+03,1.600000000000000089e+00
2.388701786209499915e+03,2.200000000000000178e+00
2.393701786209499915e+03,1.600000000000000089e+00
2.398701786209499915e+03,1.199999999999999956e+00
2.403701786209499915e+03,1.600000000000000089e+00
2.408701786209499915e+03,1.399999999999999911e+00
2.413701786209499915e+03,2.600000000000000089e+00
2.418701786209499915e+03,1.399999999999999911e+00
2.423701786209499915e+03,1.600000000000000089e+00
2.428701786209499915e+03,2.399999999999999911e+00
2.433701786209499915e+03,8.000000000000000444e-01
2.438701786209499915e+03,2.399999999999999911e+00
2.443701786209499915e+03,1.600000000000000089e+00
2.448701786209499915e+03,1.399999999999999911e+00
2.453701786209499915e+03,2.399999999999999911e+00
2.458701786209499915e+03,1.199999999999999956e+00
2.463701786209499915e+03,2.200000000000000178e+00
2.468701786209499915e+03,1.199999999999999956e+00
2.473701786209499915e+03,1.800000000000000044e+00
2.478701786209499915e+03,1.800000000000000044e+00
2.483701786209499915e+03,1.600000000000000089e+00
2.488701786209499915e+03,1.600000000000000089e+00
2.493701786209499915e+03,1.000000000000000000e+00
2.498701786209499915e+03,1.399999999999999911e+00
2.503701786209499915e+03,1.199999999999999956e+00
2.508701786209499915e+03,1.000000000000000000e+00
2.513701786209499915e+03,2.799999999999999822e+00
2.518701786209499915e+03,1.800000000000000044e+00
2.523701786209499915e+03,1.199999999999999956e+00
2.528701786209499915e+03,2.000000000000000000e+00
2.533701786209499915e+03,2.000000000000000000e+00
2.538701786209499915e+03,1.600000000000000089e+00
2.543701786209499915e+03,2.399999999999999911e+00
2.548701786209499915e+03,1.600000000000000089e+00
2.553701786209499915e+03,1.600000000000000089e+00
2.558701786209499915e+03,1.600000000000000089e+00
2.563701786209499915e+03,5.999999999999999778e-01
2.568701786209499915e+03,5.999999999999999778e-01
2.573701786209499915e+03,4.000000000000000222e-01
2.578701786209499915e+03,8.000000000000000444e-01
2.583701786209499915e+03,2.000000000000000000e+00
2.588701786209499915e+03,0.000000000000000000e+00
2.593701786209499915e+03,0.000000000000000000e+00
2.598701786209499915e+03,1.600000000000000089e+00
2.603701786209499915e+03,2.000000000000000000e+00
2.608701786209499915e+03,1.600000000000000089e+00
2.613701786209499915e+03,2.399999999999999911e+00
2.618701786209499915e+03,1.000000000000000000e+00
2.623701786209499915e+03,2.799999999999999822e+00
2.628701786209499915e+03,1.600000000000000089e+00
2.633701786209499915e+03,2.000000000000000000e+00
2.638701786209499915e+03,1.399999999999999911e+00
2.643701786209499915e+03,1.000000000000000000e+00
2.648701786209499915e+03,2.200000000000000178e+00
2.653701786209499915e+03,8.000000000000000444e-01
2.658701786209499915e+03,1.600000000000000089e+00
2.663701786209499915e+03,2.000000000000000000e+00
2.668701786209499915e+03,1.399999999999999911e+00
2.673701786209499915e+03,1.399999999999999911e+00
2.678701786209499915e+03,1.800000000000000044e+00
2.683701786209499915e+03,1.800000000000000044e+00
2.688701786209499915e+03,8.000000000000000444e-01
2.693701786209499915e+03,2.000000000000000000e+00
2.698701786209499915e+03,1.800000000000000044e+00
2.703701786209499915e+03,1.199999999999999956e+00
2.708701786209499915e+03,2.000000000000000000e+00
2.713701786209499915e+03,3.200000000000000178e+00
2.718701786209499915e+03,2.200000000000000178e+00
2.723701786209499915e+03,2.200000000000000178e+00
2.728701786209499915e+03,1.000000000000000000e+00
2.733701786209499915e+03,1.600000000000000089e+00
2.738701786209499915e+03,2.200000000000000178e+00
2.743701786209499915e+03,1.399999999999999911e+00
2.748701786209499915e+03,1.399999999999999911e+00
2.753701786209499915e+03,2.399999999999999911e+00
2.758701786209499915e+03,2.399999999999999911e+00
2.763701786209499915e+03,2.600000000000000089e+00
2.768701786209499915e+03,2.000000000000000000e+00
2.773701786209499915e+03,2.799999999999999822e+00
2.778701786209499915e+03,2.600000000000000089e+00
2.783701786209499915e+03,2.399999999999999911e+00
2.788701786209499915e+03,1.600000000000000089e+00
2.793701786209499915e+03,8.000000000000000444e-01
2.798701786209499915e+03,2.600000000000000089e+00
2.803701786209499915e+03,1.800000000000000044e+00
2.808701786209499915e+03,1.199999999999999956e+00
2.813701786209499915e+03,8.000000000000000444e-01
2.818701786209499915e+03,1.000000000000000000e+00
2.823701786209499915e+03,1.800000000000000044e+00
2.828701786209499915e+03,1.600000000000000089e+00
2.833701786209499915e+03,2.200000000000000178e+00
2.838701786209499915e+03,2.799999999999999822e+00
2.843701786209499915e+03,1.600000000000000089e+00
2.848701786209499915e+03,1.399999999999999911e+00
2.853701786209499915e+03,2.000000000000000000e+00
2.858701786209499915e+03,8.000000000000000444e-01
2.863701786209499915e+03,2.399999999999999911e+00
2.868701786209499915e+03,1.199999999999999956e+00
2.873701786209499915e+03,1.600000000000000089e+00
2.878701786209499915e+03,1.199999999999999956e+00
2.883701786209499915e+03,1.199999999999999956e+00
2.888701786209499915e+03,1.199999999999999956e+00
2.893701786209499915e+03,1.399999999999999911e+00
2.898701786209499915e+03,2.200000000000000178e+00
2.903701786209499915e+03,2.000000000000000000e+00
2.908701786209499915e+03,1.600000000000000089e+00
2.913701786209499915e+03,4.000000000000000222e-01
2.918701786209499915e+03,1.800000000000000044e+00
2.923701786209499915e+03,1.399999999999999911e+00
2.928701786209499915e+03,1.600000000000000089e+00
2.933701786209499915e+03,5.999999999999999778e-01
2.938701786209499915e+03,2.200000000000000178e+00
2.943701786209499915e+03,1.399999999999999911e+00
2.948701786209499915e+03,1.000000000000000000e+00
2.953701786209499915e+03,1.800000000000000044e+00
2.958701786209499915e+03,1.800000000000000044e+00
2.963701786209499915e+03,2.399999999999999911e+00
2.968701786209499915e+03,1.000000000000000000e+00
2.973701786209499915e+03,2.000000000000000000e+00
2.978701786209499915e+03,1.800000000000000044e+00
2.983701786209499915e+03,1.600000000000000089e+00
2.988701786209499915e+03,2.000000000000000000e+00
2.993701786209499915e+03,1.800000000000000044e+00
2.998701786209499915e+03,1.000000000000000000e+00
3.003701786209499915e+03,1.600000000000000089e+00
3.008701786209499915e+03,1.800000000000000044e+00
3.013701786209499915e+03,5.999999999999999778e-01
3.018701786209499915e+03,1.600000000000000089e+00
3.023701786209499915e+03,1.600000000000000089e+00
3.028701786209499915e+03,1.800000000000000044e+00
3.033701786209499915e+03,1.600000000000000089e+00
3.038701786209499915e+03,1.800000000000000044e+00
3.043701786209499915e+03,2.200000000000000178e+00
3.048701786209499915e+03,2.600000000000000089e+00
3.053701786209499915e+03,1.800000000000000044e+00
3.058701786209499915e+03,8.000000000000000444e-01
3.063701786209499915e+03,1.000000000000000000e+00
3.068701786209499915e+03,5.999999999999999778e-01
3.073701786209499915e+03,1.199999999999999956e+00
3.078701786209499915e+03,1.600000000000000089e+00
3.083701786209499915e+03,1.399999999999999911e+00
3.088701786209499915e+03,2.600000000000000089e+00
3.093701786209499915e+03,1.600000000000000089e+00
3.098701786209499915e+03,1.800000000000000044e+00
3.103701786209499915e+03,1.800000000000000044e+00
3.108701786209499915e+03,1.600000000000000089e+00
3.113701786209499915e+03,2.200000000000000178e+00
3.118701786209499915e+03,1.199999999999999956e+00
3.123701786209499915e+03,1.600000000000000089e+00
3.128701786209499915e+03,2.000000000000000000e+00
3.133701786209499915e+03,1.600000000000000089e+00
3.138701786209499915e+03,2.600000000000000089e+00
3.143701786209499915e+03,1.800000000000000044e+00
3.148701786209499915e+03,1.800000000000000044e+00
3.153701786209499915e+03,1.199999999999999956e+00
3.158701786209499915e+03,1.399999999999999911e+00
3.163701786209499915e+03,1.600000000000000089e+00
3.168701786209499915e+03,2.600000000000000089e+00
3.173701786209499915e+03,1.399999999999999911e+00
3.178701786209499915e+03,2.200000000000000178e+00
3.183701786209499915e+03,1.800000000000000044e+00
3.188701786209499915e+03,2.000000000000000000e+00
3.193701786209499915e+03,2.600000000000000089e+00
3.198701786209499915e+03,1.600000000000000089e+00
3.203701786209499915e+03,2.000000000000000000e+00
3.208701786209499915e+03,1.800000000000000044e+00
3.213701786209499915e+03,2.399999999999999911e+00
