# ts,pupil
9.016157865730385765e+02,3.979282446816400309e+00
9.066157865730385765e+02,3.915722440738083066e+00
9.116157865730385765e+02,3.928885095087755630e+00
9.166157865730385765e+02,4.047108163375571444e+00
9.216157865730385765e+02,3.823755722540850943e+00
9.266157865730385765e+02,4.068942512625444152e+00
9.316157865730385765e+02,4.041685970035558739e+00
9.366157865730385765e+02,3.794645238944339916e+00
9.416157865730385765e+02,4.271149160429352776e+00
9.466157865730385765e+02,3.967651499526194669e+00
9.516157865730385765e+02,3.931588845482240746e+00
9.566157865730385765e+02,3.911886068593518395e+00
9.616157865730385765e+02,3.886317273336597378e+00
9.666157865730385765e+02,3.941045196798749650e+00
9.716157865730385765e+02,3.941129520534708330e+00
9.766157865730385765e+02,4.126611122001484055e+00
9.816157865730385765e+02,3.760703871554267330e+00
9.866157865730385765e+02,3.659721119060036276e+00
9.916157865730385765e+02,3.746854986825625566e+00
9.966157865730385765e+02,3.917169945641211903e+00
1.001615786573038577e+03,4.136284417872330366e+00
1.006615786573038577e+03,4.217528302482482339e+00
1.011615786573038577e+03,3.943365554201125445e+00
1.016615786573038577e+03,3.886671615476394948e+00
1.021615786573038577e+03,3.810056466691799315e+00
1.026615786573038577e+03,3.792931875586835755e+00
1.031615786573038577e+03,3.572055813247067668e+00
1.036615786573038577e+03,3.484199834166622267e+00
1.041615786573038577e+03,3.878901955224467457e+00
1.046615786573038577e+03,3.761149929663923697e+00
1.051615786573038577e+03,3.969592513711999615e+00
1.056615786573038577e+03,3.803291092965662035e+00
1.061615786573038577e+03,3.787385665621849196e+00
1.066615786573038577e+03,3.590220595454165498e+00
1.071615786573038577e+03,3.751280932744416319e+00
1.076615786573038577e+03,3.399631660157813595e+00
1.081615786573038577e+03,3.969877352856061581e+00
1.086615786573038577e+03,3.965994643790998975e+00
1.091615786573038577e+03,3.828731035127471483e+00
1.096615786573038577e+03,3.626484249251094472e+00
1.101615786573038577e+03,3.896728650931644111e+00
1.106615786573038577e+03,4.125566871139042746e+00
1.111615786573038577e+03,3.899284386082103371e+00
1.116615786573038577e+03,3.926236120152734266e+00
1.121615786573038577e+03,3.789639913871322374e+00
1.126615786573038577e+03,3.842215974435815085e+00
1.131615786573038577e+03,3.847571676147965469e+00
1.136615786573038577e+03,3.984169005680112008e+00
1.141615786573038577e+03,4.027306502087222739e+00
1.146615786573038577e+03,4.001652079299249820e+00
1.151615786573038577e+03,3.875600952191641912e+00
1.156615786573038577e+03,3.973437176008799199e+00
1.161615786573038577e+03,4.140443367421219101e+00
1.166615786573038577e+03,4.132680365604875838e+00
1.171615786573038577e+03,4.067915527311010138e+00
1.176615786573038577e+03,3.868582550899521522e+00
1.181615786573038577e+03,3.884311362690498814e+00
1.186615786573038577e+03,3.625411185625487587e+00
1.191615786573038577e+03,3.838693013143201771e+00
1.196615786573038577e+03,3.645579782067852381e+00
1.201615786573038577e+03,3.605570471874794958e+00
1.206615786573038577e+03,3.572036567117720995e+00
1.211615786573038577e+03,3.663102919004277869e+00
1.216615786573038577e+03,3.412865801423461409e+00
1.221615786573038577e+03,3.570315584837254974e+00
1.226615786573038577e+03,3.583811396157555063e+00
1.231615786573038577e+03,3.647228661299722230e+00
1.236615786573038577e+03,3.537233513536103935e+00
1.241615786573038577e+03,4.062965797236914867e+00
1.246615786573038577e+03,3.888494243362752290e+00
1.251615786573038577e+03,3.506239003113083452e+00
1.256615786573038577e+03,3.953241756026687259e+00
1.261615786573038577e+03,3.690514392401090582e+00
1.266615786573038577e+03,3.772968165484566150e+00
1.271615786573038577e+03,4.066408658483551264e+00
1.276615786573038577e+03,3.937548221786783209e+00
1.281615786573038577e+03,3.757991767401728467e+00
1.286615786573038577e+03,3.771695982374697831e+00
1.291615786573038577e+03,3.735259641411544873e+00
1.296615786573038577e+03,3.785260952544101443e+00
1.301615786573038577e+03,3.861626266754563996e+00
1.306615786573038577e+03,3.755478728064143290e+00
1.311615786573038577e+03,3.905980500010620471e+00
1.316615786573038577e+03,3.878116320974121400e+00
1.321615786573038577e+03,4.048100632703954815e+00
1.326615786573038577e+03,3.825022951859979425e+00
1.331615786573038577e+03,3.817716872709761233e+00
1.336615786573038577e+03,3.791163734778755234e+00
1.341615786573038577e+03,3.965300971704320165e+00
1.346615786573038577e+03,3.856697134731183585e+00
1.351615786573038577e+03,3.797960846666839529e+00
1.356615786573038577e+03,3.952780432357681395e+00
1.361615786573038577e+03,3.896918849866296330e+00
1.366615786573038577e+03,4.028422784725402828e+00
1.371615786573038577e+03,3.971450945951240818e+00
1.376615786573038577e+03,3.682659198606415440e+00
1.381615786573038577e+03,3.819247799636404483e+00
1.386615786573038577e+03,3.872101586348647206e+00
1.391615786573038577e+03,3.800646153194853216e+00
1.396615786573038577e+03,4.023458697268394779e+00
1.401615786573038577e+03,3.918495612090509006e+00
1.406615786573038577e+03,3.758101446228200526e+00
1.411615786573038577e+03,3.660526463657581164e+00
1.416615786573038577e+03,3.843841316591253054e+00
1.421615786573038577e+03,3.758288011434380405e+00
1.426615786573038577e+03,3.617330434990297050e+00
1.431615786573038577e+03,3.673412037014112563e+00
1.436615786573038577e+03,3.561948538339442472e+00
1.441615786573038577e+03,3.533978055842393662e+00
1.446615786573038577e+03,3.848736973391970295e+00
1.451615786573038577e+03,3.966485021780978837e+00
1.456615786573038577e+03,3.895930237978186383e+00
1.461615786573038577e+03,3.818258838669205346e+00
1.466615786573038577e+03,3.834737212977476162e+00
1.471615786573038577e+03,3.814948891480395954e+00
1.476615786573038577e+03,3.812821032808298760e+00
1.481615786573038577e+03,3.872417286979638718e+00
1.486615786573038577e+03,3.976954469626540867e+00
1.491615786573038577e+03,3.881117109899521633e+00
1.496615786573038577e+03,3.938355603346564315e+00
1.501615786573038577e+03,4.045129238175993791e+00
1.506615786573038577e+03,3.911056351415841181e+00
1.511615786573038577e+03,4.001722489476782663e+00
1.516615786573038577e+03,4.030701921433773371e+00
1.521615786573038577e+03,3.805050176741076040e+00
1.526615786573038577e+03,3.580949179010870509e+00
1.531615786573038577e+03,3.792648845366163535e+00
1.536615786573038577e+03,3.722148635174477249e+00
1.541615786573038577e+03,3.587934951915461745e+00
1.546615786573038577e+03,4.126934811582048113e+00
1.551615786573038577e+03,4.148094617906855852e+00
1.556615786573038577e+03,3.783545705294867556e+00
1.561615786573038577e+03,3.850700813990518778e+00
1.566615786573038577e+03,3.883141108595435043e+00
1.571615786573038577e+03,3.748469742206796518e+00
1.576615786573038577e+03,3.630001105924667293e+00
1.581615786573038577e+03,3.805129083722043504e+00
1.586615786573038577e+03,3.944078021780652588e+00
1.591615786573038577e+03,3.731542515898183865e+00
1.596615786573038577e+03,3.891421005861421367e+00
1.601615786573038577e+03,3.466056261212367318e+00
1.606615786573038577e+03,3.664329146918232194e+00
1.611615786573038577e+03,3.778207880290128440e+00
1.616615786573038577e+03,3.712444849535018410e+00
1.621615786573038577e+03,3.703681285908171361e+00
1.626615786573038577e+03,3.912623020356082559e+00
1.631615786573038577e+03,3.689402876678617993e+00
1.636615786573038577e+03,3.750306873323031365e+00
1.641615786573038577e+03,4.014700270104368585e+00
1.646615786573038577e+03,3.949297822768655042e+00
1.651615786573038577e+03,3.969181187278640444e+00
1.656615786573038577e+03,4.041749197373868618e+00
1.661615786573038577e+03,3.936350209845161263e+00
1.666615786573038577e+03,4.003119163461687613e+00
1.671615786573038577e+03,3.941086177488173359e+00
1.676615786573038577e+03,4.081659035069395536e+00
1.681615786573038577e+03,4.028515479531262322e+00
1.686615786573038577e+03,3.901304544060650858e+00
1.691615786573038577e+03,3.970777264302622900e+00
1.696615786573038577e+03,3.660169123009609393e+00
1.701615786573038577e+03,3.721232139899161684e+00
1.706615786573038577e+03,3.709048365494555632e+00
1.711615786573038577e+03,3.544607329316719291e+00
1.716615786573038577e+03,3.452160256759276180e+00
1.721615786573038577e+03,3.533476798850315070e+00
1.726615786573038577e+03,3.893861237624407057e+00
1.731615786573038577e+03,3.723744304619366119e+00
1.736615786573038577e+03,4.007232703462937806e+00
1.741615786573038577e+03,3.674861582672027005e+00
1.746615786573038577e+03,3.638563241843209006e+00
1.751615786573038577e+03,3.774339037059481594e+00
1.756615786573038577e+03,3.602003607499030480e+00
1.761615786573038577e+03,3.934815686213856356e+00
1.766615786573038577e+03,3.708042500639509687e+00
1.771615786573038577e+03,3.792379934820604426e+00
1.776615786573038577e+03,3.749012039762476878e+00
1.781615786573038577e+03,3.695766492035885697e+00
1.786615786573038577e+03,3.372043653090078585e+00
1.791615786573038577e+03,3.302603174688828247e+00
1.796615786573038577e+03,3.426561602016472197e+00
1.801615786573038577e+03,3.736142585253616755e+00
1.806615786573038577e+03,3.780089169128536319e+00
1.811615786573038577e+03,3.731995574679103367e+00
1.816615786573038577e+03,3.623712504692134129e+00
1.821615786573038577e+03,3.815601256391968565e+00
1.826615786573038577e+03,3.944589823776599058e+00
1.831615786573038577e+03,3.782426510102667283e+00
1.836615786573038577e+03,3.709157374339619562e+00
1.841615786573038577e+03,3.549626332753203162e+00
1.846615786573038577e+03,3.701880834817690591e+00
1.851615786573038577e+03,3.773470148123866164e+00
1.856615786573038577e+03,3.790186900779672019e+00
1.861615786573038577e+03,3.807132085938966792e+00
1.866615786573038577e+03,3.823602268186887976e+00
1.871615786573038577e+03,3.826699568887032221e+00
1.876615786573038577e+03,3.967774304344070302e+00
1.881615786573038577e+03,3.885435331535398440e+00
1.886615786573038577e+03,3.835932850595443977e+00
1.891615786573038577e+03,3.917472671785611205e+00
1.896615786573038577e+03,3.906343030660520022e+00
1.901615786573038577e+03,3.707489495467903851e+00
1.906615786573038577e+03,3.533684492667069854e+00
1.911615786573038577e+03,3.729684926162038838e+00
1.916615786573038577e+03,3.716439905070883842e+00
1.921615786573038577e+03,3.621615768477850494e+00
1.926615786573038577e+03,3.981409062553030065e+00
1.931615786573038577e+03,3.949854125166582186e+00
1.936615786573038577e+03,3.511996822587421629e+00
1.941615786573038577e+03,3.692271887214373383e+00
1.946615786573038577e+03,3.616081239657356061e+00
1.951615786573038577e+03,3.441343137028424870e+00
1.956615786573038577e+03,3.543362681277502091e+00
1.961615786573038577e+03,3.419001801315537659e+00
1.966615786573038577e+03,3.565797753765490352e+00
1.971615786573038577e+03,3.601785950818360504e+00
1.976615786573038577e+03,3.958739015202073386e+00
1.981615786573038577e+03,4.059471595683946887e+00
1.986615786573038577e+03,3.738929505515834251e+00
1.991615786573038577e+03,3.906084032416416552e+00
1.996615786573038577e+03,3.716428642643510916e+00
2.001615786573038577e+03,3.608353119631847239e+00
2.006615786573038577e+03,3.510464006065910247e+00
2.011615786573038577e+03,3.634790825562254302e+00
2.016615786573038577e+03,3.528738514919554703e+00
2.021615786573038577e+03,3.483967582698207721e+00
2.026615786573038577e+03,3.514190832651771235e+00
2.031615786573038577e+03,3.280610561967228112e+00
2.036615786573038577e+03,3.361282049443069742e+00
2.041615786573038577e+03,3.456796144579370900e+00
2.046615786573038349e+03,3.432729771298127730e+00
2.051615786573038349e+03,3.225698758812677092e+00
2.056615786573038349e+03,3.258585568165476509e+00
2.061615786573038349e+03,3.492344387310150289e+00
2.066615786573038349e+03,3.573719878466021349e+00
2.071615786573038349e+03,3.568848620761700285e+00
2.076615786573038349e+03,nan
2.081615786573038349e+03,nan
2.086615786573038349e+03,3.705189682206162960e+00
2.091615786573038349e+03,4.018125497706041216e+00
2.096615786573038349e+03,4.086328724461269601e+00
2.101615786573038349e+03,3.899383875192633298e+00
2.106615786573038349e+03,3.863285954178448112e+00
2.111615786573038349e+03,4.310544554400681072e+00
2.116615786573038349e+03,3.936668889275396932e+00
2.121615786573038349e+03,4.135529419577760990e+00
2.126615786573038349e+03,3.780017045203552861e+00
2.131615786573038349e+03,3.930431886208479941e+00
2.136615786573038349e+03,3.984790472363476166e+00
2.141615786573038349e+03,3.758212297240597355e+00
2.146615786573038349e+03,3.940123759972373740e+00
2.151615786573038349e+03,3.951564797017059760e+00
2.156615786573038349e+03,3.694893703297152499e+00
2.161615786573038349e+03,3.529763544309864720e+00
2.166615786573038349e+03,3.767239069757415848e+00
2.171615786573038349e+03,3.712989832139683255e+00
2.176615786573038349e+03,3.772515426579351239e+00
2.181615786573038349e+03,3.784941103820338881e+00
2.186615786573038349e+03,3.933278159418116982e+00
2.191615786573038349e+03,3.870787253467252942e+00
2.196615786573038349e+03,3.759547715158176651e+00
2.201615786573038349e+03,3.752317407867920451e+00
2.206615786573038349e+03,3.941456325820411610e+00
2.211615786573038349e+03,3.921951016684002589e+00
2.216615786573038349e+03,3.694405306367441799e+00
2.221615786573038349e+03,3.901958196851802452e+00
2.226615786573038349e+03,3.691599062822542354e+00
2.231615786573038349e+03,3.793435421072683056e+00
2.236615786573038349e+03,3.881933890110898400e+00
2.241615786573038349e+03,4.077371943503206531e+00
2.246615786573038349e+03,4.233071669575044993e+00
2.251615786573038349e+03,3.845141057492537318e+00
2.256615786573038349e+03,4.109867367949262551e+00
2.261615786573038349e+03,3.960477953814407037e+00
2.266615786573038349e+03,3.846857533980369226e+00
2.271615786573038349e+03,3.715345216504940762e+00
2.276615786573038349e+03,3.889726304051116301e+00
2.281615786573038349e+03,3.555021083280577976e+00
2.286615786573038349e+03,3.896036414572454198e+00
2.291615786573038349e+03,3.895875348752743328e+00
2.296615786573038349e+03,3.826584932392414817e+00
2.301615786573038349e+03,3.231771821023468494e+00
2.306615786573038349e+03,3.543495818739296421e+00
2.311615786573038349e+03,3.523965134638146424e+00
2.316615786573038349e+03,3.959200040543185306e+00
2.321615786573038349e+03,3.897894508538533920e+00
2.326615786573038349e+03,3.884224003090133603e+00
2.331615786573038349e+03,4.003398683907667177e+00
2.336615786573038349e+03,3.708560193913386538e+00
2.341615786573038349e+03,4.001666002189870674e+00
2.346615786573038349e+03,3.907333641006941249e+00
2.351615786573038349e+03,3.783386511833900290e+00
2.356615786573038349e+03,4.110186937365306825e+00
2.361615786573038349e+03,3.730090826251897695e+00
2.366615786573038349e+03,4.168080573026740510e+00
2.371615786573038349e+03,4.222917303759703422e+00
2.376615786573038349e+03,4.024305103562269004e+00
2.381615786573038349e+03,3.931929227201305999e+00
2.386615786573038349e+03,3.804725208502653722e+00
2.391615786573038349e+03,3.792663034218917151e+00
2.396615786573038349e+03,3.590262984158787418e+00
2.401615786573038349e+03,3.598996034975006530e+00
2.406615786573038349e+03,3.747884581021537098e+00
2.411615786573038349e+03,3.525515520460216212e+00
2.416615786573038349e+03,3.837962741422773494e+00
2.421615786573038349e+03,3.511595780263589539e+00
2.426615786573038349e+03,3.916892385405695176e+00
2.431615786573038349e+03,3.838561292474607978e+00
2.436615786573038349e+03,3.583617649406199757e+00
2.441615786573038349e+03,3.427385637299431576e+00
2.446615786573038349e+03,3.491897476006269763e+00
2.451615786573038349e+03,3.339481066171887669e+00
2.456615786573038349e+03,3.671875152432932943e+00
2.461615786573038349e+03,3.710720327240444760e+00
2.466615786573038349e+03,3.781897508809570763e+00
2.471615786573038349e+03,3.767699220253125869e+00
2.476615786573038349e+03,3.673431456249042881e+00
2.481615786573038349e+03,4.055868459604409892e+00
2.486615786573038349e+03,3.889128999956838584e+00
2.491615786573038349e+03,3.993725154320904913e+00
2.496615786573038349e+03,3.962712151094036628e+00
2.501615786573038349e+03,3.619553992148888621e+00
2.506615786573038349e+03,3.681296320712827974e+00
2.511615786573038349e+03,3.746843036052072140e+00
2.516615786573038349e+03,3.758808320908277878e+00
2.521615786573038349e+03,3.527483495614892384e+00
2.526615786573038349e+03,3.812119758335133834e+00
2.531615786573038349e+03,3.286019114072088687e+00
2.536615786573038349e+03,3.718957707237896315e+00
2.541615786573038349e+03,3.724079548773770121e+00
2.546615786573038349e+03,4.055055610727626991e+00
2.551615786573038349e+03,3.719215817929860002e+00
2.556615786573038349e+03,4.060969319304277292e+00
2.561615786573038349e+03,4.176249965463782132e+00
2.566615786573038349e+03,3.786173538092999724e+00
2.571615786573038349e+03,3.806129662511170686e+00
2.576615786573038349e+03,3.757938094498086468e+00
2.581615786573038349e+03,3.619984209962841426e+00
2.586615786573038349e+03,3.795329924638285668e+00
2.591615786573038349e+03,3.687398950383449225e+00
2.596615786573038349e+03,3.917819759679164626e+00
2.601615786573038349e+03,4.086680046402605626e+00
2.606615786573038349e+03,3.842697560975803839e+00
2.611615786573038349e+03,4.054007393026719974e+00
2.616615786573038349e+03,3.797815042567376231e+00
2.621615786573038349e+03,3.703024733412285663e+00
2.626615786573038349e+03,3.807947313887284579e+00
2.631615786573038349e+03,3.638714949323185621e+00
2.636615786573038349e+03,3.863016146778112780e+00
2.641615786573038349e+03,4.063396238693533391e+00
2.646615786573038349e+03,3.799806639115794749e+00
2.651615786573038349e+03,3.871669844905101243e+00
2.656615786573038349e+03,4.014929053272252801e+00
2.661615786573038349e+03,3.670283270478315707e+00
2.666615786573038349e+03,3.970806320492421548e+00
2.671615786573038349e+03,3.841949308758867421e+00
2.676615786573038349e+03,3.767189937168101910e+00
2.681615786573038349e+03,3.503798158446099542e+00
2.686615786573038349e+03,4.027184737660390645e+00
2.691615786573038349e+03,4.008380450567591957e+00
2.696615786573038349e+03,3.807680854313239660e+00
2.701615786573038349e+03,3.744873091325174208e+00
2.706615786573038349e+03,3.837878283637128796e+00
2.711615786573038349e+03,4.026879968349634353e+00
2.716615786573038349e+03,4.011222011174480073e+00
2.721615786573038349e+03,3.745900514378026180e+00
2.726615786573038349e+03,3.868975125612228450e+00
2.731615786573038349e+03,3.697201224989763446e+00
2.736615786573038349e+03,3.540233557709166590e+00
2.741615786573038349e+03,3.813248895060357135e+00
2.746615786573038349e+03,3.695786049090482361e+00
2.751615786573038349e+03,3.902714181174220975e+00
2.756615786573038349e+03,3.942563250678572828e+00
2.761615786573038349e+03,4.080113038533749403e+00
2.766615786573038349e+03,4.241029253696825485e+00
2.771615786573038349e+03,4.033012462039436308e+00
2.776615786573038349e+03,4.034702061585076827e+00
2.781615786573038349e+03,3.846347389746173739e+00
2.786615786573038349e+03,4.243400284815848522e+00
2.791615786573038349e+03,4.025890469143493355e+00
2.796615786573038349e+03,4.143908579183783303e+00
2.801615786573038349e+03,3.595360674537684709e+00
2.806615786573038349e+03,4.020447162577475808e+00
2.811615786573038349e+03,3.598489645272023640e+00
2.816615786573038349e+03,4.010938038791476146e+00
2.821615786573038349e+03,4.002354196339658721e+00
2.826615786573038349e+03,3.613457573727897998e+00
2.831615786573038349e+03,3.998841230826354565e+00
2.836615786573038349e+03,4.065177534651294167e+00
2.841615786573038349e+03,4.079557982105883163e+00
2.846615786573038349e+03,4.266437066539880973e+00
2.851615786573038349e+03,4.347578702301031051e+00
2.856615786573038349e+03,4.079112175290620534e+00
2.861615786573038349e+03,4.063488104817257529e+00
2.866615786573038349e+03,4.127100507998980206e+00
2.871615786573038349e+03,4.298088185839909592e+00
2.876615786573038349e+03,4.132837556549380231e+00
2.881615786573038349e+03,4.084770225380569997e+00
2.886615786573038349e+03,4.138671823468020428e+00
2.891615786573038349e+03,3.792403239465226061e+00
2.896615786573038349e+03,3.669042984338848346e+00
2.901615786573038349e+03,3.909544227250017379e+00
2.906615786573038349e+03,3.711612375926193863e+00
2.911615786573038349e+03,3.896004092083911630e+00
2.916615786573038349e+03,3.532147895768213086e+00
2.921615786573038349e+03,3.948941880830704410e+00
2.926615786573038349e+03,4.027532018601750252e+00
2.931615786573038349e+03,4.135694703700154129e+00
2.936615786573038349e+03,3.918780494120320146e+00
2.941615786573038349e+03,4.049915542131203416e+00
2.946615786573038349e+03,3.693168962643870845e+00
2.951615786573038349e+03,3.412054772474676145e+00
2.956615786573038349e+03,3.768610952854051899e+00
2.961615786573038349e+03,3.845947674768446678e+00
2.966615786573038349e+03,3.822273667903166583e+00
2.971615786573038349e+03,3.880680507250761746e+00
2.976615786573038349e+03,3.551428241225653260e+00
2.981615786573038349e+03,3.768930453068883413e+00
2.986615786573038349e+03,3.584850855232107669e+00
2.991615786573038349e+03,3.617717780031301178e+00
2.996615786573038349e+03,3.784378823006742554e+00
3.001615786573038349e+03,3.963289203091066693e+00
3.006615786573038349e+03,3.956171981531046544e+00
3.011615786573038349e+03,4.055196771741170103e+00
3.016615786573038349e+03,3.995311726950119269e+00
3.021615786573038349e+03,3.790997124082770675e+00
3.026615786573038349e+03,3.758974762489462051e+00
3.031615786573038349e+03,3.435360012039116562e+00
3.036615786573038349e+03,4.027138543424533701e+00
3.041615786573038349e+03,4.282582842528396938e+00
3.046615786573038349e+03,4.098274971736579175e+00
3.051615786573038349e+03,4.108404828280278309e+00
3.056615786573038349e+03,3.818509963446977462e+00
3.061615786573038349e+03,3.887140598238048916e+00
3.066615786573038349e+03,4.096823210970968354e+00
3.071615786573038349e+03,3.364074886013543875e+00
3.076615786573038349e+03,3.697841022270072386e+00
3.081615786573038349e+03,3.721115758026744214e+00
3.086615786573038349e+03,3.904616194569987986e+00
3.091615786573038349e+03,3.878240495634538654e+00
3.096615786573038349e+03,3.866709314535808240e+00
3.101615786573038349e+03,3.702038181271226858e+00
3.106615786573038349e+03,3.553289770445385631e+00
3.111615786573038349e+03,3.695538107225711855e+00
3.116615786573038349e+03,3.512241904470846166e+00
3.121615786573038349e+03,3.688261500712149310e+00
3.126615786573038349e+03,3.674500956851270761e+00
3.131615786573038349e+03,3.828761047544483542e+00
3.136615786573038349e+03,3.760467477889108068e+00
3.141615786573038349e+03,3.884011414777688742e+00
3.146615786573038349e+03,3.847479324387928834e+00
3.151615786573038349e+03,3.787376621242602326e+00
3.156615786573038349e+03,3.616125356338995456e+00
3.161615786573038349e+03,3.811515376245409925e+00
3.166615786573038349e+03,3.838018393336330547e+00
3.171615786573038349e+03,3.827963169857813153e+00
3.176615786573038349e+03,3.818898906823699591e+00
3.181615786573038349e+03,3.494117589369137633e+00
3.186615786573038349e+03,3.360622836671224078e+00
3.191615786573038349e+03,3.147965930397393475e+00
3.196615786573038349e+03,3.344218294489796239e+00
3.201615786573038349e+03,3.417974562633335545e+00
