# ts,saccadeRate
1.416615786573038577e+03,0.000000000000000000e+00
1.421615786573038577e+03,4.000000000000000222e-01
1.426615786573038577e+03,5.999999999999999778e-01
1.431615786573038577e+03,2.000000000000000111e-01
1.436615786573038577e+03,5.999999999999999778e-01
1.441615786573038577e+03,2.000000000000000111e-01
1.446615786573038577e+03,2.000000000000000111e-01
1.451615786573038577e+03,2.000000000000000111e-01
1.456615786573038577e+03,0.000000000000000000e+00
1.461615786573038577e+03,0.000000000000000000e+00
1.466615786573038577e+03,0.000000000000000000e+00
1.471615786573038577e+03,0.000000000000000000e+00
1.476615786573038577e+03,0.000000000000000000e+00
1.481615786573038577e+03,2.000000000000000111e-01
1.486615786573038577e+03,0.000000000000000000e+00
1.491615786573038577e+03,4.000000000000000222e-01
1.496615786573038577e+03,0.000000000000000000e+00
1.501615786573038577e+03,2.000000000000000111e-01
1.506615786573038577e+03,5.999999999999999778e-01
1.511615786573038577e+03,4.000000000000000222e-01
1.516615786573038577e+03,4.000000000000000222e-01
1.521615786573038577e+03,0.000000000000000000e+00
1.526615786573038577e+03,0.000000000000000000e+00
1.531615786573038577e+03,0.000000000000000000e+00
1.536615786573038577e+03,0.000000000000000000e+00
1.541615786573038577e+03,2.000000000000000111e-01
1.546615786573038577e+03,0.000000000000000000e+00
1.551615786573038577e+03,0.000000000000000000e+00
1.556615786573038577e+03,4.000000000000000222e-01
1.561615786573038577e+03,5.999999999999999778e-01
1.566615786573038577e+03,2.000000000000000111e-01
1.571615786573038577e+03,0.000000000000000000e+00
1.576615786573038577e+03,4.000000000000000222e-01
1.581615786573038577e+03,2.000000000000000111e-01
1.586615786573038577e+03,4.000000000000000222e-01
1.591615786573038577e+03,8.000000000000000444e-01
1.596615786573038577e+03,5.999999999999999778e-01
1.601615786573038577e+03,0.000000000000000000e+00
1.606615786573038577e+03,0.000000000000000000e+00
1.611615786573038577e+03,5.999999999999999778e-01
1.616615786573038577e+03,8.000000000000000444e-01
1.621615786573038577e+03,0.000000000000000000e+00
1.626615786573038577e+03,2.000000000000000111e-01
1.631615786573038577e+03,2.000000000000000111e-01
1.636615786573038577e+03,0.000000000000000000e+00
1.641615786573038577e+03,0.000000000000000000e+00
1.646615786573038577e+03,0.000000000000000000e+00
1.651615786573038577e+03,2.000000000000000111e-01
1.656615786573038577e+03,0.000000000000000000e+00
1.661615786573038577e+03,0.000000000000000000e+00
1.666615786573038577e+03,2.000000000000000111e-01
1.671615786573038577e+03,2.000000000000000111e-01
1.676615786573038577e+03,0.000000000000000000e+00
1.681615786573038577e+03,0.000000000000000000e+00
1.686615786573038577e+03,0.000000000000000000e+00
1.691615786573038577e+03,0.000000000000000000e+00
1.696615786573038577e+03,2.000000000000000111e-01
1.701615786573038577e+03,2.000000000000000111e-01
1.706615786573038577e+03,0.000000000000000000e+00
1.711615786573038577e+03,2.000000000000000111e-01
1.716615786573038577e+03,2.000000000000000111e-01
1.721615786573038577e+03,5.999999999999999778e-01
1.726615786573038577e+03,2.000000000000000111e-01
1.731615786573038577e+03,4.000000000000000222e-01
1.736615786573038577e+03,4.000000000000000222e-01
1.741615786573038577e+03,4.000000000000000222e-01
1.746615786573038577e+03,5.999999999999999778e-01
1.751615786573038577e+03,1.000000000000000000e+00
1.756615786573038577e+03,4.000000000000000222e-01
1.761615786573038577e+03,4.000000000000000222e-01
1.766615786573038577e+03,5.999999999999999778e-01
1.771615786573038577e+03,4.000000000000000222e-01
1.776615786573038577e+03,5.999999999999999778e-01
1.781615786573038577e+03,5.999999999999999778e-01
1.786615786573038577e+03,4.000000000000000222e-01
1.791615786573038577e+03,5.999999999999999778e-01
1.796615786573038577e+03,0.000000000000000000e+00
1.801615786573038577e+03,0.000000000000000000e+00
1.806615786573038577e+03,4.000000000000000222e-01
1.811615786573038577e+03,0.000000000000000000e+00
1.816615786573038577e+03,0.000000000000000000e+00
1.821615786573038577e+03,0.000000000000000000e+00
1.826615786573038577e+03,5.999999999999999778e-01
1.831615786573038577e+03,2.000000000000000111e-01
1.836615786573038577e+03,2.000000000000000111e-01
1.841615786573038577e+03,2.000000000000000111e-01
1.846615786573038577e+03,0.000000000000000000e+00
1.851615786573038577e+03,0.000000000000000000e+00
1.856615786573038577e+03,0.000000000000000000e+00
1.861615786573038577e+03,5.999999999999999778e-01
1.866615786573038577e+03,0.000000000000000000e+00
1.871615786573038577e+03,2.000000000000000111e-01
1.876615786573038577e+03,4.000000000000000222e-01
1.881615786573038577e+03,0.000000000000000000e+00
1.886615786573038577e+03,0.000000000000000000e+00
1.891615786573038577e+03,5.999999999999999778e-01
1.896615786573038577e+03,4.000000000000000222e-01
1.901615786573038577e+03,0.000000000000000000e+00
1.906615786573038577e+03,4.000000000000000222e-01
1.911615786573038577e+03,0.000000000000000000e+00
1.916615786573038577e+03,4.000000000000000222e-01
1.921615786573038577e+03,4.000000000000000222e-01
1.926615786573038577e+03,8.000000000000000444e-01
1.931615786573038577e+03,4.000000000000000222e-01
1.936615786573038577e+03,2.000000000000000111e-01
1.941615786573038577e+03,2.000000000000000111e-01
1.946615786573038577e+03,5.999999999999999778e-01
1.951615786573038577e+03,0.000000000000000000e+00
1.956615786573038577e+03,4.000000000000000222e-01
1.961615786573038577e+03,5.999999999999999778e-01
1.966615786573038577e+03,4.000000000000000222e-01
1.971615786573038577e+03,4.000000000000000222e-01
1.976615786573038577e+03,5.999999999999999778e-01
1.981615786573038577e+03,4.000000000000000222e-01
1.986615786573038577e+03,2.000000000000000111e-01
1.991615786573038577e+03,0.000000000000000000e+00
1.996615786573038577e+03,2.000000000000000111e-01
2.001615786573038577e+03,5.999999999999999778e-01
2.006615786573038577e+03,8.000000000000000444e-01
2.011615786573038577e+03,4.000000000000000222e-01
2.016615786573038577e+03,8.000000000000000444e-01
2.021615786573038577e+03,4.000000000000000222e-01
2.026615786573038577e+03,5.999999999999999778e-01
2.031615786573038577e+03,8.000000000000000444e-01
2.036615786573038577e+03,4.000000000000000222e-01
2.041615786573038577e+03,5.999999999999999778e-01
2.046615786573038349e+03,8.000000000000000444e-01
2.051615786573038349e+03,4.000000000000000222e-01
2.056615786573038349e+03,8.000000000000000444e-01
2.061615786573038349e+03,5.999999999999999778e-01
2.066615786573038349e+03,5.999999999999999778e-01
2.071615786573038349e+03,2.000000000000000111e-01
2.076615786573038349e+03,2.000000000000000111e-01
2.081615786573038349e+03,2.000000000000000111e-01
2.086615786573038349e+03,2.000000000000000111e-01
2.091615786573038349e+03,5.999999999999999778e-01
2.096615786573038349e+03,2.000000000000000111e-01
2.101615786573038349e+03,5.999999999999999778e-01
2.106615786573038349e+03,4.000000000000000222e-01
2.111615786573038349e+03,2.000000000000000111e-01
2.116615786573038349e+03,8.000000000000000444e-01
2.121615786573038349e+03,5.999999999999999778e-01
2.126615786573038349e+03,5.999999999999999778e-01
2.131615786573038349e+03,2.000000000000000111e-01
2.136615786573038349e+03,5.999999999999999778e-01
2.141615786573038349e+03,5.999999999999999778e-01
2.146615786573038349e+03,4.000000000000000222e-01
2.151615786573038349e+03,2.000000000000000111e-01
2.156615786573038349e+03,0.000000000000000000e+00
2.161615786573038349e+03,5.999999999999999778e-01
2.166615786573038349e+03,2.000000000000000111e-01
2.171615786573038349e+03,0.000000000000000000e+00
2.176615786573038349e+03,0.000000000000000000e+00
2.181615786573038349e+03,2.000000000000000111e-01
2.186615786573038349e+03,0.000000000000000000e+00
2.191615786573038349e+03,1.000000000000000000e+00
2.196615786573038349e+03,4.000000000000000222e-01
2.201615786573038349e+03,4.000000000000000222e-01
2.206615786573038349e+03,4.000000000000000222e-01
2.211615786573038349e+03,2.000000000000000111e-01
2.216615786573038349e+03,0.000000000000000000e+00
2.221615786573038349e+03,0.000000000000000000e+00
2.226615786573038349e+03,4.000000000000000222e-01
2.231615786573038349e+03,0.000000000000000000e+00
2.236615786573038349e+03,0.000000000000000000e+00
2.241615786573038349e+03,4.000000000000000222e-01
2.246615786573038349e+03,2.000000000000000111e-01
2.251615786573038349e+03,2.000000000000000111e-01
2.256615786573038349e+03,5.999999999999999778e-01
2.261615786573038349e+03,8.000000000000000444e-01
2.266615786573038349e+03,5.999999999999999778e-01
2.271615786573038349e+03,4.000000000000000222e-01
2.276615786573038349e+03,8.000000000000000444e-01
2.281615786573038349e+03,0.000000000000000000e+00
2.286615786573038349e+03,2.000000000000000111e-01
2.291615786573038349e+03,0.000000000000000000e+00
2.296615786573038349e+03,4.000000000000000222e-01
2.301615786573038349e+03,8.000000000000000444e-01
2.306615786573038349e+03,2.000000000000000111e-01
2.311615786573038349e+03,1.000000000000000000e+00
2.316615786573038349e+03,0.000000000000000000e+00
2.321615786573038349e+03,2.000000000000000111e-01
2.326615786573038349e+03,4.000000000000000222e-01
2.331615786573038349e+03,2.000000000000000111e-01
2.336615786573038349e+03,0.000000000000000000e+00
2.341615786573038349e+03,2.000000000000000111e-01
2.346615786573038349e+03,4.000000000000000222e-01
2.351615786573038349e+03,2.000000000000000111e-01
2.356615786573038349e+03,0.000000000000000000e+00
2.361615786573038349e+03,8.000000000000000444e-01
2.366615786573038349e+03,2.000000000000000111e-01
2.371615786573038349e+03,2.000000000000000111e-01
2.376615786573038349e+03,0.000000000000000000e+00
2.381615786573038349e+03,2.000000000000000111e-01
2.386615786573038349e+03,5.999999999999999778e-01
2.391615786573038349e+03,5.999999999999999778e-01
2.396615786573038349e+03,4.000000000000000222e-01
2.401615786573038349e+03,4.000000000000000222e-01
2.406615786573038349e+03,2.000000000000000111e-01
2.411615786573038349e+03,4.000000000000000222e-01
2.416615786573038349e+03,2.000000000000000111e-01
2.421615786573038349e+03,8.000000000000000444e-01
2.426615786573038349e+03,4.000000000000000222e-01
2.431615786573038349e+03,4.000000000000000222e-01
2.436615786573038349e+03,4.000000000000000222e-01
2.441615786573038349e+03,5.999999999999999778e-01
2.446615786573038349e+03,4.000000000000000222e-01
2.451615786573038349e+03,5.999999999999999778e-01
2.456615786573038349e+03,2.000000000000000111e-01
2.461615786573038349e+03,4.000000000000000222e-01
2.466615786573038349e+03,2.000000000000000111e-01
2.471615786573038349e+03,2.000000000000000111e-01
2.476615786573038349e+03,0.000000000000000000e+00
2.481615786573038349e+03,2.000000000000000111e-01
2.486615786573038349e+03,1.199999999999999956e+00
2.491615786573038349e+03,0.000000000000000000e+00
2.496615786573038349e+03,2.000000000000000111e-01
2.501615786573038349e+03,4.000000000000000222e-01
2.506615786573038349e+03,5.999999999999999778e-01
2.511615786573038349e+03,2.000000000000000111e-01
2.516615786573038349e+03,2.000000000000000111e-01
2.521615786573038349e+03,4.000000000000000222e-01
2.526615786573038349e+03,2.000000000000000111e-01
2.531615786573038349e+03,4.000000000000000222e-01
2.536615786573038349e+03,2.000000000000000111e-01
2.541615786573038349e+03,2.000000000000000111e-01
2.546615786573038349e+03,4.000000000000000222e-01
2.551615786573038349e+03,5.999999999999999778e-01
2.556615786573038349e+03,0.000000000000000000e+00
2.561615786573038349e+03,2.000000000000000111e-01
2.566615786573038349e+03,0.000000000000000000e+00
2.571615786573038349e+03,2.000000000000000111e-01
2.576615786573038349e+03,0.000000000000000000e+00
2.581615786573038349e+03,0.000000000000000000e+00
2.586615786573038349e+03,0.000000000000000000e+00
2.591615786573038349e+03,4.000000000000000222e-01
2.596615786573038349e+03,5.999999999999999778e-01
2.601615786573038349e+03,5.999999999999999778e-01
2.606615786573038349e+03,4.000000000000000222e-01
2.611615786573038349e+03,4.000000000000000222e-01
2.616615786573038349e+03,5.999999999999999778e-01
2.621615786573038349e+03,2.000000000000000111e-01
2.626615786573038349e+03,2.000000000000000111e-01
2.631615786573038349e+03,4.000000000000000222e-01
2.636615786573038349e+03,4.000000000000000222e-01
2.641615786573038349e+03,2.000000000000000111e-01
2.646615786573038349e+03,2.000000000000000111e-01
2.651615786573038349e+03,0.000000000000000000e+00
2.656615786573038349e+03,2.000000000000000111e-01
2.661615786573038349e+03,2.000000000000000111e-01
2.666615786573038349e+03,0.000000000000000000e+00
2.671615786573038349e+03,0.000000000000000000e+00
2.676615786573038349e+03,2.000000000000000111e-01
2.681615786573038349e+03,0.000000000000000000e+00
2.686615786573038349e+03,2.000000000000000111e-01
2.691615786573038349e+03,2.000000000000000111e-01
2.696615786573038349e+03,0.000000000000000000e+00
2.701615786573038349e+03,0.000000000000000000e+00
2.706615786573038349e+03,0.000000000000000000e+00
2.711615786573038349e+03,4.000000000000000222e-01
2.716615786573038349e+03,2.000000000000000111e-01
2.721615786573038349e+03,4.000000000000000222e-01
2.726615786573038349e+03,2.000000000000000111e-01
2.731615786573038349e+03,2.000000000000000111e-01
2.736615786573038349e+03,2.000000000000000111e-01
2.741615786573038349e+03,4.000000000000000222e-01
2.746615786573038349e+03,4.000000000000000222e-01
2.751615786573038349e+03,4.000000000000000222e-01
2.756615786573038349e+03,8.000000000000000444e-01
2.761615786573038349e+03,0.000000000000000000e+00
2.766615786573038349e+03,8.000000000000000444e-01
2.771615786573038349e+03,2.000000000000000111e-01
2.776615786573038349e+03,2.000000000000000111e-01
2.781615786573038349e+03,0.000000000000000000e+00
2.786615786573038349e+03,2.000000000000000111e-01
2.791615786573038349e+03,0.000000000000000000e+00
2.796615786573038349e+03,2.000000000000000111e-01
2.801615786573038349e+03,0.000000000000000000e+00
2.806615786573038349e+03,4.000000000000000222e-01
2.811615786573038349e+03,4.000000000000000222e-01
2.816615786573038349e+03,0.000000000000000000e+00
2.821615786573038349e+03,2.000000000000000111e-01
2.826615786573038349e+03,2.000000000000000111e-01
2.831615786573038349e+03,0.000000000000000000e+00
2.836615786573038349e+03,4.000000000000000222e-01
2.841615786573038349e+03,2.000000000000000111e-01
2.846615786573038349e+03,0.000000000000000000e+00
2.851615786573038349e+03,4.000000000000000222e-01
2.856615786573038349e+03,4.000000000000000222e-01
2.861615786573038349e+03,2.000000000000000111e-01
2.866615786573038349e+03,4.000000000000000222e-01
2.871615786573038349e+03,2.000000000000000111e-01
2.876615786573038349e+03,0.000000000000000000e+00
2.881615786573038349e+03,0.000000000000000000e+00
2.886615786573038349e+03,2.000000000000000111e-01
2.891615786573038349e+03,4.000000000000000222e-01
2.896615786573038349e+03,0.000000000000000000e+00
2.901615786573038349e+03,2.000000000000000111e-01
2.906615786573038349e+03,0.000000000000000000e+00
2.911615786573038349e+03,2.000000000000000111e-01
2.916615786573038349e+03,2.000000000000000111e-01
2.921615786573038349e+03,0.000000000000000000e+00
2.926615786573038349e+03,4.000000000000000222e-01
2.931615786573038349e+03,4.000000000000000222e-01
2.936615786573038349e+03,2.000000000000000111e-01
2.941615786573038349e+03,0.000000000000000000e+00
2.946615786573038349e+03,0.000000000000000000e+00
2.951615786573038349e+03,5.999999999999999778e-01
2.956615786573038349e+03,2.000000000000000111e-01
2.961615786573038349e+03,0.000000000000000000e+00
2.966615786573038349e+03,0.000000000000000000e+00
2.971615786573038349e+03,2.000000000000000111e-01
2.976615786573038349e+03,2.000000000000000111e-01
2.981615786573038349e+03,2.000000000000000111e-01
2.986615786573038349e+03,0.000000000000000000e+00
2.991615786573038349e+03,4.000000000000000222e-01
2.996615786573038349e+03,0.000000000000000000e+00
3.001615786573038349e+03,4.000000000000000222e-01
3.006615786573038349e+03,0.000000000000000000e+00
3.011615786573038349e+03,5.999999999999999778e-01
3.016615786573038349e+03,2.000000000000000111e-01
3.021615786573038349e+03,0.000000000000000000e+00
3.026615786573038349e+03,4.000000000000000222e-01
3.031615786573038349e+03,4.000000000000000222e-01
3.036615786573038349e+03,2.000000000000000111e-01
3.041615786573038349e+03,4.000000000000000222e-01
3.046615786573038349e+03,0.000000000000000000e+00
3.051615786573038349e+03,0.000000000000000000e+00
3.056615786573038349e+03,2.000000000000000111e-01
3.061615786573038349e+03,4.000000000000000222e-01
3.066615786573038349e+03,4.000000000000000222e-01
3.071615786573038349e+03,1.000000000000000000e+00
3.076615786573038349e+03,2.000000000000000111e-01
3.081615786573038349e+03,4.000000000000000222e-01
3.086615786573038349e+03,2.000000000000000111e-01
3.091615786573038349e+03,2.000000000000000111e-01
3.096615786573038349e+03,5.999999999999999778e-01
3.101615786573038349e+03,2.000000000000000111e-01
3.106615786573038349e+03,2.000000000000000111e-01
3.111615786573038349e+03,8.000000000000000444e-01
3.116615786573038349e+03,2.000000000000000111e-01
3.121615786573038349e+03,2.000000000000000111e-01
3.126615786573038349e+03,0.000000000000000000e+00
3.131615786573038349e+03,0.000000000000000000e+00
3.136615786573038349e+03,5.999999999999999778e-01
3.141615786573038349e+03,5.999999999999999778e-01
3.146615786573038349e+03,4.000000000000000222e-01
3.151615786573038349e+03,0.000000000000000000e+00
3.156615786573038349e+03,4.000000000000000222e-01
3.161615786573038349e+03,2.000000000000000111e-01
3.166615786573038349e+03,4.000000000000000222e-01
3.171615786573038349e+03,4.000000000000000222e-01
3.176615786573038349e+03,4.000000000000000222e-01
3.181615786573038349e+03,5.999999999999999778e-01
3.186615786573038349e+03,2.000000000000000111e-01
3.191615786573038349e+03,5.999999999999999778e-01
3.196615786573038349e+03,1.000000000000000000e+00
3.201615786573038349e+03,8.000000000000000444e-01
