# ts,pupil
1.103701786209500142e+03,2.085707836914711955e+00
1.108701786209500142e+03,2.277084472741311760e+00
1.113701786209500142e+03,2.438736248425805719e+00
1.118701786209500142e+03,2.448189931643348860e+00
1.123701786209500142e+03,2.503816159074642833e+00
1.128701786209500142e+03,2.453552197923953404e+00
1.133701786209500142e+03,2.429206660266450157e+00
1.138701786209500142e+03,2.385020327608748936e+00
1.143701786209500142e+03,2.231176731502703348e+00
1.148701786209500142e+03,2.140840276951731624e+00
1.153701786209500142e+03,2.078083429384922187e+00
1.158701786209500142e+03,2.076540276389754691e+00
1.163701786209500142e+03,2.147326588634756117e+00
1.168701786209500142e+03,2.160907507325034338e+00
1.173701786209500142e+03,2.096909746994223944e+00
1.178701786209500142e+03,2.058324657174305461e+00
1.183701786209500142e+03,2.089585155451126219e+00
1.188701786209500142e+03,2.099202731144745204e+00
1.193701786209500142e+03,2.385092598549250376e+00
1.198701786209500142e+03,2.393221722764225845e+00
1.203701786209500142e+03,2.357302668524673184e+00
1.208701786209500142e+03,2.308888155921839491e+00
1.213701786209500142e+03,2.222060847181542176e+00
1.218701786209500142e+03,2.082723616990698190e+00
1.223701786209500142e+03,2.077115180271432937e+00
1.228701786209500142e+03,1.991944550132364045e+00
1.233701786209500142e+03,2.047327136297538708e+00
1.238701786209500142e+03,2.182636854659275816e+00
1.243701786209500142e+03,2.133775614688930400e+00
1.248701786209500142e+03,2.078759971903176851e+00
1.253701786209500142e+03,2.080299140911110456e+00
1.258701786209500142e+03,2.223614182391488558e+00
1.263701786209500142e+03,2.112493587578225807e+00
1.268701786209500142e+03,2.084141980014159845e+00
1.273701786209500142e+03,1.948393743867919525e+00
1.278701786209500142e+03,2.422760164329745169e+00
1.283701786209500142e+03,2.519139815958749917e+00
1.288701786209500142e+03,2.492901787913331280e+00
1.293701786209500142e+03,2.584188880627710905e+00
1.298701786209500142e+03,2.415524699624133298e+00
1.303701786209500142e+03,2.454615629051015713e+00
1.308701786209500142e+03,2.310377786514393961e+00
1.313701786209500142e+03,2.163781510634080529e+00
1.318701786209500142e+03,2.062111286174529212e+00
1.323701786209500142e+03,2.021763324069728807e+00
1.328701786209500142e+03,2.070037123304292681e+00
1.333701786209500142e+03,2.084189492125968712e+00
1.338701786209500142e+03,2.036507226333906129e+00
1.343701786209500142e+03,1.996408165543021251e+00
1.348701786209500142e+03,2.100457697812057489e+00
1.353701786209500142e+03,2.101280460100956038e+00
1.358701786209500142e+03,2.270923160491187254e+00
1.363701786209500142e+03,2.136671110035903265e+00
1.368701786209500142e+03,2.119479896093829030e+00
1.373701786209500142e+03,2.100160043501190010e+00
1.378701786209500142e+03,2.085793078044388071e+00
1.383701786209500142e+03,2.061071530774301941e+00
1.388701786209500142e+03,2.074097966715867436e+00
1.393701786209500142e+03,2.026238120023402089e+00
1.398701786209500142e+03,2.056933413704494118e+00
1.403701786209500142e+03,2.084351548179788072e+00
1.408701786209500142e+03,1.993398514261389698e+00
1.413701786209500142e+03,2.014013229091527801e+00
1.418701786209500142e+03,2.135154440268641096e+00
1.423701786209500142e+03,2.101273571158303710e+00
1.428701786209500142e+03,2.055516559051944636e+00
1.433701786209500142e+03,1.974114475672487101e+00
1.438701786209500142e+03,nan
1.443701786209500142e+03,2.442826933462491468e+00
1.448701786209500142e+03,2.437597485715739865e+00
1.453701786209500142e+03,2.451049970140507295e+00
1.458701786209500142e+03,2.433366636471986588e+00
1.463701786209500142e+03,2.320788994925377935e+00
1.468701786209500142e+03,2.219068669452312292e+00
1.473701786209500142e+03,2.170403630436693376e+00
1.478701786209500142e+03,1.999175297518752670e+00
1.483701786209500142e+03,2.083237207154849724e+00
1.488701786209500142e+03,1.979552773742456528e+00
1.493701786209500142e+03,1.987781102710342918e+00
1.498701786209500142e+03,2.104231746149275217e+00
1.503701786209500142e+03,2.059262370292094690e+00
1.508701786209500142e+03,2.008203796131372343e+00
1.513701786209500142e+03,2.239249034626892065e+00
1.518701786209500142e+03,2.223564629472635001e+00
1.523701786209500142e+03,2.099040838754325566e+00
1.528701786209500142e+03,2.114971860931672776e+00
1.533701786209500142e+03,2.107174885706326606e+00
1.538701786209500142e+03,2.125640868256209348e+00
1.543701786209500142e+03,1.939116429395729257e+00
1.548701786209500142e+03,2.046302836661198388e+00
1.553701786209500142e+03,2.081696158148100828e+00
1.558701786209500142e+03,1.936199980376891228e+00
1.563701786209500142e+03,2.142296386668334218e+00
1.568701786209500142e+03,2.076617185006652377e+00
1.573701786209500142e+03,2.012029053606038786e+00
1.578701786209500142e+03,2.023722681196324480e+00
1.583701786209500142e+03,2.004720689079921403e+00
1.588701786209500142e+03,nan
1.593701786209500142e+03,2.055661577045478250e+00
1.598701786209500142e+03,2.358253577884094287e+00
1.603701786209500142e+03,nan
1.608701786209500142e+03,nan
1.613701786209500142e+03,2.572382579430956717e+00
1.618701786209500142e+03,nan
1.623701786209500142e+03,2.563966420396369461e+00
1.628701786209500142e+03,2.769445206470012799e+00
1.633701786209500142e+03,2.726404163563061811e+00
1.638701786209500142e+03,nan
1.643701786209500142e+03,2.570667659707601693e+00
1.648701786209500142e+03,2.468158122453901093e+00
1.653701786209500142e+03,2.566420529240962090e+00
1.658701786209500142e+03,2.549807296651838584e+00
1.663701786209500142e+03,2.648510847119332379e+00
1.668701786209500142e+03,2.642142483044362944e+00
1.673701786209500142e+03,2.564336833918494651e+00
1.678701786209500142e+03,2.499579724516367119e+00
1.683701786209500142e+03,2.404516432907708889e+00
1.688701786209500142e+03,2.426345252838602917e+00
1.693701786209500142e+03,2.367725412756869652e+00
1.698701786209500142e+03,2.199773716688031122e+00
1.703701786209500142e+03,2.204016951149768921e+00
1.708701786209500142e+03,2.328143081422330507e+00
1.713701786209500142e+03,2.238218231000240976e+00
1.718701786209500142e+03,nan
1.723701786209500142e+03,2.540982637589816573e+00
1.728701786209500142e+03,2.356786595283946628e+00
1.733701786209500142e+03,2.437810681815486102e+00
1.738701786209500142e+03,2.404501807328598861e+00
1.743701786209500142e+03,2.441854402523215839e+00
1.748701786209500142e+03,2.232201489333682343e+00
1.753701786209500142e+03,2.302288947058479973e+00
1.758701786209500142e+03,2.307967629628174144e+00
1.763701786209500142e+03,2.365760958525702229e+00
1.768701786209500142e+03,2.390403678828060485e+00
1.773701786209500142e+03,2.300871281810122237e+00
1.778701786209500142e+03,2.375211389546038721e+00
1.783701786209500142e+03,2.353635950850214709e+00
1.788701786209500142e+03,2.339750659187005866e+00
1.793701786209500142e+03,2.212550238783510093e+00
1.798701786209500142e+03,2.289164148051889836e+00
1.803701786209500142e+03,2.276463656176264116e+00
1.808701786209500142e+03,2.476884667703393106e+00
1.813701786209500142e+03,2.512422887904249169e+00
1.818701786209500142e+03,2.470571351156611861e+00
1.823701786209500142e+03,2.455509805858867800e+00
1.828701786209500142e+03,2.454483110089781928e+00
1.833701786209500142e+03,2.286745541839704021e+00
1.838701786209500142e+03,2.161460105144660027e+00
1.843701786209500142e+03,2.172910707156786358e+00
1.848701786209500142e+03,2.088737452631913794e+00
1.853701786209500142e+03,2.140010901763947260e+00
1.858701786209500142e+03,2.218104215247093336e+00
1.863701786209500142e+03,2.264542783301042750e+00
1.868701786209500142e+03,2.293164563438217840e+00
1.873701786209500142e+03,2.211447341898090002e+00
1.878701786209500142e+03,2.759251789267308297e+00
1.883701786209500142e+03,nan
1.888701786209500142e+03,2.438766417608128734e+00
1.893701786209500142e+03,nan
1.898701786209500142e+03,2.379790242430928959e+00
1.903701786209500142e+03,2.402136336468682298e+00
1.908701786209500142e+03,2.369339262713779259e+00
1.913701786209500142e+03,2.406115313236283804e+00
1.918701786209500142e+03,2.186974769268055674e+00
1.923701786209500142e+03,2.268890502153148692e+00
1.928701786209500142e+03,2.303440842550069867e+00
1.933701786209500142e+03,2.271546234418758914e+00
1.938701786209500142e+03,2.144470580897614997e+00
1.943701786209500142e+03,2.168898690942453023e+00
1.948701786209500142e+03,2.325529784858367588e+00
1.953701786209500142e+03,2.335469263397245143e+00
1.958701786209500142e+03,2.296630981412331796e+00
1.963701786209500142e+03,2.231404099096444771e+00
1.968701786209500142e+03,2.118989458016142358e+00
1.973701786209500142e+03,2.191931475142672614e+00
1.978701786209500142e+03,2.195174214426743653e+00
1.983701786209500142e+03,2.144296374240571179e+00
1.988701786209500142e+03,nan
1.993701786209500142e+03,2.407657883252748654e+00
1.998701786209500142e+03,2.500171258777496686e+00
2.003701786209500142e+03,2.461021020445335328e+00
2.008701786209500142e+03,2.459360854192663037e+00
2.013701786209500142e+03,2.418444757154435631e+00
2.018701786209500142e+03,2.397049459543025396e+00
2.023701786209500142e+03,2.272168002356855787e+00
2.028701786209500142e+03,2.230507726454713069e+00
2.033701786209500142e+03,2.186601311232593936e+00
2.038701786209500142e+03,2.129408597005000292e+00
2.043701786209500142e+03,2.199669386572353780e+00
2.048701786209499915e+03,2.234707454737327126e+00
2.053701786209499915e+03,2.163865769717141507e+00
2.058701786209499915e+03,2.085327888800774687e+00
2.063701786209499915e+03,2.177905188836143591e+00
2.068701786209499915e+03,2.291963109358226447e+00
2.073701786209499915e+03,2.241245426488255976e+00
2.078701786209499915e+03,2.352746333623223940e+00
2.083701786209499915e+03,2.184186714235223814e+00
2.088701786209499915e+03,2.130184401444174647e+00
2.093701786209499915e+03,2.150793765341382890e+00
2.098701786209499915e+03,2.240099976410674376e+00
2.103701786209499915e+03,2.022565113596293873e+00
2.108701786209499915e+03,2.000932913337916119e+00
2.113701786209499915e+03,2.096726651389530183e+00
2.118701786209499915e+03,2.409509310742884214e+00
2.123701786209499915e+03,2.060556632039823199e+00
2.128701786209499915e+03,2.035108945058493379e+00
2.133701786209499915e+03,2.182678498504249109e+00
2.138701786209499915e+03,2.217526086931499663e+00
2.143701786209499915e+03,2.070754458355286598e+00
2.148701786209499915e+03,2.488921844030476560e+00
2.153701786209499915e+03,2.754862646074129895e+00
2.158701786209499915e+03,2.396581827795790431e+00
2.163701786209499915e+03,2.413121263910999126e+00
2.168701786209499915e+03,2.399723766061520269e+00
2.173701786209499915e+03,2.369599801334225209e+00
2.178701786209499915e+03,2.154461795227635701e+00
2.183701786209499915e+03,1.976487175584235922e+00
2.188701786209499915e+03,1.997340313459701866e+00
2.193701786209499915e+03,2.141940930984697289e+00
2.198701786209499915e+03,2.094778126330250068e+00
2.203701786209499915e+03,1.915660502935618181e+00
2.208701786209499915e+03,1.934996582015555466e+00
2.213701786209499915e+03,2.097732666347914776e+00
2.218701786209499915e+03,2.140602944218031656e+00
2.223701786209499915e+03,1.952696652283972378e+00
2.228701786209499915e+03,2.131594904199384910e+00
2.233701786209499915e+03,1.974628067120206110e+00
2.238701786209499915e+03,2.095335695424973999e+00
2.243701786209499915e+03,2.194106427983816054e+00
2.248701786209499915e+03,2.364548049484752390e+00
2.253701786209499915e+03,2.299667261188369949e+00
2.258701786209499915e+03,nan
2.263701786209499915e+03,2.398020874445883521e+00
2.268701786209499915e+03,2.601504357543369395e+00
2.273701786209499915e+03,2.472589092367295738e+00
2.278701786209499915e+03,2.424566164383572975e+00
2.283701786209499915e+03,2.405298547668613285e+00
2.288701786209499915e+03,2.189597006701017534e+00
2.293701786209499915e+03,2.381240034637397418e+00
2.298701786209499915e+03,2.380448899134877561e+00
2.303701786209499915e+03,2.420444059831348582e+00
2.308701786209499915e+03,2.416322300879325535e+00
2.313701786209499915e+03,2.323168805077370003e+00
2.318701786209499915e+03,2.303538197803504328e+00
2.323701786209499915e+03,2.287780905063508730e+00
2.328701786209499915e+03,2.399896240200068753e+00
2.333701786209499915e+03,2.287690941618775842e+00
2.338701786209499915e+03,2.103773505729735760e+00
2.343701786209499915e+03,2.213254923039875255e+00
2.348701786209499915e+03,2.249424162590811793e+00
2.353701786209499915e+03,2.206584341611511402e+00
2.358701786209499915e+03,2.386780943401708655e+00
2.363701786209499915e+03,2.265172563386170790e+00
2.368701786209499915e+03,2.213979107620567266e+00
2.373701786209499915e+03,2.293373612176245135e+00
2.378701786209499915e+03,2.109692977197543229e+00
2.383701786209499915e+03,2.264710141945606825e+00
2.388701786209499915e+03,2.103493234971667292e+00
2.393701786209499915e+03,2.294131435230282179e+00
2.398701786209499915e+03,2.299462664764911235e+00
2.403701786209499915e+03,2.129651487094728957e+00
2.408701786209499915e+03,2.317220766752967176e+00
2.413701786209499915e+03,2.242011962059712094e+00
2.418701786209499915e+03,2.167992660592246157e+00
2.423701786209499915e+03,2.097035041659720100e+00
2.428701786209499915e+03,2.224309406679925605e+00
2.433701786209499915e+03,2.285571549300030370e+00
2.438701786209499915e+03,2.117889373353454729e+00
2.443701786209499915e+03,2.121577065193494427e+00
2.448701786209499915e+03,2.082933064875627238e+00
2.453701786209499915e+03,2.102842279822326077e+00
2.458701786209499915e+03,2.411309287746829177e+00
2.463701786209499915e+03,2.032425051668485860e+00
2.468701786209499915e+03,2.337581080311800452e+00
2.473701786209499915e+03,2.323623179333064392e+00
2.478701786209499915e+03,2.232275756459094485e+00
2.483701786209499915e+03,2.130713225809449884e+00
2.488701786209499915e+03,2.227742180035961805e+00
2.493701786209499915e+03,2.202428491413651379e+00
2.498701786209499915e+03,1.992566451570566555e+00
2.503701786209499915e+03,2.081831692389593869e+00
2.508701786209499915e+03,2.417623077060214509e+00
2.513701786209499915e+03,2.159170116211821977e+00
2.518701786209499915e+03,2.133640678649905364e+00
2.523701786209499915e+03,2.207104040034925330e+00
2.528701786209499915e+03,2.056188468835996375e+00
2.533701786209499915e+03,2.267452915562150118e+00
2.538701786209499915e+03,2.298774559566956199e+00
2.543701786209499915e+03,2.184359945106643330e+00
2.548701786209499915e+03,2.220645489034716036e+00
2.553701786209499915e+03,2.437821053379482628e+00
2.558701786209499915e+03,2.529190170895877721e+00
2.563701786209499915e+03,2.738270652681797479e+00
2.568701786209499915e+03,2.436039535231458331e+00
2.573701786209499915e+03,2.468237107632849980e+00
2.578701786209499915e+03,2.587591451058983250e+00
2.583701786209499915e+03,2.270870793654329756e+00
2.588701786209499915e+03,2.437048548144073568e+00
2.593701786209499915e+03,2.345649772159622337e+00
2.598701786209499915e+03,2.213756076743470302e+00
2.603701786209499915e+03,2.294145617993139208e+00
2.608701786209499915e+03,2.348127114719817943e+00
2.613701786209499915e+03,2.188414086570740213e+00
2.618701786209499915e+03,2.255025788699028588e+00
2.623701786209499915e+03,2.038080148026142790e+00
2.628701786209499915e+03,2.361394417710351856e+00
2.633701786209499915e+03,2.291827349492786325e+00
2.638701786209499915e+03,2.108612245931572371e+00
2.643701786209499915e+03,2.256007183933595339e+00
2.648701786209499915e+03,2.027351262324210257e+00
2.653701786209499915e+03,2.224539869607716991e+00
2.658701786209499915e+03,2.278629181540458237e+00
2.663701786209499915e+03,2.106141463744627629e+00
2.668701786209499915e+03,2.106799541764904582e+00
2.673701786209499915e+03,2.080969784914041831e+00
2.678701786209499915e+03,2.355428738887589191e+00
2.683701786209499915e+03,2.266305237675231954e+00
2.688701786209499915e+03,2.409117826958174557e+00
2.693701786209499915e+03,2.215748984037850366e+00
2.698701786209499915e+03,2.428136398289416853e+00
2.703701786209499915e+03,2.634461377371902557e+00
2.708701786209499915e+03,2.359239231636166778e+00
2.713701786209499915e+03,2.219675988656082399e+00
2.718701786209499915e+03,2.327679570835111900e+00
2.723701786209499915e+03,2.242375811620204384e+00
2.728701786209499915e+03,2.391654368998145319e+00
2.733701786209499915e+03,2.136827558458573417e+00
2.738701786209499915e+03,2.258909947261483975e+00
2.743701786209499915e+03,2.235753553451821141e+00
2.748701786209499915e+03,2.273387286619307890e+00
2.753701786209499915e+03,2.289826669991937624e+00
2.758701786209499915e+03,2.320120467370528239e+00
2.763701786209499915e+03,2.288828370885982011e+00
2.768701786209499915e+03,2.462699610882542967e+00
2.773701786209499915e+03,2.371686513049727107e+00
2.778701786209499915e+03,2.195247173586626577e+00
2.783701786209499915e+03,2.293829745137126785e+00
2.788701786209499915e+03,2.362611059207316622e+00
2.793701786209499915e+03,2.325662991669076529e+00
2.798701786209499915e+03,2.240653094493173292e+00
2.803701786209499915e+03,2.349150702734859486e+00
2.808701786209499915e+03,2.465297183404334014e+00
2.813701786209499915e+03,2.576810132885419602e+00
2.818701786209499915e+03,2.516291757414720553e+00
2.823701786209499915e+03,2.337989646176330982e+00
2.828701786209499915e+03,2.445393682639514399e+00
2.833701786209499915e+03,2.174281958577516161e+00
2.838701786209499915e+03,2.204435363371462842e+00
2.843701786209499915e+03,2.323638043058030789e+00
2.848701786209499915e+03,2.222132095946189878e+00
2.853701786209499915e+03,2.276104228491261150e+00
2.858701786209499915e+03,2.363263494576533397e+00
2.863701786209499915e+03,2.041392179687733233e+00
2.868701786209499915e+03,2.197224381049299513e+00
2.873701786209499915e+03,2.118208357827199073e+00
2.878701786209499915e+03,2.204573639297853216e+00
2.883701786209499915e+03,2.227417936843911761e+00
2.888701786209499915e+03,2.083821831347980158e+00
2.893701786209499915e+03,2.342702108051235133e+00
2.898701786209499915e+03,2.090749606137085159e+00
2.903701786209499915e+03,2.222988643685666510e+00
2.908701786209499915e+03,2.220676437980684259e+00
2.913701786209499915e+03,2.027424757507682251e+00
2.918701786209499915e+03,2.220585886887746607e+00
2.923701786209499915e+03,2.120412216569138142e+00
2.928701786209499915e+03,2.221546847063504693e+00
2.933701786209499915e+03,2.235486635469616790e+00
2.938701786209499915e+03,2.061658086963400471e+00
2.943701786209499915e+03,2.122455703359171775e+00
2.948701786209499915e+03,2.286367229188656758e+00
2.953701786209499915e+03,2.236325985118197579e+00
2.958701786209499915e+03,2.332561912629145251e+00
2.963701786209499915e+03,2.100921561073827881e+00
2.968701786209499915e+03,2.184899179048026774e+00
2.973701786209499915e+03,2.207884069142357575e+00
2.978701786209499915e+03,2.102439144856075082e+00
2.983701786209499915e+03,2.219111929872776834e+00
2.988701786209499915e+03,2.222093799682431037e+00
2.993701786209499915e+03,2.129112917519847326e+00
2.998701786209499915e+03,2.144054413132247650e+00
3.003701786209499915e+03,2.072649934427514218e+00
3.008701786209499915e+03,2.127762004090181680e+00
3.013701786209499915e+03,2.132719716776247498e+00
3.018701786209499915e+03,1.954837920338005075e+00
3.023701786209499915e+03,2.099836763909936899e+00
3.028701786209499915e+03,1.924916279644971473e+00
3.033701786209499915e+03,2.192282646136040292e+00
3.038701786209499915e+03,2.229814771856785782e+00
3.043701786209499915e+03,2.040322632773326372e+00
3.048701786209499915e+03,2.166926841979717633e+00
3.053701786209499915e+03,2.152404800017986286e+00
3.058701786209499915e+03,2.506016224628329070e+00
3.063701786209499915e+03,2.664249186968481453e+00
3.068701786209499915e+03,2.454089190932800868e+00
3.073701786209499915e+03,2.404617967554487645e+00
3.078701786209499915e+03,2.368822178613447349e+00
3.083701786209499915e+03,2.309327543490487411e+00
3.088701786209499915e+03,2.193357825954074691e+00
3.093701786209499915e+03,2.273236905810699593e+00
3.098701786209499915e+03,2.121778760780084649e+00
3.103701786209499915e+03,2.350507560286914988e+00
3.108701786209499915e+03,2.348005774895674413e+00
3.113701786209499915e+03,2.273043452172301748e+00
3.118701786209499915e+03,2.313458446951597303e+00
3.123701786209499915e+03,2.302844005102353098e+00
3.128701786209499915e+03,2.401869793837111633e+00
3.133701786209499915e+03,2.331555519835574408e+00
3.138701786209499915e+03,2.159532034473337969e+00
3.143701786209499915e+03,2.340024668040445732e+00
3.148701786209499915e+03,2.192632906065043574e+00
3.153701786209499915e+03,2.210298665009315044e+00
3.158701786209499915e+03,2.299668138922564165e+00
3.163701786209499915e+03,2.277588840223502054e+00
3.168701786209499915e+03,2.298966578794483517e+00
3.173701786209499915e+03,2.346260699243159387e+00
3.178701786209499915e+03,2.065077479449998865e+00
3.183701786209499915e+03,2.236757792652144694e+00
3.188701786209499915e+03,2.258473082614112393e+00
3.193701786209499915e+03,2.319677741296525486e+00
3.198701786209499915e+03,2.345806134147820021e+00
3.203701786209499915e+03,2.142974926286869142e+00
3.208701786209499915e+03,2.281230549817153452e+00
3.213701786209499915e+03,2.185277435767682519e+00
