,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,Fp1_wake,Fp1_REM,Fp1_NREM,Fp2_wake,Fp2_REM,Fp2_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
0,1.2000000000000002,2.929275564765648e-13,2.8327736260138695e-13,7.868979424199579e-13,5.287387637592949e-13,3.58491614743924e-13,3.9732358806634323e-13,3.8093755177760275e-13,3.828077876064706e-13,3.111371669759217e-13,4.3989696802954895e-12,5.116297321778722e-13,1.5076902830183313e-11,4.156453444948192e-12,6.212138878809811e-13,9.47866048614904e-12,6.937210627284506e-12,2.214978348859951e-12,3.931551181531819e-12,5.331026206179116e-11,2.377397791089753e-11,2.732082108580998e-11,2.967511451481014e-11,6.038424739862038e-11,2.968156318756497e-11,4.555881165659058e-11,3.363999658245165e-11,2.9013808234227796e-11,4.689845576765634e-11,6.084008971714218e-11,3.5941051766067436e-11,4.168813042753986e-11,5.1723411530710675e-11,4.001764079843728e-11,1.9940067379558598e-11,2.3693620017104244e-11,2.2127932955864054e-11,5.824806496918409e-11,6.640790015061158e-11,5.122346442092725e-11,1.4854204091560586e-11,1.8390453926278993e-11,1.92949735984277e-11,1.0604377795185172e-11,1.3242677295632863e-11,1.5958236961148586e-11,7.825750646158565e-12,9.069575099985563e-12,1.2859713782320028e-11
1,1.6,1.725055320883162e-13,1.1774815526813257e-13,2.760018298126033e-13,2.7033388327050743e-13,9.479867885760273e-14,1.5142074782149104e-13,1.9709857315841159e-13,9.731139732979073e-14,9.765956502935134e-14,1.0483073084504156e-12,2.102649143291818e-13,2.5104106492956868e-12,2.2899560499324327e-12,2.1601439221758475e-13,1.2668140644906617e-12,3.1258527769031928e-12,3.8105768299601956e-13,7.067910124496242e-13,3.4674910540110313e-11,1.4018172379271069e-11,1.6532699853692017e-11,1.7135805954418378e-11,3.3381574390280204e-11,1.70374761437462e-11,2.431120329878149e-11,2.0776607358516512e-11,1.6359595623374045e-11,2.3449774095203877e-11,3.1679573462547857e-11,1.7672420930460426e-11,2.5716893860829233e-11,3.49988324727066e-11,2.2463999996368856e-11,1.283384737434111e-11,1.5961731567736667e-11,1.292301240793681e-11,2.945737848271413e-11,3.596831266713973e-11,2.3036983503183232e-11,1.0013194166247084e-11,1.28466711814586e-11,1.1005306728111892e-11,6.6329145835970574e-12,8.434261189163677e-12,9.997024422804714e-12,5.282637052590404e-12,6.06109618288e-12,8.432685503189085e-12
2,2.0,1.076327089092664e-13,7.802715222478074e-14,1.6826057549263342e-13,1.1993427844476647e-13,6.269605825903454e-14,9.843652445776624e-14,7.999159276880349e-14,5.927357830466955e-14,6.699939319950001e-14,4.247305749293598e-13,1.6058779305100506e-13,7.116134952412833e-13,4.081252691406366e-13,1.4689010400803028e-13,4.490380123013784e-13,6.281018876826097e-13,1.978041865686407e-13,2.704639802131481e-13,2.502921750455084e-11,9.46332649841103e-12,1.1361419069253141e-11,1.177620179474086e-11,1.955712577645154e-11,1.1684528424420492e-11,1.5305441766002142e-11,1.2874138080793361e-11,1.1102630514162221e-11,1.3324984712347363e-11,1.8439367515034964e-11,1.1317256110354928e-11,1.6861598653858795e-11,2.1639792633815517e-11,1.5027389322109572e-11,8.396924884132576e-12,1.0268377157137539e-11,9.201671096332864e-12,1.6497507410137803e-11,2.0282709379711208e-11,1.3322028972889503e-11,7.42601168012015e-12,9.235739135878589e-12,8.061436501907231e-12,4.761932073952919e-12,6.1840088941686875e-12,7.829231973725488e-12,3.97323318136649e-12,4.939738880858383e-12,6.807700173860195e-12
3,2.4000000000000004,7.846505859540969e-14,5.860383499755334e-14,1.1464041343677252e-13,9.985735822805057e-14,5.1705820893706316e-14,7.624613921317661e-14,6.516768382664138e-14,5.004479109317887e-14,5.421617866436181e-14,4.2644535560621005e-13,1.409852131551251e-13,9.21025157625677e-13,3.801364087067424e-13,1.2022573446524917e-13,6.041335001106815e-13,6.262021496841205e-13,1.9956480136391102e-13,2.491390748603399e-13,1.8617833370254423e-11,6.717574551061456e-12,8.678030089395056e-12,8.923845601021722e-12,1.34218918702239e-11,9.151891366831993e-12,1.0585746665340985e-11,7.866953055613084e-12,8.303399710347121e-12,9.802024589869013e-12,1.1488887219760653e-11,8.940452464227579e-12,1.1388065062743504e-11,1.3003580395302804e-11,1.1242840332278665e-11,5.831241325629981e-12,6.8781527758438144e-12,7.271178565360155e-12,1.0847872069473078e-11,1.2190297078956631e-11,9.586229631543194e-12,5.686472272315973e-12,6.449380333998804e-12,6.549279959779366e-12,3.842293495419864e-12,4.851875040604665e-12,6.653214809051222e-12,3.395967187355577e-12,4.130157827010959e-12,5.850541044252587e-12
4,2.8000000000000003,6.152394612040481e-14,4.291755730854971e-14,7.884737111794918e-14,7.633490600811441e-14,3.5143146532677737e-14,6.021026936637018e-14,5.379545563006482e-14,3.189733971884831e-14,4.1653734542375454e-14,2.3481160942108624e-13,1.0770892222699539e-13,2.932609516246968e-13,3.366524621521846e-13,8.601629582813365e-14,1.5281052856239034e-13,4.754264735421881e-13,7.264203850826039e-14,1.1921613649727205e-13,1.522993785628143e-11,5.650394484637052e-12,7.216180500888683e-12,7.785334920311362e-12,9.437012069107728e-12,7.73735914932674e-12,7.851142984535312e-12,5.807156606430258e-12,6.9972991752935554e-12,8.1761896963334e-12,7.915288793397906e-12,7.820891188125923e-12,8.313516759788134e-12,8.869888679388087e-12,9.227848510791567e-12,4.716252890527154e-12,5.0759392460027445e-12,6.105358131654649e-12,7.891439253938821e-12,8.111893390718503e-12,8.024670174402663e-12,4.398702404496595e-12,4.674517208648584e-12,5.615054635761884e-12,3.342874206697415e-12,4.022653502646134e-12,5.818193458673262e-12,2.929018137920755e-12,3.323461186780923e-12,5.1829145720684145e-12
5,3.2,5.1328602938574714e-14,3.512020020266786e-14,6.635040923637521e-14,5.45991788594543e-14,2.999186890103491e-14,5.4363536444488015e-14,3.7783447128183853e-14,2.4884156723541906e-14,3.6442610928525407e-14,1.7928159496255997e-13,8.73810990829877e-14,2.446146599503044e-13,1.8457281003695237e-13,6.941898046201938e-14,1.4722862877287378e-13,2.330878744057176e-13,5.004847275422329e-14,1.0879408862222659e-13,1.2035693873753152e-11,4.498598103450292e-12,6.471411809286535e-12,6.659875635140728e-12,6.696342580774903e-12,7.1305801614662405e-12,6.684093670303521e-12,4.651408314809818e-12,6.325858127186897e-12,6.428159315897089e-12,5.911276476313329e-12,7.651105770898015e-12,7.211130961855214e-12,6.7212779816695684e-12,8.089789065270945e-12,4.055281834688946e-12,3.916203156907937e-12,5.3505001057521065e-12,6.39584327540079e-12,6.6080254208498445e-12,7.647578034731703e-12,3.7342354550941145e-12,3.87968885474101e-12,5.177740635159784e-12,3.130947938481382e-12,3.455185801922549e-12,5.237441557140351e-12,2.6429679214041376e-12,2.8659363161095223e-12,4.709518435873342e-12
6,3.6,4.298020448297869e-14,2.933974111800619e-14,5.736860698721297e-14,4.374640579662829e-14,2.4249470362212684e-14,4.991344171557752e-14,3.1896810828880067e-14,2.0345741131205775e-14,3.2093750207907736e-14,1.5926242267381573e-13,8.136365005475348e-14,2.360916890961918e-13,1.6225384206920344e-13,6.392538847902495e-14,1.4498762742493605e-13,1.7399896645417316e-13,4.0836909420832984e-14,9.595059525617012e-14,8.90020716475614e-12,4.005011045909035e-12,6.019087492177787e-12,5.586483819928111e-12,5.594025862623841e-12,6.719000844538632e-12,5.748577167575067e-12,3.9430135086265254e-12,6.015567232340818e-12,5.5643060290058005e-12,5.17262343639808e-12,7.431522486533164e-12,6.460661734382371e-12,5.521125187512629e-12,7.498563042829444e-12,3.630861920091175e-12,3.4586681849725537e-12,4.833426794161612e-12,5.617108940838195e-12,5.575184384241411e-12,7.37343569048749e-12,3.350954466187833e-12,3.4293057307811205e-12,4.73316191059169e-12,2.8890380865210706e-12,3.09769034636335e-12,4.6590874638707314e-12,2.4535791146021624e-12,2.569040982073925e-12,4.1863503728792305e-12
7,4.0,3.945706194689719e-14,2.6853583570859622e-14,5.2401585601263624e-14,3.921521282533879e-14,2.252719443845866e-14,4.540428842456672e-14,2.7249562811530982e-14,1.828477149246395e-14,2.97678675269109e-14,1.1929490860518017e-13,7.217350766616952e-14,1.5161880376570029e-13,1.3739045198891296e-13,6.108230254581172e-14,1.0221872923386175e-13,1.3577429580055465e-13,3.2879347890010094e-14,7.812993717336903e-14,7.276591296329389e-12,3.933872828094253e-12,5.520608416959381e-12,5.127492171439004e-12,5.652896464029645e-12,6.23399579338058e-12,4.798003829922412e-12,3.762084098213156e-12,5.547171695889136e-12,5.212311625207994e-12,5.031942563932528e-12,7.030832360825124e-12,5.523533825835475e-12,5.125162403021116e-12,6.866115151146627e-12,3.2232022405890207e-12,3.3409007035542566e-12,4.385366221214507e-12,4.9335659618282446e-12,5.137883687812916e-12,6.904445961510576e-12,3.0433172149313565e-12,3.2132816025291943e-12,4.250810791949961e-12,2.611821423968488e-12,2.9781888184323895e-12,4.1083643479924974e-12,2.2313873390059053e-12,2.477237227497618e-12,3.693739754141435e-12
8,4.4,3.370919506308638e-14,2.533682188916487e-14,5.4015854548923643e-14,3.634900057076226e-14,2.1599158413744615e-14,4.2891064280140757e-14,2.4202266816126705e-14,1.7149985648543967e-14,2.867305182106368e-14,1.049150484030345e-13,6.718843697145348e-14,1.4134790639410421e-13,1.0706451832376574e-13,5.687170837517828e-14,1.136340647226245e-13,9.63633667806426e-14,3.1239627511469484e-14,7.307477945171236e-14,6.397090828766783e-12,3.601944522849494e-12,5.11592712782016e-12,4.764005940350122e-12,5.0783427496176494e-12,5.81930497966385e-12,4.231709261642822e-12,3.362320646279677e-12,4.9678517822016605e-12,4.862356679887588e-12,4.958374552682921e-12,6.5149240728047824e-12,4.817461314434648e-12,4.2993919858232724e-12,6.1752216328390826e-12,2.9932863230524953e-12,2.845310412610798e-12,4.036053990908491e-12,4.559314791068404e-12,4.657369037647013e-12,6.324927248459156e-12,2.8022274028661715e-12,2.972280534054138e-12,3.81776045101049e-12,2.397819124586198e-12,2.6868135329291413e-12,3.660949580056982e-12,2.0895823686764173e-12,2.359377614551587e-12,3.2611549348022996e-12
9,4.800000000000001,3.0202236018429584e-14,2.3610612748283977e-14,5.945819006168202e-14,3.317132647664007e-14,2.0945527433726444e-14,4.0997662470390765e-14,2.2707541100687504e-14,1.683954620809832e-14,2.774726271886011e-14,9.657494568695994e-14,6.664624034792028e-14,1.3606284221702243e-13,9.674882837855814e-14,5.69471321988335e-14,1.0994926095959644e-13,7.933348292785771e-14,3.1361769631420704e-14,6.825980831501572e-14,6.056993599017907e-12,3.5439723339304907e-12,4.8163855620548715e-12,4.939596131740672e-12,4.7974208178345944e-12,5.469524477229909e-12,4.096218533991303e-12,3.260562597622521e-12,4.510578364463566e-12,4.8556175184004066e-12,4.93523321190224e-12,6.026758892749496e-12,4.464104960630494e-12,3.814713305635991e-12,5.780720864055766e-12,2.9678050569728224e-12,2.5402887155230846e-12,3.830631494963004e-12,4.296150261622868e-12,4.189794306407238e-12,5.7985964926885065e-12,2.8263758084823566e-12,2.8358862010038477e-12,3.4968949057746485e-12,2.2845301871783744e-12,2.5389902430036337e-12,3.259697792245275e-12,2.0638685868738293e-12,2.239977544592746e-12,2.944224136723091e-12
