,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
51,21.6,6.703414414702463e-14,6.386240274083513e-14,4.388584831912126e-14,1.217125208352359e-13,7.944437694383679e-14,1.0110632625863992e-13,7.379444903711717e-14,6.263802973742646e-14,7.753046912008892e-14,6.46682910020203e-14,5.727279086376163e-14,4.470885551366668e-14,8.190222121886929e-14,6.122782158384813e-14,4.356091045214402e-14,1.1055035792000618e-13,5.721437275236243e-14,8.472941027197118e-14,6.069513116463102e-13,4.939214963158194e-13,2.111395997843245e-13,6.431727056815701e-13,5.039169197164139e-13,2.3443583706582e-13,5.50358120459176e-13,4.040942154976647e-13,1.930276260942779e-13,3.9238922627266797e-13,2.642630757260977e-13,1.453623619615889e-13,8.24930845593567e-13,4.970351279281297e-13,2.3571284733384976e-13,5.894937584029785e-13,4.068135029195324e-13,2.133649294072949e-13,3.644774120298168e-13,2.685976402173705e-13,1.4862406479816192e-13,4.765207565312791e-13,3.3592925759022923e-13,1.7740554136482902e-13
52,22.0,6.38612353530495e-14,6.205371931629323e-14,4.286265389671102e-14,1.174859718482763e-13,7.699250600616921e-14,9.656499869896579e-14,7.079332721641298e-14,6.175745618602584e-14,7.382065284544513e-14,6.080176508495552e-14,5.020694698976971e-14,4.308234812315136e-14,7.555669402209517e-14,5.843869116260959e-14,4.374118812075948e-14,1.0365187246962308e-13,5.23495271053392e-14,8.621265328752637e-14,5.148901021306959e-13,4.3151221047448844e-13,1.934998240921366e-13,5.864217299838711e-13,4.60548823079639e-13,2.2143713040962892e-13,4.776447527888303e-13,3.670928510543383e-13,1.771646522706593e-13,3.7909086105499125e-13,2.4530595629728544e-13,1.3640224976889545e-13,6.557731694584132e-13,4.623733407953413e-13,2.2660556374464928e-13,5.889282771751988e-13,3.7029454143734536e-13,1.9720572669075198e-13,3.672266924901214e-13,2.490846401801598e-13,1.375050879286008e-13,4.615022930482939e-13,3.0823521913188236e-13,1.6604163849222478e-13
53,22.400000000000002,6.289713387984367e-14,5.867354824596574e-14,4.2405663065880025e-14,1.1271420029918602e-13,7.431023592910858e-14,9.473504039375667e-14,7.053964093155887e-14,5.781368600173361e-14,7.288032515322726e-14,5.964004952465366e-14,5.128521384775358e-14,4.7427534386850454e-14,7.359754097112624e-14,5.803070572422779e-14,4.6767076060212865e-14,9.817507579355123e-14,5.308732334937871e-14,9.005253887909779e-14,4.4778378355377404e-13,3.8545754850956655e-13,1.8459024288576455e-13,5.475299923568384e-13,4.155629001208481e-13,2.0824026452592845e-13,5.191795458516312e-13,3.3423046928390515e-13,1.6928054073610665e-13,3.4323014378042956e-13,2.3468718245186674e-13,1.3305186744467041e-13,6.529259975410313e-13,4.416294504492347e-13,2.1202431395402436e-13,5.680381966611813e-13,3.478062506109508e-13,1.884599599538816e-13,3.5170845203103823e-13,2.387389274778994e-13,1.3146643354113632e-13,4.3727805521754084e-13,2.9023371460508246e-13,1.5850051493210477e-13
54,22.8,6.026953853484208e-14,5.4846647313783996e-14,4.011096431441253e-14,1.0950832051718542e-13,7.106365063472632e-14,8.822031114925337e-14,6.921750593375621e-14,5.581980819393853e-14,6.793293227580423e-14,5.515617722036046e-14,4.8104234787038876e-14,4.493313343222575e-14,6.768742199946481e-14,5.556241039614344e-14,4.863949179474492e-14,9.273866853708959e-14,5.371704470452417e-14,9.402709376251499e-14,4.367351226852247e-13,3.4808295635214596e-13,1.7387830862315674e-13,5.258437708997615e-13,3.653766440399365e-13,1.9166548507499622e-13,5.058033068975912e-13,3.1819355584170843e-13,1.5660308687195905e-13,3.2892047755955677e-13,2.1676248091796546e-13,1.2663915078087124e-13,6.698262918656967e-13,4.041570031281376e-13,1.9725063434844452e-13,5.311560715178236e-13,3.209448789919043e-13,1.7601958607850585e-13,3.3189282133926815e-13,2.1928145702100547e-13,1.2432122065131e-13,4.190953488959946e-13,2.6565257465823744e-13,1.4764701918994417e-13
55,23.200000000000003,5.927097294796536e-14,5.6261458777345796e-14,3.964400148546615e-14,1.0710803113978106e-13,6.88081584626033e-14,8.640335405386686e-14,6.834044840277943e-14,5.625956073748571e-14,6.758616813646287e-14,5.23152989915323e-14,5.594995010244085e-14,4.782608720160839e-14,6.293627694404009e-14,5.547656789813316e-14,5.4894704435361566e-14,8.756472768440758e-14,5.725433952038326e-14,1.0159162397835229e-13,3.7344884217801734e-13,3.365960809106865e-13,1.6041791421932408e-13,4.623043743595642e-13,3.7220584444579613e-13,1.7730620307503825e-13,4.0019704640245183e-13,3.0464211247007616e-13,1.4520167696878153e-13,3.0681291763368195e-13,2.2178297865489796e-13,1.1642801927219834e-13,5.463386255247684e-13,3.9501641065713824e-13,1.836102078870971e-13,4.752554674057218e-13,3.0710788339721777e-13,1.6266239478547145e-13,3.13782742593443e-13,2.2469028478591243e-13,1.1475692019152867e-13,4.055569201048327e-13,2.597675897600605e-13,1.373955624864387e-13
56,23.6,5.75654716163162e-14,5.106384530537368e-14,3.914673734487596e-14,1.0271115756071895e-13,7.158483887946266e-14,8.309891958248616e-14,6.674768899222733e-14,5.404386098579502e-14,6.525174712909071e-14,5.133393977772269e-14,5.225654751910309e-14,4.6629643137310796e-14,6.151258220681143e-14,5.0935906183814575e-14,5.854931948857014e-14,8.281289264704031e-14,5.799693249330923e-14,1.0403711386053095e-13,3.534469119384096e-13,2.965332983845421e-13,1.5132454391394847e-13,4.2561485390469307e-13,3.287339705855852e-13,1.676944290283454e-13,3.6158351888657686e-13,2.7889257201696235e-13,1.3861886345982892e-13,3.0082601532628906e-13,2.0551122807361093e-13,1.093875214118747e-13,5.239744177890771e-13,3.5380617114103396e-13,1.7385705800147083e-13,4.641069336633277e-13,2.8357685190065273e-13,1.5227472563931728e-13,3.088499373701394e-13,2.039997725153712e-13,1.0899804725679795e-13,3.8088436616740716e-13,2.4064589513395893e-13,1.303903138732917e-13
57,24.0,5.62058837683934e-14,5.0318352544014195e-14,3.796705578826131e-14,9.877295009060335e-14,7.027278630355403e-14,8.058827239303249e-14,6.363575251456695e-14,5.311846261180223e-14,6.20260052550324e-14,4.961272955568029e-14,5.01615142691549e-14,4.298231504107821e-14,5.815083210981926e-14,5.265559543175628e-14,5.3241104702945836e-14,7.958949719727603e-14,5.632312158165152e-14,9.258127398241874e-14,3.373489929958153e-13,2.5871111324714296e-13,1.3958963338290773e-13,3.9650979628862116e-13,2.9341641072686316e-13,1.5530837030761435e-13,3.239371006203053e-13,2.527699322461911e-13,1.2783774637820216e-13,2.814122150880194e-13,1.7986307652250777e-13,1.0100257747356211e-13,4.5269268369587386e-13,3.2025316308436224e-13,1.6239717728559303e-13,4.353010753251696e-13,2.6685313842345053e-13,1.4306604114752008e-13,2.823824552339413e-13,1.8971297939843305e-13,1.0217060247534031e-13,3.5804091947054573e-13,2.2717140928990832e-13,1.2304835256986985e-13
58,24.400000000000002,5.521859796047285e-14,4.917112044177843e-14,3.840899552696346e-14,9.656612304217066e-14,6.62822434911109e-14,7.660886780372828e-14,6.283910671145107e-14,5.238413926193197e-14,6.078299587570133e-14,4.955292345542248e-14,4.667722682920632e-14,4.1802382523310827e-14,5.666931470081774e-14,5.221680828617273e-14,4.614275385060974e-14,7.711030053076759e-14,4.977575748536571e-14,7.832965070395856e-14,3.010873313054316e-13,2.3463406465035865e-13,1.3230751464170154e-13,3.4540107348885723e-13,2.4863747067169873e-13,1.4661612503417913e-13,3.0571087588982654e-13,2.2176480078904107e-13,1.236233278637219e-13,2.631992095272426e-13,1.6359446775095297e-13,9.826202624238874e-14,3.7494464412920114e-13,2.747623236600497e-13,1.5441477378362465e-13,3.9721985565593e-13,2.290995544872253e-13,1.350631550215153e-13,2.594964730159872e-13,1.7321341494448158e-13,9.73558050327721e-14,3.2752555110430856e-13,2.0900054698681413e-13,1.17746285790507e-13
59,24.8,5.383549593709505e-14,4.90193150899049e-14,3.648756381013575e-14,9.45222505938199e-14,6.391955569127707e-14,7.167545411730017e-14,6.008803706074843e-14,4.8983615426808096e-14,5.6176934823127814e-14,4.595545272344686e-14,3.986382561580043e-14,3.5495871761697545e-14,5.27528070378504e-14,4.717316408551018e-14,3.8049571348251514e-14,7.047412145843154e-14,4.5553774636439594e-14,6.240588398897868e-14,2.8198359406737576e-13,2.181664108037574e-13,1.2384634096250636e-13,3.094240296162681e-13,2.368026647457555e-13,1.3896028974775059e-13,2.6483455350993186e-13,2.0859754705573322e-13,1.15855946258691e-13,2.508442642443197e-13,1.5778211652032999e-13,9.219068054485304e-14,3.687950929075096e-13,2.664323741962153e-13,1.4568775525979036e-13,3.852772681124015e-13,2.2504229013999055e-13,1.2862145558112635e-13,2.41130682617677e-13,1.6817981050901927e-13,9.274081395982276e-14,3.232603483026312e-13,2.032546278208243e-13,1.105068771300368e-13
60,25.200000000000003,5.261825254792653e-14,4.7381453785892775e-14,3.611679568700616e-14,9.261018283230974e-14,6.241281633867555e-14,6.888631219222252e-14,5.914763576231058e-14,4.985262863922163e-14,5.466346689531862e-14,4.561525917440302e-14,4.352420233585198e-14,3.607318108031869e-14,5.1056887039223386e-14,4.536799702724481e-14,3.569405041016497e-14,6.840389966898722e-14,4.095381436866124e-14,5.525030233717205e-14,2.49371317919096e-13,1.9606343970102847e-13,1.1206689304029016e-13,2.7694612469939556e-13,2.236649460672038e-13,1.259981231248875e-13,2.678167294499569e-13,1.8411542680417011e-13,1.0739176806498122e-13,2.436667481214797e-13,1.43044609780659e-13,8.679769721874349e-14,3.723065567365447e-13,2.382579597885697e-13,1.3298270710983173e-13,3.5421302285514717e-13,2.0961565504216496e-13,1.1909155148827956e-13,2.31599454979747e-13,1.561623601502321e-13,8.717402946967194e-14,3.0907190220748096e-13,1.9044938466092266e-13,1.0416723292581764e-13
61,25.6,5.1380467208376967e-14,4.427730236075991e-14,3.534309346033425e-14,8.747640456215476e-14,5.765796195513105e-14,6.527851031266516e-14,5.672339347364363e-14,4.7304302569208045e-14,5.22922422162835e-14,4.4260556867908384e-14,3.843034615483852e-14,3.3525884747536376e-14,4.791328173291568e-14,4.1049782927536866e-14,3.301377727208099e-14,6.544289479525476e-14,3.556462632952416e-14,5.019993146061571e-14,2.1657679776865005e-13,1.8453687478765006e-13,1.0799348158060199e-13,2.573678092312138e-13,2.116967622413039e-13,1.207857143122252e-13,2.4123504651796944e-13,1.758682177203373e-13,1.0170697580903639e-13,2.2318361220026765e-13,1.3785879537852384e-13,8.311652802707062e-14,3.1617810950204396e-13,2.303093547518803e-13,1.2600322973344943e-13,3.125455454850387e-13,2.020982683564223e-13,1.1130773892287647e-13,2.1713636991403855e-13,1.5077867050349214e-13,8.211978569005685e-14,2.803086502782858e-13,1.872347850741434e-13,9.850612496910486e-14
62,26.0,4.981060726155357e-14,4.352371164579312e-14,3.391885695317525e-14,8.308927131383206e-14,5.760879467005335e-14,6.202893532382216e-14,5.493946511513329e-14,4.560372122508294e-14,4.993798656058276e-14,4.2862074965046386e-14,4.038288273388429e-14,3.227649723947266e-14,4.5572691828418073e-14,3.94244245424839e-14,3.18575900860088e-14,6.160953186725148e-14,3.479228220847627e-14,4.703208369262321e-14,1.9401908237710153e-13,1.6261137565926195e-13,1.0412817092343595e-13,2.3519876548312554e-13,1.861122800463641e-13,1.1542262308901834e-13,2.30054365354039e-13,1.6432796819079065e-13,9.631732467641357e-14,1.9745221051715373e-13,1.3051603646538627e-13,7.94208983074733e-14,3.067549492786548e-13,2.10486848619151e-13,1.1972162072711521e-13,2.8302724366159707e-13,1.8287047321505233e-13,1.0578174753400862e-13,1.8296948985073427e-13,1.42239503654306e-13,7.780488415792356e-14,2.4302033788265626e-13,1.7421179332475707e-13,9.3328148482796e-14
63,26.400000000000002,4.97098427383136e-14,4.4888422709657994e-14,3.3800403107309836e-14,8.121114875079722e-14,5.426052296941962e-14,5.964659232599851e-14,5.435348180414164e-14,4.423219589340417e-14,4.965135837775104e-14,4.299127323787848e-14,4.051198460654114e-14,3.2857691115287614e-14,4.4508771089267284e-14,3.948507006886997e-14,3.165301745926698e-14,5.898073855635506e-14,3.330528912836507e-14,4.533920092988364e-14,1.7146347568441183e-13,1.5291864895962481e-13,9.599330779671802e-14,1.9996431352044697e-13,1.6969809740137216e-13,1.1013605429002383e-13,2.2603139577307137e-13,1.5031630859558132e-13,8.996439541144505e-14,1.8645635040142722e-13,1.204597701913537e-13,7.504706129687982e-14,2.66863702454068e-13,1.816849349566219e-13,1.1389135201442792e-13,2.6051613485353355e-13,1.6293897837494978e-13,1.0101408446615309e-13,1.7937372456621276e-13,1.2826950116273443e-13,7.609097232778121e-14,2.2806180715508627e-13,1.5462579987054032e-13,8.970194034540829e-14
64,26.8,4.8528136279637456e-14,4.4506742237075116e-14,3.2605888192648184e-14,7.828456886895217e-14,5.219174053959286e-14,5.800437541549698e-14,5.222384279271096e-14,4.148349522601024e-14,4.698848912465468e-14,4.113799781411921e-14,3.64322521068737e-14,2.9987912211690115e-14,4.2338231858991696e-14,3.673875777510773e-14,2.927987088199369e-14,5.623602733072955e-14,3.3457650671895714e-14,4.2773650323909414e-14,1.5988794872772853e-13,1.4089639039412593e-13,9.184238622398085e-14,1.7641559713418726e-13,1.572395332544906e-13,1.0464611810923818e-13,1.9657968899377909e-13,1.3577598675206566e-13,8.769151144384105e-14,1.6621017672774607e-13,1.0721940990858334e-13,7.538643933566741e-14,2.357880850956081e-13,1.679322799518482e-13,1.0884195715629795e-13,2.362530791613042e-13,1.5122754621091235e-13,9.626147820370624e-14,1.6308677093897097e-13,1.1761825947426514e-13,7.47394362714873e-14,2.1069130822809622e-13,1.4000501819544874e-13,8.658654629470358e-14
65,27.200000000000003,4.7619599691669764e-14,4.2960456143879344e-14,3.210722505040577e-14,7.554205982607746e-14,5.125965077330474e-14,5.6455732865530756e-14,4.9912385083282405e-14,4.084023815660156e-14,4.5087549467623485e-14,4.092001966983304e-14,3.6311347043783594e-14,3.107616280968151e-14,4.1242948873051475e-14,3.6015200061071996e-14,2.938013155405461e-14,5.4123240483846446e-14,3.329282588286992e-14,4.1245306605604825e-14,1.4394450234202212e-13,1.3085060845314496e-13,8.953386639939722e-14,1.6298836368718637e-13,1.4781176524233346e-13,1.0313057947900379e-13,1.7514969943009734e-13,1.2442126887855445e-13,8.611398291303139e-14,1.5071222607714286e-13,1.0014571586833012e-13,7.279964416504515e-14,2.2599549798617387e-13,1.581072047574868e-13,1.0583438587456259e-13,2.2298858735369282e-13,1.4323081489049242e-13,9.488528772027144e-14,1.5485003399042461e-13,1.146439222328778e-13,7.198373806781151e-14,1.9686937694833777e-13,1.3663816729385538e-13,8.485057534336306e-14
66,27.6,4.620765110768733e-14,4.1180593854134325e-14,3.1574310842869496e-14,7.309151744219971e-14,4.912960112360305e-14,5.415193011724975e-14,4.9016800910753696e-14,3.982915514029348e-14,4.309104465953058e-14,3.9858618747951194e-14,3.3772211740749506e-14,2.936966458820591e-14,4.0153154575692076e-14,3.4068173147943335e-14,2.8334887613166175e-14,5.192521781359844e-14,3.1388136024805795e-14,3.8132769231031204e-14,1.3334790179349842e-13,1.1536682081306132e-13,8.528987976048683e-14,1.489239890751575e-13,1.3338233535278137e-13,9.847735307307926e-14,1.454621649302284e-13,1.1197913103622454e-13,8.296805674770276e-14,1.4492535445608187e-13,9.656329313316901e-14,6.892669081724468e-14,1.959149716888448e-13,1.4382324908980999e-13,1.0176761235882338e-13,1.8210848692062443e-13,1.3442809855112866e-13,9.046206025359872e-14,1.4238921726623924e-13,1.0769161373169019e-13,6.738705150773527e-14,1.7438649100565045e-13,1.274688360040812e-13,8.195999954039084e-14
67,28.0,4.580253271511612e-14,4.008453980168783e-14,3.078708802338142e-14,6.997647598762888e-14,4.639506156399348e-14,5.223206086842945e-14,4.795319942127405e-14,3.930762554404159e-14,4.122496227531587e-14,3.9545316435067086e-14,3.451595955410807e-14,2.872312231606683e-14,3.841260948505093e-14,3.2866573472734536e-14,2.749983830432651e-14,4.9757691669896894e-14,3.071281868866575e-14,3.6450433065310573e-14,1.2254399205812685e-13,1.0641130045138751e-13,8.345962750787589e-14,1.574629531476033e-13,1.212374766733478e-13,9.562814371446698e-14,1.3377874680915197e-13,1.0233117054172028e-13,8.000312010252172e-14,1.322292186633619e-13,8.998138951030581e-14,6.638523040664604e-14,1.8978090446219289e-13,1.378202778180579e-13,9.74980684567235e-14,1.804804861830879e-13,1.2718415480655847e-13,8.829768819647328e-14,1.306251452178304e-13,1.0322144865043945e-13,6.544970768543206e-14,1.6070723141243292e-13,1.2296579663286565e-13,8.054710803092865e-14
68,28.400000000000002,4.506251659115328e-14,3.7411427033516166e-14,3.047930943602521e-14,6.78256294627575e-14,4.671506172605768e-14,5.011725717524277e-14,4.6914202586433164e-14,3.89306912742259e-14,4.0018639257309396e-14,3.961903248181079e-14,3.548089221756977e-14,2.861499653036936e-14,3.87879617073242e-14,3.101795744888801e-14,2.6836158964961723e-14,4.836977879116133e-14,3.047091174690117e-14,3.6847392385197964e-14,1.092591618038266e-13,9.550371256551252e-14,8.048749792638027e-14,1.3436806572292955e-13,1.1768967505622992e-13,9.203399424489883e-14,1.3829011665884907e-13,9.596288529950123e-14,7.744813559355171e-14,1.2106057433280386e-13,8.181418924437777e-14,6.591195481888005e-14,1.6319176019234832e-13,1.2834577622977113e-13,9.377273118849759e-14,1.5689130740258573e-13,1.1459875497008926e-13,8.463999877311707e-14,1.1588098111251663e-13,9.25697033866351e-14,6.416864213594006e-14,1.4595789463559945e-13,1.1090421706340645e-13,7.795072811299821e-14
69,28.8,4.401875446526787e-14,3.735179009920838e-14,2.9652184482944385e-14,6.444017662740394e-14,4.778994933968807e-14,4.723133144617001e-14,4.495898707387068e-14,3.865373466489841e-14,3.871270502909869e-14,3.8224850951343335e-14,3.447710566826948e-14,2.655475060687117e-14,3.781269871245552e-14,3.015943968193984e-14,2.5350568578744798e-14,4.5855278445286786e-14,2.8665370301087287e-14,3.361912715242791e-14,1.0615230077282375e-13,9.405114179603688e-14,7.644453364629203e-14,1.1793722813077632e-13,1.1461216308194609e-13,8.95087172557691e-14,1.288050699638144e-13,9.331095945208031e-14,7.441041766202697e-14,1.1621914666016028e-13,7.774828154628395e-14,6.425517706106161e-14,1.289402790297715e-13,1.1680124992397598e-13,9.054640953624553e-14,1.3486442392643442e-13,1.0258360503873585e-13,8.209367907203954e-14,1.095594620576523e-13,8.581065931951163e-14,6.362409880121924e-14,1.2891198664467512e-13,9.977502264531031e-14,7.58557057371432e-14
70,29.200000000000003,4.361830034371971e-14,3.89176257667899e-14,2.957289003111018e-14,6.280648392991111e-14,4.723639078656756e-14,4.602606798950382e-14,4.4154155287376206e-14,3.7579880109377595e-14,3.796579030674227e-14,3.7623450806092125e-14,3.344285690260693e-14,2.658408745986637e-14,3.636187577591046e-14,3.06659355014574e-14,2.4673697402226652e-14,4.4778940598033674e-14,2.6864612115659982e-14,3.240064257275273e-14,9.955329363383757e-14,8.926383550332405e-14,7.356227028518345e-14,1.109943344357518e-13,1.1100273454902349e-13,8.550910580734759e-14,1.1956980956848774e-13,8.78591252248248e-14,7.23666218367195e-14,1.0683219983942814e-13,7.298989094647242e-14,6.077145556500932e-14,1.1525963327458058e-13,1.1420650676294493e-13,8.822358961144676e-14,1.2788591784723527e-13,1.0063919164365561e-13,8.043691763055125e-14,9.960327021896651e-14,8.212147381502196e-14,5.983322203662568e-14,1.1955413212004314e-13,9.97878451924755e-14,7.36047521975187e-14
71,29.6,4.2717732483903894e-14,3.724490241820807e-14,2.861335917188269e-14,6.165830728207915e-14,4.40604964285811e-14,4.548755196199017e-14,4.33369877832234e-14,3.642936656333948e-14,3.765915642956953e-14,3.7611201284121434e-14,3.230876215713671e-14,2.5782865820364858e-14,3.5360030151319496e-14,2.9535046401493934e-14,2.3820639955915513e-14,4.317812235241235e-14,2.5654923828705837e-14,3.147384931846601e-14,9.482070397258075e-14,8.206855269155292e-14,6.926073714015553e-14,1.0531388090232329e-13,1.0406428446920542e-13,7.997423758583015e-14,1.222146064384255e-13,8.054264094690973e-14,6.75276700908369e-14,9.822755017659185e-14,6.914976114544867e-14,5.799704850379853e-14,1.248121260858308e-13,1.122778409943752e-13,8.319491127026529e-14,1.244194070334639e-13,9.887316855253861e-14,7.572277779587177e-14,9.051714352798539e-14,8.087032489753983e-14,5.644561839742562e-14,1.15226566952718e-13,9.845353588022598e-14,6.903914963660092e-14
72,30.0,4.175396756054479e-14,3.7318425568572506e-14,2.7832322716556216e-14,5.85789947866743e-14,4.465370134019517e-14,4.384098887868169e-14,4.1822437398847684e-14,3.5133566235698025e-14,3.629590308523891e-14,3.6893213698436137e-14,3.0797976382121096e-14,2.4960794448697265e-14,3.4046965181947046e-14,2.92007151864263e-14,2.3338097010780882e-14,4.087757550740581e-14,2.4500493475450036e-14,2.989790523845414e-14,9.25853202857407e-14,8.101569710080181e-14,6.549660451675091e-14,1.0112517999630633e-13,9.648439081330345e-14,7.560665094607706e-14,1.082895393730786e-13,7.405601322122632e-14,6.251879870029501e-14,8.885056640262753e-14,6.495823203010779e-14,5.5122600515591165e-14,1.3039416363837697e-13,1.0373816205561628e-13,7.881377826819573e-14,1.1555299061287318e-13,9.55577819323305e-14,7.059773688786664e-14,8.597709309727824e-14,7.592204339874577e-14,5.4204726099445945e-14,1.114117973294135e-13,9.203540852281255e-14,6.476334403477247e-14
73,30.400000000000002,4.127727822048512e-14,3.6551490963504634e-14,2.7389837017468165e-14,5.698108771958618e-14,4.2225429649176374e-14,4.181408903044953e-14,4.124329096413299e-14,3.5577031902023964e-14,3.482592243676247e-14,3.756460271060709e-14,3.084317908193009e-14,2.5749444227509132e-14,3.446724735175688e-14,2.8068352903566955e-14,2.3469374035299713e-14,4.0171165100943884e-14,2.41064849892962e-14,2.980693301584883e-14,8.500598218946869e-14,7.427635655468134e-14,6.390675696114523e-14,9.255960038200142e-14,8.845029669314729e-14,7.383248560911347e-14,1.0075407332979085e-13,7.083161002590504e-14,6.067227217066006e-14,8.704614204341361e-14,6.23840140062637e-14,5.272407661257317e-14,1.1545776932875071e-13,9.347587075971643e-14,7.600946250543505e-14,1.1021529544953297e-13,8.93626630753696e-14,6.803060121669485e-14,7.911609962579045e-14,7.1406118027328e-14,5.284406702667624e-14,9.706041557653587e-14,8.822074010571882e-14,6.25436769254074e-14
74,30.8,4.0618852783236125e-14,3.4202746493205197e-14,2.6642621565304997e-14,5.516767727577904e-14,3.984042110013305e-14,3.98368048111096e-14,4.0364716105215794e-14,3.44924419015005e-14,3.349552713196073e-14,3.5835031298743215e-14,2.9180150757852064e-14,2.4531574842419674e-14,3.305746138997679e-14,2.719150922046821e-14,2.2640834254842137e-14,3.8289973824668253e-14,2.3902608663684686e-14,2.8203370202244595e-14,8.071802511344988e-14,7.149010943686928e-14,5.92777409861644e-14,8.82558297098139e-14,8.117357807800088e-14,6.746964246482231e-14,8.571673488836975e-14,6.957432583389273e-14,5.765050622587227e-14,8.4532121007589e-14,5.917607580318808e-14,5.10379688341582e-14,1.0509986239459026e-13,8.726066442800911e-14,7.000082014559798e-14,9.920685616599717e-14,8.326104343911315e-14,6.349320391803403e-14,7.739574137483678e-14,6.666863576032765e-14,4.885296009376348e-14,9.299707553642332e-14,8.497159548538686e-14,5.884014387975541e-14
75,31.200000000000003,4.035653315842988e-14,3.4463176057850725e-14,2.6681483984596255e-14,5.418880812365859e-14,4.13165999699887e-14,3.8712408302526796e-14,4.001783876225403e-14,3.4761049328053597e-14,3.247295907786273e-14,3.516559194171413e-14,3.016049862816789e-14,2.4473787925413982e-14,3.274619152658024e-14,2.8041672860365074e-14,2.2243210848630638e-14,3.7234266947207855e-14,2.4429381848018245e-14,2.781810552916291e-14,7.577502867925906e-14,6.685543210552232e-14,5.607340904073495e-14,8.483202542656931e-14,7.802177820283478e-14,6.314807492255739e-14,8.224132218362954e-14,6.444415926029218e-14,5.606729471721657e-14,7.914560689309036e-14,5.460052756173934e-14,4.746615678832341e-14,1.0120853684624078e-13,8.329465972475254e-14,6.635918858821262e-14,9.516980234102158e-14,7.903574779760796e-14,6.010590801630035e-14,7.30930560357106e-14,6.243666744052276e-14,4.6538822332365086e-14,8.718913186683932e-14,7.97427215908398e-14,5.579354468879967e-14
76,31.6,3.9295602834061086e-14,3.471918198780279e-14,2.6520887531680068e-14,5.265139173884769e-14,3.897762426817841e-14,3.745050102324915e-14,3.899615595603465e-14,3.5491766803285006e-14,3.205534330504382e-14,3.4791882105577816e-14,3.0622230011755185e-14,2.4255733038123865e-14,3.22388074733091e-14,2.6886604314837226e-14,2.206624841747372e-14,3.604248394477156e-14,2.371372212343573e-14,2.6822816491269513e-14,7.014565755827816e-14,6.513018034063612e-14,5.339620799475453e-14,7.846609335361832e-14,7.89520461771745e-14,6.097553383598849e-14,8.370425120358926e-14,6.165010827821757e-14,5.294600983610204e-14,7.55566871621234e-14,5.0424652806158104e-14,4.428327554269254e-14,9.152983717457333e-14,8.098645320639438e-14,6.283868194792258e-14,8.981488731631999e-14,7.615144988021181e-14,5.717693528270652e-14,6.696242769981115e-14,5.937640749843258e-14,4.3660296299479927e-14,8.360750451320981e-14,7.594325322776102e-14,5.261551972362896e-14
77,32.0,3.919359107463286e-14,3.3675380413968316e-14,2.61729999954203e-14,5.1457640999476964e-14,3.700805716525699e-14,3.6420327678514135e-14,3.8682542536857183e-14,3.2998967894881376e-14,3.1441129440360366e-14,3.44540858445054e-14,2.8976387919443216e-14,2.3467003696293385e-14,3.177801475002244e-14,2.679723055569443e-14,2.1199967471117155e-14,3.4387870388071884e-14,2.3725701121554966e-14,2.607552583622324e-14,6.726215053290646e-14,6.649846309181948e-14,5.0711824782002623e-14,7.661740123986326e-14,7.822270153540488e-14,5.795431762802983e-14,8.040070984554684e-14,6.210357082845653e-14,4.93157642034923e-14,7.215873502272508e-14,5.176437258287358e-14,4.136821283554883e-14,9.579614670142487e-14,8.114058254343907e-14,6.0097043697138e-14,8.461278755159582e-14,7.673469643419846e-14,5.396694215552251e-14,6.681348789594646e-14,5.970550372898172e-14,4.153170706691806e-14,8.306968552027008e-14,7.564653048003807e-14,4.9208897003604383e-14
78,32.4,3.8853096759318725e-14,3.501427942774939e-14,2.5913505141108826e-14,5.0525545506325286e-14,3.674136361826841e-14,3.543868310085467e-14,3.853588669663517e-14,3.021225214625861e-14,3.027423905834499e-14,3.3797995037851105e-14,2.7625599856029728e-14,2.3752061430343596e-14,3.141282335407875e-14,2.6739126718714596e-14,2.0967355296888206e-14,3.3961452100627967e-14,2.2396314559603984e-14,2.5976069825158763e-14,6.686032005018387e-14,6.367387554347753e-14,4.807692556517122e-14,7.325781823003622e-14,7.358179461880218e-14,5.562721243647025e-14,7.479495645538723e-14,5.600529752275688e-14,4.708029403485277e-14,7.072551045533147e-14,5.086385222618476e-14,4.069893861223473e-14,9.952753984358139e-14,7.788711239667691e-14,5.624708935903256e-14,8.432439039459434e-14,7.262685251087118e-14,5.1768645368146706e-14,6.530319603023767e-14,5.790277372529168e-14,3.9560924228995726e-14,7.942498643875974e-14,7.09902886763728e-14,4.74825176266795e-14
