,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,Fp1_wake,Fp1_REM,Fp1_NREM,Fp2_wake,Fp2_REM,Fp2_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
0,1.2000000000000002,3.241613682710293e-11,3.906615718669332e-12,1.9055247262083333e-11,2.6376993841249736e-11,2.5645566460992547e-12,2.4398641051465124e-11,1.5005076233911894e-11,3.966320416516964e-12,1.193129699056342e-11,3.739943940234497e-12,1.587006374859611e-12,9.867198423407708e-12,4.0149613720313914e-12,1.5195978310123545e-12,1.2453933458932381e-11,3.784070665072418e-12,1.5097994107801313e-12,5.180431044967831e-12,1.1236747768261249e-10,2.4472178673022268e-11,1.0298322803360392e-10,1.0756430704521837e-10,2.410797966729596e-11,9.965500258218975e-11,1.46839959452452e-10,5.0500075107914045e-11,5.200316053907539e-11,7.435139494834733e-11,2.6951343646714758e-11,5.0712406132300564e-11,3.447358371532848e-11,1.382664133489582e-11,2.5689297075605005e-11,4.654989825206455e-11,8.333868410723368e-12,2.804638479945494e-11,2.005817668239315e-11,8.696152363367515e-12,1.9008336125930658e-11,1.460330687063513e-11,5.653278460684972e-12,1.8412228879850712e-11,2.3532595964499674e-11,6.088276029608027e-12,2.6812188626884548e-11,1.626617632861808e-11,4.373952665871381e-12,2.2538877079394264e-11
1,1.6,3.998300145421092e-11,2.2809833936049623e-12,2.0332248563371465e-11,2.5622609933957747e-11,1.6687246964596626e-12,1.6275705519928057e-11,1.1678102168554453e-11,2.1972296914238958e-12,7.1388823556596684e-12,2.8647770426441136e-12,1.1659002005067061e-12,5.656547425432118e-12,3.138141874974279e-12,1.0033503858214076e-12,5.607303170066952e-12,2.714715000684251e-12,9.767230800442823e-13,2.081474648321986e-12,7.73178649400195e-11,1.450928598688001e-11,4.835659265857552e-11,7.250335298836243e-11,1.477578291911448e-11,4.7514552506770907e-11,9.046037506594765e-11,2.7220575965957996e-11,2.645662551346345e-11,4.8134975436527904e-11,1.6190119561811746e-11,2.6341154504605435e-11,2.5861145563899923e-11,9.643005285947482e-12,1.5032203238989563e-11,2.8596966085586914e-11,6.6114243112274155e-12,1.5148432102010056e-11,1.4875200455492613e-11,5.968515817263491e-12,1.0259021856108967e-11,9.908373982438036e-12,4.38494435284298e-12,9.580453204041015e-12,1.752110700373114e-11,5.119857933046292e-12,1.4147002131521545e-11,1.1619144218548905e-11,3.5753780704451002e-12,1.120678121187457e-11
2,2.0,1.6105115699821236e-11,6.071351572267351e-13,5.925702562490986e-12,1.6673874556642695e-11,9.257456443374482e-13,1.0554260393444546e-11,9.988794897626242e-12,1.3992116938385287e-12,5.2980799984761326e-12,2.1283986271616093e-12,8.870178048173668e-13,3.4676423364373133e-12,1.9129224736262736e-12,5.581474481550256e-13,2.92204367983971e-12,1.9037715671672363e-12,4.4928983057203007e-13,1.0579260014344586e-12,5.562301138422467e-11,8.963593664839259e-12,2.8156496693909724e-11,5.024963455007893e-11,9.181166052315122e-12,2.7531559359983186e-11,6.34327914724227e-11,1.674306228881203e-11,1.7541859069154553e-11,3.3373279580214845e-11,1.0405962558447138e-11,1.664566254059047e-11,3.0985458860045516e-11,7.800943159869189e-12,1.141143240707964e-11,2.363322159356274e-11,5.802297633020282e-12,1.0514624141048064e-11,1.0756944132538567e-11,4.581618918388984e-12,7.09533059351057e-12,7.877823351544656e-12,3.886940166896101e-12,6.343381867033703e-12,1.3068130215046919e-11,4.581395774411781e-12,9.34886951448058e-12,8.6724110175186e-12,3.2042227111581432e-12,7.022443071170949e-12
3,2.4000000000000004,1.6587996202436323e-11,6.241867110401842e-13,4.958637756847772e-12,1.6770983143465413e-11,8.334949377995984e-13,8.347414922053533e-12,9.350182427923263e-12,1.0040536890953213e-12,4.202648101542607e-12,1.98882799818053e-12,6.490986300623117e-13,2.660290812648113e-12,1.577715628519971e-12,4.929034982238571e-13,1.6512582640867909e-12,1.6846412575868684e-12,4.4982824075852005e-13,6.985631045695373e-13,4.331166403074982e-11,6.879461052523748e-12,1.7454167826689154e-11,3.4399223972871704e-11,6.585005157711129e-12,1.667149869432772e-11,5.170424954490084e-11,1.258422173718292e-11,1.2552776403672158e-11,2.421085087043526e-11,7.01753301196326e-12,1.1390832150735019e-11,3.005386950308316e-11,7.398163090801929e-12,9.116841881213568e-12,1.9583414150697404e-11,5.099529049287938e-12,8.254651034362922e-12,9.814252475077048e-12,3.6093540576695133e-12,5.705007390029474e-12,6.714425854521624e-12,2.900610124198612e-12,4.988722105277721e-12,1.1347576155238003e-11,3.466182927043082e-12,6.9456760928704626e-12,7.489773821113039e-12,2.445414724317326e-12,5.24730644097141e-12
4,2.8000000000000003,1.7430718474636803e-11,5.446547760679513e-13,5.811371913772074e-12,1.663561439701889e-11,6.831923359744343e-13,7.1928580292546125e-12,7.803371415799802e-12,7.79935876284677e-13,3.5392359536900372e-12,1.8039217235100414e-12,4.667167134538376e-13,2.2607342635132125e-12,1.372584030252679e-12,3.7188693053781086e-13,1.2576399018982337e-12,1.629969656526466e-12,4.199168067231856e-13,5.665317019116896e-13,3.285923795526728e-11,5.582168336271909e-12,1.2210357470208522e-11,2.5378359287590956e-11,5.391459826281327e-12,1.1767282461864066e-11,3.5887525366739557e-11,8.856777955932336e-12,9.418967136314558e-12,1.835650655518634e-11,5.448118603281075e-12,8.704607031415622e-12,2.2858610839789056e-11,5.647728016493161e-12,7.61763040719281e-12,1.5678183085028854e-11,3.8433748398517205e-12,6.984610643549234e-12,9.981819854033734e-12,2.8476256319783157e-12,4.7384338688827015e-12,6.536627641027744e-12,2.275354880553499e-12,4.104992424445884e-12,9.430265685345495e-12,2.555938451947956e-12,5.829897503269154e-12,6.559155475310437e-12,1.972002333430923e-12,4.384126680451864e-12
5,3.2,1.3059971374141325e-11,2.8540727282147035e-13,4.433489859826809e-12,1.3932908682368923e-11,4.500683779110235e-13,5.264387662854518e-12,6.53250733455078e-12,5.489986010974325e-13,2.858579094581694e-12,1.5136277899883863e-12,3.280687146547097e-13,1.801728373896361e-12,1.08673976528854e-12,2.5469492105243074e-13,1.0162388834362657e-12,1.5558229444754554e-12,3.5040714520383893e-13,5.146910711373994e-13,2.1920477715152593e-11,4.015128684974865e-12,9.202432387350363e-12,1.8607655197909428e-11,3.839659771990839e-12,8.937217604756183e-12,2.6202035318686694e-11,6.190542033879738e-12,7.391796718997765e-12,1.5402806863960957e-11,4.020959971596544e-12,7.016754932161931e-12,1.6452799632790654e-11,4.077358939519486e-12,6.288463009451209e-12,1.3886231527089731e-11,2.949060950189257e-12,5.862570116405428e-12,9.712635299974636e-12,2.2101144150001735e-12,4.121152284647797e-12,6.667593017384568e-12,1.8415691254817383e-12,3.6115790710693126e-12,8.30692228982335e-12,2.0200384995165847e-12,4.978717086333341e-12,5.938152921859281e-12,1.6061901799277544e-12,3.8071804476118466e-12
6,3.6,7.84171194355176e-12,2.1579118073483857e-13,2.42527771575078e-12,9.451798198234452e-12,3.074242252367778e-13,3.4862982830174937e-12,5.151617709792324e-12,4.064803533480284e-13,2.1816278096382356e-12,1.1790922430485047e-12,2.5888854100121424e-13,1.2228043969188737e-12,8.588584280894695e-13,2.0786810446734038e-13,8.638590693129098e-13,1.4014429671292164e-12,3.1458786011880834e-13,4.959440138646294e-13,1.4245288612975997e-11,3.253328468910033e-12,7.232100919404077e-12,1.3630792114242823e-11,3.0787925009673444e-12,7.102998871386162e-12,1.9418560896173458e-11,4.500037591670149e-12,5.836123301829465e-12,1.198083831302691e-11,3.13055440943492e-12,5.771604718496198e-12,1.1191176672036637e-11,2.7305899731297644e-12,4.898378146296712e-12,1.0783086829311249e-11,2.100379028162051e-12,4.650532044957877e-12,7.607474881587449e-12,1.7197681294631511e-12,3.5442986843280182e-12,5.9778778670144585e-12,1.5120274287952394e-12,3.0807939193763198e-12,6.829572978233762e-12,1.6289300300981595e-12,4.109809511234519e-12,4.9259012374207e-12,1.3532614361474198e-12,3.2839358122811096e-12
7,4.0,4.427793324726131e-12,1.9408888388218794e-13,1.9035011780268106e-12,5.185718091789032e-12,2.1372651305313046e-13,2.3863973523833833e-12,3.4817567993529195e-12,3.604133437277345e-13,1.8404700759160143e-12,8.555652968613058e-13,2.1139258832550792e-13,8.020442912450114e-13,6.788981526879401e-13,1.7134303461863358e-13,7.865119459368782e-13,1.1776232707900326e-12,2.874571890327978e-13,4.928816586820593e-13,1.1948549917715678e-11,2.565696813783407e-12,5.773950392182481e-12,1.158254574826596e-11,2.70299429048735e-12,5.755149403067888e-12,1.3061975530707283e-11,3.3804298089951124e-12,4.734288745591995e-12,9.826935221493994e-12,2.55126155410108e-12,4.758923640668978e-12,7.854245785612348e-12,1.8643546610534026e-12,3.868716827017269e-12,7.305009785579208e-12,1.572577325995925e-12,3.7801294423972635e-12,6.751921937482439e-12,1.4061444438386883e-12,2.937050849720317e-12,5.136121342891518e-12,1.296915719527482e-12,2.5975811168433575e-12,5.1450305518463296e-12,1.4043264473009722e-12,3.4666874822162273e-12,4.7322966260700595e-12,1.1995594039933942e-12,2.89362346909135e-12
8,4.4,2.8062339628977185e-12,1.3794684257545806e-13,1.6536909121029653e-12,3.111447389937929e-12,1.563005737606606e-13,1.7096287464855298e-12,2.6718199515318123e-12,2.7622443551942376e-13,1.6088218557546273e-12,6.558620487395828e-13,1.572521848170903e-13,5.541758232675385e-13,5.614155515033092e-13,1.310968534236032e-13,6.780186805725752e-13,1.0417315091823162e-12,2.374515441561031e-13,4.654851954769538e-13,1.0174563808481414e-11,1.956522273749496e-12,4.681441959388373e-12,1.0463554598342773e-11,2.1374388938857325e-12,4.873296344919308e-12,1.0285059429090028e-11,2.582612236057683e-12,3.8271382788892025e-12,8.131160195579126e-12,2.0257221829460218e-12,4.076096128211203e-12,5.764229522051446e-12,1.336936581655925e-12,3.086622111141563e-12,5.65335471138218e-12,1.1062253708845299e-12,3.019861176219144e-12,5.358689202320605e-12,1.1879412906143871e-12,2.570712893333865e-12,4.0114232636045476e-12,1.114359749759417e-12,2.2818049251061455e-12,4.435491268027855e-12,1.091807483521161e-12,2.823763581677753e-12,4.289470195587165e-12,1.0082692002892093e-12,2.4728620097100413e-12
9,4.800000000000001,1.8596310754323546e-12,1.119384548109394e-13,1.1939279096519945e-12,2.181423612039354e-12,1.2456573288850762e-13,1.2725818087223005e-12,2.2057139480605904e-12,2.1802296120417415e-13,1.3671658826224744e-12,5.342683046652199e-13,1.1324898495015387e-13,3.9368337728723727e-13,4.903868240685694e-13,9.356869219703835e-14,5.586418438618302e-13,8.960012453668512e-13,1.793487901251247e-13,3.926967028944411e-13,8.179747575553755e-12,1.5606440076610407e-12,3.811706542716622e-12,8.474846606036803e-12,1.6918615278789701e-12,4.046032926852481e-12,9.26881490610495e-12,1.9630469323993992e-12,3.126131342185219e-12,6.372334170423548e-12,1.5793110766450254e-12,3.3309849529613454e-12,4.578856542619228e-12,1.0136238395671069e-12,2.532492822878044e-12,4.653995993595156e-12,8.738485785437676e-13,2.469944651138876e-12,3.876899518609898e-12,9.548076434878862e-13,2.200816123077855e-12,3.694827447170735e-12,9.233876128084626e-13,1.984572851766432e-12,4.298462953676225e-12,9.212603825381188e-13,2.368500448592229e-12,3.914438144527254e-12,8.363977202189996e-13,2.1126081902955207e-12
10,5.2,1.4028941235852718e-12,1.0890852803053491e-13,8.59271596552482e-13,1.5435284064605608e-12,1.1210270356215475e-13,9.92202759596206e-13,1.8442285177903314e-12,1.8950535560712225e-13,1.1879998286667146e-12,3.651399300077941e-13,8.9560831658903e-14,2.780160106414645e-13,3.6126594633525775e-13,7.491339660775095e-14,4.353749150687109e-13,5.935336171169852e-13,1.4475129411339528e-13,3.0760393985613115e-13,5.101424169378719e-12,1.4025646274883427e-12,3.156194681006221e-12,5.869511330298403e-12,1.4646749499551758e-12,3.4806416160221477e-12,6.920969838830011e-12,1.5241167934692977e-12,2.547332972949938e-12,5.149537348536378e-12,1.3575513745521255e-12,2.9105635850114555e-12,4.03478999769724e-12,8.308195151247308e-13,2.0803712050212063e-12,3.967055447020063e-12,8.52649308726963e-13,2.1760799964801233e-12,3.266180345353121e-12,8.228857678184959e-13,1.989166723596401e-12,3.1073429982679655e-12,8.269736753311645e-13,1.7905400515152755e-12,3.850826876427243e-12,9.282748009591787e-13,2.093827646967235e-12,3.2766434279700784e-12,7.815243788187091e-13,1.8897859689073372e-12
11,5.6000000000000005,1.1610913631066217e-12,8.838589464630088e-14,7.13179009340873e-13,1.101886891547694e-12,1.0193373042956586e-13,8.345938633214874e-13,1.6311483743171378e-12,1.6319177353810203e-13,1.0347013129052813e-12,2.2847061785877654e-13,6.888329830151345e-14,2.0857247875522328e-13,2.48353888006616e-13,6.040793635897052e-14,3.262021854697549e-13,3.667631981506094e-13,1.1259073050602312e-13,2.4443192677339415e-13,4.120875298017598e-12,1.1267991647270668e-12,2.686567955055623e-12,4.6768376748212405e-12,1.1625984520047472e-12,2.95346218646568e-12,5.129756789861912e-12,1.2867389663388503e-12,2.1843225785151775e-12,4.312855874066559e-12,1.1170147032006653e-12,2.552435128724508e-12,3.0757863955655907e-12,6.931685535669228e-13,1.776065467975729e-12,3.4331915761855497e-12,7.1853250161598e-13,1.8869797424842163e-12,2.8438019012196232e-12,6.69613543525631e-13,1.7507682677078633e-12,2.611821322851392e-12,7.247690451430678e-13,1.6183615213363085e-12,2.9531228720811473e-12,7.777931954411964e-13,1.8361592369328272e-12,2.6697299723370586e-12,6.875532329983511e-13,1.6995182442514692e-12
