,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,Fp1_wake,Fp1_REM,Fp1_NREM,Fp2_wake,Fp2_REM,Fp2_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
0,1.2000000000000002,3.2322228575773197e-11,1.5350290062856485e-11,2.8101062195450928e-11,1.3366644533800167e-11,7.975426621199275e-12,2.397123764517047e-11,3.0973991496247848e-12,1.7452055093267339e-12,5.057350236514605e-12,6.0508480269709e-11,2.3531406578638364e-11,3.483284366172927e-11,5.940704340166125e-11,3.071779513426215e-11,5.5830731135370315e-11,2.1440467493000356e-11,8.755355463399599e-12,4.022603925063265e-11,1.7301727178251588e-10,5.855056725922086e-11,2.1253991707209458e-10,1.2439204177784576e-10,5.86680781570984e-11,2.038793129608173e-10,7.45364018374897e-11,4.456481068414814e-11,1.694091024994937e-10,4.913987858500494e-11,4.136612650120404e-11,1.4912944759533055e-10,3.310807629314755e-11,2.1037323120668634e-11,1.3981714282735975e-10,2.2924720924600602e-11,1.696980201477261e-11,1.5966702743094057e-10,1.807320196591096e-11,1.297814958084067e-11,9.928639191370037e-11,1.383377951985927e-11,1.0727020084738072e-11,1.0894327059283385e-10,1.8065798597164173e-11,1.361115986774714e-11,1.4551771729466466e-10,1.6533322230138848e-11,1.1612100085680681e-11,1.2632758393206735e-10
1,1.6,9.714723464843938e-12,5.091366160885361e-12,8.87675955389992e-12,5.810554885878064e-12,4.567893246801929e-12,9.377973700967477e-12,1.5227667218565112e-12,1.0445294184704471e-12,2.9930356036270818e-12,1.3915129798126997e-11,5.744934314182144e-12,8.265405824318052e-12,1.5505424411916808e-11,1.162691841291993e-11,2.280357953428554e-11,8.21998685059393e-12,5.207011000633189e-12,2.0235575976330978e-11,1.1905023383996913e-10,3.336609423681293e-11,1.0138309894300825e-10,8.030195847686337e-11,3.322740301291079e-11,9.834604128444886e-11,4.8247109463965224e-11,2.6799148547178505e-11,7.95230879082e-11,2.970348393206671e-11,2.3284041502859072e-11,7.022296246310341e-11,1.8351070284573564e-11,1.5190597055860738e-11,6.284318755847069e-11,1.2411660307155724e-11,1.3794047539885178e-11,6.937910297438412e-11,1.0372850362235721e-11,9.945592645531083e-12,4.307087694480185e-11,7.36852828055392e-12,8.615333508877124e-12,4.590823721974275e-11,9.978441965448581e-12,1.0591443714809294e-11,6.273038219948016e-11,8.630044158250075e-12,8.912135645931362e-12,5.3451814463825134e-11
2,2.0,5.010346824191472e-12,2.954519628934079e-12,5.015841604065525e-12,3.733745479158624e-12,3.2312166399142806e-12,5.667545090102792e-12,9.817569753289423e-13,7.566563604945998e-13,1.8812448270775515e-12,6.28459422951695e-12,3.0574493224647493e-12,4.4800052787858054e-12,8.25661352172336e-12,7.4388058459602e-12,1.268347641398235e-11,5.1910055398117755e-12,3.8392265979830486e-12,1.1397991816825824e-11,8.59859218187354e-11,2.1671968670359838e-11,5.284029533554182e-11,5.8104977388085383e-11,2.1714255937117765e-11,5.027584052690657e-11,3.3735055470080267e-11,1.8334397567158023e-11,4.3530162074846566e-11,1.9974803837760385e-11,1.5854545457874673e-11,3.739610167676152e-11,1.2414553044392333e-11,1.2672048969643845e-11,3.46971822728707e-11,8.622486619179739e-12,1.2510535673397664e-11,3.588096673681773e-11,7.387118075053561e-12,8.485573681873996e-12,2.283032153555236e-11,5.090664749100266e-12,7.849954491084484e-12,2.275772712366928e-11,7.245358380454976e-12,9.617742015973541e-12,3.196686496428673e-11,5.945415945474669e-12,7.924688218192344e-12,2.665108457203116e-11
3,2.4000000000000004,3.2941230403878865e-12,1.837121195397753e-12,3.4525167314310954e-12,2.590083033391572e-12,2.3642016963762968e-12,4.140476624848315e-12,6.91126392350673e-13,5.76484658760047e-13,1.2605110713383185e-12,3.885745976061727e-12,1.7042376996548713e-12,3.1408351332814126e-12,5.3680771055201816e-12,5.2660137692158655e-12,8.167265088608896e-12,3.408065651246389e-12,2.9322986805861324e-12,7.214262682276411e-12,6.257287741420486e-11,1.5621093539487694e-11,3.082705912607735e-11,4.372730670155086e-11,1.5626973342987897e-11,2.8406738286464378e-11,2.4636046193558205e-11,1.3663109047169533e-11,2.8023851235773116e-11,1.4562331084455565e-11,1.1645092951473072e-11,2.3170056831937792e-11,1.006607823678285e-11,1.0817757336911958e-11,2.3582918361427226e-11,7.041183308452336e-12,1.1089318610492674e-11,2.3197838408068114e-11,5.9426196767424125e-12,7.1358747329141546e-12,1.525199433383442e-11,4.036968625333339e-12,6.826745426075322e-12,1.4322923861162156e-11,5.8643121063627105e-12,8.570673208986809e-12,2.0462713655557588e-11,4.801021157923088e-12,7.0186150649180996e-12,1.6784353776395363e-11
4,2.8000000000000003,2.2347307661376133e-12,1.3019528013644089e-12,2.684543507365612e-12,1.7968115722116905e-12,1.7700617981423184e-12,3.3076173119680636e-12,5.062788807131567e-13,4.4891670283507333e-13,9.268945025359296e-13,2.6061964528218636e-12,1.1534790383433273e-12,2.4530477652628433e-12,3.683219704701913e-12,3.7820960036864616e-12,5.707461172729474e-12,2.4160366662817276e-12,2.2084786987844718e-12,5.1842697554820195e-12,4.50609431601386e-11,1.190226253129946e-11,2.174001944341836e-11,3.2338119196481925e-11,1.1762654270223873e-11,1.981083931191946e-11,1.932882663446608e-11,1.0791231137533807e-11,2.1043754471099807e-11,1.0944528029336382e-11,9.002436594591702e-12,1.7358567479071166e-11,9.175290887131183e-12,9.14959832055347e-12,1.8413383823268842e-11,6.0853091080627806e-12,9.426538311324865e-12,1.7488677343533887e-11,4.883851449689534e-12,5.964402240331998e-12,1.1973249403810293e-11,3.396485419668906e-12,5.753904521173703e-12,1.064051477447343e-11,5.0171707619036575e-12,7.430526949436788e-12,1.5307663410095686e-11,4.076909183886207e-12,5.979384862940506e-12,1.2395831668985684e-11
5,3.2,1.5260886722161895e-12,9.448873975591602e-13,2.0918555289131065e-12,1.3048118443834091e-12,1.3330431354235975e-12,2.72700398015026e-12,3.784191436575195e-13,3.3413998621399756e-13,7.345359564097062e-13,1.5907803100640666e-12,8.080180565042572e-13,1.9670796081723012e-12,2.4756513402144887e-12,2.672388307436461e-12,4.422597155813469e-12,1.8116575153883377e-12,1.5775558188090634e-12,3.940315804121782e-12,3.442610822377704e-11,9.407938239667923e-12,1.6728663815147077e-11,2.448255525513092e-11,9.451559173924555e-12,1.5256549187377585e-11,1.6016796975478463e-11,8.848412418651088e-12,1.6737675809745032e-11,8.585568578658888e-12,7.541187094982955e-12,1.4045941625425303e-11,7.791455642822423e-12,7.919024739916244e-12,1.4829887452689083e-11,5.284933082805001e-12,8.02959187477305e-12,1.392126317373033e-11,4.1885700192484175e-12,5.128007712150303e-12,9.744656811677427e-12,2.8636144162175794e-12,4.900286611878735e-12,8.254488881846625e-12,4.406543474902324e-12,6.403770680849133e-12,1.2198016518231797e-11,3.4589065312632733e-12,5.077624161785299e-12,9.728169341583363e-12
6,3.6,1.0974403038398297e-12,7.270950613887571e-13,1.5270315338524313e-12,1.0059867624479545e-12,1.0613279762492767e-12,2.1991257604237013e-12,2.9159906283498336e-13,2.5012784965622915e-13,5.826231259835042e-13,1.1360662206707197e-12,6.086945212153069e-13,1.4689129764142342e-12,1.8308110997528622e-12,1.9418803492218537e-12,3.5091453087461267e-12,1.3917858847779115e-12,1.1010056662442301e-12,2.8681969743097587e-12,2.797109610907013e-11,7.877292003727573e-12,1.348515825792019e-11,1.9052484928922536e-11,7.850673092913293e-12,1.2259256293205737e-11,1.2550708818745835e-11,7.549756439989295e-12,1.3679592720298654e-11,7.00457373136507e-12,6.507327444854854e-12,1.1351083743579358e-11,6.149132430282099e-12,6.706506374270013e-12,1.197664057664158e-11,4.594785317205082e-12,6.849248920834927e-12,1.1145431830063027e-11,3.661773999237121e-12,4.4027020367761566e-12,7.972149868477145e-12,2.4874188489403506e-12,4.1205423904202395e-12,6.481762189348619e-12,3.925453826692539e-12,5.5596849671343885e-12,9.719600245307004e-12,3.029002950021576e-12,4.353050359523314e-12,7.759738127493763e-12
7,4.0,8.395783279547729e-13,5.62692639773156e-13,1.0992127682533959e-12,7.732457472359896e-13,8.35752733476764e-13,1.7650132580265988e-12,2.3791008887702887e-13,1.9716651379315804e-13,4.696675838159402e-13,9.074988792240177e-13,4.898910020783153e-13,1.0492119402280397e-12,1.4736877089268744e-12,1.5325170943695778e-12,2.961304108504476e-12,1.1008557144154576e-12,8.375457252120529e-13,2.1669768142162236e-12,2.046027213099143e-11,6.780871145683379e-12,1.084151116514033e-11,1.457233511033697e-11,6.629326780996138e-12,9.892037156206689e-12,9.565054407563947e-12,6.486033948084132e-12,1.1024024001376038e-11,5.7227725685866814e-12,5.510433309800992e-12,9.121665072338528e-12,5.176280924805037e-12,5.730058463989922e-12,9.749934051462834e-12,4.122762315079668e-12,5.854121426971421e-12,9.062489545885082e-12,3.22401438036153e-12,3.735209352202464e-12,6.2869122227896995e-12,2.1852918204424167e-12,3.531780743776071e-12,5.1646122181846915e-12,3.5620489691765535e-12,4.891565223575601e-12,7.999691874121068e-12,2.7295349089027943e-12,3.8145308827407594e-12,6.277786708493837e-12
8,4.4,6.868461005882866e-13,4.801791319323071e-13,8.467684162709606e-13,6.283439074013119e-13,6.730354276115791e-13,1.438779461131755e-12,2.0046427496017513e-13,1.6643097992373243e-13,3.985858713366685e-13,7.031055451766203e-13,4.148951191644157e-13,7.843786966890618e-13,1.2393833651290216e-12,1.2721149727191655e-12,2.6051564361063773e-12,8.978526948757318e-13,6.854727757003298e-13,1.7293072058605258e-12,1.5005297234476514e-11,5.924045626095362e-12,8.885698859619713e-12,1.1712305913630834e-11,5.710262702223891e-12,8.07589738908655e-12,7.756577944411988e-12,5.655400050680487e-12,9.192092482429489e-12,4.884907452706393e-12,4.759868637699381e-12,7.51884327976245e-12,4.651481403205255e-12,5.089425998103647e-12,8.202267212623954e-12,3.743908367648052e-12,5.298216548632126e-12,7.678728974459152e-12,2.830389977847388e-12,3.2852322297941363e-12,5.136355360726121e-12,2.0095266981284e-12,3.190132718381291e-12,4.280764138990646e-12,3.262840811420367e-12,4.546494411231755e-12,6.848784163355513e-12,2.512361291327254e-12,3.5292578021982343e-12,5.300022329076707e-12
9,4.800000000000001,5.644632646636194e-13,4.2815504794340835e-13,6.657153809326604e-13,5.269683399371764e-13,5.696746970750478e-13,1.1555293979477444e-12,1.668641744733476e-13,1.4304863403430037e-13,3.253338068190544e-13,5.661354302525564e-13,3.5738888640311607e-13,6.162830419547371e-13,1.0134701193265574e-12,1.0670692073426526e-12,2.18435629528529e-12,7.068205299927442e-13,5.74411033211658e-13,1.3726616950872198e-12,1.2072998395500649e-11,5.07067826946536e-12,7.49206378291741e-12,9.04359021617044e-12,4.895023212481282e-12,6.8119839678285865e-12,6.547261273118661e-12,5.028399891214707e-12,7.799516323459489e-12,4.3366629865363915e-12,4.282459952906974e-12,6.368885055510767e-12,4.228168232144161e-12,4.587327693348097e-12,7.064262537286268e-12,3.4754370590088288e-12,4.9524471825149685e-12,6.7690179910653046e-12,2.6768757830284007e-12,2.9729713420167e-12,4.368902313202654e-12,1.9176725856964976e-12,2.9576612358884276e-12,3.705895179168204e-12,3.0170962274390874e-12,4.355347756597278e-12,6.016196922005725e-12,2.3783332554689707e-12,3.3161294108115196e-12,4.668287315952067e-12
