,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,Fp1_wake,Fp1_REM,Fp1_NREM,Fp2_wake,Fp2_REM,Fp2_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
0,1.2000000000000002,9.170732095588425e-13,1.1890810964759352e-12,1.7793648489345033e-12,1.3852220800615499e-12,1.300449085831423e-12,2.44065961713255e-12,2.5911611720539323e-12,4.1683889730621396e-12,5.489531143684281e-12,1.914168479792174e-11,2.987850877714069e-11,2.8049754454038834e-11,1.7113966079085538e-11,2.3008430500161806e-11,2.8415101980259073e-11,4.6940611119581605e-12,7.850777075482501e-12,9.155403200351209e-12,1.0394278306040467e-10,3.168982302263325e-11,7.080980161554039e-11,1.0595645863942974e-10,3.1310650372765266e-11,6.750872489054163e-11,6.21606673978155e-11,3.522092409504076e-11,5.878463361912998e-11,7.23648377762271e-11,5.0461716544465144e-11,7.510389000063952e-11,3.671470913762333e-11,1.7107037031963685e-11,5.264294789317357e-11,2.022635934384204e-11,1.3268067891860773e-11,5.330651880174528e-11,1.1191544858226445e-10,4.064416396581725e-11,1.2191244910389304e-10,3.4998118143788646e-11,1.815400352974226e-11,7.04597154376221e-11,2.491552548853862e-11,1.5574919079108652e-11,6.368175925196808e-11,2.7372183011639654e-11,1.6906708985192022e-11,6.75309857838749e-11
1,1.6,4.669774136371414e-13,3.6562063775689444e-13,6.839809519532836e-13,6.613853660354891e-13,5.895130045661162e-13,1.0043890872671184e-12,1.1155391553075212e-12,1.1025775293681085e-12,1.722579926576432e-12,1.0120312707150021e-11,1.2273535573436349e-11,9.717333908352048e-12,1.1098271670933683e-11,1.3741999938911487e-11,1.6362227310747133e-11,2.8563029621545115e-12,5.92608327881629e-12,5.167384005162491e-12,7.541806923886414e-11,1.778681808512559e-11,3.41145118750936e-11,7.104610934173678e-11,1.8232623619495933e-11,3.408518011202363e-11,4.3656247667714284e-11,1.814774500674487e-11,2.7857267797661778e-11,4.775178091409024e-11,2.729934468321508e-11,3.93302465859548e-11,2.6273501711570472e-11,1.1695451447155925e-11,2.5738687489016196e-11,1.3659786618764924e-11,9.138324661869942e-12,2.504200398203e-11,7.973905365134886e-11,2.525643672005252e-11,5.527450108661479e-11,2.54658933203197e-11,1.2681984667041517e-11,3.4349178497923076e-11,1.625526255842416e-11,1.0173389286704748e-11,2.9468351536908163e-11,1.779525619544958e-11,1.1319433390020021e-11,3.1914116751556834e-11
2,2.0,2.67292815087679e-13,2.89250297911975e-13,4.349104393605936e-13,3.539944021671115e-13,4.838358707675481e-13,6.58927715630504e-13,5.252247107077463e-13,9.63033621010912e-13,1.1799042518540358e-12,5.7463668112297184e-12,1.1198160399414364e-11,8.030319769468633e-12,7.082001695542192e-12,1.347402295541766e-11,1.2720113629553703e-11,1.902582468490888e-12,5.85018797920322e-12,3.5885312326748323e-12,3.9253684151120444e-11,1.1675797700279722e-11,2.063708020854517e-11,4.449962085887316e-11,1.1686415817612368e-11,2.0714457533785316e-11,2.880321168390157e-11,1.2480250427241154e-11,1.7992802973190672e-11,3.0039981515025186e-11,1.7463370367168097e-11,2.5339191497931423e-11,1.8430867199105182e-11,9.755388960513795e-12,1.6789133912900898e-11,9.420908691826104e-12,8.350341960785221e-12,1.5614503610511744e-11,4.755945212387703e-11,1.750323589125663e-11,3.378674654863449e-11,1.7684949517279827e-11,1.096843682385762e-11,2.141076081993855e-11,1.0357001743749542e-11,9.231136770061124e-12,1.8138949542646876e-11,1.2491195850747917e-11,1.0219824591725204e-11,1.973143107193782e-11
3,2.4000000000000004,2.0166654245250964e-13,1.9992442652367138e-13,3.034730181844903e-13,2.9708391829722395e-13,3.591090664805404e-13,4.4110242811361894e-13,4.202537248191242e-13,6.03239400101075e-13,7.066812610875545e-13,5.110698483714704e-12,9.411066311371363e-12,6.87598363458396e-12,5.352274034184091e-12,1.3066929717730808e-11,1.0341582261088475e-11,1.5021431038641844e-12,5.733960527410095e-12,2.8247783498057025e-12,2.818895213229248e-11,8.881036702937044e-12,1.4251012148622716e-11,2.91383849734283e-11,9.107830284795786e-12,1.4188486634092198e-11,2.018929659935078e-11,9.548692958344592e-12,1.2945947288684792e-11,2.1871796958197266e-11,1.3371687614235919e-11,1.7992951045454804e-11,1.4220418168739414e-11,9.448960837043046e-12,1.2325338685958305e-11,7.233387514575083e-12,8.965402274725901e-12,1.098836035411391e-11,3.192239895732704e-11,1.4484861794035516e-11,2.4066016614571564e-11,1.3062930890612788e-11,1.1239182278970493e-11,1.5297375220861865e-11,7.824143958713625e-12,9.785560331520958e-12,1.2718111972676667e-11,9.252678892541756e-12,1.0789949172240213e-11,1.3913897311985304e-11
4,2.8000000000000003,1.5598016082020575e-13,1.5167706371166373e-13,2.287327419978332e-13,2.3293652970844157e-13,2.817322479868946e-13,3.33608438418797e-13,3.0673675980032685e-13,4.2017686988836414e-13,5.303803593472805e-13,4.3665686691956576e-12,7.950684769097646e-12,6.391543068344001e-12,4.163761949478051e-12,1.0525337980831506e-11,8.134659083752753e-12,1.2657852844489123e-12,4.43922992320584e-12,2.3357719728152122e-12,1.9103295688937635e-11,7.382339723700773e-12,1.0650538077989422e-11,2.2382956479348145e-11,7.475322753049426e-12,1.0529382186275087e-11,1.5803983434989057e-11,7.981605405214588e-12,1.0110716019059575e-11,1.755438808551793e-11,1.0769556856583149e-11,1.3807290781515939e-11,1.1788402870519935e-11,8.951385865071212e-12,9.562897648437013e-12,5.901544484585287e-12,8.822299551020467e-12,8.058857902559202e-12,2.4982350067123713e-11,1.2602576180505034e-11,1.850415111136784e-11,1.088894717277748e-11,1.1238815355867862e-11,1.1369321058854079e-11,6.540038524166979e-12,9.633865158885209e-12,9.258034899197997e-12,7.351417119307672e-12,1.0688671440976419e-11,1.015859022710779e-11
5,3.2,1.2907191634530154e-13,1.1943538801191242e-13,1.9113238211167582e-13,1.9302239525423977e-13,2.374965817538857e-13,2.729836770548814e-13,2.3646103802564074e-13,3.2361142715235156e-13,4.3277642486624646e-13,3.2904504955892147e-12,6.045656198763222e-12,5.861209021563534e-12,3.0215895709814467e-12,7.238295749692151e-12,6.0974999031710015e-12,1.062722776357284e-12,2.93397786307882e-12,1.948938278700271e-12,1.569475464973464e-11,6.2455965415936425e-12,8.379722118494552e-12,1.8439971459708678e-11,6.335820430748516e-12,8.290048492140826e-12,1.3333749429342778e-11,6.778792665281616e-12,8.24701642716973e-12,1.5224371627139757e-11,9.292780326857606e-12,1.122839340224446e-11,9.886229542930093e-12,7.83931089190698e-12,7.755646280854522e-12,4.9612493021099734e-12,7.862896441076927e-12,6.11217121931436e-12,2.175720453064195e-11,1.1080076649652569e-11,1.5069791623996227e-11,9.118377180381174e-12,1.0639677991813232e-11,8.956245058590771e-12,5.556502991410069e-12,8.544557066700981e-12,6.971481033191145e-12,6.555029782347403e-12,9.75873842613043e-12,7.687372308214585e-12
6,3.6,1.1541430524003996e-13,9.950059337569659e-14,1.7000871939143105e-13,1.728172006833698e-13,2.042492492727254e-13,2.4916743641510655e-13,2.0967246107233159e-13,2.592566641145249e-13,3.936513715418026e-13,2.3644139772985333e-12,4.274382805523743e-12,5.112241842940345e-12,2.1502279676271977e-12,4.584912933404573e-12,4.7182782555969825e-12,8.767433116937834e-13,2.004579917795452e-12,1.7767882997368703e-12,1.4776980976504124e-11,5.21941822004134e-12,7.00812001424594e-12,1.57082069197426e-11,5.546013589217691e-12,6.945980177914451e-12,1.1118809691137836e-11,5.599170747561308e-12,6.964830637426823e-12,1.3314761331450634e-11,7.907522076941303e-12,9.561818736273217e-12,8.404229091337414e-12,6.346097518738019e-12,6.532501266155561e-12,4.713793084935941e-12,6.321474792315476e-12,4.900782699885287e-12,1.785150607072073e-11,9.421999397745308e-12,1.289260206465367e-11,8.128403790183978e-12,8.931924367465168e-12,7.38427376429382e-12,5.2927927680960995e-12,6.7442149662070346e-12,5.577316989571297e-12,6.491542580521127e-12,7.850597074442471e-12,6.083788809191526e-12
7,4.0,1.047652165211764e-13,9.172109887352916e-14,1.6596728771654333e-13,1.515149972436618e-13,1.8908566366963278e-13,2.5942318457154783e-13,1.847313422254997e-13,2.585198002225336e-13,4.239133422459285e-13,1.797033114847189e-12,3.026988696919693e-12,4.342415783216102e-12,1.5895800231540453e-12,3.071372702377503e-12,3.8643344442391666e-12,7.342000265631448e-13,1.56342624103872e-12,1.7291490480961938e-12,1.1008206319060543e-11,4.254599327287078e-12,6.0247387781981534e-12,1.3465540935527764e-11,4.565903777511874e-12,5.974733643253752e-12,8.925537879803058e-12,4.4569727104928754e-12,6.0414299227915756e-12,1.2037681080476525e-11,6.565831663574266e-12,8.381062272780482e-12,6.871489180354254e-12,5.029318522129108e-12,5.702327843070098e-12,4.294988283530326e-12,5.005767851118834e-12,4.232534283448489e-12,1.4373349979527512e-11,8.00116908137834e-12,1.1382718894616921e-11,7.120044749611619e-12,7.319518202962924e-12,6.490410091565932e-12,4.664920673880403e-12,5.312737480370207e-12,4.822138556990721e-12,6.146576633878646e-12,6.198338355367914e-12,5.235104420934737e-12
8,4.4,9.417920905831644e-14,8.38678375894273e-14,1.5934602058756007e-13,1.3187329900659984e-13,1.6898799943914966e-13,2.547751407962165e-13,1.6020714284221585e-13,2.3589601829927205e-13,4.171541775204702e-13,1.4528900435069906e-12,2.2067668204009365e-12,3.575514877504751e-12,1.2388835915594986e-12,2.2766146036426927e-12,3.2592911172925627e-12,6.388842199219843e-13,1.449681634879192e-12,1.7506267633781816e-12,9.693708885992177e-12,3.676685087078779e-12,5.158545506314024e-12,1.1377454859120865e-11,3.869016194093047e-12,5.166592907196923e-12,7.265780196237659e-12,3.78057208824379e-12,5.210435082852784e-12,1.0341620795197908e-11,5.572889897161535e-12,7.391450499688837e-12,5.6364176820781144e-12,4.234236962402731e-12,4.955548089340531e-12,3.905072255677295e-12,4.13742855777866e-12,3.687176015857901e-12,1.159587942879594e-11,6.99009528883926e-12,1.0107373240590347e-11,6.335786239072477e-12,6.307382909921357e-12,5.854627969375604e-12,4.232147074051823e-12,4.320536875426229e-12,4.199301146466455e-12,5.146443024503171e-12,5.095283703202319e-12,4.561362463752281e-12
9,4.800000000000001,8.544531195837865e-14,7.451997901885283e-14,1.403191325898633e-13,1.1624699333680366e-13,1.465537768872032e-13,2.2439455635546302e-13,1.429752024838549e-13,1.984316428190453e-13,3.490213392609916e-13,1.1932491479392913e-12,1.6560243108705977e-12,2.9632500367071255e-12,1.020717395790578e-12,1.7568280728944073e-12,2.8934747678054905e-12,6.095110272295129e-13,1.4440204123017753e-12,1.8427462127382703e-12,9.750818416314192e-12,3.239136304475364e-12,4.493517086530749e-12,9.97909891299467e-12,3.322123132694399e-12,4.513239611035329e-12,6.34563677163336e-12,3.2670819330258073e-12,4.57395269541063e-12,8.894941607925494e-12,4.7814804572498255e-12,6.504605482674282e-12,4.846694738751092e-12,3.652621072323844e-12,4.392801470838256e-12,3.856418060881625e-12,3.5014388444985217e-12,3.257845464450863e-12,1.0388895959886616e-11,6.10068954537662e-12,9.07945228369162e-12,6.1175320575485006e-12,5.536240253316736e-12,5.329112476600132e-12,4.1972659222633424e-12,3.6352085294712107e-12,3.654661668812382e-12,4.90814886997925e-12,4.262703748221789e-12,3.9652986153213564e-12
