,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,Fp1_wake,Fp1_REM,Fp1_NREM,Fp2_wake,Fp2_REM,Fp2_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
0,1.2000000000000002,7.510196897657546e-12,7.413091495568092e-12,9.200814540188098e-12,8.050947918336843e-12,1.0782231348837475e-11,3.651089668484521e-11,7.615604554697313e-12,2.0971844875071683e-11,2.20629906088239e-11,6.295294092081355e-12,1.2922503392881775e-11,1.9700213441952517e-11,1.31388008937505e-11,2.7275060318490466e-11,5.7864605657542836e-11,4.355846160332226e-12,7.458321670174051e-12,1.3283410401826934e-11,1.1485889658593677e-10,7.371042507093843e-11,9.502065464477638e-11,6.007414458192115e-11,7.201968759290852e-11,9.57702952101645e-11,4.978578520954628e-11,5.3187547870825394e-11,5.2499033329226663e-11,5.2819022646526767e-11,4.57472608845544e-11,5.6967218766284585e-11,1.8629511928732775e-11,1.8357872447398006e-11,2.1073140550517027e-11,9.908218876446871e-12,8.495889809966343e-12,1.1592623316045024e-11,1.998321703825694e-11,1.7845710770187494e-11,2.280548352932899e-11,1.2246910271445804e-11,7.37130340231806e-12,1.2566409574954996e-11,1.663926014821781e-11,8.419045585378408e-12,1.6085542439127703e-11,3.7332050017621993e-11,8.856338275186679e-12,2.2832529322116593e-11
1,1.6,8.296653668526768e-12,5.1492741583926875e-12,5.8917646335668796e-12,8.94732921839365e-12,8.531358486535425e-12,2.688376522672752e-11,6.504567798283169e-12,1.2075836086901444e-11,1.2488452265177378e-11,5.7689879093156374e-12,8.780985418204615e-12,1.1725551790031435e-11,1.0539658491102256e-11,1.6964314341334643e-11,2.800454692132847e-11,5.1634857917538105e-12,4.610064566554839e-12,6.910501552958402e-12,7.7321437002182e-11,4.329540339708487e-11,5.135485630816464e-11,3.458616898874588e-11,4.367568111300701e-11,5.2065358160900804e-11,3.8631575567504874e-11,3.0615260564861126e-11,3.2157457434395444e-11,2.9555872970366114e-11,3.068309706426632e-11,3.286901467401156e-11,1.3944814249685761e-11,1.3401508394373078e-11,1.4476558423164973e-11,8.175379995105369e-12,6.914515959323613e-12,8.23082505921102e-12,1.3911356135769688e-11,1.3540272636399805e-11,1.4920168787217525e-11,8.260002625449566e-12,6.01468709312628e-12,7.717942250286781e-12,1.0814562574500254e-11,6.466767327425168e-12,9.66535866985485e-12,1.0985933683723784e-11,6.512285456236027e-12,9.357480667657771e-12
2,2.0,4.9602880559353026e-12,3.516740173234277e-12,4.180501019055805e-12,6.4312504921757636e-12,7.79405597429128e-12,2.1894287033291756e-11,5.106116471875823e-12,6.989605102949609e-12,8.62277351120374e-12,5.130371706492253e-12,6.988520899911746e-12,8.981104569577679e-12,9.015709973722335e-12,1.3623253256453866e-11,2.0391151007761305e-11,2.8111272298572776e-12,2.96189032491075e-12,4.288404469098771e-12,4.590675616767704e-11,2.8263487289673714e-11,3.0772279040585486e-11,2.6267261362802272e-11,2.809751006908187e-11,3.159460224841064e-11,2.732835009089826e-11,2.2108383233171282e-11,2.127444778181666e-11,2.1187433351509937e-11,1.9653525194096057e-11,2.1900379763460343e-11,1.0975486574335142e-11,1.1066363338896352e-11,1.0972351289642544e-11,6.407339241933622e-12,6.262820001115427e-12,6.2818769270630475e-12,1.18267939245541e-11,1.0157987793816974e-11,1.1121146456420392e-11,6.248094090350107e-12,5.249909851951936e-12,5.824515665939213e-12,7.214396050715505e-12,5.920214179106796e-12,6.694886824116594e-12,6.082827860165694e-12,4.928354329866056e-12,5.658222583857371e-12
3,2.4000000000000004,3.3853520622932576e-12,3.1229377863017e-12,3.692182671880367e-12,4.9176674169775445e-12,7.222147091190529e-12,1.8060395033845916e-11,4.172803121256491e-12,6.308152509147238e-12,7.60400692448418e-12,4.1009459053136046e-12,5.682799769839006e-12,7.2506599561672435e-12,7.558062669848713e-12,1.0948385096883618e-11,1.65644354927887e-11,1.7732971330870719e-12,2.245981902343939e-12,3.05120919566289e-12,3.092795838016457e-11,1.988565920960444e-11,2.1525342768666656e-11,1.9453775922469796e-11,1.949422525777882e-11,2.2189127729856118e-11,1.8530381280733568e-11,1.7171884409391608e-11,1.583336642440482e-11,1.7693793574245895e-11,1.4984286886113323e-11,1.6455572646154346e-11,1.061354912440335e-11,9.524443124937646e-12,8.693540267228336e-12,5.5099328077074595e-12,5.903015639225351e-12,5.165366653190061e-12,9.36586506087101e-12,8.632741588853313e-12,8.929656291323222e-12,5.441200421005672e-12,4.771557451611967e-12,4.8165756585344586e-12,5.3839532260801195e-12,5.7827609051187875e-12,5.279446221299414e-12,5.013849456440356e-12,4.918564391571135e-12,4.56107982466254e-12
4,2.8000000000000003,2.7079225464212397e-12,2.6341494095230352e-12,3.355337707185188e-12,4.6962683352672234e-12,6.649570933861429e-12,1.4171453190159158e-11,3.554310021804633e-12,5.862160043386729e-12,6.9599224197472366e-12,3.437898995626139e-12,4.80998647307123e-12,6.211774360341373e-12,6.475840879848551e-12,9.17992523155314e-12,1.4010661089005032e-11,1.3626761609060242e-12,1.6812363955648936e-12,2.36022408387242e-12,2.4983014777204362e-11,1.521375498376376e-11,1.6599275467753916e-11,1.6279559584891826e-11,1.5430333764362918e-11,1.7160906894088058e-11,1.477432734750615e-11,1.4478851237835054e-11,1.2776580746606484e-11,1.3598061278507973e-11,1.2436555791555858e-11,1.342765396440952e-11,9.420209060487889e-12,8.625237261045292e-12,7.446881923671997e-12,5.125488289095453e-12,5.378181349324589e-12,4.715506778786969e-12,8.545071985529735e-12,7.537611653512522e-12,7.894170708143088e-12,4.515741265299066e-12,4.257156809356164e-12,4.356801120743656e-12,4.920095619539431e-12,5.165771423674326e-12,4.8345779970863216e-12,4.700901511870753e-12,4.479548309826375e-12,4.298004438838599e-12
5,3.2,2.4098212869707598e-12,2.2379717714794646e-12,2.7743697101656727e-12,5.059270875677602e-12,6.329080999293474e-12,1.1522015668004098e-11,3.292642463966768e-12,4.7192941700437524e-12,6.220185149664243e-12,3.0880894163611928e-12,4.361819381879068e-12,5.518357794438572e-12,5.89197539424739e-12,7.551160723053317e-12,1.2223295798075241e-11,1.3158800641182822e-12,1.2028194669930238e-12,1.822587983575307e-12,1.9310182265544978e-11,1.22196596966986e-11,1.3186398846046323e-11,1.4731583069155827e-11,1.2436811578695397e-11,1.3654738031380417e-11,1.503817172711141e-11,1.1158576962520147e-11,1.0516191786876048e-11,1.3620099895814738e-11,1.0824431743175554e-11,1.1103105682235681e-11,8.612960248422068e-12,7.19060293068588e-12,6.366166719107827e-12,4.494440283160943e-12,4.523349572219775e-12,4.1415444775644145e-12,7.924259021384457e-12,6.784188195461995e-12,6.90817453519212e-12,3.87054003325401e-12,3.80366497491315e-12,3.886585981804683e-12,4.106861835616981e-12,4.1603759548798355e-12,4.123720675071027e-12,4.0723734759524665e-12,3.5264273122147923e-12,3.65876408967447e-12
6,3.6,1.9975759243230384e-12,2.1132942605548745e-12,2.386273385733058e-12,6.011785545724567e-12,6.1603261636947615e-12,9.762756920610802e-12,3.3716194928339157e-12,3.960308794438108e-12,5.737269462722627e-12,3.0739412173004393e-12,4.291578120380122e-12,5.4384715043766506e-12,5.852967565153471e-12,7.012689924490054e-12,1.1080910546657755e-11,1.1105611177383687e-12,1.025539132556912e-12,1.4260217813621818e-12,1.444414053833487e-11,1.0974203309078664e-11,1.1348461219347533e-11,1.3284402102654282e-11,1.112513288933205e-11,1.1635449106725687e-11,1.2779011154842045e-11,9.528319586684674e-12,9.321697160819313e-12,1.1174178138512255e-11,9.550555934522124e-12,9.561690157542949e-12,7.331110760273456e-12,5.799833933501531e-12,5.630958504486995e-12,4.53703934800406e-12,3.706380305149828e-12,3.6287403555850584e-12,6.874446779887911e-12,5.851200471689023e-12,6.004313943671335e-12,3.5951180860063637e-12,3.1071721167882174e-12,3.414748307363868e-12,3.939116670152053e-12,3.4817395776816967e-12,3.3900964707099173e-12,3.562850736527605e-12,2.8389616695003382e-12,3.075902881940788e-12
7,4.0,2.2436774736896326e-12,1.934674237274687e-12,2.2500880660452927e-12,8.900329263345082e-12,5.858560651794167e-12,8.324336452019971e-12,4.025239791069923e-12,3.4305940890721324e-12,5.455785315483374e-12,3.589426507173829e-12,4.1495515808268375e-12,5.588190834302909e-12,6.89359082580381e-12,6.67460686783433e-12,1.0754520514345043e-11,1.1844031235593447e-12,9.205421016491338e-13,1.173281959882496e-12,1.5419429307107217e-11,1.0734280627152736e-11,1.0308137150354408e-11,1.5962604930646897e-11,1.1122706961624679e-11,1.0591378074588893e-11,1.3311586692596378e-11,8.951691076307721e-12,8.688790452449804e-12,1.1488083831764344e-11,8.890362437566503e-12,8.779009875194982e-12,6.104604252608133e-12,4.784388771775801e-12,5.183279624080817e-12,4.4059815419098015e-12,3.267596738551969e-12,3.3303054907341615e-12,6.8977567956823475e-12,5.023401286441741e-12,5.575341276229644e-12,3.5738575896183224e-12,2.4200392828899527e-12,3.0779852331902145e-12,3.983150912872889e-12,3.0981338339512425e-12,3.1932317171823523e-12,3.191570865392712e-12,2.158534564795531e-12,2.698775422532709e-12
8,4.4,3.077743055744069e-12,1.5295881351736049e-12,2.1297157943832178e-12,1.3053784867472693e-11,4.65340942054483e-12,6.837388532608171e-12,5.125304614408409e-12,2.4082657263871073e-12,4.887639110439396e-12,4.226792727451765e-12,3.509259191945783e-12,5.705761041153202e-12,8.97870610759593e-12,5.716828390786614e-12,1.091924480848428e-11,1.660717664612958e-12,7.449366493094627e-13,9.924980182651426e-13,1.851740290062238e-11,1.021693604905118e-11,9.298712997278952e-12,2.3177341232856636e-11,1.0268011756381687e-11,9.588130560989551e-12,1.645466982780611e-11,7.701419825726786e-12,7.914771555900064e-12,1.3895946426449101e-11,7.915316006741373e-12,8.095271022229933e-12,6.271572449074544e-12,3.9129013496845675e-12,4.659754576861415e-12,4.62684855942039e-12,2.6229100710959876e-12,3.0154678049038157e-12,7.172240373036038e-12,4.203386181733982e-12,5.14453995145452e-12,3.6317660084845055e-12,1.9506882085413998e-12,2.738676827337266e-12,3.715133032857455e-12,2.3128381037645375e-12,2.88266055976722e-12,2.838690528072128e-12,1.6757010934983869e-12,2.3413220536231645e-12
9,4.800000000000001,2.2946105632065508e-12,1.1205208435545332e-12,2.034149868984546e-12,8.542336842933233e-12,2.6963319214074524e-12,5.322411058484166e-12,3.45195150065695e-12,1.6915975554910398e-12,4.063536677165528e-12,3.4252304447887668e-12,2.5922489274821273e-12,5.5587282857606786e-12,7.030836215464012e-12,4.53202947186248e-12,1.0508566907167372e-11,1.263676317174613e-12,6.443496663347757e-13,8.217313750813386e-13,1.9629312930641864e-11,7.619484908208031e-12,7.729236160985604e-12,2.1171745398889907e-11,7.475897691172795e-12,7.788086239038253e-12,1.7419265107372314e-11,5.9490980080385e-12,6.779879953987073e-12,1.4497483339386841e-11,6.314843773629678e-12,6.659727528864317e-12,5.8956774760340924e-12,3.344892397647422e-12,4.210265405220385e-12,4.441840058500095e-12,2.194938788638122e-12,2.462195682897403e-12,6.6197153280428535e-12,3.4115915812148774e-12,4.344490429444167e-12,3.123495493447182e-12,1.6295557526331842e-12,2.3400406754471866e-12,3.270957368448677e-12,1.8527459311374425e-12,2.0147705974986033e-12,2.492341200480111e-12,1.339885331816919e-12,1.8910230959519472e-12
