,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,Fp1_wake,Fp1_REM,Fp1_NREM,Fp2_wake,Fp2_REM,Fp2_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
0,1.2000000000000002,1.4404687095435628e-11,3.285570766034864e-11,4.991684938384006e-11,1.5894089791688665e-11,2.201984265621211e-11,4.375789615077963e-11,9.215068224995714e-12,2.3111600410666243e-11,3.894982834356869e-11,3.844842922034508e-12,7.963294372536986e-12,1.0778579745220266e-11,1.0281613026944788e-11,9.306323240948512e-12,1.4722010683479655e-11,1.6566667417769855e-11,1.664343639132969e-11,2.526267066020877e-11,3.3182350339646016e-11,1.528255785510286e-11,4.682499196972472e-11,2.8639398927514557e-11,1.568601033944671e-11,4.991426806188703e-11,2.0028714436519622e-11,2.7877922956330536e-11,3.6409133205886764e-11,2.3530639685021846e-11,2.029278566005075e-11,3.6544720862277765e-11,1.0865123060883935e-11,1.530165296896646e-11,2.653776574475269e-11,1.4577438927150844e-11,1.0280118991850681e-11,2.117871129655643e-11,1.0051267956160696e-11,1.1377566536326006e-11,2.3367405520129447e-11,1.4033186018139198e-11,9.095238965613032e-12,2.2217836247243965e-11,1.1113552841227008e-11,6.1822805898367304e-12,1.4641477076959847e-11,1.1763225572677088e-11,6.432252887983893e-12,1.7353214060062306e-11
1,1.6,1.0243440384697767e-11,1.9217989607803533e-11,2.415588548579576e-11,1.2736763583708683e-11,1.50551300332571e-11,2.632338787828227e-11,7.258002287812188e-12,1.47060625581755e-11,2.2358021068834612e-11,2.9929085447510293e-12,5.94721204466323e-12,6.363161523228567e-12,6.693743766790086e-12,6.908257402288892e-12,9.520262586029449e-12,9.909557639687364e-12,1.1095986651213223e-11,1.2754031488643158e-11,1.7474669185959807e-11,1.0941524118573091e-11,3.357256659204689e-11,1.7085558522542666e-11,1.0941545381464795e-11,3.58217201479087e-11,1.3354684555758676e-11,1.9230478088909407e-11,2.5439772233807617e-11,1.406058413306933e-11,1.2846826872953937e-11,2.7655741421420432e-11,7.628207955066525e-12,1.1224920338276639e-11,1.803751257184941e-11,1.058012930844909e-11,7.126477093713631e-12,1.3914472127478179e-11,7.1044822504061426e-12,7.51797043732458e-12,1.7931235666297375e-11,1.0200807519675974e-11,5.678416270973639e-12,1.5418712974886597e-11,7.668342974116332e-12,3.903313930023717e-12,9.689103236913602e-12,8.382966067990093e-12,4.109756014564236e-12,1.1888493324755241e-11
2,2.0,6.47229377682977e-12,1.0496131335871188e-11,1.4414654089683339e-11,9.366969378887402e-12,1.2503486333125572e-11,1.958752978239712e-11,4.375610928487461e-12,7.444961040455039e-12,1.0387159888151101e-11,2.4981295456386326e-12,4.604546658609091e-12,4.4399419789282404e-12,5.29711873730792e-12,6.6491937745393186e-12,7.27182605630266e-12,7.548349889349765e-12,8.68606583891982e-12,8.764437670821532e-12,1.2404533287977883e-11,8.159539357440457e-12,2.4156853202438166e-11,1.1833660173466769e-11,7.881194197655482e-12,2.5668466086680344e-11,1.1923450608084467e-11,1.463902982411956e-11,1.8502275127847348e-11,1.2124183703930464e-11,8.89496599002634e-12,2.069534962872874e-11,7.353859698561369e-12,9.228028658093913e-12,1.373896979246567e-11,8.807158159978806e-12,5.6578019262023675e-12,1.0912634550657578e-11,6.555420381013747e-12,5.553598647982896e-12,1.4401367900595663e-11,7.827851620426914e-12,4.150728686117312e-12,1.3372113124433474e-11,5.689598944239673e-12,3.0559082109034197e-12,7.762373383993817e-12,6.3268933057651676e-12,3.1174803117914624e-12,9.934568005587844e-12
3,2.4000000000000004,4.88143388371276e-12,8.269684596381143e-12,1.1143928206944962e-11,7.558352787839233e-12,1.1816485417899248e-11,1.7028523825496856e-11,3.2186559392043184e-12,5.3060912082312205e-12,7.916718812194262e-12,2.130211627229996e-12,3.8940170450867914e-12,3.612775822665248e-12,4.64749096486895e-12,6.586614348493937e-12,6.11443852018046e-12,6.472071587449602e-12,8.192112112815814e-12,7.607068344353963e-12,1.2160985839787955e-11,6.908356022856816e-12,1.8590618766728413e-11,1.2154823315288395e-11,6.914480347938754e-12,1.9789203239786963e-11,1.2091786090333951e-11,1.1775593288841288e-11,1.428862105927997e-11,1.3347205511532893e-11,7.34297346004191e-12,1.6491148671502336e-11,7.590140255685072e-12,7.793359617266683e-12,1.1004075233175474e-11,7.565791894729651e-12,5.029397310281594e-12,9.149169814028517e-12,7.62262800915852e-12,4.999613389720261e-12,1.2001919082629555e-11,6.800450811555495e-12,3.944400743298551e-12,1.1484480942857729e-11,4.631293428920887e-12,2.942858319664972e-12,6.7358504626600474e-12,5.242078071627344e-12,3.0972125020429864e-12,8.646516948482345e-12
4,2.8000000000000003,4.231008876891609e-12,7.276571067443074e-12,9.269615091392034e-12,6.723197236704035e-12,1.078761114199327e-11,1.569791383396886e-11,2.725245177250449e-12,4.510030320496551e-12,6.813162588850951e-12,1.7642411705481176e-12,3.452170883870309e-12,3.0328452989829258e-12,4.254513716590856e-12,6.742465166203134e-12,5.262298015300907e-12,5.5983487028334784e-12,8.044634528753063e-12,7.266125597053647e-12,1.2282554037107327e-11,6.755273421032903e-12,1.464361299399094e-11,1.2376158128112504e-11,6.7298417432736255e-12,1.55331306283255e-11,1.1476148790939389e-11,1.0087149935425558e-11,1.1770046446754047e-11,1.2386507692049556e-11,6.990290799056667e-12,1.3485416056325447e-11,7.402580883752876e-12,7.0671180609510594e-12,9.193961693750024e-12,6.135235765260834e-12,4.602949858122276e-12,7.746516529844406e-12,7.913189755833133e-12,4.746267748232385e-12,1.0290216641219767e-11,6.460286451581517e-12,3.7457941510249175e-12,9.680821479250961e-12,3.9138202566317115e-12,2.8247087202720687e-12,5.7750748013680246e-12,4.485900608330545e-12,3.0090438960145716e-12,7.411785408090447e-12
5,3.2,3.877526348289177e-12,5.920196708267667e-12,7.804980005673422e-12,6.050841076598146e-12,9.171465104049708e-12,1.5427741985296277e-11,2.2266580284337267e-12,3.6000085293168893e-12,5.525599235863292e-12,1.461336380181088e-12,2.655559489722173e-12,2.4480753754505896e-12,3.881328976191413e-12,6.30499941283064e-12,4.537460035500338e-12,5.0464167467081014e-12,7.10231324500124e-12,7.155692814326607e-12,1.0614032463742503e-11,6.4110147092430095e-12,1.2014594179024357e-11,9.95497378996932e-12,6.384197240185599e-12,1.2638520183145424e-11,1.1197026201365047e-11,9.185699901197406e-12,1.0375787861642642e-11,1.009806920264957e-11,6.539440412510551e-12,1.159972395017525e-11,6.851527710091394e-12,6.432133789987351e-12,8.105136853751155e-12,5.290542903458823e-12,3.9406572885690986e-12,6.656835229983598e-12,7.0775507862075415e-12,4.511022868107931e-12,9.113297377857131e-12,5.725981999104884e-12,3.3591256640310963e-12,8.169544886228666e-12,3.1905755122688137e-12,2.3677382532221572e-12,4.973886462483221e-12,3.864068008611155e-12,2.613747935621529e-12,6.402452724557372e-12
6,3.6,3.3437945412088073e-12,4.880443753466036e-12,6.7754464336816125e-12,5.435087901898516e-12,8.9043812468201e-12,1.6009479246609202e-11,1.8001145950117525e-12,2.917745058481822e-12,4.7731634293816256e-12,1.1605776763088018e-12,1.846538408674524e-12,2.076323598457847e-12,3.345951195100238e-12,4.748367623980025e-12,4.085381498215613e-12,4.377115084093552e-12,6.165654400573991e-12,7.310639299278827e-12,9.536706960749533e-12,5.685125801216837e-12,1.0550283255993985e-11,8.918729597885466e-12,5.803111625774148e-12,1.115637981367467e-11,1.0700266268095016e-11,7.8292758548859e-12,9.670556771938158e-12,8.395416968662675e-12,5.91077318286187e-12,1.1218414468955642e-11,6.322195106198601e-12,5.33429218147089e-12,7.461402501691606e-12,4.508737997176683e-12,3.2495153274986236e-12,5.979889007520644e-12,5.958741166203401e-12,4.4514997101011625e-12,9.104689368824756e-12,4.8042170507096e-12,3.1088712997570397e-12,7.442808203188766e-12,2.690573515546219e-12,1.9773768293093896e-12,4.601664014850544e-12,3.389056733099196e-12,2.3344990657702085e-12,5.960095312850337e-12
7,4.0,2.7905799908048083e-12,3.810100331234315e-12,5.937071190997723e-12,4.8650896172238536e-12,8.034840347821941e-12,1.6427479284663345e-11,1.4920503283543847e-12,2.397499582400516e-12,4.400265240129341e-12,9.314681663020048e-13,1.3195095115872072e-12,1.7941119525961334e-12,2.882660538283718e-12,3.568014649150433e-12,3.6365152485108944e-12,3.795578352231375e-12,5.444983425775437e-12,7.371723493117233e-12,8.022584216423336e-12,4.507282177354521e-12,9.101730265294429e-12,8.690429813835787e-12,4.627777625185717e-12,9.631587097988373e-12,8.67566777743737e-12,6.077229786980054e-12,8.607751853192589e-12,7.308552522456821e-12,5.080251297681799e-12,9.97234110098034e-12,5.326883334075649e-12,4.14749734795606e-12,6.702492053307375e-12,3.924374114044727e-12,2.813128114387633e-12,5.360851109271243e-12,5.8365569205402765e-12,3.7927732253856734e-12,8.257616493292662e-12,4.374441167471309e-12,2.647938436819408e-12,6.636738343987959e-12,2.5242189555256627e-12,1.714754882938791e-12,4.178636667629976e-12,3.1148823093517105e-12,1.993063276463101e-12,5.505355471591027e-12
8,4.4,2.305784719943031e-12,2.9857039612082205e-12,5.219153560659745e-12,4.2891384811478866e-12,7.0896672285288285e-12,1.5892082455888257e-11,1.3044460218116793e-12,2.037307802088266e-12,3.746172706423273e-12,7.638445095615714e-13,9.98382309190947e-13,1.5495704020455967e-12,2.517973499600203e-12,2.6753482236860217e-12,3.187185310487e-12,3.2969158757815396e-12,4.385208079053225e-12,7.39401047325907e-12,6.424435692510829e-12,3.5023145262079043e-12,7.336340441071805e-12,7.245426128470038e-12,3.561982367968986e-12,7.692488451818468e-12,7.1229847314113456e-12,4.6681314906047524e-12,6.92759236826451e-12,6.847229994342328e-12,4.165736122972529e-12,7.605834530269842e-12,4.387469736677854e-12,3.2682470558099153e-12,5.485098049606231e-12,3.5517290085668718e-12,2.3375951272878714e-12,4.293020240136806e-12,5.268409011983101e-12,3.2113537936697445e-12,6.286698760878439e-12,4.023301901107616e-12,2.1980489185567353e-12,5.328559052969709e-12,2.3420010050526665e-12,1.4438516870423485e-12,3.425266237837337e-12,2.8069046699759872e-12,1.687127124576944e-12,4.568830626865257e-12
9,4.800000000000001,1.9324383489659883e-12,2.4180072449040356e-12,4.667145490286113e-12,3.6532212742165565e-12,6.267068823602232e-12,1.3937654877228321e-11,1.1389458643290639e-12,1.7961148679831083e-12,3.164852335114549e-12,6.663891573046102e-13,7.917899205720642e-13,1.3662163580437033e-12,2.2376260193893035e-12,1.96072144277705e-12,2.7429977503264333e-12,3.0521725686419192e-12,3.4712926002004864e-12,6.9485934641212445e-12,6.636094867926885e-12,3.12121130069241e-12,6.1356249582665455e-12,6.858662474854339e-12,3.095984329999718e-12,6.356746728643081e-12,7.0315082417110796e-12,3.837787790424224e-12,5.709014728458616e-12,6.5592389337407566e-12,3.4467114554425164e-12,5.841630507785146e-12,4.366209567029668e-12,2.7411099048423587e-12,4.527539204535869e-12,3.344746903491689e-12,2.1073872729144414e-12,3.5229098202994964e-12,4.5842484304576055e-12,2.6084974066862876e-12,4.696065291839956e-12,3.5614288389139803e-12,1.9032737992348252e-12,4.327837855575002e-12,2.188818492040451e-12,1.3239786601402508e-12,2.787388012201462e-12,2.5390415875806487e-12,1.5324812540781592e-12,3.7606531557249565e-12
