# peakFreq	startFreq	stopFreq	peakTimeIndx	startTimeIndx	stopTimeIndx	peakAmp	sleepScore
27.50	23.00	32.50	134705	134672	134754	4.800	5
29.50	25.50	34.50	134831	134797	134860	4.629	5
28.50	24.50	33.50	134932	134887	135046	4.335	5
30.50	24.00	37.00	135083	135067	135100	5.086	5
28.00	24.00	32.00	135139	135116	135162	3.766	5
31.50	27.00	39.00	135161	135140	135177	3.957	5
27.00	23.50	33.00	135289	135231	135316	4.365	5
27.00	23.50	31.00	135408	135382	135427	3.522	5
30.50	24.00	42.50	135504	135451	135535	6.953	5
30.50	27.00	36.50	135590	135564	135615	3.235	5
27.50	23.00	32.00	135761	135692	135791	4.610	5
27.50	23.00	36.50	135956	135849	135972	3.628	5
33.00	27.50	40.50	136031	135982	136055	4.456	5
26.00	22.00	31.00	136162	136113	136181	3.780	5
29.00	23.00	36.50	136269	136241	136289	5.431	5
28.50	23.50	34.00	136322	136301	136343	4.604	5
29.00	24.00	35.50	136389	136372	136420	3.499	5
28.00	25.00	32.00	136529	136490	136550	3.488	5
31.00	25.00	39.50	136678	136637	136729	8.364	5
26.50	21.50	30.00	136768	136747	136786	3.533	5
28.00	24.00	32.00	136821	136788	136866	4.044	5
28.50	24.50	36.00	136926	136901	136947	4.881	5
29.00	23.50	40.00	137192	137176	137218	5.261	5
28.00	20.50	35.50	137269	137232	137342	6.159	5
27.50	23.50	33.00	137412	137367	137452	4.203	5
30.00	25.50	34.50	137489	137472	137510	4.045	5
33.00	28.50	40.00	137853	137784	137900	4.734	5
30.00	23.50	39.50	137988	137972	138060	4.323	5
25.00	20.00	30.00	138062	138046	138088	3.685	5
26.00	21.50	30.50	138163	138141	138186	4.392	5
28.50	25.00	34.50	138741	138722	138782	3.698	5
15.50	13.50	17.50	138953	138917	138995	3.167	5
27.50	22.50	32.50	139098	139048	139119	4.055	5
27.00	23.00	30.50	139263	139239	139281	3.133	5
27.00	23.00	31.00	139327	139305	139417	3.992	5
28.00	23.50	36.00	139492	139424	139567	4.506	5
26.50	23.00	29.50	139709	139681	139726	3.055	5
30.00	25.50	37.00	139773	139747	139800	5.519	5
27.00	22.50	31.50	139937	139915	139972	3.725	5
28.50	25.00	33.00	140029	139997	140053	4.084	5
17.50	15.50	20.50	140218	140186	140254	3.510	5
30.50	25.50	37.50	140215	140195	140245	6.160	5
28.00	24.00	32.50	140257	140248	140369	4.733	5
37.00	30.50	47.50	140425	140404	140436	3.849	5
28.00	24.00	32.50	140440	140415	140463	4.055	5
27.00	22.00	31.50	140503	140479	140533	5.024	5
30.00	25.50	40.00	140612	140565	140634	4.980	5
16.00	14.00	19.00	140661	140624	140695	3.410	5
33.00	28.50	39.50	140658	140643	140674	4.238	5
31.00	24.50	40.50	140711	140662	140803	9.120	5
27.50	23.00	34.00	140852	140829	140927	4.497	5
28.50	25.00	33.50	141015	140982	141066	3.072	5
28.50	24.50	36.00	141141	141081	141412	6.193	5
29.00	23.00	38.00	141584	141553	141636	5.292	5
27.50	23.00	34.00	142187	142170	142221	3.810	5
30.00	25.50	35.50	142468	142446	142519	4.952	5
28.00	24.00	33.00	142584	142563	142609	4.666	5
31.50	27.00	40.00	142682	142657	142702	4.738	5
28.00	21.50	34.00	142714	142688	142734	5.603	5
29.00	24.50	33.50	142960	142845	142975	3.526	5
27.50	23.50	31.50	143144	143121	143159	3.209	5
32.00	24.00	38.50	143211	143192	143225	4.383	5
30.00	24.50	38.50	143324	143275	143340	4.955	5
28.00	25.00	31.50	143471	143452	143492	3.004	5
28.00	21.50	33.00	143621	143563	143652	4.626	5
29.50	25.00	36.00	143920	143888	143993	4.625	5
30.00	25.50	36.50	144109	144063	144127	3.912	5
30.50	27.00	36.50	144440	144404	144460	3.435	5
28.50	24.00	32.50	144614	144553	144679	5.094	5
42.00	36.50	47.50	144706	144691	144717	3.393	5
31.00	26.50	35.00	144720	144696	144740	4.239	5
28.00	23.50	33.50	144869	144826	144933	4.936	5
30.50	26.00	35.50	144998	144929	145019	3.400	5
30.00	26.00	34.00	145211	145166	145226	3.250	5
28.50	23.00	35.00	145315	145291	145344	6.769	5
28.00	24.00	33.00	145531	145483	145562	3.442	5
28.00	20.50	33.00	146204	146146	146229	4.770	5
28.50	24.50	33.00	146264	146243	146286	3.452	5
27.00	22.50	31.50	146492	146357	146539	4.418	5
29.00	24.50	35.50	146624	146583	146647	4.908	5
30.50	25.50	40.00	146895	146857	147062	6.758	5
28.00	24.50	33.50	147219	147194	147237	3.511	5
29.50	25.50	35.00	147250	147230	147271	3.702	5
24.00	20.50	28.50	147515	147492	147534	3.625	5
19.00	17.00	22.00	147623	147591	147682	3.245	5
29.50	25.50	34.00	148354	148333	148414	4.003	5
29.50	25.50	37.50	148577	148554	148604	4.252	5
28.00	22.00	34.50	148622	148593	148645	4.458	5
29.50	26.00	38.50	148650	148643	148715	3.296	5
26.50	23.00	30.00	148769	148696	148786	3.129	5
26.50	23.00	30.50	148838	148819	148878	3.486	5
30.00	25.50	35.50	148870	148854	148890	3.897	5
27.00	23.00	32.50	148926	148905	148944	3.712	5
27.50	21.00	33.50	149094	149022	149116	6.259	5
24.00	21.00	27.00	149180	149148	149236	3.596	5
17.50	14.50	20.50	149417	149365	149443	3.593	5
29.50	25.00	42.50	149424	149397	149444	4.398	5
31.00	26.50	37.50	149474	149455	149500	5.658	5
26.50	22.00	31.50	149564	149526	149588	4.366	5
28.00	23.00	34.50	149647	149625	149776	4.363	5
31.00	27.00	43.50	149782	149762	149799	3.732	5
29.50	25.50	36.50	149841	149818	149868	4.287	5
35.00	30.50	41.50	149902	149867	149916	3.721	5
28.50	21.50	37.50	149985	149911	150128	7.657	5
15.50	14.00	18.00	149996	149944	150048	3.061	5
26.00	23.00	30.50	150154	150124	150178	3.379	5
28.50	24.50	33.50	150225	150171	150245	4.287	5
27.00	22.50	32.00	150263	150243	150282	4.036	5
29.50	25.50	34.00	150616	150588	150640	4.707	5
27.00	22.50	31.00	150785	150736	150812	4.455	5
30.50	27.00	36.00	151070	151041	151088	3.740	5
31.00	27.00	35.00	151125	151104	151163	3.548	5
28.00	24.50	31.00	151238	151220	151267	3.121	5
33.00	28.00	41.00	151342	151326	151357	3.589	5
26.50	21.50	30.00	151505	151477	151519	3.127	5
28.50	24.50	32.50	151852	151827	151871	3.325	5
27.00	20.50	31.00	151892	151877	151921	3.588	5
28.50	25.00	32.50	152204	152187	152228	3.184	5
28.50	23.00	33.50	152865	152838	152892	5.747	5
28.50	23.00	35.00	153083	153021	153100	5.033	5
29.00	23.50	34.50	153133	153114	153182	3.756	5
27.50	23.50	31.50	153222	153191	153242	3.328	5
27.00	20.50	31.50	153294	153261	153364	5.109	5
20.00	17.50	23.00	153411	153375	153431	3.194	5
29.50	24.50	36.50	153440	153399	153469	6.162	5
28.00	24.00	31.50	153502	153479	153525	3.334	5
29.50	26.50	33.50	153548	153522	153572	3.101	5
25.50	21.00	33.50	153657	153638	153679	4.183	5
18.50	16.00	22.00	153747	153725	153845	3.036	5
29.00	24.00	35.50	153820	153747	153877	6.476	5
27.00	23.50	31.00	154213	154183	154233	3.291	5
29.50	25.00	35.00	154377	154358	154393	3.478	5
30.00	26.00	34.00	154990	154970	155006	3.192	5
12.50	9.00	22.00	156367	156314	156435	8.907	5
30.00	26.00	35.50	157015	156990	157033	3.737	5
10.00	8.50	12.00	157227	157085	157280	4.083	5
16.50	11.00	20.50	157363	157309	157404	8.900	5
17.50	15.00	20.00	157757	157728	157786	3.420	5
35.00	30.00	43.50	158222	158204	158237	4.007	5
31.00	22.00	38.00	158373	158318	158392	5.875	5
30.50	24.00	37.00	158472	158390	158518	7.592	5
31.00	26.00	39.50	158597	158579	158627	4.821	5
26.50	22.50	30.00	158643	158618	158657	3.371	5
30.00	24.50	35.50	158675	158644	158707	5.541	5
30.50	27.00	35.00	158917	158832	158933	3.314	5
29.50	25.00	35.00	158980	158952	159003	5.277	5
29.00	25.00	34.50	159151	159099	159179	3.881	5
29.50	24.00	34.50	159212	159194	159233	3.867	5
27.00	23.00	32.50	159343	159323	159397	3.233	5
10.00	8.50	12.00	159580	159524	159629	3.555	5
29.50	23.50	34.50	159868	159848	159885	3.698	5
22.00	18.50	25.00	160371	160345	160399	3.706	5
28.50	24.50	33.00	160703	160675	160735	4.470	5
30.50	25.50	35.50	160972	160951	160993	4.591	5
29.00	24.50	35.00	161373	161334	161410	5.683	5
28.50	24.00	33.00	161498	161480	161518	3.750	5
30.00	25.50	35.50	161652	161619	161790	5.817	5
28.50	24.00	33.00	161699	161670	161727	5.892	5
31.50	28.50	36.50	161816	161801	161840	3.145	5
31.50	27.50	39.50	162011	161974	162056	4.140	5
27.00	23.50	30.50	163906	163865	163935	3.450	5
29.50	25.50	36.50	164021	164003	164039	3.619	5
14.50	12.50	17.50	164105	164070	164146	3.756	5
32.00	25.50	38.50	164385	164363	164400	4.723	5
27.50	23.00	34.00	164414	164379	164444	4.479	5
30.00	25.50	35.00	164468	164451	164489	3.553	5
27.50	23.50	31.50	164669	164648	164687	3.432	5
31.00	24.50	39.00	164746	164678	164769	5.139	5
29.00	23.00	37.00	164967	164860	165028	4.575	5
37.00	31.00	45.00	165080	165046	165096	4.511	5
28.50	24.00	33.50	165290	165092	165320	6.298	5
14.50	13.00	16.50	165260	165223	165312	3.052	5
30.00	26.00	35.00	165326	165323	165362	5.233	5
27.00	22.00	34.50	165564	165543	165588	4.954	5
35.00	29.00	43.00	165648	165629	165670	4.417	5
29.00	24.50	34.50	165744	165703	165791	6.614	5
30.00	25.00	40.50	165849	165829	165895	4.233	5
28.50	24.50	34.00	165996	165966	166135	4.486	5
28.00	22.50	34.00	166376	166354	166397	5.191	5
27.00	23.00	30.50	166432	166412	166456	3.561	5
29.00	26.00	33.50	166485	166455	166509	3.468	5
29.50	23.00	38.00	166597	166575	166641	4.256	5
31.00	24.50	39.50	166705	166674	166722	4.347	5
28.00	21.50	36.50	166754	166727	166884	5.706	5
19.50	16.50	22.00	167006	166977	167033	3.273	5
29.50	25.00	34.50	167011	166983	167031	4.601	5
33.00	28.50	38.50	167050	167033	167068	4.636	5
31.00	26.00	40.50	167107	167055	167131	6.014	5
15.50	13.50	17.50	167156	167106	167276	3.814	5
29.50	20.00	37.50	167154	167120	167256	6.806	5
29.50	25.00	35.00	167362	167343	167415	4.105	5
29.00	24.50	36.50	167538	167500	167600	7.440	5
33.00	29.00	39.50	167661	167639	167684	4.112	5
28.50	22.50	33.00	167685	167669	167707	4.445	5
30.50	27.00	35.00	167868	167834	167966	3.839	5
28.50	25.50	32.00	168140	168111	168166	3.206	5
28.00	23.00	35.00	168315	168215	168340	4.098	5
28.50	24.50	34.00	168717	168687	168742	4.104	5
30.00	25.00	35.50	168914	168897	168932	3.879	5
29.00	25.00	34.00	169130	169111	169154	3.789	5
28.50	22.50	33.00	169554	169516	169569	3.201	5
28.00	23.50	32.50	169685	169662	169703	3.866	5
29.50	26.00	36.50	169850	169835	169887	3.515	5
29.50	26.00	40.00	170418	170400	170448	3.378	5
33.50	29.50	38.00	170493	170477	170509	3.408	5
26.50	23.00	30.00	170632	170612	170653	3.263	5
29.00	24.50	42.00	171259	171200	171348	4.828	5
19.00	16.00	22.50	171327	171251	171354	3.220	5
28.50	24.00	32.50	171488	171420	171516	4.620	5
30.00	25.00	35.00	171625	171608	171645	3.970	5
30.50	25.50	35.50	171717	171699	171736	3.908	5
30.00	23.50	39.50	171980	171959	172030	6.058	5
28.50	23.50	39.00	172044	172001	172135	6.160	5
27.00	24.50	31.00	172158	172128	172178	3.052	5
28.00	24.00	32.00	172226	172165	172261	3.762	5
26.50	23.50	30.50	172303	172282	172347	3.225	5
19.00	16.50	22.00	172374	172332	172394	3.109	5
29.00	23.50	33.50	172377	172349	172398	4.012	5
29.50	25.00	34.50	172470	172445	172497	5.180	5
27.00	23.50	31.00	172586	172566	172617	3.839	5
31.00	25.50	38.50	172677	172656	172730	4.991	5
29.50	24.50	35.00	172774	172743	172796	4.403	5
29.50	23.50	40.00	173128	173096	173150	4.302	5
28.00	20.50	33.50	173414	173386	173447	3.785	5
29.50	22.00	34.00	175438	175414	175461	4.184	5
30.00	26.00	36.00	176082	176036	176137	3.920	5
27.50	24.50	31.00	176233	176208	176256	3.402	5
28.50	25.00	38.00	176391	176369	176409	3.808	5
26.50	21.00	30.50	176433	176410	176458	4.191	5
28.00	23.50	32.50	176491	176453	176537	5.986	5
31.00	23.00	38.00	176549	176516	176601	8.157	5
29.50	25.50	35.00	176814	176785	176867	5.519	5
30.00	26.50	33.50	176898	176881	176918	3.072	5
27.50	24.00	32.00	176958	176928	176983	4.720	5
29.50	25.50	35.00	177084	176982	177184	4.525	-1
28.00	23.50	35.50	177209	177183	177303	4.627	-1
29.00	25.00	33.00	177337	177314	177365	3.630	-1
31.00	27.00	35.00	177477	177457	177491	3.191	-1
30.00	20.50	37.00	177587	177568	177608	5.252	-1
28.50	23.00	34.00	177770	177703	177804	4.485	-1
28.50	25.00	32.00	177851	177827	177867	3.002	-1
28.50	24.50	32.50	177962	177939	177977	3.085	-1
27.50	23.50	33.00	178072	178049	178098	3.966	-1
27.50	21.50	31.50	178135	178117	178211	3.664	-1
28.50	25.00	32.00	178316	178294	178343	3.404	-1
26.00	22.50	30.00	178725	178704	178747	3.303	-1
28.00	23.00	37.50	179124	179101	179156	3.952	-1
